[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
145,-105.500000,-1.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.037,2.172
145,-105.500000,-1.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.152,2.314
145,-106.000000,-1.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.096,2.199
145,-105.500000,-0.500000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.093,2.649
145,-104.500000,0.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.099,2.564
145,-106.500000,0.500000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.050,2.449
145,-105.500000,0.000000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.126,2.566
145,-107.000000,-1.500000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.061,2.046
145,-105.500000,-1.500000,B2(15)+N41(x)+N41(x),,,,,,,,,,,,,,,,,0.101,2.321
,,,,,,,,,,,,,,Upload Start Request,,,,,,,
145,-105.500000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.088,1.888
145,-105.500000,-0.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.075,2.008
145,-105.500000,-2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.070,1.998
145,-105.500000,-2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.084,1.858
145,-105.500000,-1.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.075,1.999
145,-105.500000,-1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.075,1.933
,,,,,,,,,,,,,,Upload Started,,,,,,,
145,-105.500000,-1.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.064,2.532
145,-105.500000,-1.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.085,2.425
145,-105.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.128,2.693
145,-104.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.034,2.822
145,-104.000000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.121,2.455
145,-105.000000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.105,2.352
145,-106.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.109,2.627
145,-107.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.055,1.984
145,-106.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.159,2.390
145,-104.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.146,2.720
145,-102.500000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.053,2.303
145,-103.500000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.208,2.141
145,-104.000000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.122,3.207
145,-104.000000,2.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.089,3.072
145,-105.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.111,2.368
145,-106.000000,-0.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.217,2.079
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.273,3.061
145,-106.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.281,6.589
145,-106.000000,-0.500000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.124,6.928
145,-105.500000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.122,4.588
145,-104.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.200,3.106
145,-106.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.204,4.887
145,-106.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.138,6.201
145,-105.000000,0.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.150,6.718
145,-105.000000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.123,5.843
145,-105.500000,1.000000,B2(15)+N41(x)+N41(x),LTE (15 MHz),,,,,,,,,,,,,,,,0.109,3.460
