PC2,PC3
-72.81,-75.73
-72.14,-77.53
-71.06,-78.21
-71.62,-78.16
-72.49,-78.91
-73.29,-80.4
-73.05,-79.99
-73.55,-76.4
-71.18,-76.76
-72.97,-77.35
-78.87,-79.3
-78.89,-74.01
-78.22,-78.82
-78.58,-78.39
-77.7,-75.42
-80.27,-79.35
-78.17,-79.0
-79.14,-75.4
-78.8,-77.67
-78.34,-76.96
-74.86,-75.06
-76.51,-76.51
-75.19,-73.0
-74.98,-74.24
-74.95,-72.77
-75.45,-72.87
-74.92,-72.43
-70.85,-74.26
-72.7,-71.8
-70.64,-73.27
-66.21,-70.44
-70.08,-69.54
-72.93,-71.74
-70.88,-69.97
-68.99,-72.19
-74.95,-73.27
-76.78,-74.5
-74.4,-72.06
-76.42,-72.46
-74.77,-69.88
-75.77,-71.77
-75.57,-72.56
-75.44,-72.85
-72.63,-72.51
-72.17,-71.64
-73.54,-70.17
-72.27,-70.67
-67.58,-71.01
-66.51,-72.49
-68.51,-73.1
-72.16,-72.25
-69.82,-71.51
-69.93,-69.69
-74.54,-71.7
-67.88,-68.85
-69.7,
,-73.26
-69.79,
-69.71,-65.33
-68.75,-72.73
-68.95,-69.48
-71.43,-64.8
-71.1,-62.05
-68.35,-63.36
-67.02,-63.36
-70.4,-69.28
-68.2,-70.92
-64.88,-68.7
-67.43,-69.0
-70.0,-71.06
-74.51,-72.24
-69.01,-67.37
-65.81,-68.55
-67.6,-70.93
-64.45,-70.8
-67.06,-71.96
-75.63,-67.08
-75.66,-71.19
-67.51,-67.15
-67.96,-71.26
-68.94,-67.7
-70.5,-72.3
-69.73,-70.37
-74.29,-73.2
-76.54,-74.69
-74.39,-76.89
-75.17,-75.56
-75.44,-71.48
-77.25,-70.25
-76.05,-73.67
-77.5,-73.4
-75.0,-71.63
-75.15,-72.11
-75.13,-72.82
-75.1,-70.69
-75.2,-70.12
-76.07,-72.0
-75.06,-70.84
-74.38,-70.72
-73.79,-71.05
-74.43,-71.2
-74.63,-70.25
-73.62,-73.32
-74.52,-72.68
-74.52,-81.02
-72.82,-80.66
-71.56,-72.52
-72.51,-72.33
-72.23,-72.58
-70.95,-72.63
-70.69,-70.7
-70.83,-71.39
-70.09,-71.88
-70.36,-71.96
-70.59,-71.33
-70.49,-71.33
-70.51,-71.82
-70.35,-71.7
-73.72,-77.47
-72.37,-72.8
-70.21,-71.27
-70.6,-70.95
-70.21,-71.14
-70.49,-72.16
-69.52,-71.77
-74.01,-70.56
-81.43,-74.25
-77.18,-75.71
-75.97,-74.98
-78.0,-74.79
-78.19,-73.83
-71.51,-77.7
-69.89,-76.41
-71.86,-72.17
-72.26,-70.7
-74.76,-73.92
-75.87,-72.17
-77.05,-69.92
-75.8,-76.55
-78.43,-80.58
-78.49,-78.28
-80.12,-75.39
-76.81,-72.6
-75.38,-74.25
-75.58,-79.67
-78.02,-81.03
-77.32,-79.74
-80.3,-76.13
-78.15,-75.74
-79.95,-77.76
-81.64,-79.48
-77.62,-84.22
-76.22,-81.08
-73.85,-83.15
-73.77,-82.31
-74.67,-80.9
-76.07,-79.34
-75.99,-79.76
-75.18,-78.8
-76.07,-77.24
-76.73,-76.65
-76.8,-76.99
-76.68,-76.34
-76.57,-76.84
-76.07,-75.92
-76.45,-75.09
-75.72,-74.21
-77.52,-75.84
-76.67,-76.53
-76.83,-77.16
-76.9,-75.48
-76.16,-74.64
-78.72,-74.95
-101.74,-76.49
,-86.7
-100.12,
-78.47,
-77.53,-75.44
-79.19,-73.44
-79.47,-73.0
-78.83,-73.37
-77.73,-74.61
-78.56,-75.78
-79.02,-77.16
-77.76,-76.44
-75.55,-75.78
-77.17,-78.15
-76.56,-79.21
-74.06,-78.15
-73.85,-76.17
-74.0,-80.04
-75.79,-83.93
-76.65,-83.35
-78.83,-82.57
-80.81,-81.12
-80.06,-79.56
-80.03,-80.68
-79.44,-82.4
-84.23,-82.33
-81.92,-85.47
-84.63,-85.93
-83.28,-83.92
-79.8,-83.95
-80.75,-84.5
-80.24,-84.69
-79.86,-85.47
-82.81,-82.8
-81.57,-84.19
-83.11,-84.58
-83.95,-86.49
-85.48,-86.38
-79.17,-85.95
-82.49,-86.87
-83.68,-84.59
-83.66,-86.66
-84.06,-85.75
-81.88,-83.59
-82.72,-82.57
-82.13,-82.34
-86.26,-82.49
-83.24,-82.97
-86.85,-83.68
-88.69,-83.8
-85.62,-83.43
-84.66,-82.69
-83.46,-84.52
-80.04,-84.72
-80.65,-86.17
-80.57,-84.56
-82.25,-84.36
-77.85,-82.62
-78.35,-81.39
-78.3,-81.9
-78.3,-83.44
-79.06,-83.63
-81.41,-84.39
-80.8,-83.59
-80.87,-84.14
-81.09,-84.36
-81.11,-83.21
-81.56,-84.55
-83.33,-85.42
-82.13,-86.42
-79.56,-84.91
-79.88,-86.45
-79.88,-86.95
-80.88,-85.95
-81.93,-87.97
-84.85,-86.82
-87.48,-87.94
-84.08,-87.27
-82.65,-88.52
-83.63,-89.89
-82.99,-89.22
-83.41,-89.11
-83.83,-89.11
-83.99,-89.58
-84.33,-89.73
-84.32,-89.74
-83.66,-90.37
-82.12,-90.43
-83.27,-89.45
-83.57,-89.39
-84.26,-88.11
-85.58,-87.86
-87.96,-89.5
-85.52,-89.68
-86.84,-89.4
-85.19,-86.84
-83.69,-84.74
-82.77,-83.62
-83.1,-88.15
-81.47,-87.41
-81.83,-86.6
-82.49,-86.74
-83.05,-85.48
-82.55,-83.46
-82.29,-84.12
-83.11,-83.85
-84.66,-86.9
-88.01,-89.12
-92.88,-92.45
-89.51,-89.8
-89.3,-90.2
-90.49,-86.95
-88.85,-89.17
-92.49,-92.24
-91.62,-92.15
-88.43,-91.09
-92.95,-95.57
-94.58,-96.06
-93.1,-97.15
-95.71,-96.64
-97.63,-98.8
-94.77,-97.74
-98.87,-94.88
-98.17,-95.75
-100.16,-101.17
-99.98,-101.67
-101.47,-101.57
-99.76,-100.22
-101.36,-100.56
-100.43,-100.81
-99.45,-103.17
-100.85,-100.29
-100.76,-103.11
-101.45,-102.73
-104.15,-100.98
-101.85,-101.64
-99.93,-102.4
-102.42,-104.36
-102.85,-102.89
-105.35,-102.47
-103.1,-103.36
-101.48,-103.11
-103.17,-102.08
-102.94,-101.19
-102.8,-101.56
-102.69,-97.92
-98.36,-100.19
-103.91,-105.26
-101.48,-104.85
-103.48,-103.52
-102.25,-105.63
-102.05,-105.45
-99.77,-98.73
-97.25,-98.34
-100.18,-100.22
-101.4,-100.4
-101.46,-101.26
-107.09,-103.59
-112.24,-105.09
-107.62,-105.05
-111.18,-104.4
-108.2,-102.15
-105.27,-102.04
-108.58,-102.06
-107.33,-102.88
-109.05,-103.03
-118.82,-103.53
-113.18,-107.07
-110.08,-106.39
-112.06,-104.83
-123.49,-107.46
-121.13,-105.87
-110.74,-105.8
-124.37,-106.73
-108.64,-108.35
-106.86,-111.31
-129.9,-112.59
-112.49,-113.68
,-113.68
,-112.05
,-113.4
,-110.71
