IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] [Misc] [Mobile] IMEI,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Voice or Video Call] Result & Reason,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Real Service,[Call Test] Call Type,[Call Test] Call Result,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool)
12,1,,,-121.9317146,47.5237386,2025-12-10 23:45:08.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.870000,,,,,,,,,,,,,,,,,,,,,,,
13,1,,,-121.9317146,47.5237386,2025-12-10 23:45:09.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.050000,,,,,,,,,,,,,,,,,,,,,,,
14,1,,,-121.9317146,47.5237386,2025-12-10 23:45:10.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.920000,,,,,,,,,,,,,,,,,,,,,,,
15,1,,,-121.9317146,47.5237386,2025-12-10 23:45:11.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.040000,,,,,,,,,,,,,,,,,,,,,,,
16,1,,,-121.9317146,47.5237386,2025-12-10 23:45:11.426,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,
17,1,,,-121.9317146,47.5237386,2025-12-10 23:45:11.426,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,
18,1,,,-121.9317146,47.5237386,2025-12-10 23:45:12.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-87.750000,,,,,,,,,,,,,,,,,,,,,,,
19,1,,,-121.9317146,47.5237386,2025-12-10 23:45:13.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.430000,,,,,,,,,,,,,,,,,,,,,,,
20,1,,,-121.9317146,47.5237386,2025-12-10 23:45:13.424,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,
21,1,,,-121.9317146,47.5237386,2025-12-10 23:45:14.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.990000,,,,,,,,,,,,,,,,,,,,,,,
22,1,,,-121.9317146,47.5237386,2025-12-10 23:45:14.770,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
23,1,,,-121.9317146,47.5237386,2025-12-10 23:45:14.790,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,,,,,,,,,,,,UL,,200 OK,,,,,,,,,,,
24,1,,,-121.9317146,47.5237386,2025-12-10 23:45:15.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.270000,,,,,,,,,,,,,,,,,,,,,,,
25,1,,,-121.9317146,47.5237386,2025-12-10 23:45:15.459,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
26,1,,,-121.9317146,47.5237386,2025-12-10 23:45:16.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.170000,,,,,,,NR SA,,,,,,,,,,,,,,,,
27,1,,,-121.9317146,47.5237386,2025-12-10 23:45:17.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.060000,,,,,,,NR SA,,,,,,,,,,,,,,,,
28,1,,,-121.9317146,47.5237386,2025-12-10 23:45:18.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-86.410000,,,,,,,NR SA,,,,,,,,,,,,,,,,
29,1,,,-121.9317146,47.5237386,2025-12-10 23:45:19.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.710000,,,,,,,NR SA,,,,,,,,,,,,,,,,
30,1,,,-121.9317146,47.5237386,2025-12-10 23:45:20.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.820000,,,,,,,NR SA,,,,,,,,,,,,,,,,
31,1,,,-121.9317146,47.5237386,2025-12-10 23:45:21.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.620000,,,,,,,NR SA,,,,,,,,,,,,,,,,
32,1,,,-121.9317146,47.5237386,2025-12-10 23:45:22.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-87.170000,,,,,,,NR SA,,,,,,,,,,,,,,,,
33,1,,,-121.9317146,47.5237386,2025-12-10 23:45:23.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-87.810000,,,,,,,NR SA,,,,,,,,,,,,,,,,
34,1,,,-121.9317146,47.5237386,2025-12-10 23:45:24.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-85.810000,,,,,,,NR SA,,,,,,,,,,,,,,,,
35,1,,,-121.9317146,47.5237386,2025-12-10 23:45:25.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-84.870000,,,,,,,NR SA,,,,,,,,,,,,,,,,
36,1,,,-121.9317146,47.5237386,2025-12-10 23:45:26.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-85.810000,,,,,,,NR SA,,,,,,,,,,,,,,,,
37,1,,,-121.9317146,47.5237386,2025-12-10 23:45:27.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-87.360000,,,,,,,NR SA,,,,,,,,,,,,,,,,
38,1,,,-121.9317146,47.5237386,2025-12-10 23:45:28.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.290000,,,,,,,NR SA,,,,,,,,,,,,,,,,
39,1,,,-121.9317146,47.5237386,2025-12-10 23:45:29.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.130000,,,,,,,NR SA,,,,,,,,,,,,,,,,
40,1,,,-121.9317146,47.5237386,2025-12-10 23:45:30.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-86.920000,,,,,,,NR SA,,,,,,,,,,,,,,,,
41,1,,,-121.9317146,47.5237386,2025-12-10 23:45:31.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.830000,,,,,,,NR SA,,,,,,,,,,,,,,,,
42,1,,,-121.9317146,47.5237386,2025-12-10 23:45:32.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.290000,,,,,,,NR SA,,,,,,,,,,,,,,,,
43,1,,,-121.9317146,47.5237386,2025-12-10 23:45:33.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.420000,,,,,,,NR SA,,,,,,,,,,,,,,,,
44,1,,,-121.9317146,47.5237386,2025-12-10 23:45:34.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.520000,,,,,,,NR SA,,,,,,,,,,,,,,,,
45,1,,,-121.9317146,47.5237386,2025-12-10 23:45:35.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.380000,,,,,,,NR SA,,,,,,,,,,,,,,,,
46,1,,,-121.9317146,47.5237386,2025-12-10 23:45:36.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.430000,,,,,,,NR SA,,,,,,,,,,,,,,,,
47,1,,,-121.9317146,47.5237386,2025-12-10 23:45:37.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.350000,,,,,,,NR SA,,,,,,,,,,,,,,,,
48,1,,,-121.9317146,47.5237386,2025-12-10 23:45:38.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.200000,,,,,,,NR SA,,,,,,,,,,,,,,,,
49,1,,,-121.9317146,47.5237386,2025-12-10 23:45:39.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.030000,,,,,,,NR SA,,,,,,,,,,,,,,,,
50,1,,,-121.9317146,47.5237386,2025-12-10 23:45:40.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-94.870000,,,,,,,NR SA,,,,,,,,,,,,,,,,
51,1,,,-121.9317146,47.5237386,2025-12-10 23:45:41.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.070000,,,,,,,NR SA,,,,,,,,,,,,,,,,
52,1,,,-121.9317146,47.5237386,2025-12-10 23:45:42.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-94.900000,,,,,,,NR SA,,,,,,,,,,,,,,,,
53,1,,,-121.9317146,47.5237386,2025-12-10 23:45:43.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-94.140000,,,,,,,NR SA,,,,,,,,,,,,,,,,
54,1,,,-121.9317146,47.5237386,2025-12-10 23:45:44.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.370000,,,,,,,NR SA,,,,,,,,,,,,,,,,
55,1,,,-121.9317146,47.5237386,2025-12-10 23:45:45.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-94.160000,,,,,,,NR SA,,,,,,,,,,,,,,,,
56,1,,,-121.9317146,47.5237386,2025-12-10 23:45:46.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-94.850000,,,,,,,NR SA,,,,,,,,,,,,,,,,
57,1,,,-121.9317146,47.5237386,2025-12-10 23:45:47.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.420000,,,,,,,NR SA,,,,,,,,,,,,,,,,
58,1,,,-121.9317146,47.5237386,2025-12-10 23:45:48.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.520000,,,,,,,NR SA,,,,,,,,,,,,,,,,
59,1,,,-121.9317146,47.5237386,2025-12-10 23:45:49.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.150000,,,,,,,NR SA,,,,,,,,,,,,,,,,
60,1,,,-121.9317146,47.5237386,2025-12-10 23:45:50.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.930000,,,,,,,NR SA,,,,,,,,,,,,,,,,
61,1,,,-121.9317146,47.5237386,2025-12-10 23:45:51.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.770000,,,,,,,NR SA,,,,,,,,,,,,,,,,
62,1,,,-121.9317146,47.5237386,2025-12-10 23:45:52.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.360000,,,,,,,NR SA,,,,,,,,,,,,,,,,
63,1,,,-121.9317146,47.5237386,2025-12-10 23:45:53.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.000000,,,,,,,NR SA,,,,,,,,,,,,,,,,
64,1,,,-121.9317146,47.5237386,2025-12-10 23:45:54.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.140000,,,,,,,NR SA,,,,,,,,,,,,,,,,
65,1,,,-121.9317146,47.5237386,2025-12-10 23:45:55.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-87.750000,,,,,,,NR SA,,,,,,,,,,,,,,,,
66,1,,,-121.9317146,47.5237386,2025-12-10 23:45:56.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.520000,,,,,,,NR SA,,,,,,,,,,,,,,,,
67,1,,,-121.9317146,47.5237386,2025-12-10 23:45:57.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.360000,,,,,,,NR SA,,,,,,,,,,,,,,,,
68,1,,,-121.9317146,47.5237386,2025-12-10 23:45:58.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.800000,,,,,,,NR SA,,,,,,,,,,,,,,,,
69,1,,,-121.9317146,47.5237386,2025-12-10 23:45:59.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.120000,,,,,,,NR SA,,,,,,,,,,,,,,,,
70,1,,,-121.9317146,47.5237386,2025-12-10 23:46:00.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-87.980000,,,,,,,NR SA,,,,,,,,,,,,,,,,
71,1,,,-121.9317146,47.5237386,2025-12-10 23:46:01.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-84.650000,,,,,,,NR SA,,,,,,,,,,,,,,,,
72,1,,,-121.9317146,47.5237386,2025-12-10 23:46:02.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-86.270000,,,,,,,NR SA,,,,,,,,,,,,,,,,
73,1,,,-121.9317146,47.5237386,2025-12-10 23:46:03.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.600000,,,,,,,NR SA,,,,,,,,,,,,,,,,
74,1,,,-121.9317146,47.5237386,2025-12-10 23:46:04.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.310000,,,,,,,NR SA,,,,,,,,,,,,,,,,
75,1,,,-121.9317146,47.5237386,2025-12-10 23:46:05.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.090000,,,,,,,NR SA,,,,,,,,,,,,,,,,
76,1,,,-121.9317146,47.5237386,2025-12-10 23:46:06.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.200000,,,,,,,NR SA,,,,,,,,,,,,,,,,
77,1,,,-121.9317146,47.5237386,2025-12-10 23:46:07.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.630000,,,,,,,NR SA,,,,,,,,,,,,,,,,
78,1,,,-121.9317146,47.5237386,2025-12-10 23:46:08.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.050000,,,,,,,NR SA,,,,,,,,,,,,,,,,
79,1,,,-121.9317146,47.5237386,2025-12-10 23:46:09.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.780000,,,,,,,NR SA,,,,,,,,,,,,,,,,
80,1,,,-121.9317146,47.5237386,2025-12-10 23:46:10.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.180000,,,,,,,NR SA,,,,,,,,,,,,,,,,
81,1,,,-121.9317146,47.5237386,2025-12-10 23:46:11.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-96.640000,,,,,,,NR SA,,,,,,,,,,,,,,,,
82,1,,,-121.9317146,47.5237386,2025-12-10 23:46:12.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-96.340000,,,,,,,NR SA,,,,,,,,,,,,,,,,
83,1,,,-121.9317146,47.5237386,2025-12-10 23:46:13.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-94.600000,,,,,,,NR SA,,,,,,,,,,,,,,,,
84,1,,,-121.9317146,47.5237386,2025-12-10 23:46:14.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-96.100000,,,,,,,NR SA,,,,,,,,,,,,,,,,
85,1,,,-121.9317146,47.5237386,2025-12-10 23:46:15.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.730000,,,,,,,NR SA,,,,,,,,,,,,,,,,
86,1,,,-121.9317146,47.5237386,2025-12-10 23:46:16.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.520000,,,,,,,NR SA,,,,,,,,,,,,,,,,
87,1,,,-121.9317146,47.5237386,2025-12-10 23:46:17.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.660000,,,,,,,NR SA,,,,,,,,,,,,,,,,
88,1,,,-121.9317146,47.5237386,2025-12-10 23:46:18.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.780000,,,,,,,NR SA,,,,,,,,,,,,,,,,
89,1,,,-121.9317146,47.5237386,2025-12-10 23:46:19.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.320000,,,,,,,NR SA,,,,,,,,,,,,,,,,
90,1,,,-121.9317146,47.5237386,2025-12-10 23:46:20.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.440000,,,,,,,NR SA,,,,,,,,,,,,,,,,
91,1,,,-121.9317146,47.5237386,2025-12-10 23:46:21.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.880000,,,,,,,NR SA,,,,,,,,,,,,,,,,
92,1,,,-121.9317146,47.5237386,2025-12-10 23:46:22.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.030000,,,,,,,NR SA,,,,,,,,,,,,,,,,
93,1,,,-121.9317146,47.5237386,2025-12-10 23:46:23.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-89.230000,,,,,,,NR SA,,,,,,,,,,,,,,,,
94,1,,,-121.9317146,47.5237386,2025-12-10 23:46:24.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-90.080000,,,,,,,NR SA,,,,,,,,,,,,,,,,
95,1,,,-121.9317146,47.5237386,2025-12-10 23:46:25.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.720000,,,,,,,NR SA,,,,,,,,,,,,,,,,
96,1,,,-121.9317146,47.5237386,2025-12-10 23:46:26.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.790000,,,,,,,NR SA,,,,,,,,,,,,,,,,
97,1,,,-121.9317146,47.5237386,2025-12-10 23:46:27.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-96.540000,,,,,,,NR SA,,,,,,,,,,,,,,,,
98,1,,,-121.9317146,47.5237386,2025-12-10 23:46:28.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.300000,,,,,,,NR SA,,,,,,,,,,,,,,,,
99,1,,,-121.9317146,47.5237386,2025-12-10 23:46:29.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.730000,,,,,,,NR SA,,,,,,,,,,,,,,,,
100,1,,,-121.9317146,47.5237386,2025-12-10 23:46:30.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-92.180000,,,,,,,NR SA,,,,,,,,,,,,,,,,
101,1,,,-121.9317146,47.5237386,2025-12-10 23:46:31.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-91.130000,,,,,,,NR SA,,,,,,,,,,,,,,,,
102,1,,,-121.9317146,47.5237386,2025-12-10 23:46:32.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-88.380000,,,,,,,NR SA,,,,,,,,,,,,,,,,
103,1,,,-121.9317146,47.5237386,2025-12-10 23:46:33.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.320000,,,,,,,NR SA,,,,,,,,,,,,,,,,
104,1,,,-121.9317146,47.5237386,2025-12-10 23:46:34.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.530000,,,,,,,NR SA,,,,,,,,,,,,,,,,
105,1,,,-121.9317146,47.5237386,2025-12-10 23:46:35.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.000000,,,,,,,NR SA,,,,,,,,,,,,,,,,
106,1,,,-121.9317146,47.5237386,2025-12-10 23:46:36.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-93.360000,,,,,,,NR SA,,,,,,,,,,,,,,,,
107,1,,,-121.9317146,47.5237386,2025-12-10 23:46:37.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.120000,,,,,,,NR SA,,,,,,,,,,,,,,,,
108,1,,,-121.9317146,47.5237386,2025-12-10 23:46:38.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-94.380000,,,,,,,NR SA,,,,,,,,,,,,,,,,
109,1,,,-121.9317146,47.5237386,2025-12-10 23:46:39.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.240000,,,,,,,NR SA,,,,,,,,,,,,,,,,
110,1,,,-121.9317146,47.5237386,2025-12-10 23:46:40.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.370000,,,,,,,NR SA,,,,,,,,,,,,,,,,
111,1,,,-121.9317146,47.5237386,2025-12-10 23:46:41.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.780000,,,,,,,NR SA,,,,,,,,,,,,,,,,
112,1,,,-121.9317146,47.5237386,2025-12-10 23:46:42.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.990000,,,,,,,NR SA,,,,,,,,,,,,,,,,
113,1,,,-121.9317146,47.5237386,2025-12-10 23:46:43.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-96.500000,,,,,,,NR SA,,,,,,,,,,,,,,,,
114,1,,,-121.9317146,47.5237386,2025-12-10 23:46:44.000,_20251210_154452_CH06_TMO_5GNR_VoNR-MT_REF-2_TC150-1.dml,,594,-95.760000,,,,,,,NR SA,,,,,,,,,,,,,,,,
