PC2,PC3
21.2,22.8
21.2,18.4
21.0,18.4
21.1,18.4
21.0,18.3
21.0,18.4
21.1,18.3
21.2,18.3
20.9,18.3
21.2,18.3
21.1,18.4
21.1,18.3
21.1,18.4
21.1,18.4
21.4,18.4
21.1,18.3
21.0,18.4
21.0,18.6
20.9,18.4
20.9,18.4
21.0,18.4
20.8,18.8
20.7,20.2
21.0,20.7
23.2,21.7
23.0,20.0
21.6,22.2
25.0,23.0
21.5,21.3
22.0,20.2
18.5,19.6
19.5,19.1
19.8,20.3
20.4,18.0
20.4,20.0
20.4,20.0
20.4,15.2
20.2,17.9
20.8,18.9
20.5,19.0
18.4,19.4
20.2,20.2
19.3,18.1
16.6,17.0
15.9,20.1
19.0,21.4
19.9,20.1
20.7,21.2
22.6,20.4
20.6,20.2
21.3,18.8
21.4,18.8
20.3,19.2
20.5,20.8
21.1,20.0
20.3,20.9
20.3,19.6
20.1,19.5
20.6,19.7
18.0,19.2
20.9,19.7
19.8,20.3
21.3,22.3
20.9,20.6
21.2,20.2
21.0,20.7
21.7,19.1
21.8,19.0
21.5,19.0
22.1,19.9
22.3,21.3
22.6,20.6
21.0,20.2
21.7,21.8
22.1,21.7
21.7,22.1
22.9,21.5
21.8,20.8
22.4,21.8
22.6,21.0
22.7,21.6
21.8,21.2
21.8,19.5
21.2,19.0
21.5,18.3
21.4,18.0
22.1,19.8
20.6,20.4
21.8,20.9
23.3,19.5
21.8,21.5
21.6,20.4
21.2,20.5
22.5,21.2
22.5,20.5
21.2,20.5
21.3,20.9
20.9,22.1
21.9,19.1
22.0,18.3
21.3,18.0
21.2,18.0
21.1,18.5
22.5,20.8
22.3,19.7
21.4,20.5
22.5,19.9
22.4,21.1
22.6,21.8
21.1,22.4
22.7,21.0
22.6,20.7
22.4,21.5
21.2,21.2
22.4,21.7
23.6,19.4
23.2,18.0
23.4,18.1
23.7,19.0
23.4,19.1
23.5,20.0
22.5,20.0
21.4,22.0
23.3,21.6
22.5,20.8
22.6,20.8
23.1,21.7
22.7,20.9
22.9,21.1
23.4,21.7
23.9,20.4
23.8,21.6
23.3,19.3
23.1,19.9
23.0,20.0
22.8,17.9
23.4,20.3
21.7,20.2
22.7,21.9
22.4,19.5
20.2,20.2
22.1,20.7
21.8,21.4
20.9,22.0
22.5,22.1
21.0,19.8
20.9,21.1
21.8,21.8
22.5,20.4
22.6,18.8
22.1,18.9
22.2,19.0
21.6,18.9
21.9,20.2
23.0,23.0
23.0,20.7
23.0,19.3
22.8,23.0
17.0,21.2
20.0,22.0
22.3,21.5
23.2,20.6
23.0,22.8
22.2,23.8
21.5,23.5
21.2,20.2
21.3,19.6
22.4,19.6
19.5,19.9
23.3,18.0
21.7,19.0
25.0,21.0
21.7,21.7
23.8,23.3
21.7,22.0
21.9,21.7
21.3,21.1
20.3,21.2
20.3,21.2
21.4,22.0
22.1,21.8
22.2,20.5
21.8,20.5
21.1,20.3
22.8,19.5
23.0,19.7
23.6,18.7
20.0,21.1
22.2,21.5
21.8,22.0
21.2,22.1
25.0,24.0
22.0,21.6
23.0,20.2
23.5,19.0
23.3,19.2
