PC2,PC3
,-91.5
-92.04,-89.75
-91.68,-90.0
-89.54,
-91.25,
-92.63,
-91.57,
-91.25,-93.0
-92.14,
-91.92,
-91.0,
-91.0,-92.44
-91.59,-92.04
-91.42,-92.02
-91.43,-92.12
-91.19,-92.4
-90.82,-92.27
-91.31,-92.5
-91.5,-91.85
-91.7,-92.56
-90.94,-92.98
-91.37,-92.23
-90.75,-92.11
-92.06,-92.49
-91.68,-92.21
-91.86,-92.47
-91.46,-92.46
-91.36,-92.37
-91.0,-92.77
-91.0,-92.42
-91.63,-92.3
-91.25,-92.44
-91.5,-92.0
-91.17,-92.75
-92.25,-93.33
-91.92,-93.57
-91.63,-93.25
-90.58,-92.86
-92.08,-95.5
-91.53,-93.75
-92.0,-93.38
-88.0,-93.0
-90.04,-89.5
-89.58,-92.94
-85.82,-89.74
-87.49,-88.35
-86.96,-90.0
-86.65,-87.97
-87.73,-88.86
-92.62,-88.4
-86.43,-85.0
-83.33,-86.08
-83.0,-86.0
-86.44,-86.33
-84.3,-86.0
-84.14,-91.17
-91.38,-93.0
-95.25,-87.57
-88.62,-93.4
-93.08,-91.46
-90.55,-92.69
-91.71,-93.49
-92.81,-92.67
-91.78,-94.85
-92.5,-93.06
-94.94,-96.67
-95.12,-91.67
-91.33,-89.57
-88.64,-88.5
-88.44,-89.71
-88.38,-92.5
-91.58,-91.87
-91.47,-93.0
-93.92,-94.95
-96.38,-95.3
-94.35,-98.0
-97.55,-98.95
-97.47,-97.58
-96.79,-98.77
-96.15,-95.96
-93.95,-97.09
-98.75,-100.47
-97.36,-101.18
-99.3,-101.0
-98.17,-104.23
-98.5,-101.0
-101.42,-104.2
-99.28,-105.0
-107.0,-104.0
-101.83,-104.38
-101.83,-106.0
-101.33,-103.82
-104.08,-104.63
-102.59,-107.19
-104.74,-106.52
-98.81,-103.91
-103.45,-103.94
-106.36,-102.78
-99.0,-105.0
-108.5,-104.29
-101.0,-103.67
-97.5,-103.63
-101.04,-103.0
-103.58,-103.78
-104.0,-102.67
-102.4,-102.5
-106.64,-108.0
-106.73,-103.75
-102.51,-103.2
-102.24,-104.0
-100.0,-102.05
-100.23,-102.89
-100.81,-105.25
-101.59,-108.15
-106.83,-108.55
-100.5,-105.37
-103.94,-107.56
-105.91,-108.17
-105.97,-112.46
-107.9,-113.67
-110.73,-113.2
-111.56,-110.25
-109.29,-111.0
-109.73,-109.69
-107.5,-114.47
-106.25,-114.71
-111.1,-113.62
-111.87,-110.42
-109.75,-111.1
-108.94,-112.5
-110.06,-113.55
-111.23,-110.87
-112.15,-115.0
-110.07,-111.3
-107.65,-113.44
-108.39,-109.33
-107.96,-112.62
-110.22,-113.47
-114.5,-113.69
-113.89,-113.38
-111.84,-113.17
-111.08,-111.67
-108.73,-111.06
-106.7,-112.48
-111.17,-114.46
-111.6,-112.47
-109.85,-109.46
-108.33,-109.11
-106.26,-108.94
-104.65,-107.86
-104.33,-104.24
-102.68,-105.11
-103.63,-105.44
-104.4,-106.11
-104.64,-104.16
-107.56,-102.2
-102.09,-101.89
-101.64,-101.61
-101.79,-103.04
-102.29,-103.39
-101.79,-102.26
-101.26,-100.71
-99.85,-100.52
-99.96,-102.89
-103.4,-101.79
-102.62,-101.11
-102.2,-99.56
-99.8,-99.6
-99.32,-100.0
-101.0,-100.77
-100.67,-99.67
-99.5,-100.09
-100.11,-100.0
-101.25,-100.95
-101.44,-100.59
-101.22,-100.75
-101.32,-101.12
-100.81,-102.94
-100.48,-102.15
-100.2,-104.02
-100.67,-100.04
-100.5,-99.67
-99.57,-99.12
-99.42,-100.0
-101.0,-101.0
-100.31,-99.55
-100.38,-102.29
-102.33,-102.08
-101.4,-105.82
-99.91,-105.32
-103.93,-103.51
-103.55,-103.72
-101.85,-102.65
-101.23,-103.64
-101.85,-106.62
-106.69,-108.06
-107.13,-108.5
-107.53,-106.75
-105.0,-105.18
-105.6,-106.45
-107.77,-105.97
-105.02,-104.33
-103.81,-106.56
-104.29,
,-109.81
-106.75,-110.7
-110.3,-109.61
-108.38,-111.37
-109.98,-110.64
-109.75,-111.66
-110.79,-110.8
-110.15,
