DUT,REF
22.67,24.98
20.55,24.92
22.0,24.88
21.68,25.24
21.3,22.32
20.97,23.98
16.0,25.56
20.79,26.04
20.71,25.54
23.04,26.4
20.92,26.82
20.5,25.16
22.79,23.93
22.28,25.4
22.81,27.34
20.58,26.56
21.52,28.07
23.83,26.29
22.9,26.16
23.55,25.48
22.54,25.62
21.28,26.08
21.13,26.6
20.87,26.4
21.28,26.06
22.6,24.2
21.72,26.48
23.74,25.51
24.64,23.69
24.9,24.0
22.94,23.84
21.87,25.68
21.23,24.98
20.0,23.78
20.25,22.12
18.0,22.82
20.69,22.2
21.0,22.98
19.76,20.12
20.08,19.7
19.83,20.96
16.83,20.48
20.28,20.76
19.75,23.0
20.96,18.58
21.47,21.86
18.58,23.28
15.98,22.12
16.94,22.66
18.32,21.84
16.79,20.1
15.69,18.66
15.45,21.6
15.44,19.2
16.47,19.16
16.59,21.6
16.36,19.67
17.16,19.8
15.31,18.5
12.45,18.64
12.92,17.7
13.66,17.75
13.21,16.54
13.83,15.78
12.88,17.48
11.79,17.78
10.04,16.96
9.43,18.73
9.98,15.9
9.81,15.8
10.9,16.05
12.49,16.46
13.68,15.38
13.21,13.73
12.12,17.78
10.33,18.6
10.04,16.2
10.74,14.4
9.06,13.49
12.25,14.16
10.49,12.36
10.91,13.56
10.98,14.55
8.4,16.52
7.1,13.91
5.37,13.0
2.98,10.94
3.33,9.82
2.75,9.16
5.3,6.53
6.59,3.36
8.06,3.9
10.9,9.76
10.04,15.1
9.77,11.33
7.1,14.82
5.58,11.08
7.36,10.86
8.07,12.82
7.31,9.78
6.1,12.92
6.83,11.16
8.25,8.84
7.13,10.84
8.92,9.06
8.39,8.7
9.02,7.7
8.56,10.11
11.28,10.54
9.48,10.58
8.15,10.06
7.17,10.67
8.55,10.3
10.28,13.1
11.23,12.1
6.92,11.66
7.71,12.86
6.85,12.26
7.25,9.96
3.98,10.48
2.56,9.6
3.06,12.34
4.18,10.04
5.69,9.28
4.72,8.06
3.15,9.34
1.33,7.7
1.92,7.54
3.61,4.64
2.67,6.13
1.05,7.89
1.08,7.18
1.11,5.4
0.26,6.74
0.19,2.58
1.55,3.56
,3.45
,4.3
,3.76
,2.14
,1.92
,0.53
,-1.3
,-0.95
,-0.71
,1.59
,-1.34
,-4.54
,-2.8
,-9.48
,-6.82
,-5.38
,-2.76
,-1.0
,-0.28
,-1.92
,-4.08
,-2.38
,-0.84
,-2.6
,-3.09
,-1.11
,-1.54
,-2.32
,-1.06
,-3.62
,-3.8
,-4.62
,-3.66
,-3.24
,-4.0
,-2.36
,-3.06
,-3.6
,-3.76
,-3.28
,-2.22
,-1.81
,-3.72
,-0.32
,-2.7
,-1.62
,-2.34
,-0.55
,-2.14
,-4.5
,-1.03
,-3.09
,-3.06
,-1.56
,-3.69
,-3.19
,-4.25
,-3.19
,-3.62
,-4.38
,0.5
,-5.28
,-4.0
,-8.0
,-6.56
,-1.19
,-2.56
,-2.06
,-4.64
,-5.0
,-5.06
,-4.24
,-4.47
,-3.18
,-2.04
,-1.2
,-0.58
,-3.54
,-11.4
,-3.64
,-4.9
,-8.13
,-11.47
,-15.04
,-18.08
,-18.11
,-13.62
,-10.14
,-11.84
,-9.33
,-10.34
,-8.53
,-13.22
,-13.53
,-13.16
,-16.09
,-15.34
,-15.0
