DUT,REF
5.55,5.94
7.43,5.74
2.31,6.1
2.57,10.71
6.0,8.67
7.0,10.49
6.0,10.91
7.5,10.34
4.72,9.18
2.29,6.16
0.13,8.34
6.1,9.92
5.36,10.22
5.6,6.0
3.02,7.48
-1.81,7.22
-0.52,10.58
2.46,9.7
2.65,9.42
3.51,9.6
3.74,7.72
3.98,7.82
1.34,7.98
1.96,6.5
0.69,8.72
0.85,7.54
-0.37,9.64
2.67,10.5
5.02,7.02
5.51,5.72
5.51,3.12
4.52,4.04
2.11,2.48
4.73,0.88
4.46,4.4
4.08,4.4
7.71,4.06
4.79,5.04
4.13,3.96
0.98,4.18
2.06,2.54
3.89,7.88
1.32,7.4
3.24,4.68
5.06,3.9
2.12,5.74
3.15,3.24
3.43,3.5
6.09,3.02
2.92,4.22
2.75,4.54
3.5,4.16
1.77,2.12
1.5,3.92
3.19,2.52
1.87,3.74
2.85,2.38
2.57,2.22
1.72,2.82
2.36,2.5
1.37,2.58
1.85,3.1
1.71,1.54
1.77,1.28
2.15,1.92
1.23,0.46
0.23,1.0
2.55,-1.14
0.87,0.86
0.11,2.06
0.93,1.7
0.73,0.1
1.75,0.66
1.52,1.08
2.75,-0.44
1.55,0.82
-0.36,0.84
1.11,-0.68
1.55,0.0
-0.19,1.42
1.19,0.48
2.53,0.28
3.4,0.32
2.75,0.96
1.31,2.78
-1.25,3.56
0.66,0.0
2.02,-3.91
2.37,-0.44
3.35,2.48
-0.81,3.82
-1.25,2.76
1.67,-1.16
3.28,-2.14
2.12,1.16
2.52,2.6
-0.3,3.44
1.17,3.78
2.31,0.12
0.83,3.54
0.83,0.2
0.85,1.5
-0.21,-0.52
-0.23,1.94
0.81,2.56
2.61,-0.76
0.92,2.5
0.1,4.06
-0.72,2.14
-2.15,4.04
-3.48,0.96
-0.57,-1.48
-0.79,-3.58
-2.81,-0.5
-2.35,-4.68
-7.09,-1.96
-7.42,-4.02
-4.32,0.1
-4.52,0.34
-0.04,-0.98
0.14,2.34
-1.1,3.84
0.91,1.12
3.08,3.28
1.47,3.0
-1.47,2.44
-3.98,2.4
2.47,-1.28
-2.38,-5.48
-6.25,-0.4
-0.72,1.36
-0.13,4.3
3.77,0.78
-4.13,1.6
-1.37,2.7
-3.48,2.12
-2.08,-0.44
-4.62,0.08
-4.17,-1.16
-1.45,0.56
-1.79,0.8
-1.0,0.6
-2.33,-1.5
-3.27,0.32
-4.51,-0.4
-1.75,-1.94
-2.88,-3.54
-4.54,-0.18
-4.11,-3.76
-5.37,-2.02
-5.19,-5.6
-4.48,-4.32
-4.85,-2.74
-6.06,-0.96
-5.88,-4.1
-6.89,-5.62
-7.79,-5.02
-7.0,-5.7
-7.87,-5.68
-7.32,-5.06
-7.25,-6.0
-7.52,-3.98
-7.68,-6.82
-5.9,-5.78
-6.13,-4.82
-6.02,-5.46
-5.59,-5.76
-7.35,-6.38
-7.21,-7.72
-7.65,-7.16
-8.19,-8.32
-8.67,-8.48
-8.4,-9.6
-8.54,-9.96
-9.02,-7.06
-8.53,-6.2
-8.82,-8.88
-8.46,-7.82
-9.14,-9.72
,-10.86
,-11.1
,-11.62
,-11.72
,-11.26
,-10.29
