DUT,REF
21.4,24.09
21.75,24.16
20.6,25.46
22.5,23.44
25.0,24.6
24.69,25.94
21.0,25.28
24.35,26.52
24.2,21.7
23.0,24.08
24.53,26.72
21.78,25.22
22.1,25.05
21.32,23.48
21.06,25.24
21.0,26.64
23.41,26.34
21.23,25.2
21.98,27.36
20.74,26.56
22.66,26.86
23.47,25.44
21.91,23.92
21.54,25.32
21.09,25.54
21.96,26.76
22.66,26.94
23.39,24.7
19.81,24.86
22.1,25.06
22.83,25.38
23.09,25.9
23.62,24.72
22.51,27.02
22.32,28.16
21.04,25.12
22.17,26.56
24.11,27.72
23.48,26.66
22.96,26.94
24.14,28.5
23.0,23.38
23.74,25.14
20.95,25.56
22.07,24.76
21.71,25.24
23.21,27.16
22.62,25.46
19.08,22.6
17.91,22.82
20.17,25.98
22.43,25.04
21.06,24.8
21.91,24.34
20.77,22.86
22.94,23.12
23.23,23.9
22.39,22.26
22.04,21.52
22.58,22.78
20.27,22.62
20.04,23.04
18.74,22.06
18.98,22.4
19.81,22.76
20.02,21.0
18.11,18.56
19.29,20.32
18.68,19.66
19.68,22.24
19.53,19.9
19.71,19.94
20.13,21.44
19.62,21.94
17.81,19.14
18.68,22.24
19.17,22.82
18.38,22.51
16.7,20.91
17.23,20.22
17.54,20.1
17.26,21.26
18.09,19.82
17.17,21.4
17.31,21.2
15.27,18.82
13.31,19.84
15.0,23.62
18.66,24.76
18.63,24.52
19.37,23.52
17.4,23.62
17.98,23.26
16.34,22.04
18.0,21.52
18.98,22.82
18.19,22.62
16.66,22.68
15.52,22.46
16.42,20.68
15.24,20.42
14.63,20.02
13.98,19.4
16.04,19.08
16.74,21.64
17.08,22.42
17.7,20.98
18.38,20.02
15.36,19.62
15.72,19.16
18.39,18.42
16.33,17.72
14.23,17.7
12.35,18.64
15.06,18.16
13.5,17.14
11.21,16.13
12.25,17.51
13.81,16.9
12.21,17.4
12.98,18.32
13.06,17.52
12.87,18.28
13.19,16.78
14.02,17.68
12.54,16.8
11.15,16.76
11.66,16.1
13.62,13.84
13.38,15.62
15.02,15.4
15.21,16.38
15.81,16.14
15.62,17.46
15.02,15.48
14.81,14.56
12.58,14.6
13.15,14.16
12.73,15.4
13.91,16.84
11.38,17.98
10.9,13.84
10.66,14.44
11.74,16.5
11.48,14.14
10.36,13.2
7.74,12.54
4.53,10.34
7.3,13.8
9.02,14.44
10.17,11.34
3.27,8.36
5.67,8.44
6.43,11.76
7.15,11.08
6.7,11.76
8.1,8.8
3.0,6.9
3.83,7.2
5.33,7.06
5.17,7.3
1.29,4.17
1.67,6.51
2.0,3.03
1.31,3.19
2.08,3.5
0.49,3.76
1.42,5.5
0.11,4.19
-0.24,1.16
0.11,0.3
0.38,-0.32
0.06,-0.93
-0.92,-0.26
-0.36,0.24
-0.97,-1.5
-1.31,-0.98
-1.6,-1.2
-2.04,-1.7
-2.71,-3.16
-3.53,-8.2
-4.08,-8.26
-3.9,-8.0
-1.85,-2.5
0.89,-0.72
1.79,-0.96
1.65,-1.0
-0.75,-2.36
-5.04,-4.74
-4.47,-3.34
-0.08,-3.69
-1.47,-3.35
-1.42,-3.88
-0.36,-2.18
-0.11,-2.74
-0.62,-1.96
-2.53,-2.82
-5.23,-3.88
-5.38,-2.84
-2.72,-2.32
-2.23,-3.08
-3.26,-3.54
-2.28,-6.0
-4.83,-7.1
-5.25,-10.5
-3.53,-14.96
-5.65,-9.62
-5.76,-5.4
-7.37,-6.85
-7.08,-9.38
-7.42,-4.79
-6.27,-7.05
-5.67,
-8.4,
-9.91,
-9.56,
-9.27,
-7.35,
-8.81,
-8.81,
-7.62,
-9.35,
-8.64,
-9.92,
-9.87,
-9.49,
-10.11,
-8.68,
-7.87,
-7.83,
-8.23,
-9.13,
-7.71,
-10.48,
-9.0,
-8.64,
-7.66,
-10.71,
-8.92,
-8.48,
-6.69,
-7.0,
-8.33,
-7.9,
-7.0,
-7.18,
-9.0,
-5.5,
-9.27,
-8.5,
-7.64,
-7.0,
