DUT,REF
0.14,0.29
-0.58,0.52
-0.14,-0.6
-0.5,0.0
-3.0,0.0
-2.0,0.0
-2.0,0.0
-2.0,-1.0
-2.0,-1.0
1.65,1.0
-2.78,0.64
0.83,-0.3
6.69,2.38
0.06,0.33
-2.0,-1.69
-1.66,0.88
-0.57,0.48
2.63,2.75
0.45,4.6
4.87,4.66
1.62,7.34
4.81,4.38
2.81,6.56
5.27,7.13
8.17,9.8
4.46,8.8
4.27,10.86
5.35,10.65
2.29,9.86
4.59,11.67
4.5,12.47
3.13,12.7
4.17,12.64
3.12,10.72
2.69,10.74
3.04,12.5
2.69,11.92
3.46,12.89
4.31,13.05
3.66,9.74
3.96,10.08
4.43,11.07
4.91,11.47
4.72,11.14
4.83,7.96
4.57,9.36
3.71,10.12
3.62,11.36
3.58,3.94
0.51,1.86
3.13,5.95
0.91,7.69
-2.77,4.55
-0.47,5.6
6.1,5.11
0.52,2.67
-1.58,1.04
-1.83,0.16
-0.85,-1.58
-0.42,-0.93
3.1,-1.82
-3.63,-3.32
-2.3,-3.13
-4.0,-1.58
-4.06,-2.49
-0.69,-0.62
0.13,-0.29
1.23,-0.96
-1.88,-0.04
-2.79,-1.29
-2.83,-1.94
-2.11,-1.28
-3.02,-1.82
-1.94,1.18
-3.49,-4.34
-5.25,-4.34
-4.58,-3.6
-5.4,-5.36
-4.23,-1.68
-4.94,-2.73
-6.25,-4.04
-1.17,-0.36
-3.94,-3.26
-4.75,-1.69
-6.29,-3.11
-5.65,-3.56
-2.54,0.82
-2.11,2.18
-3.06,0.13
-3.35,-1.02
-2.29,-2.76
-0.87,0.67
-3.89,0.27
-0.67,0.38
-4.02,-1.22
-1.76,-0.64
-5.9,-0.96
-4.02,0.42
-3.83,0.0
-5.21,-0.98
-7.52,-2.07
-7.02,-3.35
-7.15,-3.46
-9.13,-1.73
-5.96,-2.74
-4.7,-2.09
-6.09,-2.33
-4.68,-2.73
-5.62,-3.33
-5.43,-3.55
-5.87,-4.9
-4.73,-4.1
-6.16,-3.04
-8.11,-6.95
-8.38,-4.42
-8.4,-6.51
-6.63,-5.2
-9.06,-9.4
-9.54,-7.11
-9.32,-9.51
-9.78,-8.24
-9.47,-11.58
-9.39,-12.0
-8.73,-11.75
-10.16,-9.18
-10.0,-9.51
-9.65,-10.4
-8.09,-9.54
-10.51,-7.76
-8.65,-7.1
-8.68,-8.66
-9.53,-8.6
-7.22,-9.54
-10.33,-7.74
,-9.08
,-5.88
,-5.86
,-7.58
,-8.62
,-7.08
,-6.22
,-11.98
,-13.42
,-12.14
,-12.58
,-13.64
,-13.12
,-12.02
,-11.4
,-12.07
,-10.67
,-15.68
,-11.86
,-10.34
,-15.7
,-17.45
,-16.82
,-17.68
,-16.94
,-19.88
,-20.29
,-20.13
