DUT,REF
7.92,4.56
6.8,2.54
4.57,2.18
4.88,3.0
6.0,6.0
7.0,7.0
5.92,4.0
2.64,2.73
6.0,3.69
4.29,1.36
3.64,2.14
4.0,2.94
8.71,3.96
4.7,4.2
3.16,3.06
3.9,2.04
4.02,1.58
8.36,1.12
3.7,2.56
7.9,3.8
5.48,5.44
10.3,3.28
7.81,4.8
7.57,3.52
5.06,2.54
3.72,1.46
2.98,1.7
4.52,2.8
2.33,3.82
6.21,2.48
5.23,2.8
2.78,4.24
3.15,5.1
2.33,5.78
4.1,2.2
2.85,1.86
5.32,1.12
6.4,0.24
5.28,0.87
2.65,1.4
2.74,7.26
0.27,7.18
1.89,5.1
5.32,3.86
5.83,3.54
4.19,4.04
6.17,2.68
4.19,4.18
4.31,3.18
1.47,3.22
2.6,3.4
2.83,1.65
5.9,0.78
3.1,1.6
3.36,1.88
2.48,2.68
4.17,3.18
2.79,3.1
1.65,1.54
2.96,2.84
1.79,2.04
3.38,2.6
3.83,0.62
1.46,2.12
1.62,1.92
2.17,-1.08
0.56,1.96
0.25,-0.48
0.3,0.76
0.26,-0.24
2.19,-0.6
0.92,0.74
0.96,0.7
-0.53,-2.2
-0.17,0.08
-0.34,2.06
-0.79,-0.16
0.19,-2.08
0.19,0.16
-0.7,0.66
0.13,1.62
1.29,1.36
0.51,2.62
0.87,0.53
1.65,-1.9
2.04,-0.73
-0.47,-0.07
0.36,0.28
-0.13,-0.11
0.67,-1.05
1.09,0.5
1.09,2.74
0.6,0.22
1.08,1.54
1.85,1.42
3.92,0.34
5.46,0.12
2.83,0.54
5.1,0.27
7.4,0.11
8.08,4.66
7.47,3.34
7.63,0.38
3.81,2.68
2.92,2.88
1.49,-1.08
0.98,-1.0
-0.57,-0.72
0.35,-0.76
-0.65,0.38
-0.58,-1.5
0.74,-0.18
1.54,-0.16
0.39,1.54
0.48,-0.4
1.12,1.12
0.47,-1.66
2.71,1.2
-0.76,1.06
-1.56,3.2
-0.14,0.42
-1.11,-0.02
0.91,0.7
-1.08,0.48
-0.94,2.9
-1.02,0.56
0.15,4.0
1.06,2.66
0.33,-1.36
-0.29,-2.16
0.0,2.85
-2.83,1.28
0.24,-1.28
4.62,-1.68
-1.63,2.54
-0.16,5.72
-1.57,2.86
-1.19,0.0
-1.71,1.0
1.39,0.72
1.51,0.96
0.3,0.26
-1.02,-6.18
-1.12,-8.42
-4.91,-5.78
-5.69,-3.3
-8.28,-1.64
-8.38,0.74
-6.55,0.98
-3.09,-2.08
-1.13,-5.46
-1.25,-3.38
-5.13,-2.58
-6.54,-6.64
-5.63,-5.14
-4.49,-5.68
-4.96,-4.78
-6.54,-6.98
-6.37,-6.27
-6.96,-4.93
-8.0,-5.52
-7.72,-7.12
-7.33,-7.94
-7.95,-6.32
-7.89,-6.0
-6.58,-6.1
-6.43,-7.5
-7.68,-8.0
-8.29,-7.62
-7.4,-9.68
-8.3,-9.72
-7.98,-4.94
-8.67,-7.8
-9.06,-10.28
-6.37,-10.42
-8.17,-9.72
-9.08,-11.02
-9.3,-10.4
-8.82,-10.64
,-11.66
,-11.32
,-11.35
,-10.37
,-11.9
,-10.12
,-8.8
,-9.1
,-10.28
,-10.9
,-11.5
,-10.57
