DUT,REF
8.0,3.73
1.0,6.2
1.0,4.25
2.0,4.58
4.0,4.44
2.22,3.31
5.02,4.62
5.71,5.22
7.3,4.11
5.37,4.2
5.34,3.95
3.0,4.58
5.85,4.22
8.81,6.18
5.02,4.66
4.62,4.02
6.88,3.78
7.23,4.06
5.23,3.64
2.32,3.68
3.35,4.42
2.96,4.38
1.75,5.92
2.38,5.28
2.29,3.54
-1.02,3.9
-0.34,2.04
2.62,3.84
1.89,1.06
3.67,1.26
4.36,2.66
3.13,4.22
3.78,1.84
2.11,0.86
2.69,2.04
3.83,2.66
1.89,2.92
3.17,2.22
3.04,2.88
1.75,2.38
1.98,2.66
2.5,3.48
1.67,2.86
1.7,3.48
0.98,2.66
0.9,1.14
0.62,1.76
1.36,2.6
2.3,2.4
-1.13,3.9
0.0,0.32
0.0,0.1
-0.04,-1.44
1.02,-0.72
0.88,-0.42
0.09,0.22
1.75,-1.14
0.35,-0.28
0.94,-1.46
0.0,0.32
-0.27,-0.64
-1.47,-0.04
-1.06,-0.4
1.0,0.5
0.73,0.46
-0.55,1.4
1.19,0.78
1.33,-0.02
-2.57,2.42
-1.17,2.24
-0.71,4.68
0.43,2.88
-1.31,0.28
0.96,0.5
1.63,-1.28
0.31,0.44
-1.42,0.98
-1.24,4.26
2.82,4.58
2.34,3.24
-1.92,4.12
-1.35,1.56
0.91,-0.14
-0.33,2.04
1.63,3.14
0.63,3.16
-0.26,1.7
-1.96,-0.54
-1.75,0.26
-1.65,2.46
-2.13,5.74
-1.25,4.12
-0.54,6.56
2.23,3.16
0.9,1.88
0.38,1.84
0.08,1.54
-2.39,3.68
-3.0,4.64
-1.98,1.42
1.67,1.58
2.36,2.56
1.57,1.98
0.94,3.56
-0.31,1.96
0.94,2.0
-1.76,-0.16
-3.13,3.08
-6.67,3.3
-7.06,2.74
-6.32,0.7
-6.96,4.62
-7.66,3.72
-5.54,2.9
-3.47,0.74
0.15,-0.5
-2.59,-1.08
2.35,-0.48
-1.32,-0.96
1.22,0.44
-2.71,-1.76
-5.58,1.82
-5.3,1.38
-2.24,2.76
-0.73,1.22
-2.87,2.92
-0.94,2.5
-2.64,-3.42
-2.87,-2.68
-3.6,1.46
-2.48,3.4
-4.68,-0.18
-5.64,1.7
-6.45,0.94
-6.37,-0.52
-4.17,-2.68
-6.96,-2.08
-6.47,-3.76
-6.17,-3.16
-6.63,-6.72
-7.55,-4.38
-5.79,-0.92
-7.45,-2.92
-7.71,-5.1
-7.64,-4.74
-7.19,-5.76
-7.38,-4.52
-7.39,-4.26
-6.38,-5.3
-5.68,-6.1
-6.28,-4.98
-7.12,-5.34
-7.17,-6.02
-7.83,-5.64
-7.71,-6.5
-7.47,-3.76
-8.29,-5.5
-9.0,-7.16
-8.98,-7.7
-6.51,-7.26
-7.84,-8.42
-8.46,-7.66
-8.1,-9.24
-8.38,-9.34
-8.17,-8.56
-8.21,-6.62
-9.33,-8.2
-8.84,-9.28
-9.54,-10.8
,-11.34
,-10.46
,-11.0
,-10.98
,-9.32
,-10.0
