DUT,REF
25.0,31.0
29.2,30.07
26.42,29.09
26.13,29.42
26.73,27.54
26.4,27.7
26.72,27.98
27.21,27.96
26.96,29.32
28.06,29.36
27.35,29.96
28.42,29.9
27.34,29.02
27.0,28.7
27.55,28.71
28.48,29.56
26.36,27.68
26.92,28.64
26.93,29.16
26.83,28.28
26.18,27.64
28.4,28.76
27.47,28.02
26.89,27.93
26.48,29.16
26.73,29.46
26.25,29.72
28.1,28.68
28.0,29.3
27.27,29.26
24.43,28.9
24.87,28.58
26.17,29.78
27.37,29.5
26.95,29.34
26.43,29.0
27.13,29.72
27.57,29.78
27.85,29.38
27.85,30.52
26.66,29.34
26.75,29.9
27.13,28.8
27.58,29.96
26.63,29.76
28.32,28.7
25.6,29.76
25.51,27.62
26.77,29.78
25.38,28.04
26.79,28.64
25.5,29.72
26.44,27.78
27.13,29.76
25.49,29.84
26.38,27.94
25.62,28.24
25.44,28.54
26.1,27.22
26.06,28.74
25.94,27.72
26.86,28.72
26.73,29.14
27.12,28.98
26.73,27.66
28.38,29.86
27.98,29.76
27.41,28.74
26.58,30.22
26.35,29.96
26.62,30.08
27.71,30.42
26.12,30.2
27.38,30.5
27.04,30.32
26.77,29.64
26.15,30.0
27.0,29.84
27.34,29.38
26.41,30.12
26.75,30.14
26.77,30.05
26.51,29.68
26.08,30.5
25.16,29.58
25.5,28.82
26.71,29.58
25.28,30.4
26.35,28.6
27.57,29.64
26.41,27.86
27.51,28.7
26.52,29.12
24.61,28.18
26.56,28.36
27.15,29.68
28.49,29.26
27.23,29.84
26.77,28.28
26.36,29.02
26.86,28.62
27.59,29.14
27.61,29.84
25.74,28.7
28.17,29.12
28.0,29.76
26.98,29.62
27.55,29.44
28.12,28.58
28.6,29.88
25.28,29.84
27.87,27.86
27.27,30.14
27.06,29.72
27.94,30.36
27.65,28.54
28.24,27.78
27.17,28.28
26.69,27.14
27.94,26.42
27.47,29.13
26.25,28.32
27.32,28.06
26.85,28.46
27.13,28.2
27.94,28.96
26.47,27.88
28.02,28.38
27.45,29.24
28.36,28.44
27.12,28.35
26.72,28.73
28.17,30.42
27.52,30.34
27.48,28.28
26.91,29.18
28.33,29.58
27.47,29.16
28.58,29.52
27.98,29.64
27.45,27.94
27.57,28.52
