DUT,REF
20.57,24.63
19.9,23.94
23.22,24.12
21.2,24.5
22.48,26.0
19.67,25.57
20.89,24.67
19.42,24.84
20.59,24.53
22.0,24.25
22.38,24.96
21.71,23.78
21.72,25.46
21.43,23.96
22.47,24.04
20.76,22.86
21.92,23.11
21.06,22.2
21.65,23.05
21.87,23.72
22.31,24.3
22.4,22.84
20.85,22.06
21.07,23.76
21.79,24.27
21.55,24.71
22.25,25.18
20.84,25.02
22.15,26.78
22.29,26.14
21.5,25.24
21.74,24.14
21.35,24.38
22.31,26.1
22.49,26.42
21.42,26.32
22.0,24.04
20.25,25.38
21.72,26.04
19.87,27.06
18.28,27.12
22.36,26.2
22.15,24.8
21.35,24.09
21.88,25.04
21.63,24.78
21.44,23.84
21.53,23.68
20.94,22.56
23.36,23.98
23.73,22.93
22.71,23.42
22.17,23.02
20.47,22.18
20.34,22.08
18.21,21.66
18.33,21.48
19.93,20.51
19.23,20.64
19.88,21.28
18.75,20.44
19.22,20.78
20.66,20.04
19.41,21.98
19.24,22.26
16.51,21.71
18.21,23.54
20.09,23.12
18.12,22.2
20.12,21.42
17.33,21.06
16.04,22.42
15.77,21.84
16.83,21.98
18.42,23.78
17.65,23.18
20.4,21.02
18.34,20.14
16.06,18.58
15.04,18.56
15.33,19.0
12.98,18.26
10.7,18.3
13.23,16.66
10.98,17.16
12.69,18.6
11.81,17.18
12.3,17.48
12.28,16.06
13.49,18.0
11.69,16.04
11.94,16.08
13.58,16.7
14.28,18.06
13.85,16.72
14.74,17.48
14.72,18.29
12.53,16.12
12.5,16.46
11.34,15.6
11.7,15.38
11.55,15.08
12.45,17.72
10.44,15.02
10.9,15.54
12.14,18.8
11.53,15.96
11.19,15.86
10.49,15.04
10.69,13.0
9.81,13.52
9.77,10.76
9.28,12.82
7.04,11.68
6.28,12.04
8.53,16.52
5.98,13.64
5.15,16.98
13.3,16.88
8.81,14.64
8.64,13.8
8.36,14.1
8.64,13.2
8.5,10.8
9.89,9.04
6.52,10.64
8.53,11.92
10.23,9.78
11.11,9.18
11.17,12.7
8.77,12.44
9.87,10.92
9.08,12.76
9.94,8.36
6.4,14.78
8.21,12.34
5.83,11.96
4.66,10.3
6.86,9.92
7.83,10.52
9.41,13.04
7.17,12.96
7.13,9.18
3.71,9.96
4.34,9.34
3.97,9.42
3.92,10.56
5.23,11.82
7.03,10.94
7.68,11.46
6.53,11.2
5.56,10.88
3.28,7.32
3.13,7.04
2.96,6.9
3.69,6.4
5.81,5.33
3.75,3.86
1.27,6.0
0.69,5.32
2.1,5.44
1.31,5.53
1.83,1.62
-0.46,2.05
0.14,4.0
0.31,6.05
-0.32,2.77
-1.69,0.05
-0.45,-0.58
-1.53,-3.26
-0.58,-1.83
-2.62,-2.37
-1.47,0.08
-2.47,-4.46
-5.28,-4.14
-3.57,-5.24
-7.4,-8.47
-7.46,-6.8
-6.38,-8.4
-7.18,-6.24
-4.74,-1.9
0.89,-1.02
-0.02,-3.94
-0.89,-0.92
-1.81,-3.62
-1.45,-2.52
-1.51,-1.9
-1.64,-1.46
-2.21,-1.58
0.6,-1.72
0.38,-2.0
-0.04,-2.86
-1.81,-1.1
-3.98,-2.48
-2.08,-2.42
-2.27,-4.46
-3.68,-3.06
-3.17,-2.0
-0.89,-5.68
-2.0,-5.5
-1.59,-3.32
-0.1,-4.0
-1.15,-6.44
0.75,-4.37
-6.43,-2.28
-6.26,-2.75
-3.56,-4.37
-7.67,0.0
-5.04,-1.94
-2.57,-0.81
-4.79,-2.44
-2.72,-4.66
-6.3,-3.06
-7.31,-7.0
-8.1,-7.1
-2.31,-4.76
-4.02,-4.67
-8.25,-4.6
-8.21,-5.42
-7.42,-8.26
-7.08,-7.2
-5.77,-7.38
-5.15,-4.2
-2.79,-1.64
-6.46,-1.53
-3.6,-1.86
-3.44,-0.64
-6.66,-9.8
-8.22,-7.6
-2.68,-2.68
-6.02,-8.5
-5.38,-11.36
-10.25,-16.78
-10.57,-16.64
-10.41,
-10.19,
-8.97,
-8.09,
-8.67,
