IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
77,1,,,-121.9331847,47.5260821,2025-12-10 23:24:01.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
78,1,,,-121.9331847,47.5260821,2025-12-10 23:24:02.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
79,1,,,-121.9331847,47.5260821,2025-12-10 23:24:03.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
80,1,,,-121.9331847,47.5260821,2025-12-10 23:24:04.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
81,1,,,-121.9331847,47.5260821,2025-12-10 23:24:05.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
82,1,,,-121.9331847,47.5260821,2025-12-10 23:24:06.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
83,1,,,-121.9331847,47.5260821,2025-12-10 23:24:06.483,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-108.304688,7.635706,,,,3.744839,0.691944
84,1,,,-121.9331847,47.5260821,2025-12-10 23:24:07.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
85,1,,,-121.9331847,47.5260821,2025-12-10 23:24:08.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
86,1,,,-121.9331847,47.5260821,2025-12-10 23:24:09.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
87,1,,,-121.9331847,47.5260821,2025-12-10 23:24:10.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
88,1,,,-121.9331847,47.5260821,2025-12-10 23:24:11.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
89,1,,,-121.9331847,47.5260821,2025-12-10 23:24:12.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
90,1,,,-121.9331847,47.5260821,2025-12-10 23:24:13.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
91,1,,,-121.9331847,47.5260821,2025-12-10 23:24:14.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
92,1,,,-121.9331847,47.5260821,2025-12-10 23:24:15.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
93,1,,,-121.9331847,47.5260821,2025-12-10 23:24:16.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
94,1,,,-121.9331847,47.5260821,2025-12-10 23:24:17.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
95,1,,,-121.9331847,47.5260821,2025-12-10 23:24:18.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
96,1,,,-121.9331847,47.5260821,2025-12-10 23:24:19.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
97,1,,,-121.9331847,47.5260821,2025-12-10 23:24:20.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
98,1,,,-121.9331847,47.5260821,2025-12-10 23:24:20.690,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-108.783854,6.780164,,,,4.032529,0.655353
99,1,,,-121.9331847,47.5260821,2025-12-10 23:24:21.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
100,1,,,-121.9331847,47.5260821,2025-12-10 23:24:22.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
101,1,,,-121.9331847,47.5260821,2025-12-10 23:24:23.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
102,1,,,-121.9331847,47.5260821,2025-12-10 23:24:24.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
103,1,,,-121.9331847,47.5260821,2025-12-10 23:24:25.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
104,1,,,-121.9331847,47.5260821,2025-12-10 23:24:26.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
105,1,,,-121.9331847,47.5260821,2025-12-10 23:24:27.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
106,1,,,-121.9331847,47.5260821,2025-12-10 23:24:28.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
107,1,,,-121.9331847,47.5260821,2025-12-10 23:24:29.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
108,1,,,-121.9331847,47.5260821,2025-12-10 23:24:30.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
109,1,,,-121.9331847,47.5260821,2025-12-10 23:24:31.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
110,1,,,-121.9331847,47.5260821,2025-12-10 23:24:32.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
111,1,,,-121.9331847,47.5260821,2025-12-10 23:24:33.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
112,1,,,-121.9331847,47.5260821,2025-12-10 23:24:34.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
113,1,,,-121.9331847,47.5260821,2025-12-10 23:24:34.857,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-108.135417,8.568052,,,,3.839270,0.659891
114,1,,,-121.9331847,47.5260821,2025-12-10 23:24:35.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
115,1,,,-121.9331847,47.5260821,2025-12-10 23:24:36.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
116,1,,,-121.9331847,47.5260821,2025-12-10 23:24:37.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
117,1,,,-121.9331847,47.5260821,2025-12-10 23:24:38.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
118,1,,,-121.9331847,47.5260821,2025-12-10 23:24:39.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
119,1,,,-121.9331847,47.5260821,2025-12-10 23:24:40.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
120,1,,,-121.9331847,47.5260821,2025-12-10 23:24:41.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
121,1,,,-121.9331847,47.5260821,2025-12-10 23:24:42.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
122,1,,,-121.9331847,47.5260821,2025-12-10 23:24:43.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
123,1,,,-121.9331847,47.5260821,2025-12-10 23:24:44.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
124,1,,,-121.9331847,47.5260821,2025-12-10 23:24:45.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
125,1,,,-121.9331847,47.5260821,2025-12-10 23:24:46.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
126,1,,,-121.9331847,47.5260821,2025-12-10 23:24:47.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
127,1,,,-121.9331847,47.5260821,2025-12-10 23:24:48.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
128,1,,,-121.9331847,47.5260821,2025-12-10 23:24:49.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
129,1,,,-121.9331847,47.5260821,2025-12-10 23:24:50.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
130,1,,,-121.9331847,47.5260821,2025-12-10 23:24:51.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
131,1,,,-121.9331847,47.5260821,2025-12-10 23:24:52.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
132,1,,,-121.9331847,47.5260821,2025-12-10 23:24:53.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
133,1,,,-121.9331847,47.5260821,2025-12-10 23:24:54.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
134,1,,,-121.9331847,47.5260821,2025-12-10 23:24:55.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
135,1,,,-121.9331847,47.5260821,2025-12-10 23:24:56.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
136,1,,,-121.9331847,47.5260821,2025-12-10 23:24:57.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
137,1,,,-121.9331847,47.5260821,2025-12-10 23:24:58.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
138,1,,,-121.9331847,47.5260821,2025-12-10 23:24:59.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
139,1,,,-121.9331847,47.5260821,2025-12-10 23:25:00.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
140,1,,,-121.9331847,47.5260821,2025-12-10 23:25:01.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
141,1,,,-121.9331847,47.5260821,2025-12-10 23:25:02.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
142,1,,,-121.9331847,47.5260821,2025-12-10 23:25:03.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
143,1,,,-121.9331847,47.5260821,2025-12-10 23:25:04.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
144,1,,,-121.9331847,47.5260821,2025-12-10 23:25:05.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
145,1,,,-121.9331847,47.5260821,2025-12-10 23:25:06.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
146,1,,,-121.9331847,47.5260821,2025-12-10 23:25:07.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
147,1,,,-121.9331847,47.5260821,2025-12-10 23:25:08.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
148,1,,,-121.9331847,47.5260821,2025-12-10 23:25:09.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
