IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
95,1,,,-121.9331284,47.5260217,2025-12-10 23:24:19.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
96,1,,,-121.9331284,47.5260217,2025-12-10 23:24:19.801,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-104.581765,,,,,3.801853,0.552456
97,1,,,-121.9331284,47.5260217,2025-12-10 23:24:20.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
98,1,,,-121.9331284,47.5260217,2025-12-10 23:24:21.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
99,1,,,-121.9331284,47.5260217,2025-12-10 23:24:22.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
100,1,,,-121.9331284,47.5260217,2025-12-10 23:24:23.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
101,1,,,-121.9331284,47.5260217,2025-12-10 23:24:24.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
102,1,,,-121.9331284,47.5260217,2025-12-10 23:24:25.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
103,1,,,-121.9331284,47.5260217,2025-12-10 23:24:26.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
104,1,,,-121.9331284,47.5260217,2025-12-10 23:24:27.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
105,1,,,-121.9331284,47.5260217,2025-12-10 23:24:28.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
106,1,,,-121.9331284,47.5260217,2025-12-10 23:24:29.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
107,1,,,-121.9331284,47.5260217,2025-12-10 23:24:30.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
108,1,,,-121.9331284,47.5260217,2025-12-10 23:24:31.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
109,1,,,-121.9331284,47.5260217,2025-12-10 23:24:32.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
110,1,,,-121.9331284,47.5260217,2025-12-10 23:24:33.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
111,1,,,-121.9331284,47.5260217,2025-12-10 23:24:34.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
112,1,,,-121.9331284,47.5260217,2025-12-10 23:24:34.365,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-105.851667,,,,,3.881413,0.549386
113,1,,,-121.9331284,47.5260217,2025-12-10 23:24:35.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
114,1,,,-121.9331284,47.5260217,2025-12-10 23:24:36.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
115,1,,,-121.9331284,47.5260217,2025-12-10 23:24:37.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
116,1,,,-121.9331284,47.5260217,2025-12-10 23:24:38.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
117,1,,,-121.9331284,47.5260217,2025-12-10 23:24:39.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
118,1,,,-121.9331284,47.5260217,2025-12-10 23:24:40.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
119,1,,,-121.9331284,47.5260217,2025-12-10 23:24:41.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
120,1,,,-121.9331284,47.5260217,2025-12-10 23:24:42.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
121,1,,,-121.9331284,47.5260217,2025-12-10 23:24:43.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
122,1,,,-121.9331284,47.5260217,2025-12-10 23:24:44.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
123,1,,,-121.9331284,47.5260217,2025-12-10 23:24:45.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
124,1,,,-121.9331284,47.5260217,2025-12-10 23:24:46.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
125,1,,,-121.9331284,47.5260217,2025-12-10 23:24:47.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
126,1,,,-121.9331284,47.5260217,2025-12-10 23:24:48.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
127,1,,,-121.9331284,47.5260217,2025-12-10 23:24:49.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
128,1,,,-121.9331284,47.5260217,2025-12-10 23:24:50.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
129,1,,,-121.9331284,47.5260217,2025-12-10 23:24:51.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
130,1,,,-121.9331284,47.5260217,2025-12-10 23:24:52.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
131,1,,,-121.9331284,47.5260217,2025-12-10 23:24:53.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
132,1,,,-121.9331284,47.5260217,2025-12-10 23:24:54.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
133,1,,,-121.9331284,47.5260217,2025-12-10 23:24:55.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
134,1,,,-121.9331284,47.5260217,2025-12-10 23:24:56.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
135,1,,,-121.9331284,47.5260217,2025-12-10 23:24:57.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
136,1,,,-121.9331284,47.5260217,2025-12-10 23:24:58.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
137,1,,,-121.9331284,47.5260217,2025-12-10 23:24:59.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
138,1,,,-121.9331284,47.5260217,2025-12-10 23:25:00.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
139,1,,,-121.9331284,47.5260217,2025-12-10 23:25:01.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
140,1,,,-121.9331284,47.5260217,2025-12-10 23:25:02.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
141,1,,,-121.9331284,47.5260217,2025-12-10 23:25:03.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
142,1,,,-121.9331284,47.5260217,2025-12-10 23:25:04.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
143,1,,,-121.9331284,47.5260217,2025-12-10 23:25:05.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
144,1,,,-121.9331284,47.5260217,2025-12-10 23:25:06.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
145,1,,,-121.9331284,47.5260217,2025-12-10 23:25:07.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
146,1,,,-121.9331284,47.5260217,2025-12-10 23:25:08.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
147,1,,,-121.9331284,47.5260217,2025-12-10 23:25:09.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
148,1,,,-121.9331284,47.5260217,2025-12-10 23:25:10.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
