[Call Test] [Misc] [Mobile] IMEI,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Voice or Video Call] Result & Reason,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Real Service,[Call Test] Call Type,[Call Test] Call Result,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool)
,209,-92.680000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.990000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.420000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.950000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.300000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.450000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.240000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.780000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.690000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.680000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.330000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,
,209,-89.560000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,UL,INVITE,,,,,,,,,,,,
,209,-88.280000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,,200 OK,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,209,-88.910000,432,-84.000000,,,,,LTE,,,,,,,,,,,,,,,,
,,,432,-81.500000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.500000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.500000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.000000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.500000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.000000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.000000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,432,-82.500000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,,,432,-83.500000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.000000,,,,,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-82.500000,,,,16.949,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-82.330000,,,,10.944,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-82.670000,,,,16.808,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.500000,,,,15.626,LTE 2CA,,,,,,,,,,,,,,,,
,,,432,-79.000000,,,,14.023,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-79.000000,,,,16.277,LTE 2CA,,,,,,,,,,,,,,,,
,,,432,-78.670000,,,,13.130,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.000000,,,,12.847,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.000000,,,,12.653,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.250000,,,,13.157,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.750000,,,,16.358,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.500000,,,,15.946,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.000000,,,,15.466,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-81.000000,,,,15.023,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.000000,,,,15.256,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.750000,,,,15.572,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.500000,,,,14.767,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.750000,,,,14.108,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.250000,,,,14.204,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.250000,,,,13.274,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.500000,,,,15.535,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.000000,,,,15.615,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.000000,,,,13.189,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.250000,,,,15.920,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.000000,,,,14.336,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-76.250000,,,,19.270,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.750000,,,,19.102,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.250000,,,,17.357,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-76.750000,,,,16.043,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-75.500000,,,,16.000,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.000000,,,,18.733,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.250000,,,,20.382,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-75.500000,,,,20.211,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.750000,,,,20.618,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-82.000000,,,,19.129,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-83.500000,,,,5.718,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.750000,,,,17.849,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-76.250000,,,,17.421,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-76.500000,,,,17.079,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.750000,,,,15.743,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-76.750000,,,,17.425,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.750000,,,,19.386,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-79.250000,,,,13.788,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.000000,,,,16.866,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.500000,,,,15.311,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-78.500000,,,,14.828,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-80.000000,,,,12.505,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-82.000000,,,,5.013,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,432,-82.750000,,,,16.053,LTE 2CA (20 + 15 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,432,-82.500000,,,,12.313,,,,,,,,,,,,,1,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
