[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N25(20),,872,-101.350000,1.580000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-102.060000,0.980000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,,,,,,,,,,,,,,,,,,,,,98
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,76
,,,N25(20),NR SA,872,-100.150000,2.040000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,74
,,,N25(20),NR SA,872,-101.990000,0.530000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,54
,,,N25(20),NR SA,872,-101.800000,-0.370000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,53
,,,,,,,,,,,,,,,,,,,,,,,51
,,,,,,,,,,,,,,,,,,,,,,,54
,,,,,,,,,,,,,,,,,,,,,,,49
,,,,,,,,,,,,,,,,,,,,,,,54
,,,N25(20),NR SA,872,-103.470000,-1.260000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,44
,,,,,,,,,,,,,,,,,,,,,,,44
,,,,,,,,,,,,,,,,,,,,,,,47
,,,,,,,,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,,,,,,,,78
,,,N25(20),NR SA,872,-105.250000,-2.270000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,77
,,,,,,,,,,,,,,,,,,,,,,,75
,,,N25(20),NR SA,872,-102.700000,2.580000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),,872,-100.500000,0.730000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-100.000000,2.280000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-100.190000,1.680000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20)+N71(20)+N41(100),,872,-101.570000,-1.090000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-103.870000,-0.640000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-103.530000,1.160000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,,,,,,,,,,,,,,,,,,,,,98
,,,,,,,,,,,,,,,,,,,,,,,90
,,,,,,,,,,,,,,,,,,,,,,,87
,,,N25(20)+N71(20)+N41(100),NR SA,872,-102.720000,0.830000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,,,,,,,,79
,,,,,,,,,,,,,,,,,,,,,,,38
,,,,,,,,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,,,,,,,,68
,,,N25(20)+N71(20)+N41(100),NR SA,872,-100.900000,2.950000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,,,,,,,41
,,,,,,,,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,,,,,,,,215
,,,N25(20)+N71(20)+N41(100),NR SA,872,-102.150000,-1.110000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,,,,,,,,55
,,,,,,,,,,,,,,,,,,,,,,,50
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.360000,-1.670000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,50
,,,,,,,,,,,,,,,,,,,,,,,86
,,,,,,,,,,,,,,,,,,,,,,,49
,,,,,,,,,,,,,,,,,,,,,,,89
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.710000,-0.440000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,100
,,,,,,,,,,,,,,,,,,,,,,,87
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,90
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.460000,-1.060000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20)+N71(20)+N41(100),,872,-101.880000,0.840000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-102.080000,0.310000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-102.550000,-0.300000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20)+N71(20)+N41(100),,872,-102.140000,-0.710000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-103.450000,-0.560000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-101.840000,1.930000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,,,,,,,,,,,,,,,,,,,,,243
,,,N25(20),NR SA,872,-102.790000,0.970000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,,,,,,,,88
,,,,,,,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,,,,,,,,63
,,,N25(20),NR SA,872,-103.800000,1.160000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,,,,,,,84
,,,,,,,,,,,,,,,,,,,,,,,55
,,,,,,,,,,,,,,,,,,,,,,,82
,,,N25(20),NR SA,872,-103.350000,3.340000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,78
,,,,,,,,,,,,,,,,,,,,,,,86
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,78
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,72
,,,N25(20),NR SA,872,-100.770000,2.280000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,,,,,,,,67
,,,N25(20),NR SA,872,-102.800000,-0.400000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,89
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,,,,,,,,84
,,,,,,,,,,,,,,,,,,,,,,,80
,,,N25(20),NR SA,872,-104.070000,-0.280000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),,872,-105.540000,-0.900000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-104.290000,0.470000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-103.760000,0.180000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20),,872,-104.790000,0.500000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-106.850000,-0.400000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-106.170000,0.480000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,,,,,,,,,,,,,,,,,,,,,55
,,,,,,,,,,,,,,,,,,,,,,,50
,,,N25(20),NR SA,872,-106.570000,0.470000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,88
,,,,,,,,,,,,,,,,,,,,,,,48
,,,,,,,,,,,,,,,,,,,,,,,90
,,,,,,,,,,,,,,,,,,,,,,,49
,,,,,,,,,,,,,,,,,,,,,,,83
,,,N25(20),NR SA,872,-105.440000,-0.080000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,85
,,,,,,,,,,,,,,,,,,,,,,,80
,,,,,,,,,,,,,,,,,,,,,,,77
,,,,,,,,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,,,,,,,,77
,,,N25(20),NR SA,872,-105.700000,0.070000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,,,,,,,,65
,,,N25(20),NR SA,872,-106.540000,-1.800000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,124
,,,,,,,,,,,,,,,,,,,,,,,124
,,,,,,,,,,,,,,,,,,,,,,,125
,,,,,,,,,,,,,,,,,,,,,,,126
,,,N25(20),NR SA,872,-106.330000,-2.210000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,127
,,,,,,,,,,,,,,,,,,,,,,,130
,,,,,,,,,,,,,,,,,,,,,,,131
,,,N25(20),NR SA,872,-107.070000,-2.860000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),,872,-108.250000,-4.050000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-108.850000,-5.440000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-108.680000,-3.670000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20),,872,-107.620000,-2.080000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-107.140000,-3.690000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-107.030000,-4.180000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,,,,,,,,,,,,,,,,,,,,,55
,,,N25(20),NR SA,872,-105.360000,-0.410000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43
,,,,,,,,,,,,,,,,,,,,,,,43
,,,,,,,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,,,,,,,43
,,,N25(20),NR SA,872,-104.240000,0.230000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,,,,,,,68
,,,N25(20),NR SA,872,-104.730000,-2.160000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,64
,,,N25(20),NR SA,872,-106.170000,-0.080000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,53
,,,,,,,,,,,,,,,,,,,,,,,52
,,,,,,,,,,,,,,,,,,,,,,,48
,,,,,,,,,,,,,,,,,,,,,,,46
,,,N25(20),NR SA,872,-105.370000,-0.590000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46
,,,,,,,,,,,,,,,,,,,,,,,89
,,,,,,,,,,,,,,,,,,,,,,,39
,,,,,,,,,,,,,,,,,,,,,,,79
,,,,,,,,,,,,,,,,,,,,,,,79
,,,N25(20),NR SA,872,-104.090000,0.990000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),,872,-101.290000,3.800000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-99.890000,2.190000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-101.290000,-0.630000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20),,872,-101.940000,0.560000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-102.100000,0.120000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-101.430000,1.380000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,,,,,,,,,,,,,,,,,,,,,171
,,,N25(20),NR SA,872,-102.750000,1.260000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,,,,,,,,41
,,,,,,,,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,,,,,,,,55
,,,N25(20),NR SA,872,-102.220000,0.910000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,,,,,,,,49
,,,N25(20),NR SA,872,-102.880000,-0.330000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,87
,,,,,,,,,,,,,,,,,,,,,,,84
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,52
,,,N25(20),NR SA,872,-101.830000,1.600000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,77
,,,,,,,,,,,,,,,,,,,,,,,75
,,,N25(20),NR SA,872,-100.140000,3.500000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,57
,,,N25(20),NR SA,872,-99.960000,2.790000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),,872,-99.600000,3.730000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-100.560000,1.330000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-99.520000,3.010000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20),,872,-100.000000,3.480000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-101.440000,3.300000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-102.090000,2.720000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,,,,,,,,,,,,,,,,,,,,,215
,,,N25(20),NR SA,872,-102.340000,2.420000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,,,,,,,53
,,,,,,,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,,,,,,,162
,,,N25(20),NR SA,872,-103.330000,2.320000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,,,,,,,171
,,,N25(20),NR SA,872,-103.450000,0.880000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,,,,,,,78
,,,N25(20),NR SA,872,-103.150000,-0.020000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,83
,,,,,,,,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,,,,,,,,79
,,,,,,,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,,,,,,,,80
,,,N25(20),NR SA,872,-102.690000,0.180000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,,,,,,,,60
,,,N25(20),NR SA,872,-103.710000,-0.850000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),NR SA,872,-105.060000,0.260000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-104.570000,1.100000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-104.690000,-0.560000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20),,872,-106.330000,-1.680000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-105.780000,-0.240000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-105.120000,-0.100000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,N25(20),NR SA,872,-105.670000,-0.460000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,,,,,,,,80
,,,,,,,,,,,,,,,,,,,,,,,95
,,,N25(20),NR SA,872,-105.840000,-1.610000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,82
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,81
,,,N25(20),NR SA,872,-104.790000,0.310000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,,,,,,,,54
,,,N25(20),NR SA,872,-103.660000,-1.530000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,53
,,,,,,,,,,,,,,,,,,,,,,,96
,,,,,,,,,,,,,,,,,,,,,,,96
,,,,,,,,,,,,,,,,,,,,,,,77
,,,,,,,,,,,,,,,,,,,,,,,77
,,,N25(20),NR SA,872,-106.270000,-3.340000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,65
,,,N25(20),NR SA,872,-107.890000,-1.240000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),,872,-106.430000,-0.330000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-105.780000,-3.260000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-106.470000,-2.410000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20),,872,-107.690000,-0.250000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-108.490000,-0.080000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-106.870000,-2.460000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,N25(20),NR SA,872,-101.590000,0.790000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,244
,,,,,,,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,,,,,,,48
,,,,,,,,,,,,,,,,,,,,,,,52
,,,N25(20),NR SA,872,-102.200000,1.410000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,,,,,,,,56
,,,,,,,,,,,,,,,,,,,,,,,53
,,,,,,,,,,,,,,,,,,,,,,,56
,,,,,,,,,,,,,,,,,,,,,,,46
,,,N25(20),NR SA,872,-103.650000,-1.330000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,90
,,,,,,,,,,,,,,,,,,,,,,,88
,,,,,,,,,,,,,,,,,,,,,,,40
,,,,,,,,,,,,,,,,,,,,,,,79
,,,N25(20),NR SA,872,-104.210000,-0.430000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,79
,,,,,,,,,,,,,,,,,,,,,,,81
,,,,,,,,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,36
,,,N25(20),NR SA,872,-103.910000,-0.680000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,,,,,,,,57
,,,N25(20),NR SA,872,-103.630000,1.270000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20),NR SA,872,-102.770000,1.920000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-106.490000,-2.050000,,,,,,,,,,,,,,,,
,,,N25(20),,872,-106.700000,-1.890000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20)+N71(20)+N41(100),,872,-106.020000,-1.880000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-103.930000,0.890000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-103.450000,1.840000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
,,,,,,,,,,,,,,,,,,,,PING Traffic Start,,,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.900000,-1.560000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,263
,,,,,,,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,,,,,,,66
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.680000,-1.330000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,77
,,,,,,,,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,,,,,,,85
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.660000,-0.850000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,80
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,,,,,,,241
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.470000,-1.030000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,,,,,,,52
,,,,,,,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,,,,,,,43
,,,N25(20)+N71(20)+N41(100),NR SA,872,-103.860000,-0.230000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,92
,,,,,,,,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,,,,,,,,50
,,,,,,,,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,,,,,,,,35
,,,,,,,,,,,,,,,,,,,,,,,66
,,,N25(20)+N71(20)+N41(100),NR SA,872,-103.470000,0.280000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,,,,PING Traffic End,,,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-102.180000,1.960000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-101.240000,2.000000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-101.400000,1.640000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_Idle,,,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,PING START,,,
,,,N25(20)+N71(20)+N41(100),,872,-100.940000,1.510000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-103.500000,1.960000,,,,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,872,-102.500000,2.210000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TIMEOUT_FrontIdle,,,
