[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N41(100),,266,-94.720000,11.330000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.050000,9.990000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.770000,10.840000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.070000,7.950000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.830000,13.970000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.200000,8.800000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.750000,14.080000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.890000,12.580000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.790000,10.940000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.660000,19.080000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.950000,12.070000,,,,,,,,,,,,,,,,
,,,,,,,13.610000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.950000,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.500000,12.490000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.470000,15.070000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.670000,16.020000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.650000,13.870000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.880000,16.690000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.960000,16.110000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.460000,15.160000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.250000,12.930000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.150000,12.440000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.950000,14.050000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.460000,18.260000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.550000,18.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.580000,14.350000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.880000,15.670000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.170000,17.210000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.560000,15.130000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.020000,14.550000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.450000,16.610000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.050000,18.540000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.930000,16.360000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.340000,16.590000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.350000,14.500000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.760000,11.790000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.360000,13.760000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.650000,13.690000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.300000,12.430000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.660000,15.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.270000,15.160000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.740000,12.890000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.210000,12.820000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.620000,14.910000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.540000,13.010000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.080000,11.640000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.710000,16.540000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.520000,13.800000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.390000,13.620000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.660000,12.830000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.660000,15.680000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.490000,10.140000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.150000,13.650000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.910000,10.750000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.460000,11.640000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.310000,13.060000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.860000,13.480000,,,,,,,,23.633,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.630000,11.670000,,,,,,,,55.902,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.570000,12.870000,,,,,,,,106.557,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.360000,11.710000,,,,,,,,187.905,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.710000,12.180000,,,,,,,,270.867,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.050000,12.180000,,,,,,,,220.082,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.190000,12.110000,,,,,,,,284.346,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.550000,12.970000,,,,,,,,249.688,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.600000,12.980000,,,,,,,,73.691,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.970000,12.160000,,,,,,,,111.414,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.920000,12.010000,,,,,,,,83.761,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.610000,11.800000,,,,,,,,70.241,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.270000,17.520000,,,,,,,,76.559,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.210000,17.850000,,,,,,,,73.525,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.140000,18.500000,,,,,,,,76.591,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.340000,19.090000,,,,,,,,73.994,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.400000,18.900000,,,,,,,,75.784,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.070000,16.260000,,,,,,,,71.615,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.040000,12.350000,,,,,,,,78.490,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.920000,12.620000,,,,,,,,74.049,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.140000,14.920000,,,,,,,,79.614,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.260000,18.280000,,,,,,,,65.309,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.160000,14.980000,,,,,,,,68.039,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.690000,13.570000,,,,,,,,67.971,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.050000,13.130000,,,,,,,,75.293,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.860000,13.750000,,,,,,,,79.679,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.740000,12.520000,,,,,,,,76.744,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.950000,13.810000,,,,,,,,77.366,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.350000,12.380000,,,,,,,,82.746,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.040000,12.350000,,,,,,,,82.386,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.360000,12.590000,,,,,,,,82.069,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.090000,11.660000,,,,,,,,85.135,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.780000,15.730000,,,,,,,,80.832,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.320000,13.210000,,,,,,,,82.883,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.970000,12.140000,,,,,,,,83.488,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.290000,12.670000,,,,,,,,66.978,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.570000,14.610000,,,,,,,,80.029,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.500000,13.110000,,,,,,,,62.329,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.080000,12.920000,,,,,,,,70.393,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.540000,14.980000,,,,,,,,67.807,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-88.890000,13.760000,,,,,,,,65.068,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.600000,15.900000,,,,,,,,70.917,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.990000,14.670000,,,,,,,,63.017,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.670000,15.230000,,,,,,,,79.298,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.630000,15.250000,,,,,,,,81.011,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.560000,15.090000,,,,,,,,81.916,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.050000,13.130000,,,,,,,,82.484,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.900000,13.930000,,,,,,,,84.863,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.430000,11.540000,,,,,,,,86.063,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.360000,12.410000,,,,,,,,90.220,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.330000,15.200000,,,,,,,,74.739,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-88.350000,14.420000,,,,,,,,81.385,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-88.730000,13.270000,,,,,,,,77.115,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.340000,11.990000,,,,,,,,81.710,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.620000,12.740000,,,,,,,,78.293,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.630000,18.750000,,,,,,,,78.075,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.440000,15.550000,,,,,,,,74.213,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.370000,16.580000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.940000,15.550000,,,,,,,,70.393,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.980000,14.290000,,,,,,,,67.371,,,,,,,,
,,,N41(100)+N41(40),,266,-93.950000,17.560000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-93.540000,14.820000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.820000,10.780000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.970000,11.480000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-89.920000,13.480000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-89.220000,13.010000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-91.630000,15.410000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.920000,20.130000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.680000,13.540000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.480000,13.700000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.560000,12.890000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.360000,17.450000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.970000,11.640000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.800000,18.300000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.220000,17.800000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.970000,18.460000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.520000,17.650000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.660000,19.290000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.950000,15.590000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.380000,14.190000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.300000,17.280000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.300000,16.190000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.400000,17.160000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.840000,13.800000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.680000,16.440000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.910000,16.120000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.250000,16.400000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-87.490000,15.840000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.950000,13.670000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.510000,13.840000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.330000,13.310000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.730000,17.200000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.050000,14.100000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.150000,14.110000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.550000,13.350000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.130000,16.820000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.710000,14.340000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.010000,14.400000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.880000,14.110000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.170000,11.170000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.970000,10.360000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.840000,11.040000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.900000,10.610000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.780000,11.090000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.240000,11.020000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.240000,12.000000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.030000,12.280000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.800000,11.640000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.400000,12.380000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.010000,14.950000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.450000,13.870000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-87.740000,14.290000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-87.780000,15.130000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.750000,15.470000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.470000,15.710000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.580000,17.580000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.390000,18.100000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-86.430000,18.640000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-87.650000,18.780000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.070000,18.890000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.120000,17.760000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.470000,16.220000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.020000,16.310000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.070000,18.130000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-88.670000,16.620000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.670000,15.760000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.410000,12.340000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.800000,12.810000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.060000,14.900000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.200000,17.070000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,N41(100),NR SA,266,-92.880000,19.460000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.230000,19.900000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.180000,19.750000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.380000,15.820000,,,,,,,,47.836,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.760000,17.190000,,,,,,,,111.292,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.710000,16.490000,,,,,,,,202.232,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.860000,13.220000,,,,,,,,123.306,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.140000,13.860000,,,,,,,,44.194,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-88.880000,13.600000,,,,,,,,40.134,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-89.850000,14.350000,,,,,,,,42.731,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.270000,16.620000,,,,,,,,44.455,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.100000,16.740000,,,,,,,,45.088,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.130000,14.960000,,,,,,,,44.782,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.800000,14.620000,,,,,,,,40.557,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.610000,16.160000,,,,,,,,38.394,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.270000,16.470000,,,,,,,,41.127,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.320000,17.220000,,,,,,,,40.349,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.320000,17.160000,,,,,,,,36.413,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.820000,16.630000,,,,,,,,35.919,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.170000,14.850000,,,,,,,,41.586,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.090000,14.740000,,,,,,,,39.858,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.600000,13.440000,,,,,,,,42.884,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.770000,15.940000,,,,,,,,42.231,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.430000,15.330000,,,,,,,,45.090,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.500000,14.530000,,,,,,,,42.491,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.860000,14.240000,,,,,,,,44.270,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.770000,14.770000,,,,,,,,45.132,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.260000,15.040000,,,,,,,,46.114,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.470000,15.470000,,,,,,,,51.876,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.960000,15.110000,,,,,,,,55.586,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.650000,17.930000,,,,,,,,59.383,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.910000,19.660000,,,,,,,,39.491,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.660000,19.560000,,,,,,,,36.446,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-90.540000,18.630000,,,,,,,,38.487,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.280000,17.370000,,,,,,,,42.131,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.650000,18.540000,,,,,,,,39.840,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.860000,18.650000,,,,,,,,40.374,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.020000,16.910000,,,,,,,,42.273,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.010000,16.860000,,,,,,,,40.582,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.950000,13.670000,,,,,,,,42.066,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.600000,13.010000,,,,,,,,46.398,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.200000,13.330000,,,,,,,,46.529,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.690000,13.200000,,,,,,,,55.192,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.000000,15.570000,,,,,,,,58.449,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.930000,15.340000,,,,,,,,68.811,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.730000,18.410000,,,,,,,,80.312,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.260000,15.830000,,,,,,,,99.070,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.090000,14.300000,,,,,,,,113.208,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.620000,13.910000,,,,,,,,127.613,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.900000,13.580000,,,,,,,,153.084,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.190000,13.440000,,,,,,,,183.278,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-91.890000,12.100000,,,,,,,,210.907,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.670000,12.760000,,,,,,,,181.761,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.930000,13.190000,,,,,,,,181.543,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.810000,13.700000,,,,,,,,113.926,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.520000,12.430000,,,,,,,,77.312,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.980000,12.930000,,,,,,,,87.460,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.220000,13.450000,,,,,,,,85.943,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.660000,12.390000,,,,,,,,51.014,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.690000,12.420000,,,,,,,,28.557,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.250000,13.190000,,,,,,,,27.498,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.120000,13.460000,,,,,,,,29.135,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.460000,15.500000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-92.830000,19.370000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-93.230000,17.060000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-93.110000,16.800000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-92.550000,17.400000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-90.980000,19.120000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.920000,14.740000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.140000,14.070000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.820000,17.780000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.250000,19.110000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.070000,16.870000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.110000,17.320000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.890000,18.170000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.040000,16.180000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.340000,17.320000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.240000,16.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.550000,17.210000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.480000,17.810000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.340000,16.780000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.470000,15.540000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.860000,16.170000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.480000,15.960000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.290000,17.060000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.400000,17.050000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.170000,16.440000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.270000,13.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.530000,13.820000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.620000,16.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.700000,17.230000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.270000,13.520000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.540000,13.250000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.400000,15.350000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.680000,15.140000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-89.840000,15.010000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.780000,14.450000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-92.270000,17.300000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.950000,14.460000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.680000,15.250000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-90.150000,18.300000,,,,,,,,,,,,,,,,
