DUT,REF
18.5,14.0
19.8,11.8
17.5,10.6
18.2,12.7
19.7,12.8
18.8,11.3
19.6,11.0
19.0,11.5
17.9,12.3
20.0,11.3
20.4,13.5
20.5,14.0
20.9,13.8
20.7,13.6
20.7,13.9
20.6,13.6
20.7,13.8
20.7,14.1
20.9,13.8
20.8,13.7
20.8,13.7
20.7,14.3
20.7,13.8
20.7,13.9
20.5,14.0
20.4,12.9
20.4,12.9
20.2,13.2
20.4,12.8
20.3,13.5
20.2,13.5
20.2,12.6
20.4,12.9
20.3,12.8
20.0,11.8
20.3,13.5
20.3,12.7
19.7,12.4
20.0,12.2
20.0,11.5
20.4,11.0
20.3,13.2
20.2,12.1
20.3,11.8
20.5,12.3
20.3,13.1
20.3,11.6
20.4,12.0
20.1,12.3
19.8,12.7
20.5,11.8
20.6,13.1
20.9,14.0
20.7,14.3
20.6,14.5
20.5,14.1
20.5,13.7
20.8,13.5
21.0,13.4
21.0,13.9
21.1,14.6
21.0,14.5
21.6,14.7
21.9,14.8
22.4,14.8
22.4,14.3
22.2,15.0
22.2,14.3
21.6,14.3
21.3,14.2
20.9,13.7
21.1,14.2
21.0,13.9
21.0,14.9
22.1,14.8
21.2,14.5
21.1,14.7
21.2,14.9
22.0,14.9
22.0,14.8
22.5,15.0
21.8,15.0
22.3,15.0
21.3,14.9
21.2,15.0
21.0,15.0
20.9,14.8
20.8,14.7
21.1,14.3
21.5,14.3
21.7,14.9
21.7,14.8
21.3,14.8
21.1,14.6
21.1,14.6
21.5,14.8
21.1,14.9
21.8,14.7
21.3,14.9
21.1,15.0
21.2,14.9
22.6,14.9
22.1,15.0
22.4,15.0
22.1,15.0
22.1,15.0
22.2,15.0
22.1,15.0
21.7,15.0
21.1,15.0
21.2,15.0
21.2,15.0
21.0,15.0
21.2,15.0
21.4,15.0
21.3,15.0
21.3,15.0
21.2,15.0
21.3,15.0
21.3,15.0
21.7,15.0
22.4,15.0
22.5,15.0
22.8,15.0
23.0,15.0
22.9,15.0
23.1,15.0
23.0,15.0
22.6,15.0
22.5,15.0
22.4,15.0
21.6,15.0
21.3,15.0
21.5,15.0
21.8,15.0
22.2,15.0
22.4,15.0
22.7,15.0
22.3,15.0
22.3,15.0
22.2,15.0
22.9,15.0
22.3,15.0
22.8,15.0
22.4,15.0
23.1,15.0
23.0,15.0
22.5,15.0
23.0,15.0
23.0,15.0
23.4,15.0
23.1,15.0
22.9,15.0
22.9,15.0
22.6,15.0
22.9,15.0
23.1,15.0
22.9,15.0
23.1,15.0
23.5,15.0
23.4,15.0
23.5,15.0
23.5,15.0
23.5,15.0
23.5,15.0
23.1,15.0
23.3,15.0
23.2,15.0
22.8,15.0
23.4,15.0
23.3,15.0
23.3,15.0
23.3,15.0
23.1,15.0
22.8,15.0
22.9,15.0
22.6,15.0
22.5,15.0
22.4,15.0
22.3,15.0
22.5,15.0
22.8,15.0
22.2,15.0
22.0,15.0
22.6,15.0
22.0,15.0
22.3,15.0
23.3,15.0
22.3,15.0
22.2,15.0
22.4,15.0
22.0,15.0
22.2,15.0
22.1,15.0
21.9,15.0
22.4,15.0
22.1,15.0
22.0,15.0
22.0,15.0
22.2,15.0
22.4,15.0
22.1,15.0
22.5,15.0
22.5,15.0
22.5,15.0
22.6,15.0
22.6,
22.4,
22.1,
22.4,
22.2,
22.2,
22.6,
22.2,
21.9,
22.4,
22.4,
22.1,
21.6,
22.5,
22.3,
22.3,
22.5,
22.1,
21.9,
21.9,
22.5,
22.1,
22.0,
22.4,
22.2,
22.5,
22.5,
20.8,
20.9,
22.0,
21.3,
21.1,
21.1,
23.0,
21.6,
22.0,
25.0,
22.2,
23.3,
23.5,
21.5,
25.0,
22.2,
