DUT,REF
0.7,-8.3
6.6,1.4
6.6,0.3
5.4,0.6
6.8,-0.3
6.3,1.6
7.0,0.0
7.4,1.8
6.5,0.5
7.8,0.2
7.8,0.5
8.4,2.0
6.6,1.5
8.1,0.8
6.2,1.0
6.8,1.6
8.1,0.8
7.8,1.4
6.5,1.1
7.8,2.5
7.5,1.3
8.3,2.2
7.8,1.8
7.3,1.5
8.0,1.9
8.5,2.4
6.5,-0.7
7.5,1.1
8.7,2.3
7.7,1.3
5.0,1.5
8.4,0.8
8.7,1.8
7.3,0.3
6.3,0.3
6.1,1.1
6.0,2.1
5.7,0.4
5.8,1.5
6.0,1.1
5.8,1.9
5.0,1.2
5.3,1.1
6.5,0.5
4.6,1.6
5.2,1.1
5.5,1.3
4.9,1.4
5.3,0.7
5.3,1.0
6.6,1.7
4.4,1.9
5.0,1.0
5.4,1.5
4.8,0.5
3.2,0.8
3.2,-0.6
3.4,0.6
3.5,0.7
3.6,1.0
3.1,1.8
5.0,-0.1
4.5,1.8
3.3,1.1
4.7,1.4
5.3,1.3
3.8,0.3
3.3,0.3
3.9,1.3
4.2,0.5
4.0,1.5
3.8,0.8
5.4,2.3
4.7,1.1
4.7,0.6
3.6,0.6
4.5,0.6
4.5,0.1
4.9,0.8
6.1,0.6
5.6,1.1
4.5,1.5
4.3,-0.4
4.9,0.1
5.3,0.7
4.7,2.0
4.9,0.3
5.5,1.1
5.4,0.9
4.7,1.8
4.4,0.8
8.9,0.8
4.5,0.9
6.2,-0.9
8.1,1.6
10.0,2.1
11.0,2.1
13.1,1.7
8.3,1.9
5.4,1.3
6.2,2.3
5.8,2.8
6.6,1.1
5.7,1.6
5.8,2.3
5.6,0.9
5.8,0.9
5.8,2.0
6.8,2.1
7.6,2.1
4.2,1.7
4.7,0.6
4.7,1.4
6.1,2.1
4.8,1.5
5.4,2.2
5.8,2.9
5.3,1.9
4.6,2.5
5.2,1.0
6.0,1.7
4.9,1.6
5.6,2.1
5.0,2.8
4.7,1.4
4.7,-0.6
5.5,0.9
5.8,0.4
5.1,1.4
6.1,1.7
4.8,1.5
4.0,1.2
4.4,1.1
4.6,1.3
4.4,1.2
5.8,0.7
4.1,1.7
4.3,0.0
4.5,0.9
4.7,0.4
5.1,0.8
4.9,1.0
5.0,0.8
4.9,0.2
3.9,0.9
3.2,0.2
3.3,-0.4
0.9,0.4
-0.2,1.0
5.1,1.3
9.9,5.4
9.0,3.0
9.6,1.3
11.8,2.7
12.2,2.6
12.2,4.2
13.1,3.8
13.2,3.6
13.2,1.9
12.7,1.8
13.7,2.1
13.1,5.2
13.7,2.4
13.4,3.4
13.0,3.2
11.5,1.7
11.2,1.6
9.1,3.0
11.5,3.7
