DUT,REF
16.0,13.3
19.0,10.5
18.5,15.2
21.0,17.3
15.4,16.1
18.5,15.2
16.5,17.4
16.2,17.6
18.1,16.8
18.8,17.1
18.9,17.2
19.0,16.7
18.9,17.3
18.7,16.7
18.2,17.4
17.5,17.3
17.4,17.3
17.6,16.2
17.0,16.3
16.9,16.0
16.6,16.0
15.8,16.7
15.9,15.8
16.4,16.4
15.5,16.4
15.7,16.4
16.0,16.5
15.8,16.5
15.8,16.5
15.6,16.7
15.6,16.2
15.6,16.5
15.0,16.4
15.3,16.6
15.9,15.8
15.3,16.3
15.2,16.1
16.1,16.5
16.5,16.5
16.0,16.6
16.3,16.7
16.4,16.5
16.5,16.2
16.4,16.1
16.2,16.0
15.7,16.0
15.6,16.3
15.8,16.3
16.0,17.1
17.0,16.7
18.0,16.8
18.4,17.4
18.2,17.7
17.9,17.7
17.9,18.1
18.3,17.4
18.6,17.1
18.4,17.9
18.8,18.4
19.0,18.5
19.3,19.0
19.5,18.7
19.5,18.9
19.6,18.6
19.3,18.4
19.3,18.6
19.4,18.8
19.5,18.4
19.3,18.9
19.3,18.9
19.4,19.0
19.6,19.0
18.7,19.2
19.2,19.6
19.4,19.6
19.5,19.2
19.7,19.1
19.6,18.4
19.6,19.1
19.1,19.1
19.5,19.4
19.6,19.5
19.7,19.7
19.8,19.6
19.8,19.6
19.7,19.7
19.8,19.7
19.9,19.8
19.9,19.9
19.8,19.9
20.1,19.8
20.1,19.8
20.1,19.7
20.3,19.9
19.9,19.8
20.3,19.8
20.1,20.0
20.0,19.8
20.1,19.8
19.8,20.0
19.9,20.0
20.2,20.2
20.2,20.0
20.3,19.9
20.0,19.9
20.0,19.7
19.6,19.7
19.8,19.7
19.9,19.7
19.9,20.0
19.7,20.3
19.9,20.2
20.1,20.5
20.1,20.5
20.4,20.4
20.9,20.3
20.2,20.3
20.6,20.3
20.4,20.5
19.9,20.4
20.3,20.6
19.7,20.3
20.2,20.2
20.3,20.5
20.2,20.6
20.6,20.7
20.5,20.7
20.0,20.8
20.2,20.7
,20.7
,20.6
,20.6
,20.6
,20.6
,20.6
,20.7
,21.0
,21.0
,21.0
,21.0
,21.1
,21.0
,21.0
,20.3
,20.8
,20.8
,20.7
,20.9
,21.0
,21.4
,21.5
,20.1
,20.0
,20.3
,20.0
