DUT,REF
19.0,15.7
20.2,14.3
19.5,17.0
20.7,17.2
22.0,17.4
21.7,17.6
21.2,17.5
20.3,17.6
20.7,17.5
19.1,17.7
18.3,17.6
19.4,17.8
19.8,17.7
19.9,17.6
19.8,17.6
19.6,17.4
19.7,17.4
19.7,16.9
19.8,16.8
19.8,16.8
19.9,15.9
19.8,16.7
20.1,16.8
19.7,16.4
19.6,16.7
19.6,17.0
19.3,16.3
19.0,16.7
19.2,16.0
19.3,15.6
19.2,15.9
19.4,15.8
19.1,16.0
19.6,16.4
19.0,16.3
18.0,16.5
17.9,15.7
18.1,16.0
18.2,16.4
18.0,17.6
18.4,16.9
18.9,16.7
19.3,17.0
18.8,17.0
19.2,17.4
19.8,17.3
19.5,17.5
19.6,17.3
19.7,17.2
19.8,17.1
19.7,17.7
19.9,17.8
19.6,17.8
19.3,17.9
19.2,17.8
19.6,17.9
19.6,18.0
19.9,17.9
19.8,17.9
19.8,17.9
20.3,18.0
19.8,17.8
20.2,17.8
20.5,17.8
20.3,17.9
20.6,17.9
20.0,17.8
20.0,17.6
20.0,17.8
20.2,18.0
20.5,17.9
20.1,18.0
20.3,18.0
20.1,18.0
19.9,18.0
20.0,18.0
20.2,18.0
20.4,18.0
20.3,18.0
20.7,18.0
20.9,18.0
20.7,18.0
20.9,18.0
20.6,18.0
20.8,18.0
20.7,18.0
20.7,18.0
20.6,18.0
20.5,18.0
20.7,18.0
20.8,18.0
20.4,18.0
20.5,18.0
20.6,18.0
20.2,18.0
20.7,18.0
20.5,18.0
20.5,18.0
20.1,18.0
20.3,18.0
20.5,18.0
20.4,18.0
20.4,18.0
20.7,18.0
20.7,18.0
20.9,18.0
20.9,18.0
20.8,18.0
20.8,18.0
20.8,18.0
20.9,18.0
20.8,18.0
20.8,18.0
20.7,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
21.0,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
21.0,18.0
21.0,18.0
21.0,18.0
20.9,18.0
20.8,18.0
20.9,18.0
20.9,18.0
20.8,18.0
20.9,18.0
20.8,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
21.0,18.0
21.0,18.0
21.0,18.0
20.9,18.0
20.8,18.0
21.0,18.0
21.0,18.0
21.1,18.0
21.0,18.0
21.1,18.0
20.9,18.0
21.1,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.1,18.0
21.0,18.0
20.9,18.0
21.1,18.0
21.2,18.0
21.1,18.0
21.0,18.0
21.1,18.0
21.1,18.0
21.1,18.0
21.1,18.0
21.1,18.0
21.2,18.0
21.1,18.0
21.1,18.0
21.1,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.1,18.0
21.1,18.0
21.1,18.0
21.1,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
