DUT,REF
14.4,0.0
16.8,-0.3
17.3,1.7
17.2,0.3
17.7,1.5
17.9,0.8
17.2,1.8
17.2,0.0
17.0,2.3
17.0,5.1
16.9,14.5
16.9,14.3
17.1,14.1
17.4,13.1
17.3,13.9
18.4,14.5
18.3,14.8
17.2,14.4
17.3,14.7
17.5,14.4
17.7,14.1
18.3,14.5
18.3,14.2
19.2,14.8
19.3,15.6
19.4,15.8
19.5,15.9
19.0,16.2
19.9,15.1
20.0,15.5
20.2,16.0
19.9,16.1
20.2,16.2
20.6,16.6
20.5,17.2
20.5,17.4
20.5,17.3
20.1,17.0
20.6,17.7
20.6,17.8
20.4,17.9
20.3,17.8
20.4,17.9
20.1,17.9
20.4,18.0
20.5,18.0
20.7,18.0
20.8,17.8
20.7,17.9
20.8,18.0
20.9,18.0
20.8,18.0
20.8,17.9
20.6,17.6
20.6,17.9
20.5,18.0
20.7,18.0
20.7,18.0
20.9,18.0
20.8,18.0
20.8,18.0
20.9,18.0
20.9,18.0
20.9,17.9
20.9,18.0
21.0,17.9
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
21.0,18.0
21.0,18.0
20.9,18.0
20.8,18.0
20.8,18.0
20.8,18.0
20.9,18.0
20.9,18.0
21.0,18.0
21.0,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.8,18.0
20.8,18.0
20.9,18.0
20.7,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
20.9,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.1,18.0
21.0,18.0
21.0,18.0
21.2,18.0
21.6,18.0
21.5,18.0
21.3,18.0
21.3,18.0
21.3,18.0
21.1,18.0
21.0,18.0
20.9,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.0,18.0
21.1,18.0
21.0,18.0
21.1,18.0
21.1,18.0
21.1,18.0
21.0,18.0
21.3,18.0
21.4,18.0
21.4,18.0
21.3,18.0
21.4,18.0
21.3,18.0
21.2,18.0
21.2,18.0
21.1,18.0
21.4,18.0
21.2,18.0
21.2,18.0
21.3,18.0
21.2,18.0
21.2,18.0
21.1,18.0
21.2,18.0
21.2,18.0
21.2,18.0
21.1,18.0
21.3,18.0
21.3,18.0
21.1,18.0
21.3,18.0
21.1,18.0
21.1,18.0
21.3,18.0
21.0,18.0
21.1,18.0
21.1,18.0
21.1,18.0
21.7,18.0
21.6,18.0
21.4,18.0
21.1,18.0
21.3,18.0
21.2,18.0
21.3,18.0
21.3,18.0
21.2,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
,18.0
