DUT,REF
8.0,-1.4
9.0,-2.0
9.5,1.8
12.5,0.2
17.3,0.6
17.8,-0.2
17.6,-1.3
17.6,0.1
17.4,0.1
18.2,-0.6
17.3,0.1
17.1,-1.3
16.9,0.6
17.1,-2.8
17.0,-0.8
16.9,-1.2
17.3,-1.5
17.1,-0.1
16.8,1.2
16.7,-1.2
15.4,-1.1
15.8,-2.2
15.7,-3.6
15.5,-2.7
14.9,-2.7
16.4,-1.9
16.3,-3.7
15.9,-3.2
17.0,-3.8
15.2,-1.3
15.6,-1.4
15.7,0.4
15.3,-0.2
15.2,-2.5
15.0,-2.4
16.5,-2.9
16.5,-3.7
14.0,-2.2
13.2,2.4
14.4,1.4
16.2,1.5
16.7,2.5
17.0,0.9
16.6,-0.9
16.8,-2.1
16.5,0.0
16.2,2.3
15.8,3.6
16.4,-0.8
14.2,-3.4
13.4,-3.8
13.9,-0.6
15.0,0.5
16.3,3.9
16.7,2.2
16.0,2.6
16.9,-0.9
17.8,-1.1
16.5,-0.9
15.7,1.1
15.9,2.7
16.9,1.1
16.5,4.2
17.4,5.0
17.9,9.5
18.5,7.2
19.3,10.0
19.0,9.8
18.8,11.4
18.8,10.4
19.3,8.8
18.9,7.0
19.0,8.5
18.5,6.6
18.1,7.6
17.9,9.6
18.1,10.0
18.6,12.0
18.8,9.8
19.3,8.9
19.3,9.1
18.0,10.6
18.4,7.9
19.0,12.5
18.7,8.7
18.9,10.5
18.2,9.5
18.5,8.0
18.7,8.4
19.0,9.9
17.6,13.6
18.6,12.7
18.8,12.2
18.7,9.5
19.0,9.7
19.0,9.8
18.8,11.2
19.0,13.0
19.1,14.6
19.6,17.3
19.9,17.9
20.3,18.7
20.3,17.1
20.4,18.4
20.2,18.9
20.4,19.0
20.6,19.0
20.8,18.9
20.7,18.8
21.0,19.0
21.2,19.0
21.2,18.8
21.2,18.9
21.1,18.9
20.6,19.0
20.8,18.9
20.9,19.0
21.0,18.5
21.1,19.0
21.0,19.0
20.9,19.0
21.0,19.0
21.1,19.0
21.0,19.0
21.2,18.9
21.2,18.9
21.1,19.0
20.9,18.9
21.0,18.8
21.0,19.0
21.0,19.0
21.0,19.0
20.9,18.9
20.9,18.9
21.1,19.0
21.4,19.0
21.0,19.0
21.0,18.9
20.9,18.9
21.0,19.0
20.8,19.0
21.0,19.0
21.1,18.9
20.9,19.0
20.9,19.0
20.9,18.8
21.2,18.9
21.3,18.9
21.1,18.7
21.2,18.8
21.2,19.0
21.1,19.0
21.1,19.0
21.1,19.0
21.2,18.9
21.4,18.9
21.2,19.0
20.9,19.0
20.9,19.0
21.1,18.9
21.1,18.9
21.0,18.4
21.0,
20.9,
