DUT,REF
6.0,-7.8
5.0,-11.5
12.4,-10.3
15.9,-10.0
17.1,-7.5
16.8,-8.7
17.0,-4.3
16.6,-0.7
17.3,1.4
16.4,0.6
16.8,1.5
17.0,-1.2
17.0,1.0
17.5,-1.6
16.9,0.1
16.7,-0.4
16.3,-0.4
16.4,-2.2
16.6,-1.5
16.6,-0.2
16.1,-0.9
16.1,0.3
16.7,0.1
16.6,0.6
16.1,-1.0
14.6,1.5
16.7,0.8
16.5,2.1
16.9,-0.4
15.7,2.3
15.3,-1.8
16.1,-2.6
16.2,-2.1
15.2,-0.8
16.3,-3.9
15.2,-0.9
13.7,-2.3
12.0,-4.6
14.6,-5.3
14.8,-4.5
16.1,-3.1
15.4,-3.1
16.3,-1.3
15.6,-4.2
16.8,-4.2
16.6,-2.8
15.4,-1.3
13.9,0.1
16.2,1.3
17.1,0.9
17.0,-2.3
16.9,0.0
16.8,-2.7
17.8,-0.7
16.4,-0.3
16.3,2.8
16.5,1.6
17.7,1.6
16.5,-0.3
16.3,1.3
15.6,1.3
15.6,-1.2
15.7,1.2
16.5,1.0
17.2,0.5
18.2,0.2
17.3,-1.9
17.8,-2.2
17.4,-1.9
17.1,-2.5
14.9,0.5
16.3,1.6
16.6,1.2
16.6,1.3
16.4,2.2
17.0,1.3
17.5,0.1
18.8,0.0
18.2,-1.1
19.1,1.0
19.1,1.1
19.1,3.4
18.9,6.9
18.6,6.0
18.6,5.7
18.7,9.8
19.0,7.5
19.0,7.4
18.8,6.4
18.5,5.3
18.7,7.2
17.8,6.7
17.7,8.1
17.8,6.3
17.4,6.2
17.7,7.0
17.5,6.0
17.6,4.9
17.4,6.4
17.8,4.1
17.0,4.5
17.6,6.2
18.5,4.5
18.8,7.2
18.2,4.7
18.7,6.6
18.9,4.1
18.1,5.0
18.6,8.1
19.0,9.5
18.7,7.3
17.9,9.3
19.0,8.2
19.8,5.9
19.9,7.0
20.3,8.1
20.3,5.4
20.2,6.7
20.0,9.9
19.5,13.2
19.8,11.1
19.9,12.7
19.3,16.6
20.3,14.2
20.0,12.5
20.1,12.1
19.9,11.3
19.2,10.5
19.4,14.3
19.2,13.8
19.8,15.0
19.7,18.4
19.4,18.4
19.9,17.5
19.9,19.0
20.2,17.7
20.6,17.6
20.1,15.5
20.2,13.8
20.3,15.5
20.2,14.8
20.0,16.4
20.4,14.0
20.0,13.1
19.9,16.6
19.9,17.7
20.3,17.4
20.5,17.8
20.6,17.9
20.7,18.0
20.7,16.9
21.0,17.6
21.0,17.5
21.1,17.5
21.0,18.8
21.2,18.8
20.7,18.6
20.7,18.8
21.0,18.8
21.1,19.0
21.0,19.0
20.9,19.0
21.0,18.5
21.1,18.8
21.0,18.9
21.2,19.0
20.9,19.0
20.8,19.0
,18.9
,19.0
,18.9
,19.0
,19.0
,18.8
,19.0
