DUT,REF
5.4,11.1
5.5,9.0
6.0,9.3
6.8,7.5
7.7,7.0
12.2,8.0
15.3,10.8
15.8,11.3
15.9,9.7
15.6,9.0
15.9,15.8
15.9,17.1
15.9,17.1
15.9,16.9
16.1,16.7
15.7,16.7
15.0,16.5
14.4,16.1
14.1,16.5
14.2,16.3
14.3,16.8
15.4,16.3
14.6,16.8
13.4,16.9
13.1,16.5
13.2,16.2
14.0,16.9
14.8,16.2
16.3,16.0
17.7,16.2
17.6,15.5
16.3,15.1
14.1,15.1
14.5,15.2
16.2,15.5
16.5,15.0
17.5,14.3
16.7,15.3
16.7,16.6
17.9,17.3
18.0,17.7
17.3,17.3
17.0,17.6
18.6,18.0
19.0,18.4
19.1,18.5
19.3,18.2
19.0,18.6
19.1,19.1
19.2,19.4
19.5,19.2
19.3,19.1
19.5,19.3
19.0,19.3
19.1,19.1
19.3,19.4
19.5,19.7
19.8,19.4
19.7,19.5
19.2,19.5
19.4,19.2
19.7,19.5
19.7,19.9
19.9,19.7
19.9,19.1
19.8,19.7
19.9,20.1
20.1,19.9
19.9,20.2
20.2,20.1
19.9,19.9
20.1,20.1
19.8,20.2
20.2,20.1
20.3,20.2
19.9,20.2
19.9,20.2
19.6,20.2
20.0,20.3
20.0,20.2
19.8,20.0
19.7,20.4
19.8,20.2
20.0,20.3
19.7,20.4
19.6,20.2
19.8,20.3
19.8,20.5
,20.3
,20.1
,20.1
,20.0
,20.1
,20.1
,20.6
,20.8
,20.9
,20.7
,20.7
,21.0
,20.8
,20.8
,20.9
,20.9
,20.9
,20.9
,20.7
,20.9
,21.0
,20.8
,20.9
,20.9
,20.8
,20.7
,20.9
,20.7
,20.6
,20.8
,21.0
,21.0
,21.1
,21.1
,21.3
,21.1
,21.1
,21.3
,21.1
,21.0
,20.9
,21.2
,21.1
,21.1
,20.9
,21.0
,21.1
,20.6
,21.0
,21.1
,21.2
,20.9
,20.7
,20.4
,20.5
,21.0
,21.2
,20.8
,21.3
,20.9
,21.1
,21.0
,21.0
,21.0
,21.1
,21.1
,20.8
,21.6
,21.0
,21.3
,21.6
,21.3
,21.2
,21.1
,21.2
,21.7
,21.4
,21.8
,21.9
