DUT,REF
-0.3,-7.8
2.0,0.3
0.3,0.0
12.8,-1.2
13.4,-0.4
13.6,-0.3
13.1,-1.7
14.3,-0.2
13.6,-4.1
13.8,-1.1
13.2,-2.1
12.8,-3.1
13.1,-5.1
12.5,-4.7
12.2,-4.0
12.6,-4.5
11.6,-3.4
12.0,-6.5
11.6,-3.0
12.0,-3.2
12.0,-3.8
12.5,-3.0
11.1,-2.1
11.9,-3.3
12.0,1.0
11.6,-0.6
12.5,-2.1
13.0,-2.4
12.1,-0.9
13.4,-1.5
13.5,-2.5
13.2,-1.7
13.0,-3.8
13.7,-3.2
13.6,-0.9
14.4,-1.8
13.2,-0.8
12.2,-0.5
12.8,-1.9
11.5,-0.9
11.7,-2.4
12.7,-8.6
13.3,-9.2
14.1,-6.2
10.8,-7.5
11.4,-7.9
6.8,-9.5
4.7,-11.6
4.7,-9.0
4.5,-10.2
4.0,-9.4
6.0,-6.4
6.9,-2.6
13.4,-1.9
8.6,0.6
11.9,0.6
13.8,-1.9
11.8,-3.7
10.6,-4.9
13.1,-4.4
12.5,-6.4
11.5,-4.5
14.0,-4.5
14.4,-4.0
12.2,-4.3
10.6,-1.2
13.7,-1.4
14.2,1.0
13.0,-1.3
12.8,-1.6
13.1,-1.9
13.1,-4.6
12.1,-1.3
13.0,-2.6
14.0,-2.8
13.9,-5.9
13.8,-4.6
10.1,-2.5
6.5,-2.2
9.5,-4.7
10.2,-4.7
8.8,-4.7
9.2,-4.9
11.1,-7.4
9.4,-7.8
8.2,-7.9
9.8,-9.4
14.0,-8.0
13.8,-5.9
15.2,-3.9
14.6,-5.2
15.1,-4.2
16.6,-2.3
14.4,0.0
13.6,5.6
14.6,8.0
16.3,11.0
16.1,7.0
17.1,1.8
16.4,0.8
16.3,0.3
16.0,3.6
15.8,2.6
14.1,0.9
16.3,0.5
14.7,-3.3
14.4,-3.5
13.8,-2.6
14.5,0.4
15.3,2.2
16.2,2.0
17.2,1.1
17.0,1.8
16.8,1.6
16.9,-1.2
16.9,-0.8
14.4,-1.8
15.0,2.8
14.4,1.2
15.6,2.7
15.8,4.6
16.3,4.8
17.2,9.1
17.7,8.9
18.4,9.8
18.7,9.8
18.5,9.4
18.4,9.4
18.5,7.9
18.3,9.4
18.6,9.0
18.4,7.4
17.9,9.5
18.1,6.8
18.0,7.5
17.9,6.7
18.5,5.7
18.2,4.7
17.3,6.0
16.8,5.9
17.3,7.5
17.7,7.8
17.8,6.8
18.3,7.0
18.3,7.1
17.9,9.3
18.1,9.1
18.3,11.9
18.6,10.8
18.5,12.1
18.8,9.5
19.1,8.9
19.1,11.0
18.7,13.1
19.7,14.5
19.8,17.8
20.0,16.2
20.3,16.0
20.1,18.2
20.0,18.0
20.3,18.3
20.3,18.7
20.6,18.9
20.7,19.0
20.9,17.4
20.9,19.0
21.0,18.9
21.0,18.9
21.2,19.0
21.3,18.5
21.1,18.6
20.8,18.8
20.8,18.6
20.9,18.9
20.8,18.9
20.7,18.9
20.9,19.0
21.0,18.8
21.1,18.9
21.0,18.2
21.4,18.9
21.0,18.6
21.0,18.9
20.6,18.7
20.9,18.9
20.7,18.7
20.7,
20.5,
20.9,
