DUT,REF
7.0,-14.0
10.0,-17.0
6.2,-19.7
13.2,-10.3
14.2,1.4
15.3,1.7
15.2,-1.8
14.7,-0.7
13.9,2.1
14.9,0.1
15.6,-0.4
15.1,-0.3
16.8,-2.0
16.7,-2.8
15.8,-3.1
16.2,-0.9
16.3,-1.4
16.7,-0.6
16.6,-2.2
16.0,-1.4
15.9,-1.4
15.4,-0.8
15.6,0.6
15.5,-1.0
15.5,0.4
16.2,-1.2
16.6,1.8
16.3,2.1
16.4,0.9
15.8,-0.4
16.3,0.4
16.4,0.3
16.0,0.2
17.5,1.3
16.6,3.5
16.7,1.2
16.1,0.5
16.5,2.1
16.0,0.8
16.2,0.3
16.6,0.0
14.7,1.1
16.3,1.4
16.1,-0.2
16.3,-0.2
17.4,-0.1
15.4,-0.7
15.6,-1.5
14.6,-2.0
14.1,-1.7
14.1,-3.4
15.3,-1.1
15.7,-0.1
13.2,-3.8
14.1,-3.9
14.4,-3.3
15.7,-3.3
16.1,-3.6
16.7,-0.1
17.6,1.4
17.6,1.1
17.1,1.0
17.0,1.0
16.7,1.9
15.4,0.0
15.9,-0.4
17.5,-3.0
16.6,-0.7
16.5,-0.9
15.7,1.4
15.4,-0.9
15.2,-1.5
16.6,-2.1
16.8,-4.5
17.4,-2.7
17.4,-0.4
17.6,0.6
16.9,1.2
17.6,0.6
15.9,-0.4
15.4,0.0
15.5,-1.6
16.4,0.8
16.0,-1.7
16.4,0.9
17.2,1.9
17.9,3.4
18.5,4.1
19.4,3.3
19.2,6.0
18.7,7.9
19.2,6.7
19.2,5.9
19.0,7.0
19.1,8.4
18.9,8.0
18.5,5.4
18.2,6.2
18.8,5.5
19.3,6.0
18.8,6.1
19.1,9.9
18.8,10.5
19.6,10.6
18.0,9.6
19.1,10.4
19.4,6.5
18.4,10.3
18.1,8.0
18.0,5.9
18.2,7.4
17.8,6.4
18.3,4.3
17.9,5.4
18.1,5.5
18.3,6.0
18.4,6.6
17.8,10.7
18.8,11.4
18.7,12.5
18.9,10.8
19.4,10.7
19.7,9.6
19.9,10.1
20.2,10.0
20.1,12.1
20.2,17.4
20.0,18.5
20.3,18.8
20.4,17.1
20.5,18.4
20.7,16.9
20.9,18.3
21.2,18.9
21.0,19.0
21.3,18.9
21.2,18.8
20.8,18.9
20.6,19.0
21.0,18.6
20.9,18.3
21.1,18.9
21.1,18.8
21.0,19.0
21.3,18.8
21.1,19.0
21.1,19.0
21.0,18.9
21.0,18.9
21.4,19.0
21.0,18.9
20.8,18.9
20.6,18.8
20.6,18.5
20.9,18.9
21.1,18.9
21.2,19.0
20.8,19.0
20.7,19.0
20.4,18.9
20.1,18.1
,17.1
,18.5
