[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [System] Num of CC (Data),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[LTE] [Data Throughput] [Downlink (All)] [PDSCH] PDSCH TP (Total),[LTE] [Data Throughput] [Uplink (All)] [PUSCH] PUSCH TP (Total)
,,,N41(100)+N41(40),NR SA,2,902,-70.390000,19.070000,,,,,,,,,509.179,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.180000,18.400000,,,,,,,,,514.961,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.990000,20.620000,,,,,,,,,489.455,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.000000,19.910000,,,,,,,,,513.522,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.950000,16.140000,,,,,,,,,548.036,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.280000,13.890000,,,,,,,,,497.899,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.230000,14.680000,,,,,,,,,540.448,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N41(40),,2,902,-71.330000,15.650000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-72.270000,15.240000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-72.090000,16.020000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-72.590000,16.060000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-73.020000,15.390000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.990000,20.520000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.210000,22.370000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-68.880000,22.850000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.530000,22.880000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.370000,20.300000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-66.780000,20.930000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.830000,20.330000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.560000,23.480000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.620000,24.280000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.270000,22.430000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.160000,21.490000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.900000,23.680000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.690000,23.910000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.270000,23.250000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.460000,22.430000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.930000,21.830000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.270000,21.060000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.160000,21.030000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.440000,20.870000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.260000,21.150000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.960000,21.470000,,,,,,,,,364.331,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.200000,20.650000,,,,,,,,,292.170,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.150000,21.500000,,,,,,,,,333.622,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.790000,22.820000,,,,,,,,,406.636,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.870000,22.500000,,,,,,,,,584.343,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.660000,22.580000,,,,,,,,,572.094,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.480000,22.690000,,,,,,,,,406.900,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.670000,22.880000,,,,,,,,,428.522,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.460000,21.330000,,,,,,,,,260.742,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.210000,19.320000,,,,,,,,,280.654,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.540000,23.130000,,,,,,,,,253.355,,,,
,,,N41(100)+N41(40),NR SA,2,902,-66.780000,24.980000,,,,,,,,,451.478,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.190000,25.420000,,,,,,,,,519.014,,,,
,,,N41(100)+N41(40),NR SA,2,902,-66.870000,25.840000,,,,,,,,,226.304,,,,
,,,N41(100)+N41(40),NR SA,2,902,-66.580000,24.960000,,,,,,,,,240.730,,,,
,,,N41(100)+N41(40),NR SA,2,902,-66.970000,24.100000,,,,,,,,,239.387,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.970000,20.530000,,,,,,,,,308.188,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.690000,20.690000,,,,,,,,,358.219,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.100000,21.540000,,,,,,,,,434.746,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.910000,21.100000,,,,,,,,,431.708,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.070000,20.590000,,,,,,,,,339.940,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.890000,23.310000,,,,,,,,,363.033,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.480000,23.150000,,,,,,,,,489.922,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.570000,22.280000,,,,,,,,,445.317,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.000000,21.060000,,,,,,,,,506.100,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.870000,20.520000,,,,,,,,,415.483,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.700000,20.550000,,,,,,,,,309.468,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.620000,20.280000,,,,,,,,,313.873,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.710000,21.180000,,,,,,,,,315.968,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N41(40),,2,902,-66.870000,23.760000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-66.150000,24.260000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-65.480000,24.990000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-65.310000,23.890000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-65.190000,23.910000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-66.330000,23.120000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-66.240000,24.650000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-68.010000,23.500000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-67.270000,23.620000,,,,,,,,,,,,,
,,,N41(100),,1,902,-66.090000,22.480000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.520000,21.120000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.980000,22.610000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-65.700000,26.950000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.220000,25.680000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.700000,19.380000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.790000,19.860000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.600000,20.160000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.120000,20.810000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.950000,21.120000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-73.270000,12.120000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.680000,11.430000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.000000,17.630000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.280000,21.340000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.240000,19.730000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.880000,20.790000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.520000,21.440000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N41(100),NR SA,1,902,-70.390000,21.740000,,,,,,,,,,,,,
,,,N41(100),NR SA,1,902,-69.850000,20.790000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.780000,21.940000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.680000,20.580000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.910000,21.740000,,,,,,,,,355.818,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.590000,23.620000,,,,,,,,,308.766,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.920000,21.590000,,,,,,,,,367.036,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.480000,21.670000,,,,,,,,,481.612,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.160000,23.390000,,,,,,,,,564.080,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.020000,23.700000,,,,,,,,,528.208,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.380000,24.350000,,,,,,,,,533.859,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.140000,24.070000,,,,,,,,,259.095,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.330000,23.830000,,,,,,,,,338.982,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.170000,22.420000,,,,,,,,,422.752,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.320000,21.970000,,,,,,,,,347.395,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.330000,21.690000,,,,,,,,,392.820,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.840000,23.270000,,,,,,,,,466.081,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.570000,25.770000,,,,,,,,,570.860,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.290000,27.580000,,,,,,,,,346.358,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.190000,26.240000,,,,,,,,,401.419,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.100000,25.740000,,,,,,,,,424.535,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.020000,24.620000,,,,,,,,,324.585,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.020000,23.980000,,,,,,,,,370.661,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.000000,22.100000,,,,,,,,,304.281,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.410000,22.600000,,,,,,,,,310.910,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.520000,21.720000,,,,,,,,,319.823,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.490000,21.290000,,,,,,,,,344.132,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.530000,22.030000,,,,,,,,,365.530,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.420000,21.260000,,,,,,,,,369.917,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.530000,20.540000,,,,,,,,,391.403,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.100000,20.430000,,,,,,,,,436.339,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.500000,21.820000,,,,,,,,,424.094,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.310000,21.280000,,,,,,,,,444.661,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.030000,21.720000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.130000,20.850000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.510000,21.250000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-71.100000,16.240000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-71.750000,21.420000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-71.360000,18.060000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-72.040000,18.820000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-71.030000,21.450000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.340000,20.530000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.410000,21.060000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.290000,14.930000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.450000,13.410000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.090000,13.470000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.580000,13.840000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.790000,18.360000,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.080000,18.430000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.120000,14.630000,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.350000,14.400000,,,,,,,,,,,,,
,,,N41(100),,1,902,-77.350000,17.010000,,,,,,,,,,,,,
,,,N41(100),,1,902,-77.320000,17.230000,,,,,,,,,,,,,
,,,N41(100),,1,902,-73.650000,17.550000,,,,,,,,,,,,,
,,,N41(100),,1,902,-73.020000,19.290000,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.620000,19.930000,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.720000,20.990000,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.410000,19.860000,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.130000,17.720000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.050000,15.310000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.550000,19.240000,,,,,,,,,,,,,
,,,N41(100),,1,902,-66.320000,24.910000,,,,,,,,,,,,,
,,,N41(100),,1,902,-67.850000,23.170000,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.350000,26.000000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.190000,20.480000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.430000,18.700000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N41(100),NR SA,1,902,-71.460000,16.180000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.510000,15.570000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.340000,14.040000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.560000,16.360000,,,,,,,,,223.620,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.890000,17.420000,,,,,,,,,211.431,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.400000,18.170000,,,,,,,,,216.986,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.600000,20.760000,,,,,,,,,226.971,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.540000,20.100000,,,,,,,,,222.587,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.730000,19.730000,,,,,,,,,240.009,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.370000,20.330000,,,,,,,,,227.395,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.220000,19.860000,,,,,,,,,229.752,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.840000,20.140000,,,,,,,,,229.414,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.520000,19.110000,,,,,,,,,259.553,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.610000,18.150000,,,,,,,,,248.595,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.010000,20.180000,,,,,,,,,250.038,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.180000,15.650000,,,,,,,,,248.859,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.180000,17.680000,,,,,,,,,241.334,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.700000,18.920000,,,,,,,,,267.678,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.760000,16.790000,,,,,,,,,299.944,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.990000,17.030000,,,,,,,,,351.205,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.100000,15.320000,,,,,,,,,395.156,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.020000,16.750000,,,,,,,,,424.946,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.910000,16.970000,,,,,,,,,454.990,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.180000,15.810000,,,,,,,,,439.527,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.790000,20.690000,,,,,,,,,356.833,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.050000,21.660000,,,,,,,,,388.500,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.940000,20.830000,,,,,,,,,413.586,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.170000,19.320000,,,,,,,,,564.426,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.630000,20.530000,,,,,,,,,372.961,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.460000,17.050000,,,,,,,,,209.173,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.740000,18.000000,,,,,,,,,190.239,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.070000,22.330000,,,,,,,,,194.114,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.060000,19.790000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.100000,18.940000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.860000,21.980000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.680000,22.260000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.700000,22.910000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.470000,22.500000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.280000,24.160000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-68.470000,26.210000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-68.060000,27.100000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.670000,21.380000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.460000,25.700000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.080000,23.570000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.930000,22.470000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.400000,21.950000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.380000,22.540000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.440000,14.950000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.100000,22.240000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.420000,21.420000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.300000,22.550000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.550000,22.200000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.310000,24.680000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.300000,23.050000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.330000,16.730000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.570000,22.710000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.620000,22.840000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.470000,22.920000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.230000,23.510000,,,,,,,,,387.343,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.050000,23.430000,,,,,,,,,425.884,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.060000,22.800000,,,,,,,,,395.770,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.740000,22.960000,,,,,,,,,344.175,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.440000,22.030000,,,,,,,,,415.627,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.340000,22.790000,,,,,,,,,569.705,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.730000,23.590000,,,,,,,,,590.034,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.890000,24.040000,,,,,,,,,335.155,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.860000,23.810000,,,,,,,,,254.678,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.770000,23.230000,,,,,,,,,281.966,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.110000,24.040000,,,,,,,,,297.548,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.170000,23.470000,,,,,,,,,318.291,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.000000,23.530000,,,,,,,,,307.228,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.460000,24.020000,,,,,,,,,319.807,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.300000,25.610000,,,,,,,,,324.737,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.570000,23.930000,,,,,,,,,337.235,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.580000,23.640000,,,,,,,,,339.898,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.160000,25.150000,,,,,,,,,349.151,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.990000,26.620000,,,,,,,,,348.761,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.830000,26.840000,,,,,,,,,396.223,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.960000,26.860000,,,,,,,,,400.601,,,,
,,,N41(100)+N41(40),NR SA,2,902,-67.930000,27.060000,,,,,,,,,185.264,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.510000,27.300000,,,,,,,,,182.187,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.730000,25.730000,,,,,,,,,179.361,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.650000,24.970000,,,,,,,,,181.412,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.350000,22.540000,,,,,,,,,181.427,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.450000,23.310000,,,,,,,,,190.534,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.530000,24.320000,,,,,,,,,193.347,,,,
,,,N41(100)+N41(40),NR SA,2,902,-68.830000,25.130000,,,,,,,,,186.333,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N41(40),,2,902,-69.110000,24.440000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.970000,21.880000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.430000,22.740000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.330000,23.080000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.030000,24.680000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.260000,25.260000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.870000,25.050000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.830000,25.660000,,,,,,,,,,,,,
