IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
1,1,,,,,2025-09-14 23:01:31.000,REFMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,,-122.1276994,47.6306580,2025-09-14 23:01:32.000,REFMergedFile.dml,442,-106.000000,6.000000,B66(20)+N41(x),,,,,,,,,,,,,,,,,,,,
3,1,,,-122.1276994,47.6306580,2025-09-14 23:01:33.000,REFMergedFile.dml,442,-109.500000,6.500000,B66(20)+N41(x),,,,,,,,,,,,,,,,,,,,
4,1,,,-122.1276994,47.6306580,2025-09-14 23:01:34.000,REFMergedFile.dml,442,-110.500000,10.000000,B66(20)+N41(x),,,,,,,,,,,,,,,,,,,,
5,1,,,-122.1276994,47.6306580,2025-09-14 23:01:35.000,REFMergedFile.dml,442,-110.500000,10.000000,B66(20)+N41(x),,,,,,,,,,,,,,,,,,,,
6,1,,,-122.1276994,47.6306580,2025-09-14 23:01:36.000,REFMergedFile.dml,442,-110.500000,10.000000,B66(20)+N41(x),,,,,,,,,,,,,,,,,,,,
7,1,,,-122.1276994,47.6306580,2025-09-14 23:01:37.000,REFMergedFile.dml,442,-107.000000,7.000000,B66(20)+N41(90),,462,-101.330000,12.000000,,,,,,,,,,,,,,,,
8,1,,,-122.1276994,47.6306580,2025-09-14 23:01:38.000,REFMergedFile.dml,442,-107.500000,8.000000,B66(20)+N41(90),,462,-102.010000,11.830000,,,,,,,,,,,,,,,,
9,1,,,-122.1276994,47.6306580,2025-09-14 23:01:39.000,REFMergedFile.dml,442,-107.500000,8.000000,B66(20)+N41(90),,462,-106.480000,8.340000,,,,,,,,,,,,,,,,
10,1,,,-122.1276994,47.6306580,2025-09-14 23:01:40.000,REFMergedFile.dml,442,-110.500000,2.500000,B66(20)+N41(90),,462,-103.100000,11.730000,,,,,,,,,,,,,,,,
11,1,,,-122.1276994,47.6306580,2025-09-14 23:01:41.000,REFMergedFile.dml,442,-110.500000,2.500000,B66(20)+N41(90),,462,-105.110000,9.940000,,,,,,,,,,,,,,,,
12,1,,,-122.1276994,47.6306580,2025-09-14 23:01:42.000,REFMergedFile.dml,442,-111.000000,5.500000,B66(20)+N41(90),,462,-102.880000,12.590000,,,,,,,,,,,,,,,,
13,1,,,-122.1276994,47.6306580,2025-09-14 23:01:43.000,REFMergedFile.dml,442,-108.500000,4.000000,B66(20)+N41(90),,462,-103.560000,10.060000,,,,,,,,,,,,,,,,
14,1,,,-122.1276994,47.6306580,2025-09-14 23:01:44.000,REFMergedFile.dml,442,-108.500000,4.000000,B66(20)+N41(90),,462,-102.770000,11.460000,,,,,,,,,,,,,,,,
15,1,,,-122.1276994,47.6306580,2025-09-14 23:01:45.000,REFMergedFile.dml,442,-112.000000,10.000000,B66(20)+N41(90),,462,-106.520000,8.140000,,,,,,,,,,,,,,,,
16,1,,,-122.1276994,47.6306580,2025-09-14 23:01:46.000,REFMergedFile.dml,442,-109.500000,13.000000,B66(20)+N41(90),,67,-102.890000,11.770000,,,,,,,,,,,,,,,,
17,1,,,-122.1276994,47.6306580,2025-09-14 23:01:47.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20)+N41(90),,67,-101.400000,13.580000,,,,,,,,,,,,,,,,
18,1,,,-122.1276994,47.6306580,2025-09-14 23:01:48.000,REFMergedFile.dml,442,-110.000000,6.500000,B66(20)+N41(90),,67,-101.630000,14.490000,,,,,,,,,,,,,,,,
19,1,,,-122.1276994,47.6306580,2025-09-14 23:01:49.000,REFMergedFile.dml,442,-110.000000,6.500000,B66(20)+N41(90),,67,-102.970000,11.910000,,,,,,,,,,,,,,,,
20,1,,,-122.1276994,47.6306580,2025-09-14 23:01:50.000,REFMergedFile.dml,442,-107.000000,8.500000,B66(20)+N41(90),,67,-102.410000,13.180000,,,,,,,,,,,,,,,,
21,1,,,-122.1276994,47.6306580,2025-09-14 23:01:51.000,REFMergedFile.dml,442,-108.000000,5.000000,B66(20)+N41(90),,67,-103.240000,11.400000,,,,,,,,,,,,,,,,
22,1,,,-122.1276994,47.6306580,2025-09-14 23:01:52.000,REFMergedFile.dml,442,-110.000000,7.000000,B66(20)+N41(90),,67,-100.190000,15.450000,,,,,,,,,,,,,,,,
23,1,,,-122.1276994,47.6306580,2025-09-14 23:01:53.000,REFMergedFile.dml,442,-106.500000,7.000000,B66(20)+N41(90),,67,-102.440000,12.980000,,,,,,,,,,,,,,,,
24,1,,,-122.1276994,47.6306580,2025-09-14 23:01:54.000,REFMergedFile.dml,442,-106.500000,7.000000,B66(20)+N41(90),,67,-103.820000,11.740000,,,,,,,,,,,,,,,,
25,1,,,-122.1276994,47.6306580,2025-09-14 23:01:55.000,REFMergedFile.dml,442,-110.000000,8.000000,B66(20)+N41(90),,67,-101.480000,12.710000,,,,,,,,,,,,,,,,
26,1,,,-122.1276994,47.6306580,2025-09-14 23:01:56.000,REFMergedFile.dml,442,-109.000000,7.000000,B66(20)+N41(90),,67,-102.280000,12.910000,,,,,,,,,,,,,,,,
27,1,,,-122.1276994,47.6306580,2025-09-14 23:01:57.000,REFMergedFile.dml,442,-110.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
28,1,,,-122.1276994,47.6306580,2025-09-14 23:01:58.000,REFMergedFile.dml,442,-107.500000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
29,1,,,-122.1276994,47.6306580,2025-09-14 23:01:59.000,REFMergedFile.dml,442,-106.000000,7.670000,B66(20),,,,,,,,,,,,,,,,,,,,
30,1,,,-122.1276994,47.6306580,2025-09-14 23:02:00.000,REFMergedFile.dml,442,-106.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
31,1,,,-122.1276994,47.6306580,2025-09-14 23:02:01.000,REFMergedFile.dml,442,-106.500000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
32,1,,,-122.1276994,47.6306580,2025-09-14 23:02:02.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
33,1,,,-122.1276994,47.6306580,2025-09-14 23:02:03.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
34,1,,,-122.1276994,47.6306580,2025-09-14 23:02:04.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
35,1,,,-122.1276994,47.6306580,2025-09-14 23:02:05.000,REFMergedFile.dml,442,-107.500000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
36,1,,,-122.1276994,47.6306580,2025-09-14 23:02:06.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
37,1,,,-122.1276994,47.6306580,2025-09-14 23:02:07.000,REFMergedFile.dml,442,-108.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
38,1,,,-122.1276994,47.6306580,2025-09-14 23:02:08.000,REFMergedFile.dml,442,-108.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
39,1,,,-122.1276994,47.6306580,2025-09-14 23:02:09.000,REFMergedFile.dml,442,-107.500000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
40,1,,,-122.1276994,47.6306580,2025-09-14 23:02:10.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
41,1,,,-122.1276994,47.6306580,2025-09-14 23:02:11.000,REFMergedFile.dml,442,-108.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
42,1,,,-122.1276994,47.6306580,2025-09-14 23:02:12.000,REFMergedFile.dml,442,-108.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
43,1,,,-122.1276994,47.6306580,2025-09-14 23:02:13.000,REFMergedFile.dml,442,-108.000000,1.000000,B66(20),,,,,,,,,,,,,,,,,,,,
44,1,,,-122.1276994,47.6306580,2025-09-14 23:02:14.000,REFMergedFile.dml,442,-108.000000,2.000000,B66(20),,,,,,,,,,,,,,,,,,,,
45,1,,,-122.1276994,47.6306580,2025-09-14 23:02:15.000,REFMergedFile.dml,442,-109.000000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
46,1,,,-122.1276994,47.6306580,2025-09-14 23:02:16.000,REFMergedFile.dml,442,-109.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
47,1,,,-122.1276994,47.6306580,2025-09-14 23:02:16.709,REFMergedFile.dml,,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
48,1,,,-122.1276994,47.6306580,2025-09-14 23:02:17.000,REFMergedFile.dml,442,-109.000000,6.250000,B66(20),LTE (20 MHz),,,,,,,,,,,,,,,,,,,
49,1,,,-122.1276994,47.6306580,2025-09-14 23:02:18.000,REFMergedFile.dml,442,-108.670000,3.000000,B66(20)+N41(90),NR NSA,462,-101.690000,11.570000,,,,,,,,,,,,,,,,
50,1,,,-122.1276994,47.6306580,2025-09-14 23:02:18.115,REFMergedFile.dml,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
51,1,,,-122.1276994,47.6306580,2025-09-14 23:02:18.115,REFMergedFile.dml,,,,,,,,,,,,,,,Download Started,,,,,,,,,
52,1,,,-122.1276994,47.6306580,2025-09-14 23:02:19.000,REFMergedFile.dml,442,-108.500000,3.000000,B66(20)+B2(15)+B12(5)+N41(90)+N41(100),NR NSA,462,-102.490000,12.640000,,,,,,,,,,,,,,,,
53,1,,,-122.1276994,47.6306580,2025-09-14 23:02:20.000,REFMergedFile.dml,442,-102.830000,-1.670000,B66(20)+B2(15)+B12(5)+N41(90)+N41(100),NR NSA,462,-102.690000,13.080000,,,,,,,,,,,,,,,,
54,1,,,-122.1276994,47.6306580,2025-09-14 23:02:21.000,REFMergedFile.dml,442,-103.000000,-1.330000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-102.650000,12.530000,,,,,,,,60.654,,,,,,,,
55,1,,,-122.1276994,47.6306580,2025-09-14 23:02:22.000,REFMergedFile.dml,442,-108.000000,2.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-103.170000,12.310000,,,,,,,,62.001,,,,,,,,
56,1,,,-122.1276994,47.6306580,2025-09-14 23:02:23.000,REFMergedFile.dml,442,-107.250000,4.250000,B66(20)+N41(90)+N41(100),NR NSA,462,-102.650000,12.550000,,,,,,,,85.087,,,,,,,,
57,1,,,-122.1276994,47.6306580,2025-09-14 23:02:24.000,REFMergedFile.dml,442,-107.500000,8.500000,B66(20)+N41(90)+N41(100),NR NSA,462,-103.400000,12.330000,,,,,,,,134.455,,,,,,,,
58,1,,,-122.1276994,47.6306580,2025-09-14 23:02:25.000,REFMergedFile.dml,442,-107.500000,8.500000,B66(20)+N41(90)+N41(100),NR NSA,462,-104.370000,11.190000,,,,,,,,122.955,,,,,,,,
59,1,,,-122.1276994,47.6306580,2025-09-14 23:02:26.000,REFMergedFile.dml,442,-109.500000,6.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-105.330000,10.150000,,,,,,,,98.552,,,,,,,,
60,1,,,-122.1276994,47.6306580,2025-09-14 23:02:27.000,REFMergedFile.dml,442,-109.500000,6.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-105.350000,11.690000,,,,,,,,112.796,,,,,,,,
61,1,,,-122.1276994,47.6306580,2025-09-14 23:02:28.000,REFMergedFile.dml,442,-109.500000,6.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-105.080000,11.520000,,,,,,,,113.593,,,,,,,,
62,1,,,-122.1276994,47.6306580,2025-09-14 23:02:29.000,REFMergedFile.dml,442,-110.000000,4.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-105.770000,10.800000,,,,,,,,108.235,,,,,,,,
63,1,,,-122.1276994,47.6306580,2025-09-14 23:02:30.000,REFMergedFile.dml,442,-109.500000,1.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-103.720000,13.270000,,,,,,,,111.946,,,,,,,,
64,1,,,-122.1276994,47.6306580,2025-09-14 23:02:31.000,REFMergedFile.dml,442,-109.500000,1.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-104.000000,11.780000,,,,,,,,117.440,,,,,,,,
65,1,,,-122.1276994,47.6306580,2025-09-14 23:02:32.000,REFMergedFile.dml,442,-109.000000,5.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-104.870000,10.700000,,,,,,,,119.845,,,,,,,,
66,1,,,-122.1276994,47.6306580,2025-09-14 23:02:33.000,REFMergedFile.dml,442,-110.500000,5.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-105.140000,10.790000,,,,,,,,124.900,,,,,,,,
67,1,,,-122.1276994,47.6306580,2025-09-14 23:02:34.000,REFMergedFile.dml,442,-110.500000,5.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-103.880000,11.680000,,,,,,,,131.815,,,,,,,,
68,1,,,-122.1276994,47.6306580,2025-09-14 23:02:35.000,REFMergedFile.dml,442,-108.500000,7.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-104.740000,11.130000,,,,,,,,144.951,,,,,,,,
69,1,,,-122.1276994,47.6306580,2025-09-14 23:02:36.000,REFMergedFile.dml,442,-110.000000,5.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-104.670000,12.310000,,,,,,,,156.205,,,,,,,,
70,1,,,-122.1276994,47.6306580,2025-09-14 23:02:37.000,REFMergedFile.dml,442,-107.500000,1.500000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-103.920000,11.980000,,,,,,,,140.237,,,,,,,,
71,1,,,-122.1276994,47.6306580,2025-09-14 23:02:38.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-103.690000,11.750000,,,,,,,,179.422,,,,,,,,
72,1,,,-122.1276994,47.6306580,2025-09-14 23:02:39.000,REFMergedFile.dml,442,-105.500000,3.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-103.860000,12.110000,,,,,,,,214.701,,,,,,,,
73,1,,,-122.1276994,47.6306580,2025-09-14 23:02:40.000,REFMergedFile.dml,442,-107.500000,7.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-103.910000,11.790000,,,,,,,,222.588,,,,,,,,
74,1,,,-122.1276994,47.6306580,2025-09-14 23:02:41.000,REFMergedFile.dml,442,-109.500000,7.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-105.500000,9.890000,,,,,,,,273.463,,,,,,,,
75,1,,,-122.1276994,47.6306580,2025-09-14 23:02:42.000,REFMergedFile.dml,442,-109.000000,7.000000,B66(20)+N41(90)+N41(100),NR NSA,462,-106.100000,9.370000,,,,,,,,278.133,,,,,,,,
76,1,,,-122.1276994,47.6306580,2025-09-14 23:02:43.000,REFMergedFile.dml,442,-107.500000,6.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-105.920000,9.880000,,,,,,,,205.349,,,,,,,,
77,1,,,-122.1276994,47.6306580,2025-09-14 23:02:44.000,REFMergedFile.dml,442,-107.250000,5.500000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-104.830000,11.000000,,,,,,,,224.234,,,,,,,,
78,1,,,-122.1276994,47.6306580,2025-09-14 23:02:45.000,REFMergedFile.dml,442,-105.500000,6.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-104.730000,11.460000,,,,,,,,208.405,,,,,,,,
79,1,,,-122.1276994,47.6306580,2025-09-14 23:02:46.000,REFMergedFile.dml,442,-107.000000,3.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-105.950000,10.060000,,,,,,,,233.246,,,,,,,,
80,1,,,-122.1276994,47.6306580,2025-09-14 23:02:47.000,REFMergedFile.dml,442,-106.500000,6.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-106.350000,8.850000,,,,,,,,230.386,,,,,,,,
81,1,,,-122.1276994,47.6306580,2025-09-14 23:02:48.000,REFMergedFile.dml,442,-108.250000,6.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-105.840000,8.970000,,,,,,,,236.408,,,,,,,,
82,1,,,-122.1276994,47.6306580,2025-09-14 23:02:49.115,REFMergedFile.dml,,,,,,,,,,,,,,,Download End Request,,,,,,,,,
83,1,,,-122.1276994,47.6306580,2025-09-14 23:02:49.000,REFMergedFile.dml,442,-106.000000,6.500000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-106.680000,8.620000,,,,,,,,240.266,,,,,,,,
84,1,,,-122.1276994,47.6306580,2025-09-14 23:02:49.194,REFMergedFile.dml,,,,,,,,,,,,,,,Download Ended,,,,,,,,,
85,1,,,-122.1276994,47.6306580,2025-09-14 23:02:50.000,REFMergedFile.dml,442,-106.500000,5.000000,B66(20)+B2(15)+N41(90)+N41(100),NR NSA,462,-105.980000,10.180000,,,,,,,,,,,,,,,,
86,1,,,-122.1276994,47.6306580,2025-09-14 23:02:51.000,REFMergedFile.dml,442,-106.250000,5.000000,B66(20)+B2(15)+N41(90)+N41(x),,67,-106.440000,7.840000,,,,,,,,,,,,,,,,
87,1,,,-122.1276994,47.6306580,2025-09-14 23:02:52.000,REFMergedFile.dml,442,-106.500000,3.000000,B66(20)+N41(90),,67,-99.680000,12.490000,,,,,,,,,,,,,,,,
88,1,,,-122.1276994,47.6306580,2025-09-14 23:02:53.000,REFMergedFile.dml,442,-111.000000,3.000000,B66(20)+N41(90),,67,-99.820000,13.140000,,,,,,,,,,,,,,,,
89,1,,,-122.1276994,47.6306580,2025-09-14 23:02:54.000,REFMergedFile.dml,442,-111.000000,3.000000,B66(20)+N41(90),,67,-99.580000,13.440000,,,,,,,,,,,,,,,,
90,1,,,-122.1276994,47.6306580,2025-09-14 23:02:55.000,REFMergedFile.dml,442,-111.000000,4.000000,B66(20)+N41(90),,67,-99.390000,13.820000,,,,,,,,,,,,,,,,
91,1,,,-122.1276994,47.6306580,2025-09-14 23:02:56.000,REFMergedFile.dml,442,-111.000000,4.000000,B66(20)+N41(90),,67,-98.970000,15.400000,,,,,,,,,,,,,,,,
92,1,,,-122.1276994,47.6306580,2025-09-14 23:02:57.000,REFMergedFile.dml,442,-111.000000,4.000000,B66(20)+N41(90),,67,-99.550000,13.460000,,,,,,,,,,,,,,,,
93,1,,,-122.1276994,47.6306580,2025-09-14 23:02:58.000,REFMergedFile.dml,442,-110.500000,6.000000,B66(20)+N41(90),,67,-100.930000,13.390000,,,,,,,,,,,,,,,,
94,1,,,-122.1276994,47.6306580,2025-09-14 23:02:59.000,REFMergedFile.dml,442,-107.500000,10.000000,B66(20)+N41(90),,67,-100.090000,14.050000,,,,,,,,,,,,,,,,
95,1,,,-122.1276994,47.6306580,2025-09-14 23:03:00.000,REFMergedFile.dml,442,-107.000000,8.000000,B66(20)+N41(90),,67,-99.490000,14.790000,,,,,,,,,,,,,,,,
96,1,,,-122.1276994,47.6306580,2025-09-14 23:03:01.000,REFMergedFile.dml,442,-104.500000,10.000000,B66(20)+N41(90),,67,-99.140000,14.040000,,,,,,,,,,,,,,,,
97,1,,,-122.1276994,47.6306580,2025-09-14 23:03:02.000,REFMergedFile.dml,442,-106.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
98,1,,,-122.1276994,47.6306580,2025-09-14 23:03:03.000,REFMergedFile.dml,442,-108.500000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
99,1,,,-122.1276994,47.6306580,2025-09-14 23:03:04.000,REFMergedFile.dml,442,-106.620000,6.750000,B66(20),,,,,,,,,,,,,,,,,,,,
100,1,,,-122.1276994,47.6306580,2025-09-14 23:03:05.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
101,1,,,-122.1276994,47.6306580,2025-09-14 23:03:06.000,REFMergedFile.dml,442,-107.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
102,1,,,-122.1276994,47.6306580,2025-09-14 23:03:07.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
103,1,,,-122.1276994,47.6306580,2025-09-14 23:03:08.000,REFMergedFile.dml,442,-108.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
104,1,,,-122.1276994,47.6306580,2025-09-14 23:03:09.000,REFMergedFile.dml,442,-107.500000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
105,1,,,-122.1276994,47.6306580,2025-09-14 23:03:10.000,REFMergedFile.dml,442,-107.500000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
106,1,,,-122.1276994,47.6306580,2025-09-14 23:03:11.000,REFMergedFile.dml,442,-107.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
107,1,,,-122.1276994,47.6306580,2025-09-14 23:03:12.000,REFMergedFile.dml,442,-107.000000,9.000000,B66(20),,,,,,,,,,,,,,,,,,,,
108,1,,,-122.1276994,47.6306580,2025-09-14 23:03:13.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
109,1,,,-122.1276994,47.6306580,2025-09-14 23:03:14.000,REFMergedFile.dml,442,-107.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
110,1,,,-122.1276994,47.6306580,2025-09-14 23:03:15.000,REFMergedFile.dml,442,-106.000000,10.000000,B66(20),,,,,,,,,,,,,,,,,,,,
111,1,,,-122.1276994,47.6306580,2025-09-14 23:03:16.000,REFMergedFile.dml,442,-107.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
112,1,,,-122.1276994,47.6306580,2025-09-14 23:03:17.000,REFMergedFile.dml,442,-107.000000,11.000000,B66(20),,,,,,,,,,,,,,,,,,,,
113,1,,,-122.1276994,47.6306580,2025-09-14 23:03:18.000,REFMergedFile.dml,442,-107.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
114,1,,,-122.1276994,47.6306580,2025-09-14 23:03:19.000,REFMergedFile.dml,442,-107.000000,8.000000,B66(20),,,,,,,,,,,,,,,,,,,,
115,1,,,-122.1276994,47.6306580,2025-09-14 23:03:20.000,REFMergedFile.dml,442,-106.500000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
116,1,,,-122.1276994,47.6306580,2025-09-14 23:03:21.000,REFMergedFile.dml,442,-106.500000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
117,1,,,-122.1276994,47.6306580,2025-09-14 23:03:22.000,REFMergedFile.dml,442,-106.500000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
118,1,,,-122.1276994,47.6306580,2025-09-14 23:03:23.000,REFMergedFile.dml,442,-108.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
119,1,,,-122.1276994,47.6306580,2025-09-14 23:03:24.000,REFMergedFile.dml,442,-108.000000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
120,1,,,-122.1276994,47.6306580,2025-09-14 23:03:25.000,REFMergedFile.dml,442,-108.000000,7.000000,B66(20),,,,,,,,,,,,,,,,,,,,
121,1,,,-122.1276994,47.6306580,2025-09-14 23:03:26.000,REFMergedFile.dml,442,-108.000000,-0.500000,B66(20),,,,,,,,,,,,,,,,,,,,
122,1,,,-122.1276994,47.6306580,2025-09-14 23:03:27.000,REFMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
123,1,,,-122.1276994,47.6306580,2025-09-14 23:03:28.000,REFMergedFile.dml,442,-109.000000,3.000000,B66(20),,,,,,,,,,,,,,,,,,,,
124,1,,,-122.1276994,47.6306580,2025-09-14 23:03:29.000,REFMergedFile.dml,442,-109.000000,2.000000,B66(20),,,,,,,,,,,,,,,,,,,,
125,1,,,-122.1276994,47.6306580,2025-09-14 23:03:30.000,REFMergedFile.dml,442,-109.000000,2.000000,B66(20),,,,,,,,,,,,,,,,,,,,
126,1,,,-122.1276994,47.6306580,2025-09-14 23:03:30.115,REFMergedFile.dml,,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
127,1,,,-122.1276994,47.6306580,2025-09-14 23:03:31.000,REFMergedFile.dml,442,-109.400000,2.500000,B66(20),LTE (20 MHz),,,,,,,,,,,,,,,,,,,
128,1,,,-122.1276994,47.6306580,2025-09-14 23:03:31.538,REFMergedFile.dml,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
129,1,,,-122.1276994,47.6306580,2025-09-14 23:03:31.553,REFMergedFile.dml,,,,,,,,,,,,,,,Download Started,,,,,,,,,
130,1,,,-122.1276994,47.6306580,2025-09-14 23:03:32.000,REFMergedFile.dml,442,-108.500000,0.500000,B66(20)+B2(15)+B71(5)+N41(100)+N41(90),NR NSA,264,-103.650000,8.420000,,,,,,,,,,,,,,,,
131,1,,,-122.1276994,47.6306580,2025-09-14 23:03:33.000,REFMergedFile.dml,442,-105.830000,2.170000,B66(20)+B2(15)+B71(5)+N41(100)+N41(90),NR NSA,264,-104.160000,8.760000,,,,,,,,,,,,,,,,
132,1,,,-122.1276994,47.6306580,2025-09-14 23:03:34.000,REFMergedFile.dml,442,-105.830000,3.330000,B66(20)+B2(15)+N41(100)+N41(x),NR NSA,266,-101.320000,10.870000,,,,,,,,191.295,,,,,,,,
133,1,,,-122.1276994,47.6306580,2025-09-14 23:03:35.000,REFMergedFile.dml,442,-107.500000,6.000000,B66(20)+B2(15)+N41(100)+N41(90),NR NSA,266,-98.140000,14.070000,,,,,,,,72.687,,,,,,,,
134,1,,,-122.1276994,47.6306580,2025-09-14 23:03:36.000,REFMergedFile.dml,442,-107.750000,3.500000,B66(20)+B2(15)+N41(100)+N41(90),NR NSA,266,-97.910000,12.950000,,,,,,,,51.174,,,,,,,,
135,1,,,-122.1276994,47.6306580,2025-09-14 23:03:37.000,REFMergedFile.dml,442,-106.500000,6.000000,B66(20)+B2(15)+N41(100)+N41(90),NR NSA,266,-98.460000,13.310000,,,,,,,,129.157,,,,,,,,
136,1,,,-122.1276994,47.6306580,2025-09-14 23:03:38.000,REFMergedFile.dml,442,-106.500000,3.500000,B66(20)+B2(15)+N41(100)+N41(90),NR NSA,266,-98.030000,13.110000,,,,,,,,239.529,,,,,,,,
137,1,,,-122.1276994,47.6306580,2025-09-14 23:03:39.000,REFMergedFile.dml,442,-107.500000,3.500000,B66(20)+N41(100)+N41(90),NR NSA,266,-98.140000,12.260000,,,,,,,,352.373,,,,,,,,
138,1,,,-122.1276994,47.6306580,2025-09-14 23:03:40.000,REFMergedFile.dml,442,-109.000000,7.000000,B66(20)+N41(100)+N41(90),NR NSA,266,-99.130000,12.620000,,,,,,,,346.751,,,,,,,,
139,1,,,-122.1276994,47.6306580,2025-09-14 23:03:41.000,REFMergedFile.dml,442,-106.500000,10.000000,B66(20)+N41(100)+N41(90),NR NSA,266,-100.160000,11.060000,,,,,,,,307.527,,,,,,,,
