[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
145,-109.240000,2.070000,B2(15)+B66(20)+N71(20),NR NSA,80,-93.590000,-5.550000,,,,,,,,,,,,,102.000,0.380
145,-109.290000,1.350000,B2(15)+B66(20)+N71(20),NR NSA,80,-94.270000,-6.190000,,,,,,,,,,,,,91.648,0.360
,,,,,,,,,,,,,,Download End Request,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,
145,-109.500000,1.210000,B2(15)+B66(20)+N71(20),,80,-95.070000,-5.930000,,,,,,,,,,,,,94.827,0.292
145,-111.340000,0.450000,B2(15)+B66(20)+N71(20),,80,-95.440000,-7.270000,,,,,,,,,,,,,0.510,0.016
145,-109.210000,0.790000,B2(15)+N71(20),,80,-97.100000,-9.280000,,,,,,,,,,,,,0.000,0.000
145,-108.750000,2.100000,B2(15)+N71(20),,80,-98.930000,-9.740000,,,,,,,,,,,,,0.000,0.000
145,-109.290000,3.100000,B2(15)+N71(20),,80,-98.050000,-11.190000,,,,,,,,,,,,,0.063,0.066
145,-109.620000,5.950000,B2(15)+N71(20),,80,-96.880000,-10.930000,,,,,,,,,,,,,0.001,0.009
145,-109.350000,2.530000,B2(15)+N71(20),,80,-98.430000,-11.100000,,,,,,,,,,,,,0.000,0.000
145,-109.230000,1.200000,B2(15)+N71(20),,80,-98.690000,-11.340000,,,,,,,,,,,,,0.000,0.000
145,-109.980000,0.630000,B2(15)+N71(20),,80,-96.960000,-11.940000,,,,,,,,,,,,,0.000,0.000
145,-110.200000,1.450000,B2(15)+N71(20),,427,-99.240000,-8.450000,,,,,,,,,,,,,0.016,0.008
145,-111.090000,2.180000,B2(15)+N71(20),,427,-92.770000,-5.930000,,,,,,,,,,,,,0.005,0.050
145,-109.790000,2.230000,B2(15)+N71(20),,427,-93.710000,-5.420000,,,,,,,,,,,,,0.000,0.003
145,-109.690000,1.430000,B2(15)+N71(20),,427,-96.310000,-5.860000,,,,,,,,,,,,,0.000,0.000
145,-108.670000,2.530000,B2(15)+N71(20),,427,-95.140000,-5.810000,,,,,,,,,,,,,0.000,0.000
145,-109.350000,3.100000,B2(15)+N71(20),,427,-94.960000,-6.380000,,,,,,,,,,,,,0.000,
145,-109.770000,2.800000,B2(15)+N71(20),,427,-93.790000,-5.700000,,,,,,,,,,,,,0.000,0.000
145,-110.150000,2.670000,B2(15)+N71(20),,427,-94.420000,-6.160000,,,,,,,,,,,,,0.000,0.000
145,-110.730000,1.150000,B2(15)+N71(20),,427,-95.600000,-6.040000,,,,,,,,,,,,,0.000,0.000
145,-110.880000,0.730000,B2(15)+N71(20),,427,-95.280000,-6.270000,,,,,,,,,,,,,0.000,
145,-110.520000,1.700000,B2(15)+N71(20),,427,-95.500000,-5.150000,,,,,,,,,,,,,0.000,0.000
145,-110.840000,2.000000,B2(15),,,,,,,,,,,,,,,,,0.001,0.047
145,-110.190000,-0.100000,B2(15),,,,,,,,,,,,,,,,,,
145,-109.060000,-1.400000,B2(15),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
145,-107.900000,0.790000,B2(15),,,,,,,,,,,,,,,,,,0.221
145,-110.110000,1.410000,B2(15),,,,,,,,,,,,,,,,,0.026,0.025
145,-110.030000,0.750000,B2(15)+N71(20),,80,-98.060000,-5.260000,,,,,,,,,,,,,0.009,0.020
145,-112.420000,0.580000,B2(15)+N71(20),,80,-100.790000,-8.170000,,,,,,,,,,,,,0.000,
145,-110.380000,1.660000,B2(15)+N71(20),,80,-100.540000,-6.550000,,,,,,,,,,,,,0.000,0.000
145,-110.730000,1.300000,B2(15)+N71(20),,80,-99.430000,-5.310000,,,,,,,,,,,,,0.002,0.000
145,-113.040000,1.770000,B2(15)+N71(20),,80,-102.200000,-8.990000,,,,,,,,,,,,,0.000,0.000
145,-109.350000,3.170000,B2(15)+N71(20),,80,-105.670000,-7.440000,,,,,,,,,,,,,0.000,
145,-115.290000,1.020000,B2(15)+N71(20),,474,-106.210000,-5.390000,,,,,,,,,,,,,0.007,0.009
145,-114.340000,1.620000,B2(15)+N71(20),,474,-103.730000,-4.970000,,,,,,,,,,,,,0.001,0.009
145,-113.460000,2.870000,B2(15)+N71(20),,474,-103.550000,-5.120000,,,,,,,,,,,,,0.000,0.000
145,-113.210000,3.530000,B2(15)+N71(20),,474,-103.240000,-4.950000,,,,,,,,,,,,,0.000,
145,-113.200000,3.400000,B2(15)+N71(20),,474,-102.860000,-5.000000,,,,,,,,,,,,,0.000,0.000
145,-113.690000,3.330000,B2(15)+N71(20),,474,-104.020000,-4.870000,,,,,,,,,,,,,0.000,
145,-113.620000,1.050000,B2(15)+N71(20),,474,-104.020000,-3.910000,,,,,,,,,,,,,0.000,
145,-113.310000,2.500000,B2(15)+N71(20),,474,-101.400000,-3.980000,,,,,,,,,,,,,0.000,
145,-112.100000,2.700000,B2(15)+N71(20),,474,-101.700000,-3.950000,,,,,,,,,,,,,0.000,
145,-112.880000,2.530000,B2(15)+N71(20),,474,-102.670000,-3.590000,,,,,,,,,,,,,0.000,0.000
,,,,,,,,,,,,,,Download Start Request,,,,,,,
145,-113.180000,1.390000,B2(15)+N71(20),NR NSA,474,-101.290000,-2.980000,,,,,,,,,,,,,0.000,0.006
145,-113.830000,1.830000,B2(15)+B71(5)+B66(20)+N41(100),NR NSA,55,-108.790000,,,,,,,,,,,,,,5.047,0.185
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,
145,-113.960000,1.580000,B2(15)+B12(5)+B66(20),LTE 3CA,,,,,,,,,,,,,,,,9.714,0.281
145,-114.630000,1.000000,B2(15)+B12(5)+B66(20),LTE 2CA,,,,,,,,,,,,,,,,42.001,0.758
145,-115.580000,1.190000,B2(15)+B12(5)+B66(20),LTE 2CA,,,,,,,,,,,,,,,,58.839,0.399
145,-114.640000,2.710000,B2(15)+B12(5)+B66(20),LTE 2CA,,,,,,,,,,,,,,,,61.715,0.393
145,-114.800000,2.890000,B2(15)+B12(5)+B66(20),LTE 2CA,,,,,,,,,,,,,,,,60.638,0.331
145,-113.430000,2.140000,B2(15)+B12(5)+B66(20),LTE 2CA,,,,,,,,,,,,,,,,72.914,0.359
145,-114.110000,1.850000,B2(15)+B12(5)+B66(20),LTE 2CA,,,,,,,,,,,,,,,,74.899,0.260
145,-114.020000,1.390000,B2(15)+B12(5)+B66(20),LTE 2CA,,,,,,,,,,,,,,,,79.587,0.336
145,-114.580000,2.560000,B2(15)+B12(5)+B66(20)+N41(90),NR NSA,125,-108.310000,6.760000,,,,,,,,,,,,,140.732,0.466
145,-111.340000,2.410000,B2(15)+B66(20)+N41(90),NR NSA,125,-109.490000,6.470000,,,,,,,,,,,,,261.824,0.423
145,-111.000000,1.040000,B2(15)+B66(20)+N41(90),NR NSA,125,-108.460000,8.140000,,,,,,,,,,,,,217.740,0.419
145,-110.910000,0.570000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.820000,9.290000,,,,,,,,,,,,,237.089,0.571
145,-110.670000,0.960000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.520000,9.860000,,,,,,,,,,,,,251.896,0.461
145,-111.120000,1.110000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.860000,10.300000,,,,,,,,,,,,,272.269,0.431
145,-112.020000,0.600000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.080000,9.500000,,,,,,,,,,,,,301.773,0.444
145,-111.150000,0.970000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.500000,9.890000,,,,,,,,,,,,,288.108,0.446
145,-110.840000,1.300000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.720000,9.310000,,,,,,,,,,,,,258.254,0.454
145,-110.710000,0.250000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.420000,8.640000,,,,,,,,,,,,,297.196,0.488
145,-110.300000,0.600000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.620000,7.490000,,,,,,,,,,,,,309.215,0.478
145,-110.460000,1.060000,B2(15)+B66(20)+N41(90),NR NSA,125,-106.360000,8.230000,,,,,,,,,,,,,280.369,0.417
145,-111.080000,0.260000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.820000,8.620000,,,,,,,,,,,,,273.274,0.466
145,-111.010000,0.160000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.720000,8.070000,,,,,,,,,,,,,214.108,0.424
145,-110.500000,1.020000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.920000,7.670000,,,,,,,,,,,,,307.229,0.443
145,-111.510000,0.170000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.850000,8.060000,,,,,,,,,,,,,252.106,0.390
145,-111.470000,1.190000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.470000,8.310000,,,,,,,,,,,,,147.650,0.281
145,-111.550000,0.870000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.230000,8.050000,,,,,,,,,,,,,156.151,0.308
145,-112.310000,0.530000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.840000,8.200000,,,,,,,,,,,,,222.250,0.350
145,-113.130000,0.210000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.420000,7.980000,,,,,,,,,,,,,287.848,0.499
145,-113.260000,1.330000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.940000,6.700000,,,,,,,,,,,,,244.436,0.512
145,-113.120000,0.980000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.810000,7.640000,,,,,,,,,,,,,246.401,0.543
145,-112.210000,0.510000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.770000,7.530000,,,,,,,,,,,,,223.562,0.395
,,,,,,,,,,,,,,Download End Request,,,,,,,
145,-112.420000,0.990000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.440000,7.370000,,,,,,,,,,,,,210.230,0.366
,,,,,,,,,,,,,,Download Ended,,,,,,,
145,-111.710000,1.880000,B2(15)+B66(20)+N41(90),,125,-104.830000,6.920000,,,,,,,,,,,,,80.369,0.093
145,-110.750000,2.480000,B2(15)+B66(20)+N41(90),,125,-106.360000,6.370000,,,,,,,,,,,,,0.000,0.000
145,-109.630000,1.720000,B2(15)+B66(20)+N41(90),,125,-106.550000,5.510000,,,,,,,,,,,,,2.634,0.032
145,-109.290000,2.600000,B2(15)+N41(90),,125,-105.810000,7.360000,,,,,,,,,,,,,0.000,
145,-109.580000,-0.130000,B2(15)+N41(90),,125,-105.260000,7.540000,,,,,,,,,,,,,0.000,0.000
145,-109.940000,1.730000,B2(15)+N41(90),,125,-106.220000,6.790000,,,,,,,,,,,,,0.000,
145,-110.270000,1.130000,B2(15)+N41(90),,125,-107.210000,6.620000,,,,,,,,,,,,,0.000,0.000
145,-109.880000,1.230000,B2(15)+N41(90),,125,-107.460000,5.980000,,,,,,,,,,,,,0.000,
145,-108.500000,1.500000,B2(15)+N41(90),,125,-107.610000,7.500000,,,,,,,,,,,,,0.038,0.005
145,-110.020000,1.220000,B2(15)+N41(90),,125,-106.800000,7.040000,,,,,,,,,,,,,0.001,0.009
145,-109.290000,2.330000,B2(15)+N41(90),,125,-106.460000,7.240000,,,,,,,,,,,,,0.000,0.000
145,-109.520000,1.970000,B2(15)+N41(90),,125,-107.270000,7.130000,,,,,,,,,,,,,0.000,
145,-108.690000,1.370000,B2(15)+N41(90),,125,-107.250000,6.560000,,,,,,,,,,,,,0.000,0.000
145,-108.980000,1.770000,B2(15)+N41(90),,125,-107.790000,6.930000,,,,,,,,,,,,,0.000,0.000
145,-110.350000,1.500000,B2(15)+N41(90),,125,-107.650000,7.040000,,,,,,,,,,,,,0.000,0.000
145,-109.860000,2.150000,B2(15)+N41(90),,125,-106.930000,6.370000,,,,,,,,,,,,,0.000,0.000
145,-109.920000,1.000000,B2(15)+N41(90),,125,-108.090000,5.980000,,,,,,,,,,,,,0.000,
145,-110.210000,2.400000,B2(15)+N41(90),,125,-106.450000,7.860000,,,,,,,,,,,,,0.000,0.000
145,-110.290000,4.030000,B2(15)+N41(90),,125,-107.410000,6.160000,,,,,,,,,,,,,0.000,0.000
145,-110.610000,2.130000,B2(15),,125,-108.120000,5.410000,,,,,,,,,,,,,0.002,0.046
145,-110.250000,2.600000,B2(15),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
145,-109.810000,1.700000,B2(15),,,,,,,,,,,,,,,,,,
145,-109.250000,1.100000,B2(15),,,,,,,,,,,,,,,,,,
145,-110.620000,0.000000,B2(15),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
145,-110.000000,1.800000,B2(15),,,,,,,,,,,,,,,,,,
145,-109.620000,0.200000,B2(15),,,,,,,,,,,,,,,,,,
145,-109.880000,1.900000,B2(15),,,,,,,,,,,,,,,,,,
145,-109.560000,0.600000,B2(15),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
145,-111.500000,-0.200000,B2(15),,,,,,,,,,,,,,,,,,
145,-112.250000,0.100000,B2(15),,,,,,,,,,,,,,,,,,
145,-111.000000,0.700000,B2(15),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
145,-112.190000,0.600000,B2(15),,,,,,,,,,,,,,,,,,
145,-111.750000,-1.100000,B2(15),,,,,,,,,,,,,,,,,,
145,-110.380000,2.400000,B2(15),,,,,,,,,,,,,,,,,,
145,-108.380000,1.800000,B2(15),,,,,,,,,,,,,,,,,,
145,-108.980000,3.230000,B2(15),,,,,,,,,,,,,,,,,,0.127
145,-111.360000,1.980000,B2(15)+N41(90),,125,-106.480000,8.990000,,,,,,,,,,,,,0.078,0.127
145,-114.210000,2.730000,B2(15)+N41(90),,125,-105.950000,9.200000,,,,,,,,,,,,,0.000,0.003
,,,,,,,,,,,,,,Download Start Request,,,,,,,
145,-113.770000,2.750000,B2(15)+N41(90),NR NSA,125,-107.040000,8.970000,,,,,,,,,,,,,0.000,
145,-113.690000,1.870000,B2(15)+N41(90),NR NSA,125,-108.480000,6.610000,,,,,,,,,,,,,2.421,0.176
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,
145,-114.960000,0.750000,B2(15)+N41(90),NR NSA,125,-106.800000,8.250000,,,,,,,,,,,,,71.475,1.679
145,-112.140000,1.850000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.460000,9.410000,,,,,,,,,,,,,162.564,0.976
145,-111.320000,1.460000,B2(15)+B66(20)+N41(90),NR NSA,125,-106.780000,8.000000,,,,,,,,,,,,,228.239,0.499
145,-111.170000,0.850000,B2(15)+B66(20)+N41(90),NR NSA,125,-107.240000,8.160000,,,,,,,,,,,,,194.445,0.460
145,-110.670000,1.470000,B2(15)+B66(20)+N41(90),NR NSA,125,-106.630000,8.600000,,,,,,,,,,,,,222.040,0.537
145,-110.220000,2.110000,B2(15)+B66(20)+N41(90),NR NSA,125,-107.470000,8.610000,,,,,,,,,,,,,225.697,0.532
145,-110.110000,2.050000,B2(15)+B66(20)+N41(90),NR NSA,125,-107.470000,9.100000,,,,,,,,,,,,,301.458,0.546
145,-110.400000,2.280000,B2(15)+B66(20)+N41(90),NR NSA,125,-107.430000,9.220000,,,,,,,,,,,,,342.722,0.565
145,-110.170000,2.680000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.390000,9.770000,,,,,,,,,,,,,337.489,0.479
145,-110.290000,2.240000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.420000,8.960000,,,,,,,,,,,,,326.131,0.417
145,-110.610000,2.340000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.550000,9.260000,,,,,,,,,,,,,326.439,0.452
145,-110.450000,2.460000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.010000,9.650000,,,,,,,,,,,,,353.595,0.781
145,-110.710000,2.160000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.420000,9.020000,,,,,,,,,,,,,312.166,0.591
145,-110.770000,2.410000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.320000,8.820000,,,,,,,,,,,,,331.622,0.847
145,-110.550000,2.480000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.220000,9.020000,,,,,,,,,,,,,343.566,0.378
145,-110.340000,2.200000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.180000,8.880000,,,,,,,,,,,,,284.312,0.274
145,-110.140000,2.010000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.630000,9.920000,,,,,,,,,,,,,290.830,1.651
145,-110.780000,2.060000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.120000,9.210000,,,,,,,,,,,,,273.228,1.524
145,-110.340000,2.230000,B2(15)+B66(20)+N41(90),NR NSA,125,-103.770000,10.750000,,,,,,,,,,,,,280.813,0.893
145,-110.360000,2.080000,B2(15)+B66(20)+N41(90),NR NSA,125,-103.430000,10.750000,,,,,,,,,,,,,327.333,0.515
145,-110.700000,2.030000,B2(15)+B66(20)+N41(90),NR NSA,125,-103.040000,10.900000,,,,,,,,,,,,,300.935,1.604
145,-110.870000,1.950000,B2(15)+B66(20)+N41(90),NR NSA,125,-103.320000,10.310000,,,,,,,,,,,,,336.369,0.516
145,-110.880000,2.130000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.010000,9.830000,,,,,,,,,,,,,329.791,0.941
145,-110.610000,2.520000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.450000,9.810000,,,,,,,,,,,,,349.248,0.619
145,-110.600000,1.790000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.300000,9.850000,,,,,,,,,,,,,326.527,2.705
145,-110.350000,2.200000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.130000,10.160000,,,,,,,,,,,,,336.864,0.511
145,-110.360000,2.330000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.110000,10.360000,,,,,,,,,,,,,324.789,0.517
145,-110.270000,2.700000,B2(15)+B66(20)+N41(90),NR NSA,125,-103.900000,10.980000,,,,,,,,,,,,,275.343,1.170
145,-110.330000,2.390000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.430000,10.190000,,,,,,,,,,,,,239.990,0.513
145,-110.200000,2.810000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.750000,10.130000,,,,,,,,,,,,,324.789,0.572
145,-110.200000,2.920000,B2(15)+B66(20)+N41(90),NR NSA,125,-104.770000,9.840000,,,,,,,,,,,,,277.780,0.542
,,,,,,,,,,,,,,Download End Request,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,
145,-110.460000,3.120000,B2(15)+B66(20)+N41(90),NR NSA,125,-105.470000,8.540000,,,,,,,,,,,,,289.043,0.472
145,-110.440000,2.960000,B2(15)+B66(20)+N41(90),,125,-105.500000,7.540000,,,,,,,,,,,,,0.040,0.012
145,-109.770000,2.520000,B2(15)+B66(20)+N41(90),,125,-104.860000,7.890000,,,,,,,,,,,,,0.000,0.002
145,-109.040000,4.170000,B2(15)+N41(90),,125,-104.380000,9.600000,,,,,,,,,,,,,0.000,0.000
145,-108.920000,2.500000,B2(15)+N41(90),,125,-104.500000,8.450000,,,,,,,,,,,,,0.000,0.000
145,-108.380000,5.370000,B2(15)+N41(90),,125,-105.180000,8.580000,,,,,,,,,,,,,0.000,0.000
145,-107.600000,3.060000,B2(15)+N41(90),,125,-104.550000,10.180000,,,,,,,,,,,,,0.000,
145,-108.560000,4.680000,B2(15)+N41(90),,125,-103.960000,9.860000,,,,,,,,,,,,,0.000,0.000
145,-108.620000,3.000000,B2(15)+N41(90),,125,-103.250000,10.940000,,,,,,,,,,,,,0.000,0.000
145,-109.600000,3.530000,B2(15)+N41(90),,125,-103.660000,10.580000,,,,,,,,,,,,,0.000,
145,-110.280000,0.540000,B2(15)+N41(90),,125,-104.640000,9.530000,,,,,,,,,,,,,0.001,0.008
145,-110.310000,1.620000,B2(15),,,,,,,,,,,,,,,,,0.002,0.007
145,-110.640000,1.190000,B2(15),,,,,,,,,,,,,,,,,0.000,0.000
145,-110.560000,1.400000,B2(15),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
145,-111.000000,2.600000,B2(15),,,,,,,,,,,,,,,,,,
145,-111.000000,2.100000,B2(15),,,,,,,,,,,,,,,,,,
145,-110.560000,-0.300000,B2(15),,,,,,,,,,,,,,,,,,
145,-109.060000,0.100000,B2(15),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
145,-109.810000,1.900000,B2(15),,,,,,,,,,,,,,,,,,
145,-109.440000,2.400000,B2(15),,,,,,,,,,,,,,,,,,
