Device,MO DUT,MT DUT,MO REF,MT REF
120,-72.0,-71.0,-72.0,-59.0
121,-72.0,-71.0,-72.0,-58.0
122,-74.0,-71.0,-72.0,-58.0
123,-74.0,-71.0,-72.0,-58.0
124,-74.0,-71.0,-72.0,-56.0
125,-74.0,-71.0,-72.0,-56.0
126,-74.0,-70.0,-71.0,-56.0
127,-74.0,-70.0,-71.0,-55.0
128,-74.0,-70.0,-71.0,-55.0
129,-74.0,-71.0,-71.0,-55.0
130,-74.0,-71.0,-71.0,-56.0
131,-74.0,-71.0,-71.0,-56.0
132,-74.0,-71.0,-75.0,-56.0
133,-74.0,-71.0,-75.0,-55.0
134,-74.0,-71.0,-75.0,-55.0
135,-74.0,-71.0,-73.0,-55.0
136,-74.0,-71.0,-73.0,-56.0
137,-74.0,-71.0,-73.0,-56.0
138,-74.0,-69.0,-74.0,-56.0
139,-73.0,-69.0,-74.0,-57.0
140,-73.0,-69.0,-74.0,-57.0
141,-73.0,-69.0,-74.0,-57.0
142,-73.0,-69.0,-74.0,-64.0
143,-73.0,-69.0,-74.0,-64.0
144,-73.0,-70.0,-74.0,-64.0
145,-73.0,-70.0,-74.0,-64.0
146,-73.0,-70.0,-74.0,-64.0
147,-73.0,-70.0,-74.0,-64.0
148,-73.0,-70.0,-74.0,-64.0
149,-73.0,-70.0,-74.0,-64.0
150,-73.0,-69.0,-75.0,-64.0
151,-73.0,-69.0,-75.0,-64.0
152,-73.0,-69.0,-75.0,-64.0
153,-73.0,-69.0,-75.0,-64.0
154,-73.0,-69.0,-75.0,-64.0
155,-73.0,-69.0,-75.0,-64.0
156,-73.0,-70.0,-75.0,-64.0
157,-72.0,-70.0,-75.0,-64.0
158,-72.0,-70.0,-75.0,-64.0
159,-72.0,-70.0,-75.0,-64.0
160,-74.0,-70.0,-75.0,-64.0
161,-74.0,-70.0,-75.0,-64.0
162,-74.0,-71.0,-74.0,-64.0
163,-75.0,-71.0,-74.0,-64.0
164,-75.0,-71.0,-74.0,-64.0
165,-75.0,-71.0,-75.0,-64.0
166,-75.0,-71.0,-75.0,-64.0
167,-75.0,-71.0,-75.0,-64.0
168,-75.0,-70.0,-75.0,-64.0
169,-73.0,-70.0,-75.0,-61.0
170,-73.0,-70.0,-75.0,-61.0
171,-73.0,-69.0,-75.0,-61.0
172,-73.0,-69.0,-75.0,-63.0
173,-73.0,-69.0,-75.0,-63.0
174,-73.0,-70.0,-75.0,-63.0
175,-72.0,-70.0,-75.0,-64.0
176,-72.0,-70.0,-75.0,-64.0
177,-72.0,-68.0,-75.0,-64.0
178,-72.0,-68.0,-75.0,-64.0
179,-72.0,-68.0,-75.0,-64.0
180,-72.0,-69.0,-75.0,-64.0
181,-72.0,-69.0,-75.0,-62.0
182,-72.0,-69.0,-75.0,-62.0
183,-72.0,-70.0,-75.0,-62.0
184,-73.0,-70.0,-75.0,-63.0
185,-73.0,-70.0,-75.0,-63.0
186,-73.0,-70.0,-75.0,-63.0
187,-72.0,-70.0,-75.0,-64.0
188,-72.0,-70.0,-75.0,-64.0
189,-72.0,-70.0,-75.0,-64.0
190,-74.0,-70.0,-75.0,-64.0
191,-74.0,-70.0,-75.0,-64.0
192,-74.0,-70.0,-75.0,-64.0
193,-75.0,-70.0,-75.0,-64.0
194,-75.0,-70.0,-75.0,-64.0
195,-75.0,-71.0,-75.0,-64.0
196,-75.0,-71.0,-75.0,-64.0
197,-75.0,-71.0,-75.0,-64.0
198,-75.0,-70.0,-75.0,-64.0
199,-73.0,-70.0,-75.0,-64.0
200,-73.0,-70.0,-75.0,-64.0
201,-73.0,-69.0,-75.0,-64.0
202,-73.0,-69.0,-75.0,-64.0
203,-73.0,-69.0,-75.0,-64.0
204,-73.0,-70.0,-75.0,-64.0
205,-73.0,-70.0,-75.0,-64.0
206,-73.0,-70.0,-75.0,-64.0
207,-73.0,-70.0,-75.0,-63.0
208,-72.0,-70.0,-75.0,-63.0
209,-72.0,-70.0,-75.0,-63.0
210,-72.0,-69.0,-75.0,-61.0
211,-73.0,-69.0,-75.0,-61.0
212,-73.0,-69.0,-75.0,-61.0
213,-73.0,-69.0,-75.0,-64.0
214,-73.0,-69.0,-75.0,-64.0
215,-73.0,-69.0,-75.0,-64.0
216,-73.0,-70.0,-75.0,-63.0
217,-73.0,-70.0,-75.0,-63.0
218,-73.0,-70.0,-75.0,-63.0
219,-73.0,-71.0,-75.0,-64.0
220,-73.0,-71.0,-75.0,-64.0
221,-73.0,-71.0,-75.0,-64.0
222,-73.0,-71.0,-75.0,-64.0
223,-74.0,-71.0,-75.0,-64.0
224,-74.0,-71.0,-75.0,-64.0
225,-74.0,-71.0,-75.0,-64.0
226,-73.0,-71.0,-75.0,-64.0
227,-73.0,-71.0,-75.0,-64.0
228,-73.0,-71.0,-75.0,-64.0
229,-73.0,-71.0,-74.0,-64.0
230,-73.0,-71.0,-74.0,-64.0
231,-73.0,-71.0,-74.0,-62.0
232,-74.0,-71.0,-73.0,-62.0
233,-74.0,-71.0,-73.0,-62.0
234,-74.0,-71.0,-73.0,-57.0
235,-74.0,-71.0,-73.0,-57.0
236,-74.0,-71.5,-74.0,-57.0
237,-74.0,-72.0,-74.0,-57.0
238,-74.0,-72.0,-74.0,-57.0
239,-74.0,-71.0,-74.0,-57.0
240,-74.0,-71.0,-74.0,-57.0
241,-74.0,-71.0,-74.0,-57.0
242,-74.0,-72.0,-74.0,-57.0
243,-73.0,-72.0,-74.0,-60.0
244,-73.0,-72.0,-74.0,-60.0
245,-72.0,-71.0,-74.0,-60.0
246,-72.0,-71.0,-74.0,-60.0
247,-73.0,-69.0,-74.0,-60.0
248,-73.0,-69.0,-73.0,-60.0
249,-73.0,-69.0,-73.0,-57.0
250,-73.0,-69.0,-73.0,-57.0
251,-74.0,-69.0,-71.0,-57.0
252,-74.0,-69.0,-71.0,-56.0
253,-74.0,-69.0,-71.0,-56.0
254,-72.0,-69.0,-73.0,-56.0
255,-72.0,-69.5,-73.0,-57.0
256,-71.0,-70.0,-73.0,-57.0
257,-71.0,-70.0,-75.0,-57.0
258,-71.5,-69.0,-75.0,-57.0
259,-72.0,-69.0,-75.0,-57.0
260,-72.0,-69.0,-75.0,-57.0
261,-72.0,-69.0,-75.0,-58.0
262,-72.0,-69.0,-75.0,-58.0
263,-72.0,-69.0,-74.0,-58.0
264,-72.0,-70.0,-74.0,-65.0
265,-72.0,-70.0,-74.0,-65.0
266,-72.0,-70.0,-74.0,-65.0
267,-72.0,-70.0,-74.0,-65.0
268,-72.0,-70.0,-74.0,-65.0
269,-72.0,-70.0,-74.0,-65.0
270,-72.0,-70.0,-74.0,-65.0
271,-73.0,-70.0,-74.0,-65.0
272,-73.0,-70.0,-73.0,-65.0
273,-73.0,-69.0,-73.0,-65.0
274,-74.0,-69.0,-73.0,-65.0
275,-74.0,-69.0,-73.0,-65.0
276,-74.0,-71.0,-73.0,-66.0
277,-73.0,-71.0,-73.0,-66.0
278,-73.0,-71.0,-74.0,-66.0
279,-73.0,-72.0,-74.0,-65.0
280,-72.0,-72.0,-74.0,-65.0
281,-72.0,-72.0,-73.0,-65.0
282,-72.0,-72.0,-73.0,-66.0
283,-72.0,-72.0,-73.0,-66.0
284,-72.0,-70.0,-73.0,-66.0
285,-72.0,-70.0,-73.0,-65.0
286,-72.0,-70.0,-73.0,-65.0
287,-72.0,-70.0,-74.0,-65.0
288,-72.0,-70.0,-74.0,-65.0
289,-72.0,-70.0,-74.0,-65.0
290,-72.0,-69.0,-73.0,-65.0
291,-72.0,-69.0,-73.0,-66.0
292,-72.0,-69.0,-73.0,-66.0
293,-72.0,-69.0,-73.0,-66.0
294,-72.0,-69.0,-73.0,-65.0
295,-72.0,-69.0,-73.0,-65.0
296,-72.0,-70.0,-73.0,-65.0
297,-72.0,-70.0,-73.0,-64.0
298,-72.0,-70.0,-73.0,-64.0
299,-72.0,-71.0,-73.0,-64.0
300,-72.0,-71.0,-73.0,-65.0
301,-73.0,-69.0,-73.0,-65.0
302,-73.0,-69.0,-73.0,-65.0
303,-73.0,-69.0,-73.0,-64.0
304,-74.0,-72.0,-73.0,-64.0
305,-74.0,-72.0,-73.0,-64.0
306,-74.0,-72.0,-73.0,-64.0
307,-73.0,-72.0,-73.0,-64.0
308,-73.0,-72.0,-73.0,-64.0
309,-73.0,-72.0,-73.0,-65.0
310,-72.0,-71.0,-73.0,-65.0
311,-72.0,-71.0,-73.0,-65.0
312,-72.0,-71.0,-73.0,-66.0
313,-72.0,-70.0,-73.0,-66.0
314,-72.0,-70.0,-73.0,-66.0
315,-72.0,-70.0,-73.0,-66.0
316,-73.0,-69.0,-73.0,-66.0
317,-73.0,-69.0,-73.0,-66.0
318,-73.0,-69.0,-73.0,-66.0
319,-72.0,-69.0,-73.0,-66.0
320,-72.0,-69.0,-73.0,-66.0
321,-72.0,-69.0,-73.0,-66.0
322,-72.0,-69.0,-73.0,-66.0
323,-72.0,-69.0,-73.0,-66.0
324,-72.0,-69.0,-73.0,-62.0
325,-73.0,-70.0,-73.0,-62.0
326,-73.0,-70.0,-73.0,-62.0
327,-73.0,-70.0,-73.0,-65.0
328,-72.0,-69.0,-73.0,-65.0
329,-72.0,-69.0,-73.0,-65.0
330,-72.0,-69.0,-73.0,-65.0
331,-73.0,-70.0,-73.0,-65.0
332,-73.0,-70.0,-73.0,-65.0
333,-73.0,-70.0,-73.0,-65.0
334,-74.0,-71.0,-73.0,-65.0
335,-74.0,-71.0,-73.0,-65.0
336,-74.0,-71.0,-73.0,-65.0
337,-72.0,-72.0,-73.0,-65.0
338,-72.0,-72.0,-73.0,-65.0
339,-72.0,-72.0,-73.0,-66.0
340,-72.0,-72.0,-73.0,-66.0
341,-72.0,-72.0,-73.0,-66.0
342,-72.0,-72.0,-73.0,-66.0
343,-71.0,-69.0,-73.0,-66.0
344,-71.0,-69.0,-73.0,-66.0
345,-71.0,-69.0,-73.0,-65.0
346,-72.0,-71.0,-73.0,-65.0
347,-72.0,-71.0,-73.0,-65.0
348,-72.0,-71.0,-73.0,-67.0
349,-72.0,-72.0,-73.0,-67.0
350,-72.0,-72.0,-73.0,-67.0
351,-72.0,-72.0,-73.0,-67.0
352,-72.0,-72.0,-73.0,-67.0
353,-72.0,-72.0,-73.0,-67.0
354,-72.0,-72.0,-73.0,-64.0
355,-72.0,-72.0,-73.0,-64.0
356,-72.0,-72.0,-73.0,-64.0
357,-72.0,-72.0,-74.0,-56.0
358,-72.0,-72.0,-74.0,-56.0
359,-72.0,-72.0,-74.0,-56.0
360,-72.0,-72.0,-75.0,-53.0
361,-71.0,-72.0,-75.0,-53.0
362,-71.0,-72.0,-75.0,-53.0
363,-71.0,-72.0,-75.0,-52.0
364,-71.0,-70.0,-75.0,-52.0
365,-71.0,-70.0,-75.0,-52.0
366,-71.0,-70.0,-76.0,-52.0
367,-72.0,-69.0,-76.0,-52.0
368,-72.0,-69.0,-76.0,-52.0
369,-72.0,-69.0,-76.0,-52.0
370,-71.0,-70.0,-76.0,-52.0
371,-71.0,-70.0,-76.0,-52.0
372,-71.0,-70.0,-74.0,-52.0
373,-71.0,-72.0,-74.0,-52.0
374,-71.0,-72.0,-74.0,-52.0
375,-71.0,-72.0,-75.0,-52.0
376,-70.0,-72.0,-75.0,-52.0
377,-70.0,-72.0,-75.0,-52.0
378,-70.0,-72.0,-74.0,-52.0
379,-71.0,-71.0,-74.0,-52.0
380,-71.0,-71.0,-74.0,-52.0
381,-71.0,-71.0,-74.0,-52.0
382,-71.0,-71.0,-74.0,-52.0
383,-71.0,-71.0,-74.0,-52.0
384,-71.0,-71.0,-74.0,-52.0
385,-71.0,-71.0,-74.0,-52.0
386,-71.0,-71.0,-74.0,-52.0
387,-71.0,-71.0,-74.0,-52.0
388,-72.0,-71.0,-74.0,-52.0
389,-72.0,-71.0,-74.0,-52.0
390,-72.0,-71.0,-75.0,-58.0
391,-73.0,-70.0,-75.0,-58.0
392,-73.0,-70.0,-75.0,-58.0
393,-73.0,-70.0,-75.0,-59.0
394,-74.0,-71.0,-75.0,-59.0
395,-74.0,-71.0,-75.0,-59.0
396,-74.0,-70.5,-74.0,-59.0
397,-71.0,-70.0,-74.0,-59.0
398,-71.0,-70.0,-74.0,-59.0
399,-71.0,-69.0,-74.0,-59.0
400,-72.0,-69.0,-74.0,-59.0
401,-72.0,-69.0,-74.0,-59.0
402,-72.0,-69.0,-75.0,-59.0
403,-71.0,-69.0,-75.0,-59.0
404,-71.0,-70.0,-75.0,-59.0
405,-71.0,-70.0,-74.0,-60.0
406,-71.0,-70.0,-74.0,-60.0
407,-71.0,-70.0,-74.0,-60.0
408,-71.0,-70.0,-73.0,-61.0
409,-71.0,-70.0,-73.0,-61.0
410,-71.0,-69.0,-73.0,-61.0
411,-71.0,-69.0,-73.0,-62.0
412,-71.0,-69.0,-73.0,-62.0
413,-71.0,-70.0,-73.0,-62.0
414,-71.0,-70.0,-73.0,-64.0
415,-71.0,-70.0,-73.0,-64.0
416,-71.0,-70.0,-73.0,-64.0
417,-71.0,-70.0,-73.0,-63.0
418,-71.0,-70.0,-73.0,-63.0
419,-71.0,-71.0,-73.0,-63.0
420,-71.0,-71.0,-73.0,-63.0
421,-72.0,-71.0,-73.0,-63.0
422,-72.0,-71.0,-73.0,-63.0
423,-72.0,-71.0,-73.0,-63.0
424,-73.0,-70.0,-73.0,-63.0
425,-73.0,-70.0,-73.0,-63.0
426,-73.0,-70.0,-73.0,-62.0
427,-71.0,-69.0,-73.0,-62.0
428,-71.0,-69.0,-73.0,-62.0
429,-71.0,-69.0,-73.0,-61.0
430,-71.0,-70.0,-73.0,-61.0
431,-71.0,-70.0,-73.0,-61.0
432,-71.0,-70.0,-73.0,-62.0
433,-71.0,-70.0,-73.0,-62.0
434,-71.0,-70.0,-73.0,-62.0
435,-71.0,-70.0,-73.0,-62.0
436,-70.0,-71.0,-73.0,-62.0
437,-70.0,-71.0,-73.0,-62.0
438,-70.0,-70.5,-73.0,-62.0
439,-71.0,-70.0,-73.0,-62.0
440,-71.0,-70.0,-73.0,-62.0
441,-72.0,-71.0,-73.0,-62.0
442,-72.0,-71.0,-73.0,-62.0
443,-72.0,-71.0,-73.0,-62.0
444,-72.0,-70.0,-73.0,-64.0
445,-72.0,-70.0,-73.0,-64.0
446,-71.0,-70.0,-73.0,-64.0
447,-70.0,-71.0,-73.0,-63.0
448,-71.0,-71.0,-73.0,-63.0
449,-72.0,-71.0,-73.0,-63.0
450,-72.0,-72.0,-73.0,-63.0
451,-73.0,-72.0,-73.0,-63.0
452,-73.0,-72.0,-73.0,-63.0
453,-73.0,-70.0,-73.0,-63.0
454,-71.0,-70.0,-73.0,-63.0
455,-71.0,-70.0,-73.0,-63.0
456,-72.0,-70.0,-73.0,-62.0
457,-72.0,-70.0,-73.0,-62.0
458,-72.0,-70.0,-73.0,-62.0
459,-72.0,-70.0,-73.0,-63.0
460,-72.0,-70.0,-73.0,-63.0
461,-72.0,-70.0,-73.0,-63.0
462,-72.0,-71.0,-73.0,-62.0
463,-72.0,-71.0,-73.0,-62.0
464,-72.0,-71.0,-73.0,-62.0
465,-72.0,-71.0,-73.0,-63.0
466,-72.0,-71.0,-73.0,-63.0
467,-72.0,-71.0,-73.0,-63.0
468,-72.0,-71.0,-73.0,-63.0
469,-72.0,-71.0,-73.0,-63.0
470,-72.0,-71.0,-73.0,-63.0
471,-72.0,-71.0,-73.0,-62.0
472,-72.0,-71.0,-73.0,-62.0
473,-72.0,-71.0,-73.0,-62.0
474,-72.0,-71.0,-73.0,-63.0
475,-72.0,-71.0,-73.0,-63.0
476,-72.0,-71.0,-73.0,-63.0
477,-72.0,-68.0,-73.0,-62.0
478,-72.0,-68.0,-73.0,-62.0
479,-72.0,-68.0,-74.0,-62.0
480,-72.0,-68.0,-74.0,-61.0
481,-72.0,-68.0,-74.0,-61.0
482,-72.0,-68.0,-74.0,-61.0
483,-74.0,-69.0,-74.0,-59.0
484,-74.0,-69.0,-74.0,-59.0
485,-74.0,-69.0,-73.0,-59.0
486,-75.0,-70.0,-73.0,-58.0
487,-75.0,-70.0,-73.0,-58.0
488,-75.0,-70.0,-74.0,-58.0
489,-74.0,-70.0,-74.0,-58.0
490,-74.0,-70.0,-74.0,-58.0
491,-74.0,-70.0,-73.0,-58.0
492,-73.0,-71.0,-73.0,-58.0
493,-73.0,-71.0,-73.0,-58.0
494,-73.0,-71.0,-73.0,-58.0
495,-73.0,-70.0,-73.0,-58.0
496,-73.0,-70.0,-73.0,-58.0
497,-73.0,-70.0,-73.0,-58.0
498,-72.0,-69.0,-73.0,-58.0
499,-72.0,-69.0,-73.0,-58.0
500,-72.0,-69.0,-73.0,-58.0
501,-73.0,-69.0,-73.0,-57.0
502,-73.0,-69.0,-73.0,-57.0
503,-73.0,-69.0,-72.0,-57.0
504,-73.0,-69.0,-72.0,-56.0
505,-73.0,-69.0,-72.0,-56.0
506,-73.0,-69.0,-71.0,-56.0
507,-72.0,-71.0,-71.0,-55.0
508,-72.0,-71.0,-71.0,-55.0
509,-72.0,-71.0,-71.0,-55.0
510,-74.0,-72.0,-71.0,-56.0
511,-74.0,-72.0,-71.0,-56.0
512,-74.0,-72.0,-73.0,-56.0
513,-72.0,-70.0,-73.0,-63.0
514,-72.0,-70.0,-73.0,-63.0
515,-72.0,-70.0,-74.0,-63.0
516,-71.0,-69.0,-74.0,-64.0
517,-71.0,-69.0,-74.0,-64.0
518,-71.0,-69.0,-74.0,-64.0
519,-73.0,-69.0,-74.0,-63.0
520,-73.0,-69.0,-74.0,-63.0
521,-73.0,-69.0,-73.0,-63.0
522,-73.0,-69.0,-73.0,-63.0
523,-73.0,-69.0,-73.0,-63.0
524,-73.0,-69.0,-73.0,-63.0
525,-73.0,-70.0,-73.0,-63.0
526,-73.0,-70.0,-73.0,-63.0
527,-73.0,-70.0,-73.0,-63.0
528,-72.0,-70.0,-73.0,-64.0
529,-72.0,-70.0,-73.0,-64.0
530,-72.0,-70.0,-73.0,-64.0
531,-72.0,-70.0,-73.0,-62.0
532,-72.0,-70.0,-73.0,-62.0
533,-72.0,-70.0,-74.0,-62.0
534,-72.0,-70.0,-74.0,-62.0
535,-72.0,-70.0,-74.0,-62.0
536,-72.0,-70.0,-74.0,-62.0
537,-74.0,-71.0,-74.0,-62.0
538,-74.0,-71.0,-74.0,-62.0
539,-74.0,-71.0,-73.0,-62.0
540,-74.0,-71.0,-73.0,-64.0
541,-74.0,-71.0,-73.0,-64.0
542,-74.0,-71.0,-73.0,-64.0
543,-73.0,-70.0,-73.0,-63.0
544,-73.0,-70.0,-73.0,-63.0
545,-73.0,-70.0,-73.0,-63.0
546,-71.0,-70.0,-73.0,-63.0
547,-71.0,-70.0,-73.0,-63.0
548,-71.0,-70.0,-73.0,-63.0
549,-72.0,-69.0,-73.0,-63.0
550,-72.0,-69.0,-73.0,-63.0
551,-72.0,-69.0,-73.0,-63.0
552,-73.0,-70.0,-73.0,-63.0
553,-73.0,-70.0,-73.0,-63.0
554,-73.0,-70.0,-73.0,-63.0
555,-73.0,-70.0,-73.0,-63.0
556,-73.0,-70.0,-73.0,-63.0
557,-73.0,-70.0,-73.0,-63.0
558,-72.0,-70.0,-73.0,-63.0
559,-72.0,-70.0,-73.0,-63.0
560,-72.0,-70.0,-73.0,-63.0
561,-73.0,-70.0,-73.0,-63.0
562,-73.0,-70.0,-73.0,-63.0
563,-73.0,-69.0,-73.0,-63.0
564,-73.0,-69.0,-73.0,-63.0
565,-73.0,-69.0,-73.0,-63.0
566,-73.0,-71.0,-73.0,-63.0
567,-74.0,-71.0,-73.0,-63.0
568,-74.0,-71.0,-73.0,-63.0
569,-74.0,-72.0,-73.0,-63.0
570,-75.0,-72.0,-73.0,-63.0
571,-75.0,-72.0,-73.0,-63.0
572,-75.0,-70.0,-73.0,-63.0
573,-73.0,-70.0,-73.0,-63.0
574,-73.0,-70.0,-73.0,-63.0
575,-73.0,-70.0,-73.0,-63.0
576,-72.0,-70.0,-73.0,-63.0
577,-72.0,-70.0,-73.0,-63.0
578,-72.0,-70.0,-73.0,-63.0
579,-72.0,-70.0,-73.0,-63.0
580,-72.0,-70.0,-73.0,-63.0
581,-72.0,-69.0,-73.0,-63.0
582,-73.0,-69.0,-73.0,-63.0
583,-73.0,-69.0,-73.0,-63.0
584,-73.0,-70.0,-73.0,-63.0
585,-73.0,-70.0,-73.0,-63.0
586,-73.0,-70.0,-73.0,-63.0
587,-73.0,-71.0,-73.0,-63.0
588,-73.0,-71.0,-73.0,-63.0
589,-73.0,-71.0,-73.0,-63.0
590,-73.0,-70.0,-73.0,-63.0
591,-74.0,-70.0,-73.0,-60.0
592,-74.0,-70.0,-73.0,-60.0
593,-74.0,-70.0,-73.0,-60.0
594,-74.0,-70.0,-73.0,-63.0
595,-74.0,-67.0,-73.0,-63.0
596,-74.0,-67.0,-73.0,-63.0
597,-71.0,-67.0,-73.0,-64.0
598,-71.0,-67.0,-73.0,-64.0
599,-71.0,-67.0,-73.0,-64.0
600,-71.0,-67.0,-73.0,-61.0
601,-71.0,-69.0,-73.0,-61.0
602,-71.0,-69.0,-74.0,-61.0
603,-74.0,-69.0,-74.0,-63.0
604,-74.0,-70.0,-74.0,-63.0
605,-74.0,-70.0,-74.0,-63.0
606,-74.0,-70.0,-74.0,-59.0
607,-74.0,-70.0,-74.0,-59.0
608,-74.0,-70.0,-73.0,-59.0
609,-73.0,-70.0,-73.0,-57.0
610,-73.0,-70.0,-73.0,-57.0
611,-73.0,-70.0,-73.0,-57.0
612,-74.0,-70.0,-73.0,-57.0
613,-74.0,-70.0,-73.0,-57.0
614,-73.0,-70.0,-73.0,-57.0
615,-73.0,-70.0,-73.0,-57.0
616,-73.0,-70.0,-73.0,-57.0
617,-73.0,-70.0,-74.0,-57.0
618,-73.0,-70.0,-74.0,-56.0
619,-73.0,-70.0,-74.0,-56.0
620,-73.0,-70.0,-73.0,-56.0
621,-73.0,-69.0,-73.0,-57.0
622,-73.0,-69.0,-73.0,-57.0
623,-73.0,-71.0,-73.0,-57.0
624,-74.0,-71.0,-73.0,-56.0
625,-74.0,-71.0,-73.0,-56.0
626,-74.0,-72.0,-74.0,-56.0
627,-75.0,-72.0,-74.0,-56.0
628,-75.0,-72.0,-74.0,-56.0
629,-74.0,-70.0,-74.0,-56.0
630,-73.0,-70.0,-74.0,-57.0
631,-73.0,-70.0,-74.0,-57.0
632,-73.0,-69.0,-73.0,-57.0
633,-73.0,-69.0,-73.0,-56.0
634,-73.0,-69.0,-73.0,-56.0
