Device,MO DUT,MT DUT,MO REF,MT REF
630,-72.0,-70.0,-75.0,-69.0
631,-72.0,-70.0,-74.0,-65.0
632,-72.0,-70.0,-74.0,-65.0
633,-73.0,-70.0,-74.0,-65.0
634,-73.0,-70.0,-74.0,-66.0
635,-73.0,-70.0,-77.0,-66.0
636,-72.0,-70.0,-76.0,-66.0
637,-72.0,-70.0,-75.0,-66.0
638,-72.0,-70.0,-74.5,-66.0
639,-72.0,-70.0,-74.0,-66.0
640,-72.0,-70.0,-76.0,-66.0
641,-72.0,-70.0,-76.0,-66.0
642,-72.0,-70.0,-76.0,-66.0
643,-72.0,-70.0,-76.0,-66.0
644,-72.0,-70.0,-76.0,-66.0
645,-72.0,-70.0,-76.0,-66.0
646,-72.0,-70.0,-76.0,-66.0
647,-72.0,-70.0,-76.0,-66.0
648,-72.0,-70.0,-73.0,-66.0
649,-72.0,-70.0,-73.0,-68.0
650,-72.0,-70.0,-73.0,-68.0
651,-73.0,-70.0,-73.0,-68.0
652,-73.0,-70.0,-73.0,-68.0
653,-73.0,-70.0,-73.0,-68.0
654,-73.0,-70.0,-73.0,-68.0
655,-73.0,-70.0,-73.0,-66.0
656,-73.0,-70.0,-73.0,-66.0
657,-73.0,-70.0,-73.0,-66.0
658,-73.0,-70.0,-73.0,-65.0
659,-73.0,-70.0,-74.0,-65.0
660,-73.0,-70.0,-74.0,-65.0
661,-73.0,-70.0,-74.0,-65.0
662,-73.0,-70.0,-74.0,-65.0
663,-73.0,-70.0,-74.0,-65.0
664,-73.0,-70.0,-74.0,-65.0
665,-73.0,-70.0,-74.0,-65.0
666,-73.0,-70.0,-74.0,-65.0
667,-73.0,-70.0,-74.0,-65.0
668,-73.0,-70.0,-74.0,-65.0
669,-73.0,-70.0,-74.0,-65.0
670,-73.0,-70.0,-74.0,-65.0
671,-73.0,-70.0,-74.0,-65.0
672,-74.0,-70.0,-74.0,-65.0
673,-74.0,-70.0,-74.0,-65.0
674,-74.0,-70.0,-74.0,-65.0
675,-74.0,-70.0,-74.0,-65.0
676,-74.0,-70.0,-74.0,-65.0
677,-74.0,-69.0,-74.0,-65.0
678,-74.0,-69.0,-74.0,-65.0
679,-74.0,-69.0,-74.0,-68.0
680,-74.0,-69.0,-74.0,-68.0
681,-74.0,-69.0,-74.0,-68.0
682,-74.0,-69.0,-74.0,-67.0
683,-74.0,-69.0,-74.0,-66.0
684,-73.0,-69.0,-74.0,-65.0
685,-73.0,-69.0,-74.0,-65.0
686,-73.0,-69.0,-74.0,-65.0
687,-73.0,-69.0,-74.0,-65.0
688,-73.0,-69.0,-74.0,-65.0
689,-73.0,-69.0,-74.0,-65.0
690,-73.0,-69.0,-74.0,-65.0
691,-73.0,-69.0,-74.0,-65.0
692,-73.0,-69.0,-74.0,-65.0
693,-74.0,-69.0,-74.0,-65.0
694,-74.0,-69.0,-74.0,-65.0
695,-74.0,-68.0,-74.0,-65.0
696,-74.0,-68.0,-74.0,-65.0
697,-74.0,-68.0,-74.0,-65.0
698,-74.0,-69.0,-74.0,-65.0
699,-73.0,-69.0,-74.0,-65.0
700,-73.0,-69.0,-74.0,-65.0
701,-73.0,-69.0,-74.0,-65.0
702,-73.0,-69.0,-74.0,-65.0
703,-73.0,-69.0,-74.0,-67.0
704,-73.0,-70.0,-75.0,-67.0
705,-74.0,-70.0,-76.0,-67.0
706,-74.0,-70.0,-75.0,-67.0
707,-74.0,-70.0,-75.0,-67.0
708,-74.0,-70.0,-72.0,-66.0
709,-74.0,-70.0,-72.0,-66.0
710,-74.0,-70.0,-68.0,-65.0
711,-73.0,-70.0,-69.0,-65.0
712,-73.0,-70.0,-70.0,-66.0
713,-73.0,-70.0,-70.5,-66.0
714,-74.0,-70.0,-71.0,-66.0
715,-74.0,-70.0,-71.0,-68.0
716,-74.0,-70.0,-71.0,-68.0
717,-73.0,-70.0,-70.0,-68.0
718,-73.0,-70.0,-70.0,-68.0
719,-73.0,-70.0,-69.0,-68.0
720,-74.0,-70.0,-69.5,-68.0
721,-74.0,-70.0,-70.0,-69.0
722,-74.0,-70.0,-69.5,-69.0
723,-73.0,-70.0,-69.0,-69.0
724,-73.0,-70.0,-69.5,-68.0
725,-73.0,-69.0,-70.0,-68.0
726,-73.0,-69.0,-69.5,-68.0
727,-73.0,-69.0,-69.0,-68.0
728,-73.0,-69.0,-68.5,-68.0
729,-74.0,-69.0,-68.0,-68.0
730,-74.0,-69.0,-68.0,-65.0
731,-74.0,-69.0,-68.0,-65.0
732,-73.0,-69.0,-68.0,-65.0
733,-73.0,-69.0,-67.0,-66.0
734,-72.0,-69.0,-67.0,-66.0
735,-72.0,-69.0,-68.0,-66.0
736,-72.0,-68.0,-67.5,-67.0
737,-72.0,-68.0,-67.0,-67.0
738,-72.0,-68.0,-68.0,-67.0
739,-72.0,-68.0,-69.0,-69.0
740,-72.0,-68.0,-69.0,-69.0
741,-72.0,-68.0,-69.0,-69.0
742,-72.0,-68.0,-69.0,-69.0
743,-72.0,-68.0,-69.0,-69.0
744,-71.0,-68.0,-69.0,-69.0
745,-71.0,-68.0,-69.0,-68.0
746,-71.0,-68.0,-69.0,-68.0
747,-71.0,-68.0,-69.0,-68.0
748,-71.0,-68.0,-69.0,-69.0
749,-71.0,-68.0,-69.0,-69.0
750,-71.0,-68.0,-69.0,-69.0
751,-71.0,-68.0,-69.0,-65.0
752,-71.0,-68.0,-69.0,-65.0
753,-71.0,-68.0,-69.0,-65.0
754,-71.0,-68.0,-69.0,-65.0
755,-71.0,-68.0,-69.0,-65.0
756,-72.0,-68.0,-69.0,-65.0
757,-72.0,-68.0,-69.0,-65.0
758,-72.0,-68.0,-69.0,-65.0
759,-72.0,-68.0,-69.0,-65.0
760,-72.0,-68.0,-69.0,-67.0
761,-72.0,-68.0,-69.0,-67.0
762,-72.0,-68.0,-69.0,-67.0
763,-72.0,-68.0,-69.0,-67.0
764,-72.0,-68.0,-69.0,-67.0
765,-72.0,-68.0,-69.0,-67.0
766,-72.0,-68.0,-69.0,-65.0
767,-72.5,-68.0,-69.0,-65.0
768,-73.0,-68.0,-69.0,-65.0
769,-74.0,-68.0,-69.0,-65.0
770,-74.0,-68.0,-69.0,-65.0
771,-74.0,-68.0,-69.0,-65.0
772,-74.0,-68.0,-69.0,-65.0
773,-74.0,-68.0,-69.0,-65.0
774,-74.0,-68.0,-69.0,-65.0
775,-74.0,-68.0,-69.0,-66.0
776,-74.0,-68.0,-69.0,-66.0
777,-74.0,-68.0,-69.0,-66.0
778,-74.0,-68.0,-69.0,-66.0
779,-74.0,-68.0,-69.0,-66.0
780,-74.0,-68.0,-69.0,-66.0
781,-74.0,-68.0,-70.0,-65.0
782,-74.0,-68.0,-70.5,-65.0
783,-74.0,-68.0,-71.0,-65.0
784,-74.0,-68.0,-71.0,-65.0
785,-74.0,-68.0,-71.0,-65.0
786,-73.0,-68.0,-70.0,-65.0
787,-73.0,-73.0,-70.0,-66.0
788,-73.0,-73.0,-70.0,-66.0
789,-72.0,-73.0,-70.0,-66.0
790,-72.0,-72.0,-70.0,-67.0
791,-72.0,-72.0,-70.0,-67.0
792,-72.0,-73.0,-70.0,-67.0
793,-72.0,-73.0,-69.5,-67.0
794,-72.0,-72.5,-69.0,-67.0
795,-71.0,-72.0,-69.0,-67.0
796,-71.0,-72.0,-69.0,-66.0
797,-72.0,-72.0,-69.0,-66.0
798,-72.0,-71.0,-69.0,-66.0
799,-72.0,-71.0,-71.0,-65.0
800,-71.0,-71.0,-71.0,-65.0
801,-71.0,-71.0,-71.0,-65.0
802,-71.0,-71.0,-71.0,-65.0
803,-71.0,-71.0,-69.0,-65.0
804,-71.0,-71.0,-68.5,-65.0
805,-71.0,-71.0,-68.0,-65.0
806,-70.0,-72.0,-68.5,-65.0
807,-70.0,-72.0,-69.0,-65.0
808,-71.0,-72.0,-68.5,-64.0
809,-71.0,-72.0,-68.0,-64.0
810,-71.0,-72.0,-68.0,-64.0
811,-71.0,-72.0,-68.0,-64.0
812,-71.0,-72.0,-69.0,-64.0
813,-71.0,-72.0,-69.0,-64.0
814,-71.0,-71.0,-71.0,-65.0
815,-71.0,-71.0,-71.0,-65.0
816,-71.0,-71.0,-70.0,-65.0
817,-71.0,-71.0,-70.0,-68.0
818,-70.0,-71.0,-68.0,-68.0
819,-70.0,-71.0,-68.0,-68.0
820,-69.0,-71.0,-68.0,-69.0
821,-68.0,-71.0,-68.0,-69.0
822,-68.0,-71.0,-68.0,-69.0
823,-68.0,-71.0,-68.0,-70.0
824,-68.0,-71.0,-68.0,-70.0
825,-68.0,-71.0,-68.0,-70.0
826,-69.0,-71.0,-68.0,-68.0
827,-69.0,-71.0,-68.0,-68.0
828,-68.0,-71.0,-68.0,-68.0
829,-68.0,-71.0,-68.0,-68.0
830,-68.0,-71.0,-68.0,-68.0
831,-68.0,-71.0,-68.0,-68.0
832,-68.0,-71.0,-68.0,-68.0
833,-68.0,-71.0,-68.0,-68.0
834,-69.0,-71.0,-68.0,-68.0
835,-69.0,-71.0,-68.0,-68.0
836,-69.0,-71.0,-68.0,-68.0
837,-69.0,-71.0,-68.0,-68.0
838,-69.0,-71.0,-68.0,-68.0
839,-69.0,-71.0,-68.0,-68.0
840,-68.0,-71.0,-68.0,-68.0
841,-68.0,-71.0,-68.0,-71.0
842,-68.0,-71.0,-68.0,-71.0
843,-68.0,-71.0,-68.0,-71.0
844,-68.0,-71.0,-68.0,-69.0
845,-68.0,-71.0,-68.0,-69.0
846,-68.0,-71.0,-68.0,-69.0
847,-68.0,-71.0,-68.0,-69.0
848,-68.0,-71.0,-68.0,-69.0
849,-68.0,-71.0,-68.0,-69.0
850,-68.0,-71.0,-68.0,-67.0
851,-68.0,-71.0,-68.0,-67.0
852,-69.0,-71.0,-68.0,-67.0
853,-69.0,-71.0,-68.0,-66.0
854,-69.0,-71.0,-68.0,-66.0
855,-68.0,-71.0,-68.0,-66.0
856,-68.0,-71.0,-68.0,-69.0
857,-68.0,-71.0,-68.0,-69.0
858,-68.0,-71.0,-68.0,-69.0
859,-68.0,-71.0,-68.0,-67.0
860,-68.0,-71.0,-71.0,-67.0
861,-68.0,-71.0,-71.0,-67.0
862,-68.0,-71.0,-71.0,-69.0
863,-68.0,-71.0,-71.0,-69.0
864,-68.0,-71.0,-71.0,-69.0
865,-68.0,-71.0,-71.0,-69.0
866,-68.0,-71.0,-71.0,-69.0
867,-68.0,-71.0,-71.0,-69.0
868,-68.0,-71.0,-71.0,-69.0
869,-68.0,-71.0,-69.0,-69.0
870,-68.0,-71.0,-69.0,-69.0
871,-68.0,-71.0,-69.0,-69.0
872,-68.0,-71.0,-69.0,-69.0
873,-67.0,-71.0,-71.0,-69.0
874,-67.0,-71.0,-71.0,-69.0
875,-67.0,-71.0,-71.0,-69.0
876,-68.0,-71.0,-71.0,-66.0
877,-68.0,-71.0,-71.0,-66.0
878,-68.0,-71.0,-71.5,-66.0
879,-68.0,-71.0,-72.0,-67.0
880,-68.0,-71.0,-71.0,-67.0
881,-68.0,-71.0,-71.0,-68.0
882,-68.0,-71.0,-68.0,-68.0
883,-68.0,-71.0,-68.0,-68.0
884,-68.0,-71.0,-68.0,-66.0
885,-68.0,-71.0,-68.0,-66.0
886,-68.0,-71.0,-68.0,-66.0
887,-68.0,-71.0,-68.0,-66.0
888,-68.0,-71.0,-70.0,-66.0
889,-68.0,-71.0,-70.0,-66.0
890,-68.0,-71.0,-70.0,-66.0
891,-68.0,-71.0,-69.0,-66.0
892,-68.0,-71.0,-68.0,-66.0
893,-68.0,-71.0,-68.0,-66.0
894,-68.0,-71.0,-68.0,-66.0
895,-68.0,-71.0,-68.0,-66.0
896,-68.0,-71.0,-68.0,-66.0
897,-68.0,-71.0,-68.0,-66.0
898,-68.0,-71.0,-68.0,-66.0
899,-68.0,-71.0,-68.0,-66.0
900,-68.0,-71.0,-68.0,-68.0
901,-68.0,-71.0,-68.0,-68.0
902,-68.0,-71.0,-68.0,-68.0
903,-68.0,-71.0,-68.0,-70.0
904,-68.0,-72.0,-68.0,-70.0
905,-67.0,-72.0,-68.0,-70.0
906,-67.0,-71.0,-68.0,-69.0
907,-67.0,-71.0,-68.0,-69.0
908,-68.0,-71.0,-68.0,-70.0
909,-68.0,-71.0,-68.0,-71.0
910,-68.0,-71.0,-68.0,-71.0
911,-68.0,-71.0,-68.0,-69.0
912,-68.0,-71.0,-68.0,-69.0
913,-68.0,-71.0,-68.0,-69.0
914,-68.0,-71.0,-68.0,-70.0
915,-68.0,-71.0,-68.0,-70.0
916,-68.0,-71.0,-68.0,-70.0
917,-68.0,-71.0,-68.0,-70.0
918,-68.0,-71.0,-68.0,-70.0
919,-68.0,-71.0,-68.0,-70.0
920,-68.0,-71.0,-68.0,-70.0
921,-68.0,-71.0,-68.0,-70.0
922,-68.0,-71.0,-68.0,-70.0
923,-68.0,-70.5,-68.0,-67.0
924,-67.5,-70.0,-68.0,-67.0
925,-67.0,-70.0,-68.0,-67.0
926,-67.0,-70.0,-68.0,-67.0
927,-68.0,-70.0,-68.0,-67.0
928,-68.0,-71.0,-68.0,-67.0
929,-68.0,-70.5,-68.0,-67.0
930,-68.0,-70.0,-68.0,-67.0
931,-68.0,-70.0,-68.0,-67.0
932,-68.0,-71.0,-68.0,-68.0
933,-68.0,-71.0,-68.0,-68.0
934,-68.0,-71.0,-68.0,-68.0
935,-68.0,-71.0,-68.0,-69.0
936,-68.0,-71.0,-68.0,-69.0
937,-69.0,-71.0,-68.0,-69.0
938,-69.0,-71.0,-71.0,-70.0
939,-69.0,-71.0,-71.0,-70.0
940,-69.0,-71.0,-71.0,-70.0
941,-69.0,-71.0,-71.0,-68.0
942,-69.0,-71.0,-71.0,-68.0
943,-69.0,-71.0,-69.5,-68.0
944,-69.0,-71.0,-68.0,-69.0
945,-68.0,-71.0,-68.0,-69.0
946,-68.0,-71.0,-68.0,-69.0
947,-68.5,-71.0,-70.0,-69.0
948,-69.0,-71.0,-70.0,-69.0
949,-68.0,-71.0,-71.0,-69.0
950,-68.0,-71.0,-71.0,-69.0
951,-68.0,-71.0,-71.0,-69.0
952,-68.0,-71.0,-71.5,-69.0
953,-68.0,-71.0,-72.0,-70.0
954,-68.5,-71.0,-71.5,-70.0
955,-69.0,-71.0,-71.0,-70.0
956,-68.0,-71.0,-72.0,-70.0
957,-68.0,-71.0,-72.0,-70.0
958,-68.5,-71.0,-72.0,-70.0
959,-69.0,-71.0,-72.0,-69.0
960,-69.0,-71.0,-71.0,-69.0
961,-69.0,-71.0,-71.0,-69.0
962,-69.0,-71.0,-70.0,-72.0
963,-69.0,-71.0,-70.0,-72.0
964,-68.0,-71.0,-70.0,-72.0
965,-68.0,-71.0,-69.0,-71.0
966,-68.0,-71.0,-68.0,-71.0
967,-69.0,-71.0,-69.0,-71.0
968,-69.0,-71.0,-70.0,-71.0
969,-69.0,-71.0,-70.0,-71.0
970,-69.0,-71.0,-70.0,-71.0
971,-68.0,-71.0,-70.0,-72.0
972,-68.0,-71.0,-70.0,-72.0
973,-68.0,-71.0,-69.0,-72.0
974,-68.0,-71.0,-69.0,-72.0
975,-68.0,-71.0,-70.0,-72.0
976,-68.0,-71.0,-70.0,-72.0
977,-68.0,-71.0,-70.0,-71.0
978,-68.0,-71.0,-70.0,-71.0
979,-69.0,-71.0,-70.0,-71.0
980,-69.0,-71.0,-70.0,-71.0
981,-69.5,-71.0,-69.0,-71.0
982,-70.0,-71.0,-69.0,-71.0
983,-72.0,-71.0,-69.0,-71.0
984,-72.0,-71.0,-69.0,-71.0
985,-72.0,-71.0,-69.0,-71.0
986,-72.0,-71.0,-69.0,-72.0
987,-72.0,-71.0,-69.0,-72.0
988,-72.5,-71.0,-69.0,-72.0
989,-73.0,-71.0,-69.0,-72.0
990,-73.0,-71.0,-69.0,-72.0
991,-72.0,-71.0,-69.0,-72.0
992,-72.0,-71.0,-69.0,-72.0
993,-72.0,-71.0,-69.0,-72.0
994,-72.0,-71.0,-69.0,-72.0
995,-72.0,-71.0,-69.0,-71.0
996,-72.0,-71.0,-69.0,-71.0
997,-72.0,-71.0,-69.0,-71.0
998,-72.0,-71.0,-69.0,-71.0
999,-72.0,-71.0,-69.0,-71.0
1000,-72.0,-71.0,-69.0,-71.0
1001,-72.0,-71.0,-69.0,-70.0
1002,-72.0,-71.0,-69.0,-70.0
1003,-72.0,-71.0,-69.0,-70.0
1004,-72.0,-71.0,-69.0,-69.0
1005,-72.0,-71.0,-69.0,-69.0
1006,-73.0,-71.0,-69.0,-69.0
1007,-73.0,-71.0,-69.0,-69.0
1008,-73.0,-71.0,-69.0,-69.0
1009,-72.0,-71.0,-69.0,-69.0
1010,-72.0,-71.0,-69.0,-69.0
1011,-72.0,-71.0,-69.0,-69.0
1012,-73.0,-71.0,-69.0,-69.0
1013,-73.0,-71.0,-69.0,-69.0
1014,-73.0,-71.0,-69.0,-69.0
1015,-73.0,-71.0,-69.0,-69.0
1016,-73.0,-71.0,-69.5,-69.0
1017,-73.0,-71.0,-70.0,-69.0
1018,-72.0,-71.0,-69.0,-69.0
1019,-72.0,-71.0,-68.0,-70.0
1020,-72.0,-70.0,-68.0,-70.0
1021,-72.0,-70.0,-68.0,-70.0
1022,-72.0,-70.0,-73.0,-70.0
1023,-72.0,-70.0,-73.0,-70.0
1024,-71.0,-70.0,-71.0,-70.0
1025,-71.0,-70.0,-71.0,-72.0
1026,-71.0,-69.0,-71.0,-72.0
1027,-72.0,-69.0,-71.0,-72.0
1028,-72.0,-69.0,-71.0,-71.0
1029,-72.0,-73.0,-71.0,-71.0
1030,-72.0,-73.0,-71.0,-71.0
1031,-72.0,-73.0,-71.0,-70.0
1032,-72.0,-73.0,-71.0,-70.0
1033,-72.0,-73.0,-71.0,-70.0
1034,-72.0,-73.0,-71.0,-69.0
1035,-72.0,-73.0,-70.0,-69.0
1036,-72.0,-73.0,-69.5,-69.0
1037,-72.0,-73.0,-69.0,-69.0
1038,-72.0,-72.0,-69.0,-69.0
1039,-72.0,-72.0,-69.0,-69.0
1040,-72.0,-72.0,-68.5,-69.0
1041,-72.0,-72.0,-68.0,-69.0
1042,-73.0,-72.0,-68.0,-69.0
1043,-73.0,-72.0,-68.0,-69.0
1044,-73.0,-72.0,-68.0,-69.0
1045,-73.0,-72.0,-68.0,-69.0
1046,-73.0,-72.0,-68.0,-69.0
1047,-73.0,-73.0,-68.0,-69.0
1048,-73.0,-73.0,-68.0,-69.0
1049,-73.0,-73.0,-68.0,-69.0
1050,-73.0,-73.0,-68.0,-69.0
1051,-73.0,-73.0,-68.5,-69.0
1052,-73.0,-73.0,-69.0,-69.0
1053,-73.0,-69.0,-68.5,-69.0
1054,-73.0,-69.0,-68.0,-69.0
1055,-73.0,-69.0,-68.0,-71.0
1056,-73.0,-69.0,-68.0,-71.0
1057,-74.0,-69.0,-68.0,-71.0
1058,-74.0,-69.0,-68.0,-71.0
1059,-74.0,-69.0,-68.0,-71.0
1060,-73.0,-69.0,-68.0,-71.0
1061,-73.0,-69.0,-68.0,-69.0
1062,-73.0,-69.0,-68.0,-69.0
1063,-74.0,-69.0,-68.0,-69.0
1064,-74.0,-69.0,-68.0,-69.0
1065,-74.0,-69.0,-68.0,-69.0
1066,-73.0,-69.0,-68.0,-69.0
1067,-73.0,-69.0,-68.0,-69.0
1068,-73.0,-69.0,-68.0,-69.0
1069,-73.0,-69.0,-68.0,-69.0
1070,-73.0,-69.0,-68.0,-69.0
1071,-73.0,-69.0,-68.0,-69.0
1072,-73.0,-69.0,-68.0,-69.0
1073,-73.0,-69.0,-68.0,-71.0
1074,-73.0,-69.0,-68.0,-71.0
1075,-73.0,-69.0,-68.0,-71.0
1076,-73.0,-69.0,-68.0,-71.0
1077,-73.0,-69.0,-68.0,-71.0
1078,-72.0,-69.0,-68.0,-71.0
1079,-72.0,-69.0,-68.0,-69.0
1080,-72.0,-69.0,-68.0,-69.0
1081,-72.0,-69.0,-68.0,-70.0
1082,-72.0,-69.0,-68.0,-70.0
1083,-72.0,-69.0,-68.0,-70.0
1084,-73.0,-69.0,-68.0,-71.0
1085,-73.0,-69.0,-68.0,-71.0
1086,-73.0,-69.0,-68.0,-71.0
1087,-73.0,-69.0,-68.0,-72.0
1088,-73.0,-69.0,-68.0,-72.0
1089,-73.0,-69.0,-68.0,-72.0
1090,-73.0,-69.0,-68.0,-72.0
1091,-73.0,-69.0,-68.0,-72.0
1092,-72.0,-69.0,-68.0,-68.0
1093,-72.0,-69.0,-68.0,-68.0
1094,-72.0,-69.0,-68.0,-68.0
1095,-72.0,-69.0,-70.0,-67.0
1096,-72.0,-69.0,-70.0,-67.0
1097,-72.0,-69.0,-70.0,-67.0
1098,-71.0,-69.0,-70.0,-67.0
1099,-71.0,-69.0,-68.0,-67.0
1100,-72.0,-69.0,-68.5,-67.0
1101,-72.0,-69.0,-69.0,-67.0
1102,-72.0,-69.0,-69.0,-67.0
1103,-73.0,-69.0,-69.0,-67.0
1104,-73.0,-69.0,-69.0,-67.0
1105,-73.0,-69.0,-69.0,-67.0
1106,-73.0,-69.0,-69.0,-67.0
1107,-73.0,-69.0,-69.0,-67.0
1108,-72.0,-69.0,-69.0,-67.0
1109,-72.0,-69.0,-69.0,-67.0
1110,-72.0,-69.0,-68.0,-65.0
1111,-72.0,-69.0,-68.0,-65.0
1112,-73.0,-69.0,-66.0,-65.0
1113,-73.0,-69.0,-66.0,-64.0
1114,-73.0,-69.0,-66.0,-64.0
1115,-73.0,-69.0,-67.5,-64.0
1116,-73.0,-69.0,-69.0,-65.0
1117,-73.0,-69.0,-67.5,-65.0
1118,-73.0,-69.0,-66.0,-65.0
1119,-73.0,-69.0,-66.5,-66.0
1120,-73.0,-69.0,-67.0,-66.0
1121,-73.0,-69.0,-66.0,-66.0
1122,-73.0,-69.0,-66.0,-64.0
1123,-73.0,-69.0,-66.0,-64.0
1124,-73.0,-69.0,-66.0,-64.0
1125,-73.0,-69.0,-66.0,-64.0
1126,-73.0,-69.0,-66.0,-64.0
1127,-73.0,-69.0,-66.0,-64.0
1128,-73.0,-69.0,-66.0,-64.0
1129,-73.0,-69.0,-68.0,-64.0
1130,-72.5,-70.0,-68.0,-64.0
1131,-72.0,-70.0,-69.0,-64.0
1132,-72.0,-70.0,-68.5,-64.0
1133,-72.0,-69.0,-68.0,-64.0
1134,-72.0,-69.0,-67.5,-64.0
1135,-72.0,-69.0,-67.0,-64.0
1136,-72.0,-68.0,-67.0,-64.0
1137,-72.0,-68.0,-67.0,-64.0
1138,-72.0,-68.0,-67.0,-64.0
1139,-73.0,-68.0,-67.0,-64.0
1140,-72.5,-68.0,-67.0,-66.0
1141,-72.0,-68.0,-67.0,-66.0
1142,-72.0,-68.0,-67.0,-66.0
1143,-72.0,-68.0,-67.0,-66.0
1144,-72.0,-68.0,-67.0,-66.0
1145,-72.0,-68.0,-67.0,-66.0
1146,-72.0,-68.0,-67.0,-65.0
1147,-72.0,-68.0,-67.0,-65.0
1148,-72.0,-68.0,-67.0,-65.0
1149,-72.0,-68.0,-67.0,-64.0
1150,-72.0,-68.0,-67.0,-64.0
1151,-72.0,-67.0,-67.0,-64.0
1152,-72.0,-67.0,-67.0,-63.0
1153,-72.0,-67.0,-67.0,-63.0
1154,-72.0,-68.0,-67.0,-63.0
1155,-72.0,-68.0,-67.0,-63.0
1156,-72.0,-68.0,-67.0,-63.0
1157,-72.0,-68.0,-67.0,-63.0
1158,-72.0,-68.0,-67.0,-64.0
1159,-72.0,-68.0,-67.0,-64.0
1160,-73.0,-67.0,-67.0,-64.0
1161,-73.0,-67.0,-67.0,-64.0
1162,-73.0,-67.0,-67.0,-64.0
1163,-72.0,-68.0,-67.0,-64.0
1164,-72.0,-68.0,-67.0,-64.0
1165,-73.0,-68.0,-67.0,-64.0
1166,-73.0,-68.0,-67.0,-64.0
1167,-73.0,-68.0,-67.0,-64.0
1168,-73.0,-68.0,-67.0,-64.0
1169,-73.0,-68.0,-67.0,-64.0
1170,-73.0,-68.0,-67.0,-65.0
1171,-72.0,-68.0,-67.0,-65.0
1172,-72.0,-68.0,-67.0,-65.0
1173,-72.0,-68.0,-67.0,-66.0
1174,-72.0,-68.0,-68.0,-66.0
1175,-72.0,-68.0,-69.0,-66.0
1176,-72.0,-68.0,-69.0,-66.0
1177,-72.0,-68.0,-69.0,-66.0
1178,-72.0,-68.0,-70.0,-66.0
1179,-72.0,-68.0,-70.0,-64.0
1180,-72.0,-68.0,-69.0,-64.0
1181,-72.0,-68.0,-69.0,-64.0
1182,-72.0,-68.0,-71.0,-64.0
1183,-72.0,-68.0,-71.0,-64.0
1184,-72.0,-68.0,-71.0,-64.0
1185,-72.0,-68.0,-71.0,-64.0
1186,-72.0,-68.0,-70.0,-64.0
1187,-72.0,-68.0,-70.0,-64.0
1188,-72.0,-68.0,-70.0,-64.0
1189,-73.0,-68.0,-70.0,-64.0
1190,-73.0,-68.0,-70.0,-64.0
1191,-73.0,-68.0,-70.5,-64.0
1192,-72.0,-68.0,-71.0,-64.0
1193,-72.0,-68.0,-70.0,-64.0
1194,-72.0,-68.0,-70.0,-64.0
1195,-72.0,-68.0,-69.0,-64.0
1196,-72.0,-68.0,-69.0,-64.0
1197,-72.0,-68.0,-67.0,-64.0
1198,-72.0,-68.0,-67.0,-64.0
1199,-72.0,-68.0,-67.0,-64.0
1200,-72.0,-68.0,-67.0,-66.0
1201,-72.0,-68.0,-67.0,-66.0
1202,-72.0,-68.0,-67.5,-66.0
1203,-72.0,-68.0,-68.0,-66.0
1204,-73.0,-68.0,-68.5,-66.0
1205,-73.0,-68.0,-69.0,-66.0
1206,-73.0,-68.0,-69.0,-66.0
1207,-73.0,-68.0,-69.0,-66.0
1208,-73.0,-68.0,-69.0,-66.0
1209,-73.0,-68.0,-69.0,-64.0
1210,-73.0,-68.0,-68.0,-64.0
1211,-73.0,-68.0,-68.0,-64.0
1212,-73.0,-68.0,-68.0,-65.0
1213,-72.0,-68.0,-68.0,-65.0
1214,-72.0,-68.0,-68.0,-65.0
1215,-72.0,-68.0,-68.0,-67.0
1216,-73.0,-68.0,-68.0,-67.0
1217,-73.0,-68.0,-68.0,-67.0
1218,-73.0,-68.0,-68.0,-67.0
1219,-72.0,-68.0,-68.0,-67.0
1220,-72.0,-68.0,-68.0,-67.0
1221,-72.0,-68.0,-68.0,-66.0
1222,-73.0,-68.0,-68.0,-66.0
1223,-73.0,-68.0,-68.0,-66.0
1224,-73.0,-68.0,-68.0,-66.0
1225,-72.0,-68.0,-68.0,-66.0
1226,-72.0,-68.0,-68.0,-66.0
1227,-72.0,-68.0,-68.0,-66.0
1228,-73.0,-68.0,-68.0,-66.0
1229,-73.0,-68.0,-68.0,-66.0
1230,-73.0,-68.0,-68.0,-64.0
1231,-73.0,-68.0,-68.0,-64.0
1232,-73.0,-68.0,-68.0,-64.0
1233,-73.0,-68.0,-68.0,-64.0
1234,-72.0,-68.0,-68.0,-64.0
1235,-72.0,-68.0,-68.0,-64.0
1236,-72.0,-68.0,-68.0,-64.0
1237,-72.0,-68.0,-68.0,-64.0
1238,-72.0,-68.0,-68.0,-64.0
1239,-72.0,-68.0,-68.0,-65.0
1240,-72.0,-68.0,-68.0,-65.0
1241,-72.0,-68.0,-68.0,-65.0
1242,-72.0,-68.0,-68.0,-68.0
1243,-72.0,-68.0,-68.0,-68.0
1244,-72.0,-68.0,-68.0,-68.0
1245,-72.0,-68.0,-68.0,-67.0
1246,-72.0,-68.0,-68.0,-67.0
1247,-72.0,-68.0,-68.0,-67.0
1248,-72.0,-68.0,-68.0,-65.0
1249,-72.0,-68.0,-68.0,-65.0
1250,-72.0,-68.0,-68.0,-65.0
1251,-72.0,-68.0,-68.0,-64.0
1252,-73.0,-68.0,-68.0,-64.0
