Device,MO DUT,MT DUT,MO REF,MT REF
129,-72.0,-72.0,-75.0,-58.0
130,-72.0,-72.0,-75.0,-58.0
131,-72.0,-72.0,-74.0,-58.0
132,-72.0,-72.0,-74.0,-58.0
133,-72.0,-72.0,-74.0,-60.0
134,-72.5,-72.0,-76.0,-60.0
135,-73.0,-72.0,-76.0,-60.0
136,-74.0,-72.0,-76.0,-60.0
137,-74.0,-72.0,-76.0,-60.0
138,-74.0,-72.0,-76.0,-60.0
139,-72.0,-72.0,-76.0,-61.0
140,-72.0,-72.0,-76.0,-61.0
141,-72.0,-72.0,-76.0,-61.0
142,-73.0,-72.0,-76.0,-61.0
143,-73.0,-72.0,-75.0,-61.0
144,-73.0,-73.0,-75.0,-61.0
145,-74.0,-73.0,-75.0,-61.0
146,-74.0,-73.0,-75.0,-61.0
147,-74.0,-74.0,-75.0,-61.0
148,-75.0,-74.0,-75.0,-61.0
149,-75.0,-74.0,-75.0,-61.0
150,-75.0,-72.0,-75.0,-61.0
151,-73.0,-72.0,-75.0,-62.0
152,-73.0,-72.0,-75.0,-62.0
153,-73.0,-71.0,-75.0,-62.0
154,-74.0,-71.0,-75.0,-61.0
155,-74.0,-71.0,-75.0,-61.0
156,-74.0,-72.0,-75.0,-61.0
157,-73.0,-72.0,-75.0,-61.0
158,-73.0,-72.0,-75.0,-61.0
159,-73.0,-71.0,-75.0,-61.0
160,-73.0,-71.0,-75.0,-61.0
161,-73.0,-71.0,-76.0,-61.0
162,-73.0,-71.0,-76.0,-61.0
163,-74.0,-71.0,-76.0,-61.0
164,-74.0,-71.0,-75.0,-61.0
165,-74.0,-71.0,-75.0,-61.0
166,-75.0,-71.0,-75.0,-61.0
167,-75.0,-71.0,-75.0,-61.0
168,-75.0,-71.0,-75.0,-61.0
169,-73.0,-71.0,-75.0,-61.0
170,-73.0,-71.0,-75.0,-61.0
171,-73.0,-71.0,-75.0,-61.0
172,-73.0,-71.0,-75.0,-61.0
173,-73.0,-71.0,-75.0,-61.0
174,-73.0,-73.0,-75.0,-61.0
175,-73.0,-73.0,-75.0,-61.0
176,-73.0,-73.0,-75.0,-61.0
177,-73.0,-73.0,-75.0,-61.0
178,-72.0,-73.0,-75.0,-61.0
179,-72.0,-73.0,-75.0,-61.0
180,-72.0,-71.0,-75.0,-61.0
181,-73.0,-71.0,-75.0,-61.0
182,-73.0,-71.0,-75.0,-61.0
183,-73.0,-71.0,-75.0,-61.0
184,-73.0,-71.0,-75.0,-60.0
185,-73.0,-71.0,-75.0,-60.0
186,-73.0,-71.0,-75.0,-60.0
187,-73.0,-71.0,-75.0,-61.0
188,-73.0,-71.0,-75.0,-61.0
189,-73.0,-71.0,-75.0,-61.0
190,-73.0,-71.0,-75.0,-61.0
191,-73.0,-71.0,-75.0,-61.0
192,-73.0,-71.0,-75.0,-61.0
193,-74.0,-71.0,-75.0,-60.0
194,-74.0,-71.0,-75.0,-60.0
195,-74.0,-71.0,-75.0,-60.0
196,-75.0,-71.0,-75.0,-61.0
197,-75.0,-71.0,-75.0,-61.0
198,-75.0,-71.0,-75.0,-61.0
199,-73.0,-71.0,-75.0,-61.0
200,-73.0,-71.0,-75.0,-61.0
201,-73.0,-71.0,-75.0,-61.0
202,-73.0,-71.0,-75.0,-61.0
203,-73.0,-73.0,-75.0,-61.0
204,-73.0,-73.0,-75.0,-61.0
205,-73.0,-73.0,-75.0,-60.0
206,-73.0,-74.0,-75.0,-60.0
207,-73.0,-74.0,-75.0,-60.0
208,-72.0,-74.0,-75.0,-61.0
209,-72.0,-71.0,-75.0,-61.0
210,-72.0,-71.0,-75.0,-61.0
211,-72.0,-72.0,-75.0,-61.0
212,-72.0,-72.0,-75.0,-61.0
213,-72.0,-72.0,-75.0,-61.0
214,-73.0,-73.0,-75.0,-61.0
215,-73.0,-73.0,-75.0,-61.0
216,-73.0,-73.0,-75.0,-61.0
217,-72.0,-73.0,-75.0,-62.0
218,-72.0,-73.0,-75.0,-62.0
219,-72.0,-73.0,-75.0,-62.0
220,-73.0,-73.0,-75.0,-62.0
221,-73.0,-73.0,-75.0,-62.0
222,-73.0,-72.0,-75.0,-62.0
223,-71.0,-72.0,-75.0,-62.0
224,-71.0,-73.0,-75.0,-62.0
225,-71.0,-73.0,-75.0,-62.0
226,-72.0,-73.0,-75.0,-62.0
227,-72.0,-72.0,-75.0,-62.0
228,-72.0,-72.0,-75.0,-62.0
229,-73.0,-72.0,-75.0,-61.0
230,-73.0,-70.0,-75.0,-61.0
231,-73.0,-70.0,-75.0,-61.0
232,-73.0,-70.0,-75.0,-60.0
233,-73.0,-71.0,-75.0,-60.0
234,-73.0,-71.0,-75.0,-60.0
235,-73.0,-71.0,-75.0,-60.0
236,-73.0,-72.0,-75.0,-60.0
237,-73.0,-72.0,-76.0,-60.0
238,-73.0,-72.0,-76.0,-60.0
239,-73.0,-73.0,-76.0,-60.0
240,-73.0,-73.0,-75.0,-60.0
241,-73.0,-73.0,-75.0,-59.0
242,-73.0,-72.0,-75.0,-59.0
243,-73.0,-72.0,-75.0,-59.0
244,-74.0,-72.0,-75.0,-59.0
245,-74.0,-73.0,-75.0,-59.0
246,-74.0,-73.0,-76.0,-59.0
247,-73.0,-73.0,-76.0,-60.0
248,-73.0,-73.0,-76.0,-60.0
249,-73.0,-73.0,-75.0,-60.0
250,-73.0,-73.0,-75.0,-60.0
251,-73.0,-73.0,-75.0,-60.0
252,-73.0,-73.0,-74.0,-60.0
253,-74.0,-73.0,-74.0,-59.0
254,-74.0,-74.0,-74.0,-59.0
255,-74.0,-74.0,-74.0,-59.0
256,-74.0,-74.0,-74.0,-59.0
257,-74.0,-72.0,-74.0,-59.0
258,-74.0,-72.0,-74.0,-59.0
259,-73.0,-72.0,-74.0,-59.0
260,-73.0,-73.0,-74.0,-59.0
261,-73.0,-73.0,-75.0,-59.0
262,-72.0,-73.0,-75.0,-58.0
263,-72.0,-74.0,-75.0,-58.0
264,-72.0,-74.0,-75.0,-58.0
265,-72.0,-74.0,-75.0,-60.0
266,-72.0,-72.0,-75.0,-60.0
267,-72.0,-72.0,-75.0,-60.0
268,-72.0,-72.0,-75.0,-61.0
269,-72.0,-72.0,-75.0,-61.0
270,-72.0,-72.0,-75.0,-61.0
271,-72.0,-72.0,-75.0,-62.0
272,-72.0,-73.0,-75.0,-62.0
273,-72.0,-73.0,-74.0,-62.0
274,-72.0,-73.0,-74.0,-61.0
275,-72.0,-71.0,-74.0,-61.0
276,-72.0,-71.0,-75.0,-61.0
277,-72.0,-71.0,-75.0,-62.0
278,-72.0,-71.0,-75.0,-62.0
279,-72.0,-71.0,-75.0,-62.0
280,-72.0,-71.0,-75.0,-61.0
281,-74.0,-71.0,-75.0,-61.0
282,-74.0,-71.0,-75.0,-61.0
283,-74.0,-71.0,-75.0,-61.0
284,-74.0,-71.0,-75.0,-61.0
285,-74.0,-71.0,-74.0,-61.0
286,-72.0,-71.0,-74.0,-60.0
287,-72.0,-70.0,-74.0,-60.0
288,-72.0,-70.0,-75.0,-60.0
289,-72.0,-70.0,-75.0,-61.0
290,-72.0,-71.0,-75.0,-61.0
291,-72.0,-71.0,-75.0,-61.0
292,-72.0,-71.0,-75.0,-62.0
293,-72.0,-73.0,-75.0,-62.0
294,-72.0,-73.0,-75.0,-62.0
295,-72.0,-73.0,-75.0,-62.0
296,-72.0,-71.0,-75.0,-62.0
297,-72.0,-71.0,-75.0,-62.0
298,-72.0,-71.0,-75.0,-61.0
299,-72.0,-71.0,-75.0,-61.0
300,-72.0,-71.0,-75.0,-61.0
301,-72.0,-71.0,-75.0,-60.0
302,-72.0,-71.0,-75.0,-60.0
303,-74.0,-71.0,-75.0,-60.0
304,-74.0,-71.0,-75.0,-61.0
305,-74.0,-70.0,-75.0,-61.0
306,-74.0,-70.0,-75.0,-61.0
307,-73.0,-70.0,-75.0,-61.0
308,-72.0,-71.0,-75.0,-61.0
309,-72.0,-71.0,-75.0,-61.0
310,-72.0,-71.0,-75.0,-61.0
311,-72.0,-71.0,-75.0,-61.0
312,-72.0,-71.0,-75.0,-61.0
313,-72.0,-71.0,-75.0,-61.0
314,-73.0,-70.0,-75.0,-61.0
315,-73.0,-70.0,-75.0,-61.0
316,-73.0,-70.0,-75.0,-61.0
317,-73.0,-71.0,-75.0,-61.0
318,-72.0,-71.0,-75.0,-61.0
319,-72.5,-71.0,-75.0,-61.0
320,-73.0,-72.0,-75.0,-61.0
321,-72.5,-72.0,-75.0,-61.0
322,-72.0,-72.0,-75.0,-61.0
323,-71.0,-73.0,-75.0,-61.0
324,-71.0,-73.0,-75.0,-61.0
325,-71.0,-73.0,-75.0,-61.0
326,-72.0,-70.0,-75.0,-61.0
327,-73.0,-70.0,-75.0,-61.0
328,-73.0,-70.0,-75.0,-61.0
329,-73.0,-71.0,-75.0,-61.0
330,-73.0,-71.0,-75.0,-61.0
331,-73.0,-71.0,-75.0,-62.0
332,-73.0,-71.0,-75.0,-62.0
333,-73.0,-71.0,-75.0,-62.0
334,-73.0,-71.0,-75.0,-61.0
335,-73.0,-70.0,-75.0,-61.0
336,-73.0,-70.0,-75.0,-61.0
337,-74.0,-70.0,-75.0,-62.0
338,-74.0,-71.0,-75.0,-62.0
339,-74.0,-71.0,-75.0,-62.0
340,-74.0,-71.0,-75.0,-61.0
341,-74.0,-71.0,-75.0,-61.0
342,-74.0,-71.0,-75.0,-61.0
343,-72.0,-71.0,-75.0,-61.0
344,-72.0,-71.0,-75.0,-61.0
345,-72.0,-71.0,-75.0,-61.0
346,-74.0,-71.0,-75.0,-62.0
347,-74.0,-71.0,-75.0,-62.0
348,-74.0,-72.0,-75.0,-62.0
349,-72.0,-72.0,-75.0,-62.0
350,-72.0,-72.0,-75.0,-62.0
351,-72.0,-72.0,-75.0,-62.0
352,-72.0,-72.0,-77.0,-61.0
353,-72.0,-72.0,-77.0,-61.0
354,-72.0,-72.0,-77.0,-61.0
355,-72.0,-72.0,-75.0,-60.0
356,-72.0,-72.0,-75.0,-60.0
357,-72.0,-72.0,-75.0,-60.0
358,-73.0,-72.0,-74.0,-59.0
359,-73.0,-72.0,-74.0,-59.0
360,-73.0,-72.0,-74.0,-59.0
361,-73.0,-72.0,-74.0,-58.0
362,-73.0,-72.0,-74.0,-58.0
363,-73.0,-72.0,-74.0,-58.0
364,-73.0,-72.0,-74.0,-58.0
365,-73.0,-72.0,-74.0,-58.0
366,-73.0,-72.0,-74.0,-58.0
367,-73.0,-72.0,-74.0,-58.0
368,-73.0,-71.5,-74.0,-58.0
369,-73.0,-71.0,-74.0,-58.0
370,-73.0,-71.0,-74.0,-58.0
371,-73.0,-73.0,-74.0,-58.0
372,-73.0,-73.0,-74.0,-58.0
373,-74.0,-73.0,-74.0,-58.0
374,-74.0,-73.0,-74.0,-58.0
375,-74.0,-73.0,-74.0,-58.0
376,-75.0,-73.0,-74.0,-58.0
377,-75.0,-73.0,-74.0,-58.0
378,-75.0,-72.0,-74.0,-58.0
379,-75.0,-72.0,-74.0,-58.0
380,-75.0,-71.0,-74.0,-58.0
381,-75.0,-71.0,-74.0,-58.0
382,-73.0,-71.0,-74.0,-58.0
383,-73.0,-71.0,-74.0,-58.0
384,-73.0,-71.0,-74.0,-58.0
385,-73.0,-71.0,-75.0,-58.0
386,-73.0,-71.0,-75.0,-58.0
387,-73.0,-71.0,-75.0,-58.0
388,-73.0,-71.0,-75.0,-60.0
389,-73.0,-71.0,-75.0,-60.0
390,-73.0,-71.0,-75.0,-60.0
391,-73.0,-71.0,-75.0,-61.0
392,-73.0,-70.0,-75.0,-61.0
393,-73.0,-70.0,-75.0,-61.0
394,-73.0,-70.0,-75.0,-63.0
395,-73.0,-72.0,-75.0,-63.0
396,-73.0,-72.0,-75.0,-63.0
397,-73.0,-72.0,-75.0,-63.0
398,-73.0,-73.0,-75.0,-63.0
399,-73.0,-73.0,-75.0,-63.0
400,-73.0,-73.0,-75.0,-63.0
401,-73.0,-72.0,-75.0,-63.0
402,-73.0,-72.0,-75.0,-63.0
403,-74.0,-72.0,-74.0,-63.0
404,-74.0,-73.0,-74.0,-63.0
405,-74.0,-73.0,-74.0,-63.0
406,-74.0,-73.0,-75.0,-63.0
407,-74.0,-72.0,-75.0,-63.0
408,-74.0,-72.0,-75.0,-63.0
409,-74.0,-72.0,-75.0,-62.0
410,-74.0,-71.0,-75.0,-62.0
411,-74.0,-71.0,-75.0,-62.0
412,-73.0,-71.0,-75.0,-62.0
413,-73.0,-71.0,-75.0,-62.0
414,-73.0,-71.0,-75.0,-62.0
415,-73.0,-71.0,-75.0,-62.0
416,-73.0,-71.0,-75.0,-62.0
417,-73.0,-71.0,-75.0,-62.0
418,-73.0,-71.0,-75.0,-61.0
419,-73.0,-70.0,-75.0,-61.0
420,-73.0,-70.0,-75.0,-61.0
421,-73.0,-70.0,-75.0,-61.0
422,-73.0,-72.0,-75.0,-61.0
423,-73.0,-72.0,-75.0,-61.0
424,-73.0,-72.0,-75.0,-61.0
425,-73.0,-71.0,-75.0,-61.0
426,-73.0,-71.0,-75.0,-61.0
427,-73.0,-71.0,-75.0,-59.0
428,-73.0,-73.0,-75.0,-59.0
429,-73.0,-73.0,-75.0,-59.0
430,-73.0,-73.0,-75.0,-60.0
431,-73.0,-73.0,-75.0,-60.0
432,-73.0,-73.0,-75.0,-60.0
433,-74.0,-73.0,-75.0,-61.0
434,-74.0,-73.0,-75.0,-61.0
435,-74.0,-73.0,-75.0,-61.0
436,-74.0,-73.0,-75.0,-61.0
437,-74.0,-72.0,-75.0,-61.0
438,-73.5,-72.0,-75.0,-61.0
439,-73.0,-72.0,-75.0,-61.0
440,-73.0,-71.0,-75.0,-61.0
441,-73.0,-71.0,-75.0,-61.0
442,-73.0,-71.0,-75.0,-61.0
443,-73.0,-72.0,-75.0,-61.0
444,-73.0,-72.0,-75.0,-61.0
445,-73.0,-72.0,-75.0,-61.0
446,-73.0,-71.0,-75.0,-61.0
447,-73.0,-71.0,-75.0,-61.0
448,-73.0,-71.0,-75.0,-60.0
449,-73.0,-71.0,-75.0,-60.0
450,-73.0,-71.0,-75.0,-60.0
451,-73.0,-71.0,-75.0,-61.0
452,-74.0,-71.0,-75.0,-61.0
453,-74.0,-71.0,-75.0,-61.0
454,-74.0,-71.0,-75.0,-61.0
455,-74.0,-72.0,-75.0,-61.0
456,-73.0,-72.0,-75.0,-61.0
457,-72.0,-72.0,-75.0,-61.0
458,-73.0,-72.0,-75.0,-61.0
459,-73.0,-72.0,-75.0,-61.0
460,-73.0,-72.0,-75.0,-60.0
461,-74.0,-73.0,-75.0,-60.0
462,-74.0,-73.0,-75.0,-60.0
463,-74.0,-73.0,-75.0,-60.0
464,-73.0,-73.0,-75.0,-60.0
465,-73.0,-73.0,-75.0,-60.0
466,-73.0,-73.0,-75.0,-61.0
467,-72.0,-72.0,-75.0,-61.0
468,-72.0,-72.0,-75.0,-61.0
469,-72.0,-72.0,-75.0,-61.0
470,-72.0,-72.0,-75.0,-61.0
471,-72.5,-72.0,-75.0,-61.0
472,-73.0,-72.0,-75.0,-61.0
473,-72.0,-72.0,-75.0,-61.0
474,-72.0,-72.0,-75.0,-61.0
475,-73.0,-72.0,-75.0,-62.0
476,-73.0,-73.0,-75.0,-62.0
477,-73.0,-73.0,-75.0,-62.0
478,-73.0,-73.0,-75.0,-59.0
479,-73.0,-72.0,-75.0,-59.0
480,-74.0,-72.0,-75.0,-59.0
481,-74.0,-72.0,-75.0,-58.0
482,-74.0,-72.0,-74.0,-58.0
483,-74.0,-72.0,-74.0,-58.0
484,-74.0,-72.0,-74.0,-57.0
485,-73.0,-72.0,-75.0,-57.0
486,-73.0,-72.0,-75.0,-57.0
487,-73.0,-72.0,-75.0,-57.0
488,-73.0,-70.0,-75.0,-57.0
489,-73.0,-70.0,-75.0,-57.0
490,-73.0,-70.0,-75.0,-57.0
491,-73.0,-70.0,-75.0,-57.0
492,-73.0,-70.0,-75.0,-57.0
493,-73.0,-70.0,-75.0,-59.0
494,-72.0,-72.0,-75.0,-59.0
495,-72.0,-72.0,-75.0,-59.0
496,-72.0,-72.0,-75.0,-58.0
497,-73.0,-71.0,-74.0,-58.0
498,-73.0,-71.0,-74.0,-58.0
499,-73.0,-71.0,-74.0,-58.0
500,-72.0,-72.0,-74.0,-58.0
501,-72.0,-72.0,-74.0,-58.0
502,-72.0,-72.0,-74.0,-57.0
503,-73.0,-72.0,-74.0,-57.0
504,-73.0,-72.0,-74.0,-57.0
505,-73.0,-72.0,-74.0,-57.0
506,-73.0,-72.0,-74.0,-57.0
507,-73.0,-72.0,-74.5,-57.0
508,-74.0,-72.0,-75.0,-58.0
509,-74.0,-71.0,-75.0,-58.0
510,-74.0,-71.0,-74.0,-58.0
511,-75.0,-71.0,-74.0,-57.0
512,-75.0,-72.0,-74.0,-57.0
513,-75.0,-72.0,-74.0,-57.0
514,-74.0,-72.0,-74.0,-61.0
515,-74.0,-71.0,-74.0,-61.0
516,-74.0,-71.0,-74.0,-61.0
517,-73.0,-71.0,-74.0,-62.0
518,-73.0,-73.0,-74.0,-62.0
519,-73.0,-73.0,-74.0,-62.0
520,-72.0,-73.0,-74.0,-62.0
521,-71.5,-73.0,-74.0,-62.0
522,-71.0,-73.0,-74.0,-62.0
523,-71.0,-73.0,-74.0,-63.0
524,-72.0,-73.0,-74.0,-63.0
525,-72.0,-73.0,-75.0,-63.0
526,-72.0,-73.0,-75.0,-62.0
527,-72.0,-71.0,-75.0,-62.0
528,-72.0,-71.0,-74.0,-62.0
529,-72.0,-71.0,-74.0,-62.0
530,-71.0,-72.0,-74.0,-62.0
531,-71.0,-72.0,-74.0,-62.0
532,-71.0,-71.0,-74.0,-62.0
533,-72.0,-71.0,-74.0,-62.0
534,-72.0,-71.0,-73.0,-62.0
535,-72.0,-71.0,-73.0,-62.0
536,-72.0,-71.0,-73.0,-62.0
537,-73.0,-71.0,-73.0,-62.0
538,-73.0,-72.0,-73.0,-62.0
539,-73.0,-72.0,-73.0,-62.0
540,-72.0,-72.0,-73.0,-62.0
541,-72.0,-71.0,-73.0,-61.0
542,-72.0,-71.0,-73.0,-61.0
543,-72.0,-71.0,-73.0,-61.0
544,-72.0,-72.0,-73.0,-62.0
545,-72.0,-72.0,-73.0,-62.0
546,-72.0,-73.0,-73.0,-62.0
547,-72.0,-73.0,-73.0,-62.0
548,-72.0,-73.0,-73.0,-62.0
549,-72.0,-73.0,-73.0,-62.0
550,-72.0,-73.0,-73.0,-61.0
551,-72.0,-73.0,-73.0,-61.0
552,-72.0,-73.0,-73.0,-61.0
553,-72.0,-71.0,-73.0,-59.0
554,-72.0,-71.0,-73.0,-59.0
555,-72.0,-71.0,-73.0,-59.0
556,-72.0,-72.0,-73.0,-62.0
557,-72.0,-72.0,-73.0,-62.0
558,-72.0,-72.0,-73.0,-62.0
559,-72.0,-72.0,-73.0,-61.0
560,-72.0,-72.0,-73.0,-61.0
561,-72.0,-72.0,-73.0,-61.0
562,-72.0,-72.0,-73.0,-61.0
563,-72.0,-72.0,-73.0,-61.0
564,-70.0,-72.0,-73.0,-61.0
565,-70.0,-72.0,-73.0,-62.0
566,-70.0,-72.0,-73.0,-62.0
567,-70.0,-72.0,-73.0,-62.0
568,-70.0,-72.0,-73.0,-61.0
569,-70.0,-72.0,-73.0,-61.0
570,-70.0,-72.0,-73.0,-61.0
571,-70.0,-72.0,-73.0,-61.0
572,-70.0,-72.0,-73.0,-61.0
573,-72.0,-73.0,-73.0,-61.0
574,-72.0,-73.0,-73.0,-60.0
575,-72.0,-73.0,-73.0,-60.0
576,-74.0,-74.0,-73.0,-60.0
577,-74.0,-74.0,-73.0,-61.0
578,-74.0,-74.0,-73.0,-61.0
579,-74.0,-74.0,-73.0,-61.0
580,-74.0,-74.0,-73.0,-61.0
581,-74.0,-74.0,-73.0,-61.0
582,-73.0,-71.0,-73.0,-61.0
583,-73.0,-71.0,-73.0,-62.0
584,-73.0,-71.0,-73.0,-62.0
585,-74.0,-72.0,-73.0,-62.0
586,-74.0,-72.0,-73.0,-62.0
587,-74.0,-72.0,-73.0,-62.0
588,-73.0,-72.0,-73.0,-62.0
589,-73.0,-72.0,-73.0,-62.0
590,-73.0,-71.0,-73.0,-62.0
591,-72.0,-71.0,-73.0,-62.0
592,-72.0,-71.0,-73.0,-62.0
593,-72.0,-72.0,-73.0,-62.0
594,-76.0,-72.0,-73.0,-62.0
595,-76.0,-72.0,-73.0,-62.0
596,-76.0,-72.0,-73.0,-62.0
597,-76.0,-72.0,-73.0,-62.0
598,-76.0,-72.0,-73.0,-62.0
599,-76.0,-72.0,-73.0,-62.0
600,-74.0,-72.0,-73.0,-62.0
601,-74.0,-72.0,-73.0,-61.0
602,-73.0,-71.0,-73.0,-61.0
603,-73.0,-71.0,-73.0,-61.0
604,-73.0,-71.0,-73.0,-60.0
605,-72.0,-72.0,-73.0,-60.0
606,-72.0,-72.0,-73.0,-60.0
607,-72.0,-72.0,-73.0,-58.0
608,-71.0,-72.0,-73.0,-58.0
609,-71.0,-72.0,-73.0,-58.0
610,-71.0,-72.0,-73.0,-57.0
611,-71.0,-72.0,-73.0,-57.0
612,-71.0,-72.0,-73.0,-57.0
613,-71.0,-72.0,-73.0,-57.0
614,-71.0,-73.0,-73.0,-57.0
615,-71.5,-73.0,-73.0,-57.0
616,-72.0,-73.0,-73.0,-57.0
617,-72.0,-72.0,-73.0,-57.0
618,-70.0,-72.0,-73.0,-57.0
619,-70.0,-72.0,-73.0,-57.0
620,-70.0,-71.0,-73.0,-57.0
621,-72.0,-71.0,-73.0,-57.0
622,-72.0,-71.0,-73.0,-57.0
623,-72.5,-71.0,-73.0,-57.0
624,-73.0,-71.0,-73.0,-57.0
625,-73.0,-71.0,-73.0,-57.0
626,-72.0,-71.0,-73.0,-57.0
627,-72.0,-71.0,-73.0,-57.0
628,-72.0,-71.0,-73.0,-56.0
629,-70.0,-71.0,-72.0,-56.0
630,-71.0,-71.0,-72.0,-56.0
631,-72.0,-71.0,-72.0,-56.0
632,-72.0,-73.0,-73.0,-56.0
633,-72.0,-73.0,-73.0,-56.0
634,-72.0,-73.0,-73.0,-57.0
