[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
,,,,,,,,3.408192,0.596083
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
,,,,,,,,3.043979,0.588667
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
,,,,,,,,3.557730,0.672021
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-78.000000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-78.000000,92,,,,,,,
LTE (20 MHz),-78.000000,92,,,,,,,
LTE (20 MHz),-77.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-78.000000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
,,,,,,,,3.181429,0.645958
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-83.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-84.000000,92,,,,,,,
LTE (20 MHz),-84.500000,92,,,,,,,
LTE (20 MHz),-84.500000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
,,,,,,,,3.445467,0.664396
LTE (20 MHz),-83.000000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
LTE (20 MHz),-83.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
,,,,,,,,3.047967,0.645500
LTE (20 MHz),-82.500000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
,,,,,,,,3.240646,0.615437
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
,,,,,,,,3.149420,0.643708
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
,,,,,,,,3.127673,0.593792
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
,,,,,,,,3.183222,0.578688
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
,,,,,,,,3.107700,0.609250
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
,,,,,,,,3.055339,0.618271
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
,,,,,,,,2.904741,0.568167
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),,,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
,,,,,,,,3.174639,0.614688
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.670000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
,,,,,,,,3.055171,0.598021
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.830000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
,,,,,,,,3.044565,0.608708
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
,,,,,,,,3.535223,0.601104
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
,,,,,,,,3.248513,0.592729
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
,,,,,,,,3.168756,0.582063
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-79.000000,92,,,,,,,
LTE (20 MHz),-78.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
,,,,,,,,3.487978,0.619938
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-82.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
,,,,,,,,3.109206,0.579729
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
,,,,,,,,3.102360,0.613333
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-79.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
,,,,,,,,3.335829,0.596104
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-81.000000,92,,,,,,,
LTE (20 MHz),-80.000000,92,,,,,,,
LTE (20 MHz),-80.500000,92,,,,,,,
LTE (20 MHz),-81.500000,92,,,,,,,
LTE (20 MHz),-82.500000,92,,,,,,,
