[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
LTE 3CA,-80.21,92,,,,,,,
LTE 3CA,-80.03,92,,,,,,,
LTE 3CA,-79.91,92,,,,,,,
LTE 3CA,-80.88,92,,,,,,,
LTE 3CA,-80.59,92,,,,,,,
LTE 3CA,-81.16,92,,,,,,,
LTE 3CA,-81.82,92,,,,,,,
LTE 3CA,-82.44,92,,,,,,,
LTE 3CA,-81.2,92,,,,,,,
LTE 2CA,-80.43,92,,,,,,,
LTE 2CA,-80.35,92,,,,,,,
LTE 2CA,-81.01,92,,,,,,,
LTE 2CA,-80.2,92,,,,,,,
LTE 2CA,-80.22,92,,,,,,,
LTE 3CA,-80.04,92,,,,,,,
LTE 3CA,-80.04,92,,,,,,,
LTE 3CA,-80.24,92,,,,,,,
,,,,,,,,3.898573,0.537917
LTE 3CA,-80.5,92,,,,,,,
LTE 3CA,-80.92,92,,,,,,,
LTE 3CA,-81.39,92,,,,,,,
LTE 3CA,-81.75,92,,,,,,,
LTE 3CA,-81.7,92,,,,,,,
LTE 3CA,-81.5,92,,,,,,,
LTE 3CA,-81.34,92,,,,,,,
LTE 3CA,-80.5,92,,,,,,,
LTE 3CA,-80.63,92,,,,,,,
LTE 3CA,-80.21,92,,,,,,,
LTE 3CA,-79.07,92,,,,,,,
LTE 3CA,-79,92,,,,,,,
LTE 3CA,-79.35,92,,,,,,,
LTE 3CA,-80.29,92,,,,,,,
LTE 3CA,-79.94,92,,,,,,,
LTE 3CA,-79.08,92,,,,,,,
LTE 3CA,-79.39,92,,,,,,,
LTE 3CA,-79.94,92,,,,,,,
LTE 3CA,-79.81,92,,,,,,,
LTE 3CA,-78.98,92,,,,,,,
LTE 3CA,-79.18,92,,,,,,,
,,,,,,,,3.720463,0.569292
LTE 3CA,-79.21,92,,,,,,,
LTE 3CA,-79.13,92,,,,,,,
LTE 3CA,-79.13,92,,,,,,,
LTE 3CA,-79.25,92,,,,,,,
LTE 3CA,-79.51,92,,,,,,,
LTE 3CA,-79.29,92,,,,,,,
LTE 3CA,-79.28,92,,,,,,,
LTE 3CA,-79.24,92,,,,,,,
LTE 3CA,-80.31,92,,,,,,,
LTE 3CA,-80.7,92,,,,,,,
LTE 3CA,-79.66,92,,,,,,,
LTE 3CA,-79.22,92,,,,,,,
LTE 3CA,-79.2,92,,,,,,,
LTE 3CA,-78.97,92,,,,,,,
LTE 3CA,-78.99,92,,,,,,,
LTE 3CA,-79.9,92,,,,,,,
LTE 3CA,-79.39,92,,,,,,,
LTE 3CA,-79.59,92,,,,,,,
LTE 3CA,-79.5,92,,,,,,,
,,,,,,,,3.764996,0.543625
LTE 3CA,-79.38,92,,,,,,,
LTE 3CA,-79.28,92,,,,,,,
LTE 3CA,-78.96,92,,,,,,,
LTE 3CA,-79.18,92,,,,,,,
LTE 3CA,-80.5,92,,,,,,,
LTE 3CA,-79.97,92,,,,,,,
LTE 3CA,-80.38,92,,,,,,,
LTE 3CA,-80.74,92,,,,,,,
LTE 3CA,-80.86,92,,,,,,,
LTE 3CA,-80.81,92,,,,,,,
LTE 3CA,-81.4,92,,,,,,,
LTE 3CA,-79.87,92,,,,,,,
LTE 3CA,-79.4,92,,,,,,,
LTE 3CA,-80.8,92,,,,,,,
LTE 3CA,-80.82,92,,,,,,,
LTE 3CA,-79.85,92,,,,,,,
LTE 3CA,-80.32,92,,,,,,,
LTE 3CA,-81.65,92,,,,,,,
LTE 3CA,-82.16,92,,,,,,,
LTE 3CA,-82.31,92,,,,,,,
,,,,,,,,3.760635,0.658854
LTE 3CA,-81.31,92,,,,,,,
LTE 3CA,-81.67,92,,,,,,,
LTE 3CA,-80.72,92,,,,,,,
LTE 3CA,-80.9,92,,,,,,,
LTE 3CA,-80.81,92,,,,,,,
LTE 3CA,-80.88,92,,,,,,,
LTE 3CA,-81.5,92,,,,,,,
LTE 3CA,-81.8,92,,,,,,,
LTE 3CA,-81.9,92,,,,,,,
LTE 3CA,-81.94,92,,,,,,,
LTE 3CA,-82.47,92,,,,,,,
LTE 3CA,-81.43,92,,,,,,,
LTE 3CA,-81.31,92,,,,,,,
LTE 3CA,-81.79,92,,,,,,,
LTE 3CA,-82.31,92,,,,,,,
LTE 3CA,-82.1,92,,,,,,,
LTE 3CA,-81.53,92,,,,,,,
LTE 3CA,-81.2,92,,,,,,,
LTE 3CA,-81.45,92,,,,,,,
LTE 3CA,-82.79,92,,,,,,,
,,,,,,,,3.85892,0.533896
LTE 3CA,-84.63,92,,,,,,,
LTE 3CA,-82.27,92,,,,,,,
LTE 3CA,-81.15,92,,,,,,,
LTE 3CA,-81.63,92,,,,,,,
LTE 3CA,-81.55,92,,,,,,,
LTE 3CA,-82.12,92,,,,,,,
LTE 3CA,-80.29,92,,,,,,,
LTE 3CA,-81.36,92,,,,,,,
LTE 3CA,-81.76,92,,,,,,,
LTE 3CA,-81.26,92,,,,,,,
LTE 3CA,-80.95,92,,,,,,,
LTE 3CA,-79.28,92,,,,,,,
LTE 3CA,-79.22,92,,,,,,,
LTE 3CA,-79.89,92,,,,,,,
LTE 3CA,-79.05,92,,,,,,,
LTE 3CA,-79.16,92,,,,,,,
LTE 3CA,-79.1,92,,,,,,,
LTE 3CA,-80.18,92,,,,,,,
LTE 3CA,-79.51,92,,,,,,,
LTE 3CA,-79.3,92,,,,,,,
,,,,,,,,3.867519,0.538146
LTE 3CA,-79.54,92,,,,,,,
LTE 3CA,-79.99,92,,,,,,,
LTE 3CA,-80.34,92,,,,,,,
LTE 3CA,-78.91,92,,,,,,,
LTE 3CA,-78.63,92,,,,,,,
LTE 3CA,-78.54,92,,,,,,,
LTE 3CA,-78.62,92,,,,,,,
LTE 3CA,-81.43,92,,,,,,,
LTE 3CA,-81.1,92,,,,,,,
LTE 3CA,-80.31,92,,,,,,,
LTE 3CA,-79.15,92,,,,,,,
LTE 3CA,-78.81,92,,,,,,,
LTE 3CA,-78.92,92,,,,,,,
LTE 3CA,-78.86,92,,,,,,,
LTE 3CA,-78.76,92,,,,,,,
LTE 3CA,-79.35,92,,,,,,,
LTE 3CA,-79.11,92,,,,,,,
LTE 3CA,-79.57,92,,,,,,,
LTE 3CA,-79.1,92,,,,,,,
LTE 3CA,-79.26,92,,,,,,,
,,,,,,,,3.746094,0.569896
LTE 3CA,-78.9,92,,,,,,,
LTE 3CA,-79.23,92,,,,,,,
LTE 3CA,-79.25,92,,,,,,,
LTE 3CA,-79.49,92,,,,,,,
LTE 3CA,-79.57,92,,,,,,,
LTE 3CA,-79.65,92,,,,,,,
LTE 3CA,-79.5,92,,,,,,,
LTE 3CA,-79.62,92,,,,,,,
LTE 3CA,-79.77,92,,,,,,,
LTE 3CA,-79.72,92,,,,,,,
LTE 3CA,-79.42,92,,,,,,,
LTE 3CA,-79.66,92,,,,,,,
LTE 3CA,-79.82,92,,,,,,,
LTE 3CA,-79.67,92,,,,,,,
LTE 3CA,-79.54,92,,,,,,,
LTE 3CA,-80.06,92,,,,,,,
LTE 3CA,-80.38,92,,,,,,,
LTE 3CA,-80.28,92,,,,,,,
LTE 3CA,-80.1,92,,,,,,,
LTE 3CA,-79.98,92,,,,,,,
,,,,,,,,3.821592,0.537458
LTE 3CA,-80,92,,,,,,,
LTE 3CA,-79.87,92,,,,,,,
LTE 3CA,-79.72,92,,,,,,,
LTE 3CA,-79.52,92,,,,,,,
LTE 3CA,-79.52,92,,,,,,,
LTE 3CA,-79.42,92,,,,,,,
LTE 3CA,-79.75,92,,,,,,,
LTE 3CA,-79.92,92,,,,,,,
LTE 3CA,-79.49,92,,,,,,,
LTE 3CA,-80.47,92,,,,,,,
LTE 3CA,-80.52,92,,,,,,,
LTE 3CA,-79.99,92,,,,,,,
LTE 3CA,-79.93,92,,,,,,,
LTE 3CA,-80.12,92,,,,,,,
LTE 3CA,-79.99,92,,,,,,,
LTE 3CA,-79.86,92,,,,,,,
LTE 3CA,-80.17,92,,,,,,,
LTE 3CA,-79.98,92,,,,,,,
LTE 3CA,-79.94,92,,,,,,,
LTE 3CA,-80.09,92,,,,,,,
,,,,,,,,3.846808,0.540542
LTE 3CA,-80.07,92,,,,,,,
LTE 3CA,-80.66,92,,,,,,,
LTE 3CA,-80.97,92,,,,,,,
LTE 3CA,-80.03,92,,,,,,,
LTE 3CA,-79.69,92,,,,,,,
LTE 3CA,-79.7,92,,,,,,,
LTE 3CA,-79.16,92,,,,,,,
LTE 3CA,-78.51,92,,,,,,,
LTE 3CA,-79.23,92,,,,,,,
LTE 3CA,-79.42,92,,,,,,,
LTE 3CA,-80.03,92,,,,,,,
LTE 3CA,-79.92,92,,,,,,,
LTE 3CA,-79.44,92,,,,,,,
LTE 3CA,-79.45,92,,,,,,,
LTE 3CA,-79,92,,,,,,,
LTE 3CA,-79.67,92,,,,,,,
LTE 3CA,-79.6,92,,,,,,,
LTE 3CA,-79.4,92,,,,,,,
LTE 3CA,-78.82,92,,,,,,,
LTE 3CA,-79.03,92,,,,,,,
,,,,,,,,3.765903,0.547687
LTE 3CA,-78.84,92,,,,,,,
LTE 3CA,-78.95,92,,,,,,,
LTE 3CA,-78.93,92,,,,,,,
LTE 3CA,-78.87,92,,,,,,,
LTE 3CA,-78.9,92,,,,,,,
LTE 3CA,-79.05,92,,,,,,,
LTE 3CA,-79.04,92,,,,,,,
LTE 3CA,-78.35,92,,,,,,,
LTE 3CA,-78.99,92,,,,,,,
LTE 3CA,-78.68,92,,,,,,,
LTE 3CA,-78.59,92,,,,,,,
LTE 3CA,-78.79,92,,,,,,,
LTE 3CA,-78.92,92,,,,,,,
LTE 3CA,-78.66,92,,,,,,,
LTE 3CA,-80.25,92,,,,,,,
LTE 3CA,-79.32,92,,,,,,,
LTE 3CA,-79.12,92,,,,,,,
LTE 3CA,-79.38,92,,,,,,,
LTE 3CA,-79.51,92,,,,,,,
LTE 3CA,-79.73,92,,,,,,,
,,,,,,,,3.761361,0.546167
LTE 3CA,-78.41,92,,,,,,,
LTE 3CA,-78.83,92,,,,,,,
LTE 3CA,-78.41,92,,,,,,,
LTE 3CA,-80.53,92,,,,,,,
LTE 3CA,-80.39,92,,,,,,,
LTE 3CA,-78.95,92,,,,,,,
LTE 3CA,-78.61,92,,,,,,,
LTE 3CA,-78.98,92,,,,,,,
LTE 3CA,-78.61,92,,,,,,,
LTE 3CA,-78.96,92,,,,,,,
LTE 3CA,-79.19,92,,,,,,,
LTE 3CA,-78.96,92,,,,,,,
LTE 3CA,-79.05,92,,,,,,,
LTE 3CA,-79.25,92,,,,,,,
LTE 3CA,-78.56,92,,,,,,,
LTE 3CA,-78.14,92,,,,,,,
LTE 3CA,-78.07,92,,,,,,,
LTE 3CA,-78.81,92,,,,,,,
LTE 3CA,-78.94,92,,,,,,,
LTE 3CA,-78.64,92,,,,,,,
,,,,,,,,3.812696,0.548729
LTE 3CA,-78.35,92,,,,,,,
LTE 3CA,-78.59,92,,,,,,,
LTE 3CA,-78.76,92,,,,,,,
LTE 3CA,-78.88,92,,,,,,,
LTE 3CA,-78.37,92,,,,,,,
LTE 3CA,-78.41,92,,,,,,,
LTE 3CA,-78.71,92,,,,,,,
LTE 3CA,-78.78,92,,,,,,,
LTE 3CA,-79.04,92,,,,,,,
LTE 3CA,-79.29,92,,,,,,,
LTE 3CA,-80.84,92,,,,,,,
LTE 3CA,-79.03,92,,,,,,,
LTE 3CA,-78.76,92,,,,,,,
LTE 3CA,-79.57,92,,,,,,,
LTE 3CA,-79.28,92,,,,,,,
LTE 3CA,-79.22,92,,,,,,,
LTE 3CA,-79.29,92,,,,,,,
LTE 3CA,-79.3,92,,,,,,,
LTE 3CA,-79.32,92,,,,,,,
LTE 3CA,-79.61,92,,,,,,,
,,,,,,,,3.7756,0.543229
LTE 3CA,-79.57,92,,,,,,,
LTE 3CA,-79.73,92,,,,,,,
LTE 3CA,-79.18,92,,,,,,,
LTE 3CA,-79.2,92,,,,,,,
LTE 3CA,-79.55,92,,,,,,,
LTE 3CA,-80.06,92,,,,,,,
LTE 3CA,-79.67,92,,,,,,,
LTE 3CA,-80.1,92,,,,,,,
LTE 3CA,-79.96,92,,,,,,,
LTE 3CA,-79.76,92,,,,,,,
LTE 3CA,-79.17,92,,,,,,,
LTE 3CA,-79.25,92,,,,,,,
LTE 3CA,-79.26,92,,,,,,,
LTE 3CA,-79.23,92,,,,,,,
LTE 3CA,-79.12,92,,,,,,,
LTE 3CA,-79.26,92,,,,,,,
LTE 3CA,-79.35,92,,,,,,,
LTE 3CA,-79.47,92,,,,,,,
LTE 3CA,-79.31,92,,,,,,,
LTE 3CA,-79.62,92,,,,,,,
,,,,,,,,3.76055,0.534729
LTE 3CA,-79.24,92,,,,,,,
LTE 3CA,-79.18,92,,,,,,,
LTE 3CA,-79.66,92,,,,,,,
LTE 3CA,-79.29,92,,,,,,,
LTE 3CA,-79.84,92,,,,,,,
LTE 3CA,-80.17,92,,,,,,,
LTE 3CA,-79.72,92,,,,,,,
LTE 3CA,-79.68,92,,,,,,,
LTE 3CA,-79.88,92,,,,,,,
LTE 3CA,-80.03,92,,,,,,,
LTE 3CA,-79.48,92,,,,,,,
LTE 3CA,-79.31,92,,,,,,,
LTE 3CA,-79.39,92,,,,,,,
LTE 3CA,-80.04,92,,,,,,,
LTE 3CA,-79.41,92,,,,,,,
LTE 3CA,-79.78,92,,,,,,,
LTE 3CA,-80.11,92,,,,,,,
LTE 3CA,-80.12,92,,,,,,,
LTE 3CA,-80.15,92,,,,,,,
LTE 3CA,-80.21,92,,,,,,,
,,,,,,,,3.934704,0.544458
LTE 2CA,-80.36,92,,,,,,,
LTE 2CA,-79.85,92,,,,,,,
LTE 2CA,-80.36,92,,,,,,,
LTE 3CA,-80.67,92,,,,,,,
LTE 3CA,-82.1,92,,,,,,,
LTE 3CA,-79.95,92,,,,,,,
LTE 3CA,-79.79,92,,,,,,,
LTE 3CA,-80.25,92,,,,,,,
LTE 3CA,-79.49,92,,,,,,,
LTE 3CA,-79.46,92,,,,,,,
LTE 3CA,-79.03,92,,,,,,,
LTE 3CA,-79.56,92,,,,,,,
LTE 3CA,-79.27,92,,,,,,,
LTE 3CA,-79.87,92,,,,,,,
LTE 3CA,-79.34,92,,,,,,,
LTE 3CA,-78.86,92,,,,,,,
LTE 3CA,-79.01,92,,,,,,,
LTE 3CA,-78.84,92,,,,,,,
LTE 3CA,-80.41,92,,,,,,,
LTE 3CA,-79.94,92,,,,,,,
,,,,,,,,3.848101,0.562854
LTE 3CA,-79.03,92,,,,,,,
LTE 3CA,-78.4,92,,,,,,,
LTE 3CA,-79.12,92,,,,,,,
LTE 3CA,-79.53,92,,,,,,,
LTE 3CA,-79.46,92,,,,,,,
LTE 3CA,-80,92,,,,,,,
LTE 3CA,-81.45,92,,,,,,,
LTE 3CA,-79.64,92,,,,,,,
LTE 3CA,-79.5,92,,,,,,,
LTE 3CA,-79.4,92,,,,,,,
LTE 3CA,-79.26,92,,,,,,,
LTE 3CA,-79.88,92,,,,,,,
LTE 3CA,-81.97,92,,,,,,,
LTE 3CA,-80.04,92,,,,,,,
LTE 3CA,-79.15,92,,,,,,,
LTE 3CA,-79.29,92,,,,,,,
LTE 3CA,-79.32,92,,,,,,,
LTE 3CA,-79.35,92,,,,,,,
LTE 3CA,-79.03,92,,,,,,,
LTE 3CA,-78.95,92,,,,,,,
,,,,,,,,3.606892,0.565604
LTE 3CA,-78.84,92,,,,,,,
LTE 3CA,-79.35,92,,,,,,,
LTE 3CA,-79.16,92,,,,,,,
LTE 3CA,-79.22,92,,,,,,,
LTE 3CA,-79.36,92,,,,,,,
LTE 3CA,-79.37,92,,,,,,,
LTE 3CA,-79.54,92,,,,,,,
LTE 3CA,-79.35,92,,,,,,,
LTE 3CA,-79.27,92,,,,,,,
LTE 3CA,-79.29,92,,,,,,,
LTE 3CA,-79.09,92,,,,,,,
LTE 3CA,-79.06,92,,,,,,,
LTE 3CA,-79.14,92,,,,,,,
LTE 3CA,-79.19,92,,,,,,,
LTE 3CA,-79,92,,,,,,,
LTE 3CA,-79.09,92,,,,,,,
LTE 3CA,-79.46,92,,,,,,,
LTE 3CA,-79.26,92,,,,,,,
LTE 3CA,-78.87,92,,,,,,,
LTE 3CA,-78.8,92,,,,,,,
,,,,,,,,3.824423,0.544438
LTE 3CA,-79.97,92,,,,,,,
LTE 3CA,-79.26,92,,,,,,,
LTE 3CA,-79.13,92,,,,,,,
LTE 3CA,-78.62,92,,,,,,,
LTE 3CA,-78.94,92,,,,,,,
LTE 3CA,-78.79,92,,,,,,,
LTE 3CA,-78.84,92,,,,,,,
LTE 3CA,-79.14,92,,,,,,,
LTE 3CA,-79.19,92,,,,,,,
LTE 3CA,-78.83,92,,,,,,,
LTE 3CA,-79.31,92,,,,,,,
LTE 3CA,-79.11,92,,,,,,,
LTE 3CA,-78.87,92,,,,,,,
LTE 3CA,-79.25,92,,,,,,,
LTE 3CA,-79.41,92,,,,,,,
LTE 3CA,-78.98,92,,,,,,,
LTE 3CA,-78.89,92,,,,,,,
LTE 3CA,-79.04,92,,,,,,,
LTE 3CA,-78.8,92,,,,,,,
LTE 3CA,-78.87,92,,,,,,,
,,,,,,,,3.83633,0.548542
LTE 3CA,-78.85,92,,,,,,,
LTE 3CA,-78.84,92,,,,,,,
LTE 3CA,-78.65,92,,,,,,,
LTE 3CA,-78.56,92,,,,,,,
LTE 3CA,-79.02,92,,,,,,,
LTE 3CA,-78.82,92,,,,,,,
LTE 3CA,-78.73,92,,,,,,,
LTE 3CA,-78.83,92,,,,,,,
LTE 3CA,-78.81,92,,,,,,,
LTE 3CA,-78.89,92,,,,,,,
LTE 3CA,-79.05,92,,,,,,,
LTE 3CA,-79.07,92,,,,,,,
LTE 3CA,-79.17,92,,,,,,,
LTE 3CA,-79.19,92,,,,,,,
LTE 3CA,-78.78,92,,,,,,,
LTE 3CA,-78.94,92,,,,,,,
LTE 3CA,-79.17,92,,,,,,,
LTE 3CA,-79.34,92,,,,,,,
LTE 3CA,-79.17,92,,,,,,,
LTE 3CA,-78.79,92,,,,,,,
,,,,,,,,3.684194,0.552021
LTE 3CA,-78.84,92,,,,,,,
LTE 3CA,-78.78,92,,,,,,,
LTE 3CA,-78.68,92,,,,,,,
LTE 3CA,-78.18,92,,,,,,,
LTE 3CA,-78.45,92,,,,,,,
LTE 3CA,-78.53,92,,,,,,,
LTE 3CA,-78.56,92,,,,,,,
LTE 3CA,-78.48,92,,,,,,,
LTE 3CA,-78.53,92,,,,,,,
LTE 3CA,-79.24,92,,,,,,,
LTE 3CA,-78.49,92,,,,,,,
LTE 3CA,-78.5,92,,,,,,,
LTE 2CA,-78.79,92,,,,,,,
LTE 2CA,-79.04,92,,,,,,,
LTE 2CA,-78.97,92,,,,,,,
LTE 3CA,-78.88,92,,,,,,,
LTE 3CA,-78.94,92,,,,,,,
LTE 3CA,-78.56,92,,,,,,,
LTE 3CA,-78.34,92,,,,,,,
LTE 3CA,-78.5,92,,,,,,,
,,,,,,,,3.890035,0.537229
LTE 3CA,-78.76,92,,,,,,,
LTE 3CA,-78.67,92,,,,,,,
LTE 3CA,-78.62,92,,,,,,,
LTE 3CA,-79.12,92,,,,,,,
LTE 3CA,-78.73,92,,,,,,,
LTE 3CA,-79.12,92,,,,,,,
LTE 3CA,-79.03,92,,,,,,,
LTE 3CA,-79.16,92,,,,,,,
LTE 3CA,-79.28,92,,,,,,,
LTE 3CA,-79.08,92,,,,,,,
LTE 2CA,-79.03,92,,,,,,,
LTE 2CA,-78.9,92,,,,,,,
LTE 2CA,-78.8,92,,,,,,,
LTE 2CA,-79.02,92,,,,,,,
LTE 2CA,-78.92,92,,,,,,,
LTE 2CA,-80.45,92,,,,,,,
LTE 2CA,-78.61,92,,,,,,,
LTE 2CA,-78.79,92,,,,,,,
LTE 2CA,-79.08,92,,,,,,,
LTE 3CA,-78.84,92,,,,,,,
,,,,,,,,3.876519,0.540833
LTE 3CA,-78.51,92,,,,,,,
LTE 3CA,-79.04,92,,,,,,,
LTE 3CA,-78.62,92,,,,,,,
LTE 3CA,-78.67,92,,,,,,,
LTE 3CA,-78.49,92,,,,,,,
LTE 3CA,-78.06,92,,,,,,,
LTE 3CA,-78.2,92,,,,,,,
LTE 3CA,-78.25,92,,,,,,,
LTE 3CA,-78.08,92,,,,,,,
LTE 3CA,-78.23,92,,,,,,,
LTE 3CA,-78.63,92,,,,,,,
LTE 3CA,-81.31,92,,,,,,,
LTE 3CA,-82.09,92,,,,,,,
LTE 3CA,-81.83,92,,,,,,,
LTE 3CA,-84.95,92,,,,,,,
LTE 3CA,-83.95,92,,,,,,,
LTE 3CA,-83.04,92,,,,,,,
LTE 3CA,-84.03,92,,,,,,,
LTE 3CA,-84.5,92,,,,,,,
LTE 3CA,-83.04,92,,,,,,,
LTE 3CA,-82.42,92,,,,,,,
,,,,,,,,3.79827,0.557604
LTE 3CA,-82.59,92,,,,,,,
LTE 3CA,-82.26,92,,,,,,,
LTE 3CA,-82.15,92,,,,,,,
LTE 3CA,-82.45,92,,,,,,,
LTE 3CA,-81.56,92,,,,,,,
LTE 3CA,-81.45,92,,,,,,,
LTE 3CA,-81.56,92,,,,,,,
LTE 3CA,-81.84,92,,,,,,,
LTE 3CA,-82.17,92,,,,,,,
LTE 3CA,-82.04,92,,,,,,,
LTE 3CA,-81.91,92,,,,,,,
LTE 3CA,-82.11,92,,,,,,,
LTE 3CA,-82.27,92,,,,,,,
LTE 3CA,-82.58,92,,,,,,,
LTE 3CA,-82.57,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82.43,92,,,,,,,
LTE 3CA,-81.71,92,,,,,,,
LTE 3CA,-80.89,92,,,,,,,
,,,,,,,,3.890745,0.550542
LTE 3CA,-81.25,92,,,,,,,
LTE 3CA,-80.95,92,,,,,,,
LTE 3CA,-81.03,92,,,,,,,
LTE 3CA,-80.93,92,,,,,,,
LTE 3CA,-80.83,92,,,,,,,
LTE 3CA,-80.92,92,,,,,,,
LTE 3CA,-79.82,92,,,,,,,
LTE 3CA,-79.97,92,,,,,,,
LTE 3CA,-80.12,92,,,,,,,
LTE 3CA,-80.2,92,,,,,,,
LTE 3CA,-80.6,92,,,,,,,
LTE 3CA,-80.29,92,,,,,,,
LTE 3CA,-80.32,92,,,,,,,
LTE 3CA,-80.52,92,,,,,,,
LTE 3CA,-80.35,92,,,,,,,
LTE 3CA,-80.29,92,,,,,,,
LTE 3CA,-80.26,92,,,,,,,
LTE 3CA,-80.28,92,,,,,,,
LTE 3CA,-80.33,92,,,,,,,
LTE 3CA,-80.67,92,,,,,,,
LTE 3CA,-80.83,92,,,,,,,
,,,,,,,,3.594568,0.541854
LTE 3CA,-81.09,92,,,,,,,
LTE 3CA,-80.58,92,,,,,,,
LTE 3CA,-80.57,92,,,,,,,
LTE 3CA,-80.53,92,,,,,,,
LTE 3CA,-80.5,92,,,,,,,
LTE 3CA,-80.28,92,,,,,,,
LTE 3CA,-80.48,92,,,,,,,
LTE 3CA,-81.08,92,,,,,,,
LTE 3CA,-82.64,92,,,,,,,
LTE 3CA,-82.13,92,,,,,,,
LTE 3CA,-82.4,92,,,,,,,
LTE 3CA,-82.29,92,,,,,,,
LTE 3CA,-82.56,92,,,,,,,
LTE 3CA,-83.31,92,,,,,,,
LTE 3CA,-83.31,92,,,,,,,
LTE 3CA,-83.93,92,,,,,,,
LTE 3CA,-81.95,92,,,,,,,
LTE 3CA,-81.93,92,,,,,,,
LTE 3CA,-81.98,92,,,,,,,
,,,,,,,,3.281448,0.550458
LTE 3CA,-82.59,92,,,,,,,
LTE 3CA,-82.49,92,,,,,,,
LTE 3CA,-82.36,92,,,,,,,
LTE 3CA,-81.42,92,,,,,,,
