[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [System] Num of CC (Data),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[LTE] [Data Throughput] [Downlink (All)] [PDSCH] PDSCH TP (Total),[LTE] [Data Throughput] [Uplink (All)] [PUSCH] PUSCH TP (Total)
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-73.450000,13.350000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-75.300000,11.750000,,,,,,,,,,,,,
,,,N41(100),,1,902,-74.360000,16.030000,,,,,,,,,,,,,
,,,N41(100),,1,902,-73.910000,20.200000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.720000,20.700000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.920000,20.670000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.030000,20.350000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.820000,18.080000,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.950000,19.710000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.570000,16.690000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.920000,15.970000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.190000,16.480000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.390000,18.880000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.630000,18.160000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.430000,18.230000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.500000,18.440000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.570000,18.600000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.380000,18.370000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.540000,16.150000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.730000,17.770000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.940000,17.240000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.490000,17.380000,,,,,,,,,164.148,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.490000,17.280000,,,,,,,,,278.770,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.910000,17.660000,,,,,,,,,330.675,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.330000,18.110000,,,,,,,,,303.288,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.450000,17.410000,,,,,,,,,146.472,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.640000,17.730000,,,,,,,,,58.136,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.540000,18.260000,,,,,,,,,60.021,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.700000,18.320000,,,,,,,,,59.738,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.430000,18.050000,,,,,,,,,47.980,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.510000,18.280000,,,,,,,,,50.617,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.620000,18.730000,,,,,,,,,47.096,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.800000,18.270000,,,,,,,,,46.809,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.800000,17.840000,,,,,,,,,47.908,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.750000,17.880000,,,,,,,,,48.024,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.550000,17.090000,,,,,,,,,46.929,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.600000,18.230000,,,,,,,,,46.103,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.030000,18.270000,,,,,,,,,51.218,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.270000,18.030000,,,,,,,,,49.475,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.400000,15.420000,,,,,,,,,56.795,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.590000,14.470000,,,,,,,,,63.058,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.580000,14.760000,,,,,,,,,61.511,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.580000,15.170000,,,,,,,,,52.650,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.480000,15.910000,,,,,,,,,62.417,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.630000,14.390000,,,,,,,,,62.558,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.690000,15.060000,,,,,,,,,70.339,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.830000,15.000000,,,,,,,,,67.032,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.940000,15.270000,,,,,,,,,69.986,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.990000,16.270000,,,,,,,,,70.753,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.890000,16.010000,,,,,,,,,62.886,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.910000,16.750000,,,,,,,,,62.086,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.920000,15.220000,,,,,,,,,67.709,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.960000,16.150000,,,,,,,,,54.244,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.850000,17.000000,,,,,,,,,26.516,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.590000,17.130000,,,,,,,,,29.844,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.520000,17.030000,,,,,,,,,29.812,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.520000,15.500000,,,,,,,,,31.383,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.480000,14.830000,,,,,,,,,30.292,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.660000,16.260000,,,,,,,,,31.405,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.200000,17.750000,,,,,,,,,30.717,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.400000,16.180000,,,,,,,,,32.878,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.010000,19.010000,,,,,,,,,33.216,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.660000,19.330000,,,,,,,,,38.116,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.370000,18.430000,,,,,,,,,40.953,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.690000,17.900000,,,,,,,,,49.545,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.130000,19.000000,,,,,,,,,56.275,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.360000,18.670000,,,,,,,,,48.635,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.530000,17.990000,,,,,,,,,26.549,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.140000,18.850000,,,,,,,,,28.644,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.270000,17.130000,,,,,,,,,28.208,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.220000,13.480000,,,,,,,,,30.131,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.120000,15.250000,,,,,,,,,28.804,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.910000,16.580000,,,,,,,,,30.270,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.770000,16.880000,,,,,,,,,29.484,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.440000,16.450000,,,,,,,,,31.339,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.700000,16.820000,,,,,,,,,31.972,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.010000,16.630000,,,,,,,,,34.875,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.730000,15.680000,,,,,,,,,40.778,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.050000,17.670000,,,,,,,,,45.438,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.770000,17.410000,,,,,,,,,54.669,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.890000,17.610000,,,,,,,,,66.740,,,,
,,,N41(100)+N41(40),,2,902,-69.990000,15.350000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.240000,18.510000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-68.840000,18.270000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-68.740000,18.980000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.180000,19.410000,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.680000,19.130000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.250000,14.240000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.770000,18.320000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.870000,17.760000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.800000,17.670000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.360000,20.020000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.660000,19.670000,,,,,,,,,,,,,
,,,N41(100),,1,902,-68.840000,19.700000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.920000,16.950000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.030000,14.650000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.240000,15.740000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.870000,17.860000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.710000,17.510000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.700000,18.850000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.770000,18.700000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.110000,17.470000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.410000,16.280000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.290000,15.880000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.630000,14.460000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.980000,16.500000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.410000,15.010000,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.930000,13.780000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.920000,13.730000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.990000,15.650000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.190000,13.320000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.930000,15.810000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.800000,14.630000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.820000,14.610000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.470000,13.260000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.560000,13.680000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.750000,13.980000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.610000,14.240000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.360000,13.340000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.270000,13.400000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.210000,14.170000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.880000,13.560000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.820000,13.400000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.620000,13.970000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.900000,16.180000,,,,,,,,,,,,,
,,,,,1,902,-70.680000,16.240000,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.190000,14.330000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.820000,13.050000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.700000,14.890000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.270000,15.020000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.880000,14.090000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.990000,15.990000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.840000,16.000000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.660000,16.910000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-73.130000,12.060000,,,,,,,,,,,,,
,,,N41(100),,1,902,-73.300000,14.720000,,,,,,,,,,,,,
,,,N41(100),,1,902,-74.310000,15.220000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N41(100),NR SA,1,902,-71.570000,15.600000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.200000,15.030000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.610000,14.670000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.630000,14.920000,,,,,,,,,19.061,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.520000,15.110000,,,,,,,,,43.135,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.660000,15.430000,,,,,,,,,74.158,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.940000,14.990000,,,,,,,,,123.892,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.780000,14.340000,,,,,,,,,224.553,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.890000,14.030000,,,,,,,,,261.255,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.740000,14.810000,,,,,,,,,2.673,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.520000,15.500000,,,,,,,,,19.369,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.650000,14.620000,,,,,,,,,206.433,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.820000,15.050000,,,,,,,,,251.413,,,,
,,,N41(100)+N41(40),NR SA,2,902,-73.260000,14.200000,,,,,,,,,266.198,,,,
,,,N41(100)+N41(40),NR SA,2,902,-73.160000,14.780000,,,,,,,,,91.694,,,,
,,,N41(100)+N41(40),NR SA,2,902,-73.020000,14.880000,,,,,,,,,8.536,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.650000,16.090000,,,,,,,,,22.577,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.480000,17.170000,,,,,,,,,234.592,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.660000,17.100000,,,,,,,,,229.720,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.580000,17.350000,,,,,,,,,259.923,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.250000,16.950000,,,,,,,,,246.535,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.540000,16.400000,,,,,,,,,253.038,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.560000,16.220000,,,,,,,,,247.626,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.440000,16.950000,,,,,,,,,256.061,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.640000,17.740000,,,,,,,,,269.494,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.640000,16.810000,,,,,,,,,226.610,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.560000,16.420000,,,,,,,,,234.652,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.530000,16.180000,,,,,,,,,251.107,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.530000,16.100000,,,,,,,,,249.950,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.580000,15.820000,,,,,,,,,245.247,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.620000,15.780000,,,,,,,,,231.029,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.650000,16.330000,,,,,,,,,252.198,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.740000,16.690000,,,,,,,,,230.842,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.840000,16.020000,,,,,,,,,253.532,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.950000,16.480000,,,,,,,,,260.710,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.900000,16.140000,,,,,,,,,252.351,,,,
,,,N41(100)+N41(40),NR SA,2,902,-73.060000,15.250000,,,,,,,,,255.811,,,,
,,,N41(100)+N41(40),NR SA,2,902,-73.020000,14.660000,,,,,,,,,224.688,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.650000,14.290000,,,,,,,,,46.136,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.560000,14.520000,,,,,,,,,24.454,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.430000,14.430000,,,,,,,,,238.422,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.410000,14.560000,,,,,,,,,255.505,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.860000,14.090000,,,,,,,,,259.827,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.850000,14.850000,,,,,,,,,242.092,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.440000,16.490000,,,,,,,,,66.094,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.010000,18.490000,,,,,,,,,2.848,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.600000,18.770000,,,,,,,,,8.795,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.090000,19.250000,,,,,,,,,18.332,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.130000,18.860000,,,,,,,,,228.760,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.330000,19.060000,,,,,,,,,246.683,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.390000,18.700000,,,,,,,,,260.797,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.590000,17.870000,,,,,,,,,260.100,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.060000,17.480000,,,,,,,,,274.832,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.860000,17.080000,,,,,,,,,272.102,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.860000,16.710000,,,,,,,,,265.511,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.900000,16.070000,,,,,,,,,261.376,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.920000,15.490000,,,,,,,,,38.427,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.780000,16.410000,,,,,,,,,22.730,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.670000,16.850000,,,,,,,,,204.120,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.400000,17.090000,,,,,,,,,190.011,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.280000,16.750000,,,,,,,,,168.820,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.320000,16.660000,,,,,,,,,173.959,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N41(100)+N41(40),,2,902,-69.250000,16.420000,,,,,,,,,178.018,,,,
,,,N41(100)+N41(40),,2,902,-69.500000,15.800000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.790000,16.550000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.520000,16.450000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.240000,15.060000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-70.580000,14.310000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.900000,16.900000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.950000,17.010000,,,,,,,,,,,,,
,,,N41(100)+N41(40),,2,902,-69.670000,17.680000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.950000,14.910000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.350000,16.740000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.370000,19.680000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.270000,18.890000,,,,,,,,,,,,,
,,,N41(40),,1,902,-69.020000,17.990000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.390000,18.440000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.000000,18.300000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.930000,18.960000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.160000,17.570000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.070000,19.910000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.020000,18.430000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.970000,20.170000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.060000,20.240000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.990000,19.750000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.780000,19.290000,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.090000,19.480000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.420000,19.890000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.210000,20.120000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.050000,19.770000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.380000,19.560000,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.810000,19.420000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.850000,18.470000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.490000,18.210000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.010000,19.720000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.750000,18.920000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.230000,20.030000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.620000,19.910000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.680000,18.670000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.770000,17.480000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.110000,15.000000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.150000,16.200000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-72.030000,18.120000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-69.750000,19.500000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.880000,18.170000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-70.320000,18.660000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.080000,19.450000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,1,902,-71.260000,18.930000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N41(40),,1,902,-71.640000,17.880000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.300000,18.390000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.720000,18.200000,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.330000,18.840000,,,,,,,,,33.596,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.980000,18.270000,,,,,,,,,75.533,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.420000,18.580000,,,,,,,,,131.359,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.850000,19.870000,,,,,,,,,217.029,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.910000,19.850000,,,,,,,,,258.822,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.200000,19.210000,,,,,,,,,267.012,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.290000,19.030000,,,,,,,,,252.156,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.100000,18.940000,,,,,,,,,17.525,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.660000,17.920000,,,,,,,,,25.469,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.420000,17.570000,,,,,,,,,22.598,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.000000,18.540000,,,,,,,,,0.109,,,,
,,,N41(100)+N41(40),NR SA,2,902,-69.290000,20.300000,,,,,,,,,0.797,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.200000,19.740000,,,,,,,,,1.702,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.560000,19.430000,,,,,,,,,3.055,,,,
,,,N41(100)+N41(40),NR SA,2,902,-70.960000,19.230000,,,,,,,,,5.358,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.700000,16.400000,,,,,,,,,9.592,,,,
,,,N41(100)+N41(40),NR SA,2,902,-72.400000,14.440000,,,,,,,,,16.521,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.620000,18.720000,,,,,,,,,29.520,,,,
,,,N41(100)+N41(40),NR SA,2,902,-71.570000,15.860000,,,,,,,,,49.710,,,,
