IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
13,1,,,-121.9314830,47.5244923,2026-01-26 19:41:50.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-65.270000
14,1,,,-121.9314830,47.5244923,2026-01-26 19:41:51.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-63.980000
15,1,,,-121.9314830,47.5244923,2026-01-26 19:41:52.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,,-66.040000
16,1,,,-121.9314830,47.5244923,2026-01-26 19:41:53.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-67.630000
17,1,,,-121.9314830,47.5244923,2026-01-26 19:41:53.487,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,,,,,,,,,,,,,
18,1,,,-121.9314830,47.5244923,2026-01-26 19:41:54.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-68.670000
19,1,,,-121.9314830,47.5244923,2026-01-26 19:41:55.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-67.610000
20,1,,,-121.9314830,47.5244923,2026-01-26 19:41:56.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-70.350000
21,1,,,-121.9314830,47.5244923,2026-01-26 19:41:57.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-72.780000
22,1,,,-121.9314830,47.5244923,2026-01-26 19:41:58.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-74.500000
23,1,,,-121.9314830,47.5244923,2026-01-26 19:41:59.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-72.490000
24,1,,,-121.9314830,47.5244923,2026-01-26 19:42:00.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-73.380000
25,1,,,-121.9314830,47.5244923,2026-01-26 19:42:01.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-72.450000
26,1,,,-121.9314830,47.5244923,2026-01-26 19:42:02.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-72.310000
27,1,,,-121.9314830,47.5244923,2026-01-26 19:42:03.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-70.550000
28,1,,,-121.9314830,47.5244923,2026-01-26 19:42:04.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-71.690000
29,1,,,-121.9314830,47.5244923,2026-01-26 19:42:05.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-69.610000
30,1,,,-121.9314830,47.5244923,2026-01-26 19:42:06.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-70.070000
31,1,,,-121.9314830,47.5244923,2026-01-26 19:42:07.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-67.800000
32,1,,,-121.9314830,47.5244923,2026-01-26 19:42:08.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-68.730000
33,1,,,-121.9314830,47.5244923,2026-01-26 19:42:09.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.142485,On,Disconnected,,,,,,,NR (NR_SA),-69.640000
34,1,,,-121.9314830,47.5244923,2026-01-26 19:42:10.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-71.110000
35,1,,,-121.9314830,47.5244923,2026-01-26 19:42:11.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-68.870000
36,1,,,-121.9314830,47.5244923,2026-01-26 19:42:12.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-67.860000
37,1,,,-121.9314830,47.5244923,2026-01-26 19:42:13.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-70.020000
38,1,,,-121.9314830,47.5244923,2026-01-26 19:42:14.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-72.070000
39,1,,,-121.9314830,47.5244923,2026-01-26 19:42:15.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-72.420000
40,1,,,-121.9314830,47.5244923,2026-01-26 19:42:16.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-71.700000
41,1,,,-121.9314830,47.5244923,2026-01-26 19:42:17.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-74.280000
42,1,,,-121.9314830,47.5244923,2026-01-26 19:42:18.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-72.540000
43,1,,,-121.9314830,47.5244923,2026-01-26 19:42:19.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-70.530000
44,1,,,-121.9314830,47.5244923,2026-01-26 19:42:20.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,,Disconnected,,,,,,,NR (NR_SA),-70.140000
45,1,,,-121.9314830,47.5244923,2026-01-26 19:42:21.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,On,Disconnected,,,,,,,NR (NR_SA),-69.420000
46,1,,,-121.9314830,47.5244923,2026-01-26 19:42:22.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,On,Disconnected,,,,,,,NR (NR_SA),-67.210000
47,1,,,-121.9314830,47.5244923,2026-01-26 19:42:23.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,,Disconnected,,,,,,,NR (NR_SA),-68.720000
48,1,,,-121.9314830,47.5244923,2026-01-26 19:42:24.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,On,Disconnected,,,,,,,NR (NR_SA),-75.180000
49,1,,,-121.9314830,47.5244923,2026-01-26 19:42:25.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,On,Disconnected,,,,,,,NR (NR_SA),-77.660000
50,1,,,-121.9314830,47.5244923,2026-01-26 19:42:26.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,On,Disconnected,,,,,,,NR (NR_SA),-77.970000
51,1,,,-121.9314830,47.5244923,2026-01-26 19:42:27.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,On,Disconnected,,,,,,,NR (NR_SA),-71.090000
52,1,,,-121.9314830,47.5244923,2026-01-26 19:42:28.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,,Disconnected,,,,,,,NR (NR_SA),-69.460000
53,1,,,-121.9314830,47.5244923,2026-01-26 19:42:29.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.245656,On,Disconnected,,,,,,,NR (NR_SA),-66.720000
54,1,,,-121.9314830,47.5244923,2026-01-26 19:42:30.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-67.860000
55,1,,,-121.9314830,47.5244923,2026-01-26 19:42:31.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-69.660000
56,1,,,-121.9314830,47.5244923,2026-01-26 19:42:32.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-74.310000
57,1,,,-121.9314830,47.5244923,2026-01-26 19:42:33.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-75.410000
58,1,,,-121.9314830,47.5244923,2026-01-26 19:42:34.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-77.340000
59,1,,,-121.9314830,47.5244923,2026-01-26 19:42:35.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-76.770000
60,1,,,-121.9314830,47.5244923,2026-01-26 19:42:36.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-74.400000
61,1,,,-121.9314830,47.5244923,2026-01-26 19:42:37.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-75.560000
62,1,,,-121.9314830,47.5244923,2026-01-26 19:42:38.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-74.700000
63,1,,,-121.9314830,47.5244923,2026-01-26 19:42:39.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-75.780000
64,1,,,-121.9314830,47.5244923,2026-01-26 19:42:40.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,,Disconnected,,,,,,,NR (NR_SA),-78.600000
65,1,,,-121.9314830,47.5244923,2026-01-26 19:42:41.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-80.090000
66,1,,,-121.9314830,47.5244923,2026-01-26 19:42:42.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-76.150000
67,1,,,-121.9314830,47.5244923,2026-01-26 19:42:43.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-74.400000
68,1,,,-121.9314830,47.5244923,2026-01-26 19:42:44.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-74.100000
69,1,,,-121.9314830,47.5244923,2026-01-26 19:42:45.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-73.980000
70,1,,,-121.9314830,47.5244923,2026-01-26 19:42:46.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-74.490000
71,1,,,-121.9314830,47.5244923,2026-01-26 19:42:47.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-77.200000
72,1,,,-121.9314830,47.5244923,2026-01-26 19:42:48.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-82.060000
73,1,,,-121.9314830,47.5244923,2026-01-26 19:42:49.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.359962,On,Disconnected,,,,,,,NR (NR_SA),-82.820000
74,1,,,-121.9314830,47.5244923,2026-01-26 19:42:50.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-80.800000
75,1,,,-121.9314830,47.5244923,2026-01-26 19:42:51.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-79.430000
76,1,,,-121.9314830,47.5244923,2026-01-26 19:42:52.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-79.790000
77,1,,,-121.9314830,47.5244923,2026-01-26 19:42:53.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-82.390000
78,1,,,-121.9314830,47.5244923,2026-01-26 19:42:54.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-82.400000
79,1,,,-121.9314830,47.5244923,2026-01-26 19:42:55.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-80.230000
80,1,,,-121.9314830,47.5244923,2026-01-26 19:42:56.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-79.450000
81,1,,,-121.9314830,47.5244923,2026-01-26 19:42:57.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-78.290000
82,1,,,-121.9314830,47.5244923,2026-01-26 19:42:58.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-76.850000
83,1,,,-121.9314830,47.5244923,2026-01-26 19:42:59.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-76.080000
84,1,,,-121.9314830,47.5244923,2026-01-26 19:43:00.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.351188,On,Disconnected,,,,,,,NR (NR_SA),-74.690000
85,1,,,-121.9314830,47.5244923,2026-01-26 19:43:01.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.351188,On,Disconnected,,,,,,,NR (NR_SA),-75.350000
86,1,,,-121.9314830,47.5244923,2026-01-26 19:43:02.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.351188,On,Disconnected,,,,,,,NR (NR_SA),-75.970000
87,1,,,-121.9314830,47.5244923,2026-01-26 19:43:03.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.351188,On,Disconnected,,,,,,,NR (NR_SA),-78.800000
88,1,,,-121.9314830,47.5244923,2026-01-26 19:43:04.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.351188,On,Disconnected,,,,,,,NR (NR_SA),-81.490000
89,1,,,-121.9314830,47.5244923,2026-01-26 19:43:05.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.351188,On,Disconnected,,,,,,,NR (NR_SA),-82.840000
90,1,,,-121.9314830,47.5244923,2026-01-26 19:43:06.000,_20260126_114137_CH01_TMO_5GNR_WFC_DUT_TC-164.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.351188,On,Connected,-64.000000,2412,154,,,,IWLAN,-81.760000
