[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [System] Num of CC (Data),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[LTE] [Data Throughput] [Downlink (All)] [PDSCH] PDSCH TP (Total),[LTE] [Data Throughput] [Uplink (All)] [PUSCH] PUSCH TP (Total)
,,,N25(20),,1,872,-104.200000,-0.180000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.750000,-0.930000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.590000,-2.650000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.570000,-2.610000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.830000,0.360000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.090000,-0.250000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.560000,-1.950000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-100.420000,3.140000,,,,,,,,,,,,,
,,,N25(20),,1,872,-99.700000,1.790000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.410000,0.180000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.350000,-3.390000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.950000,-4.540000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.270000,-3.660000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.600000,-2.840000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.130000,-3.960000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.340000,-3.730000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.170000,0.660000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.190000,-2.930000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N25(20),NR SA,1,872,-107.460000,-3.640000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20),NR SA,1,872,-104.750000,-1.240000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.170000,-3.260000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-109.300000,-3.220000,,,,,,,,,10.833,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.380000,-0.410000,,,,,,,,,10.432,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.360000,0.830000,,,,,,,,,4.463,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.080000,-0.200000,,,,,,,,,7.846,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.960000,0.650000,,,,,,,,,10.094,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.040000,1.720000,,,,,,,,,8.108,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.620000,2.460000,,,,,,,,,9.101,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-101.990000,2.060000,,,,,,,,,1.222,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.080000,1.910000,,,,,,,,,3.645,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.240000,0.770000,,,,,,,,,7.707,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.610000,1.180000,,,,,,,,,7.595,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.840000,3.000000,,,,,,,,,8.064,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.280000,2.750000,,,,,,,,,7.034,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-101.290000,4.030000,,,,,,,,,6.722,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-100.550000,4.330000,,,,,,,,,8.195,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-100.700000,4.400000,,,,,,,,,8.511,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-101.830000,2.960000,,,,,,,,,8.688,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.800000,2.480000,,,,,,,,,8.618,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.520000,1.640000,,,,,,,,,3.885,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.860000,-1.320000,,,,,,,,,7.475,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.190000,-0.690000,,,,,,,,,9.864,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.240000,0.880000,,,,,,,,,10.596,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.140000,-0.440000,,,,,,,,,10.694,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.430000,2.810000,,,,,,,,,9.263,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.680000,-1.880000,,,,,,,,,15.691,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.300000,-5.690000,,,,,,,,,12.996,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.230000,-3.460000,,,,,,,,,14.491,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.760000,0.240000,,,,,,,,,17.256,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.190000,-2.650000,,,,,,,,,15.576,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-114.170000,-6.900000,,,,,,,,,12.329,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.090000,-0.730000,,,,,,,,,14.429,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.980000,3.880000,,,,,,,,,12.767,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.840000,3.480000,,,,,,,,,16.477,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-102.850000,3.600000,,,,,,,,,17.536,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.950000,1.020000,,,,,,,,,17.918,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.590000,0.920000,,,,,,,,,21.279,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-105.520000,-3.680000,,,,,,,,,17.739,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,2,872,-109.020000,-3.570000,,,,,,,,,11.196,,,,
,,,N25(20)+N71(20),NR SA,2,872,-110.620000,-4.050000,,,,,,,,,6.438,,,,
,,,N25(20)+N71(20),NR SA,2,872,-107.400000,-3.210000,,,,,,,,,8.828,,,,
,,,N25(20)+N71(20),NR SA,2,872,-107.600000,-4.240000,,,,,,,,,12.843,,,,
,,,N25(20)+N71(20),NR SA,2,872,-110.350000,-5.090000,,,,,,,,,13.029,,,,
,,,N25(20)+N71(20),NR SA,2,872,-109.220000,-1.740000,,,,,,,,,9.624,,,,
,,,N25(20)+N71(20),NR SA,2,872,-108.940000,-0.800000,,,,,,,,,5.205,,,,
,,,N25(20)+N71(20),NR SA,2,872,-109.830000,-2.590000,,,,,,,,,4.659,,,,
,,,N25(20)+N71(20),NR SA,2,872,-110.150000,-1.430000,,,,,,,,,1.299,,,,
,,,N25(20)+N71(20),NR SA,2,872,-108.590000,0.700000,,,,,,,,,4.070,,,,
,,,N25(20)+N71(20),NR SA,2,872,-103.870000,0.840000,,,,,,,,,4.932,,,,
,,,N25(20)+N71(20),NR SA,2,872,-101.750000,0.950000,,,,,,,,,6.340,,,,
,,,N25(20)+N71(20),NR SA,2,872,-101.080000,-0.180000,,,,,,,,,6.667,,,,
,,,N25(20)+N71(20),NR SA,2,872,-104.830000,-3.000000,,,,,,,,,6.776,,,,
,,,N25(20)+N71(20),NR SA,2,872,-104.650000,-3.480000,,,,,,,,,6.656,,,,
,,,N25(20)+N71(20),NR SA,2,872,-105.360000,-3.330000,,,,,,,,,6.558,,,,
,,,N25(20)+N71(20),NR SA,2,872,-102.430000,1.000000,,,,,,,,,8.664,,,,
,,,N25(20)+N71(20),NR SA,2,872,-101.520000,2.210000,,,,,,,,,12.080,,,,
,,,N25(20)+N71(20),NR SA,2,872,-101.830000,2.890000,,,,,,,,,11.556,,,,
,,,N25(20)+N71(20),NR SA,2,872,-104.490000,-0.070000,,,,,,,,,11.567,,,,
,,,N25(20)+N71(20),NR SA,2,872,-106.490000,0.430000,,,,,,,,,13.073,,,,
,,,N25(20)+N71(20),NR SA,2,872,-104.410000,0.950000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20),NR SA,2,872,-107.040000,1.590000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-107.650000,-1.240000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-105.230000,1.050000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-105.560000,0.620000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-109.130000,-0.490000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-107.210000,2.030000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.910000,-1.070000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.430000,-1.850000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.920000,1.240000,,,,,,,,,,,,,
,,,N25(20),,1,872,-112.640000,-4.600000,,,,,,,,,,,,,
,,,N25(20),,1,872,-111.000000,-3.370000,,,,,,,,,,,,,
,,,N25(20),,1,75,-103.570000,-1.640000,,,,,,,,,,,,,
,,,N25(20),,1,75,-106.660000,-3.930000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,75,-106.040000,-6.540000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.160000,-3.230000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.770000,-3.860000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.800000,-4.240000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.790000,-4.810000,,,,,,,,,,,,,
,,,N25(20),,1,872,-110.570000,-5.560000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.050000,-0.870000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.330000,-1.710000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.100000,-3.210000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-106.350000,-3.370000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-109.690000,-5.360000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-106.000000,-0.920000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-105.940000,0.100000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.770000,-5.700000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.010000,-2.190000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-106.590000,-3.370000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.090000,-7.240000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-102.200000,-0.730000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-105.720000,-4.360000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.950000,-4.080000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-111.940000,-6.160000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.670000,-2.800000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-109.260000,-3.760000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-102.840000,-0.100000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-103.720000,-1.540000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-102.730000,1.870000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-103.970000,-1.180000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-106.640000,-3.120000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-110.320000,-5.180000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-109.070000,-3.950000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,3,872,-107.490000,-3.920000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.740000,0.370000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.660000,-0.380000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.730000,-3.130000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.950000,-6.050000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,670,-111.040000,-6.160000,,,,,,,,,,,,,
,,,N25(20),,1,670,-115.400000,-9.610000,,,,,,,,,,,,,
,,,N25(20),,1,670,-112.720000,-6.430000,,,,,,,,,,,,,
,,,N25(20),,1,670,-109.730000,-0.900000,,,,,,,,,,,,,
,,,N25(20),,1,670,-110.660000,-6.590000,,,,,,,,,,,,,
,,,N25(20),,1,670,-109.420000,-3.690000,,,,,,,,,,,,,
,,,N25(20),,1,670,-110.270000,-3.990000,,,,,,,,,,,,,
,,,N25(20),,1,670,-107.640000,-3.230000,,,,,,,,,,,,,
,,,N25(20),,1,670,-106.940000,-3.050000,,,,,,,,,,,,,
,,,N25(20),,1,670,-107.980000,-2.170000,,,,,,,,,,,,,
,,,N25(20),,1,670,-107.920000,-1.830000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.660000,-3.170000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.480000,4.270000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.010000,0.240000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.170000,-1.060000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.140000,-1.840000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.120000,-1.130000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.800000,-1.320000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.490000,-3.340000,,,,,,,,,,,,,
,,,N25(20),,1,75,-103.530000,-3.450000,,,,,,,,,,,,,
,,,N25(20),,1,75,-103.960000,-3.640000,,,,,,,,,,,,,
,,,N25(20),,1,75,-105.370000,-7.170000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.610000,-9.480000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.000000,-6.110000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.170000,-6.500000,,,,,,,,,,,,,
,,,N25(20),,1,75,-110.450000,-6.740000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.760000,-4.870000,,,,,,,,,,,,,
,,,N25(20),,1,75,-109.450000,-6.540000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N25(20),NR SA,1,75,-108.080000,-4.670000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20),NR SA,1,75,-108.490000,-4.910000,,,,,,,,,,,,,
,,,N25(20),NR SA,1,75,-108.400000,-6.710000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,75,-107.710000,-6.080000,,,,,,,,,23.710,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,75,-110.260000,-7.100000,,,,,,,,,20.744,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,75,-108.530000,-3.590000,,,,,,,,,34.100,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,75,-109.150000,-2.530000,,,,,,,,,101.318,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,1,670,-110.790000,-5.470000,,,,,,,,,135.577,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,670,-108.370000,-4.500000,,,,,,,,,185.847,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,1,872,-107.910000,-4.330000,,,,,,,,,115.849,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.800000,-0.270000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.040000,-2.580000,,,,,,,,,7.715,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.230000,-3.170000,,,,,,,,,25.469,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.740000,-2.050000,,,,,,,,,7.649,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.570000,-0.880000,,,,,,,,,5.696,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-103.110000,1.480000,,,,,,,,,15.015,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-104.660000,-2.600000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.990000,-3.630000,,,,,,,,,6.165,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.840000,-2.080000,,,,,,,,,6.083,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-106.620000,-4.170000,,,,,,,,,6.849,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,1,670,-108.560000,-5.980000,,,,,,,,,5.543,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-104.790000,-2.980000,,,,,,,,,1.744,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-104.260000,-0.300000,,,,,,,,,10.082,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-104.430000,0.230000,,,,,,,,,13.509,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-107.320000,-1.650000,,,,,,,,,9.373,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-110.530000,-5.950000,,,,,,,,,7.729,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,670,-111.590000,-4.620000,,,,,,,,,5.735,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,1,75,-109.320000,-5.270000,,,,,,,,,3.241,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,75,-106.960000,-2.030000,,,,,,,,,3.034,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-104.920000,-0.720000,,,,,,,,,2.758,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.240000,-0.800000,,,,,,,,,4.037,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.780000,-0.400000,,,,,,,,,3.044,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.150000,-1.330000,,,,,,,,,4.583,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.650000,-1.830000,,,,,,,,,5.205,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.620000,-0.360000,,,,,,,,,5.658,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.550000,-1.740000,,,,,,,,,5.489,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-108.940000,-3.640000,,,,,,,,,2.477,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-109.250000,-4.150000,,,,,,,,,2.793,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-108.100000,-2.130000,,,,,,,,,2.030,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.280000,-1.710000,,,,,,,,,2.968,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.360000,0.160000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-103.260000,0.410000,,,,,,,,,2.376,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-102.160000,0.800000,,,,,,,,,6.204,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-102.300000,-0.110000,,,,,,,,,1.091,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-103.280000,1.040000,,,,,,,,,3.492,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-104.100000,-0.270000,,,,,,,,,1.995,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.750000,-1.180000,,,,,,,,,3.386,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.350000,-1.960000,,,,,,,,,4.609,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.580000,-1.210000,,,,,,,,,10.137,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.810000,-1.890000,,,,,,,,,10.115,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.990000,-3.920000,,,,,,,,,7.086,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.650000,-4.640000,,,,,,,,,4.915,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.120000,-2.700000,,,,,,,,,7.544,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-106.380000,-1.430000,,,,,,,,,8.269,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.650000,-2.190000,,,,,,,,,9.035,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-109.190000,-2.360000,,,,,,,,,9.086,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-107.910000,-2.020000,,,,,,,,,11.449,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-105.250000,1.700000,,,,,,,,,8.991,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-101.790000,3.710000,,,,,,,,,10.541,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-100.290000,3.790000,,,,,,,,,12.178,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-99.750000,2.770000,,,,,,,,,11.305,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-100.150000,2.450000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20)+N41(90),NR SA,3,872,-100.540000,3.320000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(90),,3,872,-99.310000,5.350000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(90),,3,872,-99.370000,4.500000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(90),,3,872,-100.020000,2.260000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(90),,3,872,-101.710000,1.490000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(90),,3,872,-102.880000,0.920000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(90),,2,872,-104.870000,1.340000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-104.560000,3.780000,,,,,,,,,,,,,
,,,N25(20)+N71(20),,2,872,-102.390000,3.130000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.620000,0.600000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.020000,-1.030000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.930000,-2.360000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.630000,-1.630000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.840000,-0.900000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.730000,-0.360000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.100000,-0.810000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.380000,-0.060000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.590000,-1.930000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.150000,-2.880000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.610000,-1.630000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.620000,0.460000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.480000,1.190000,,,,,,,,,,,,,
,,,N25(20),,1,872,-101.960000,3.490000,,,,,,,,,,,,,
,,,N25(20),,1,872,-101.800000,2.160000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.910000,2.380000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.800000,2.790000,,,,,,,,,,,,,
,,,N25(20),,1,872,-101.200000,1.830000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.250000,0.340000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.140000,2.360000,,,,,,,,,,,,,
,,,N25(20),,1,872,-100.930000,3.590000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.810000,-0.540000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.790000,0.480000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.000000,-1.800000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.860000,-0.960000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.540000,-2.730000,,,,,,,,,,,,,
,,,N25(20),,1,872,-110.920000,-1.780000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.200000,-1.110000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.020000,-1.370000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.230000,-2.390000,,,,,,,,,,,,,
,,,N25(20),,1,872,-103.300000,0.410000,,,,,,,,,,,,,
,,,N25(20),,1,872,-102.320000,1.250000,,,,,,,,,,,,,
,,,N25(20),,1,872,-101.720000,-0.550000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.240000,-2.690000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.130000,-2.760000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.930000,-3.520000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.970000,0.060000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.980000,-2.330000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.770000,-0.100000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.500000,-1.260000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.570000,-0.790000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.720000,0.450000,,,,,,,,,,,,,
,,,N25(20),,1,872,-104.390000,0.170000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.530000,-4.310000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.070000,-0.330000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.610000,-0.280000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.590000,-0.500000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.690000,0.280000,,,,,,,,,,,,,
