[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [System] Num of CC (Data),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[LTE] [Data Throughput] [Downlink (All)] [PDSCH] PDSCH TP (Total),[LTE] [Data Throughput] [Uplink (All)] [PUSCH] PUSCH TP (Total)
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N25(10),NR SA,0,75,-104.960000,-3.420000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20),NR SA,1,75,-107.570000,-4.830000,,,,,,,,,,,,0.001000,0.003000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,75,-107.850000,-4.550000,,,,,,,,,,,,13.445000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,75,-107.880000,-4.420000,,,,,,,,,14.765,,,28.518000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-109.040000,-4.420000,,,,,,,,,27.645,,,43.465000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.170000,-3.670000,,,,,,,,,45.681,,,51.312000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.160000,-3.920000,,,,,,,,,44.428,,,37.528000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.240000,-4.190000,,,,,,,,,35.124,,,38.193000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.310000,-5.670000,,,,,,,,,34.148,,,39.421000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.260000,-5.770000,,,,,,,,,41.010,,,38.665000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-110.350000,-5.020000,,,,,,,,,37.173,,,37.370000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-110.280000,-4.820000,,,,,,,,,37.067,,,45.065000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.280000,-4.950000,,,,,,,,,37.771,,,37.991000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-113.450000,-7.280000,,,,,,,,,39.492,,,47.281000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-113.530000,-7.390000,,,,,,,,,43.682,,,42.349000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.850000,-7.140000,,,,,,,,,40.593,,,42.527000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-113.080000,-6.710000,,,,,,,,,41.288,,,50.831000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.110000,-5.990000,,,,,,,,,49.774,,,53.667000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.740000,-5.040000,,,,,,,,,50.191,,,66.271000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.630000,-6.040000,,,,,,,,,57.630,,,59.187000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.500000,-5.340000,,,,,,,,,61.768,,,62.446000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.710000,-5.690000,,,,,,,,,58.100,,,49.396000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.580000,-6.220000,,,,,,,,,46.507,,,24.045000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-111.680000,-5.770000,,,,,,,,,23.225,,,51.363000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.250000,-6.510000,,,,,,,,,47.978,,,34.205000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.570000,-6.990000,,,,,,,,,30.033,,,37.157000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.540000,-6.660000,,,,,,,,,36.168,,,41.371000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-113.180000,-6.700000,,,,,,,,,40.144,,,36.739000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-112.920000,-6.150000,,,,,,,,,35.121,,,35.000000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-111.860000,-5.880000,,,,,,,,,33.571,,,32.240000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-112.350000,-6.060000,,,,,,,,,29.980,,,37.832000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-110.810000,-4.320000,,,,,,,,,35.627,,,40.932000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-110.460000,-4.220000,,,,,,,,,39.882,,,40.814000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-110.550000,-4.650000,,,,,,,,,39.090,,,41.403000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-111.280000,-4.380000,,,,,,,,,38.505,,,37.717000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-111.630000,-4.810000,,,,,,,,,34.338,,,28.345000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-111.550000,-5.180000,,,,,,,,,26.993,,,30.173000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-111.660000,-4.850000,,,,,,,,,28.633,,,41.560000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-111.810000,-5.670000,,,,,,,,,43.532,,,39.802000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-112.580000,-6.410000,,,,,,,,,33.443,,,42.022000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-112.570000,-6.960000,,,,,,,,,43.650,,,41.810000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-112.470000,-6.600000,,,,,,,,,35.922,,,48.413000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-113.360000,-7.300000,,,,,,,,,49.966,,,47.978000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-112.950000,-7.660000,,,,,,,,,41.844,,,44.756000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,75,-113.700000,-7.850000,,,,,,,,,44.815,,,51.211000,
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,1,872,-112.190000,-6.620000,,,,,,,,,46.343,,,46.933000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.520000,-1.070000,,,,,,,,,44.140,,,28.269000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.430000,-0.190000,,,,,,,,,26.784,,,20.386000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.820000,-0.690000,,,,,,,,,19.407,,,11.556000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.710000,-0.960000,,,,,,,,,8.766,,,11.028000,0.001000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.350000,-0.350000,,,,,,,,,10.142,,,11.033000,0.002000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.900000,-0.150000,,,,,,,,,10.966,,,18.076000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.080000,-0.290000,,,,,,,,,16.598,,,6.555000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.890000,0.620000,,,,,,,,,6.214,,,2.365000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.260000,-0.100000,,,,,,,,,2.247,,,2.771000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-108.570000,-2.520000,,,,,,,,,1.849,,,1.250000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-108.440000,-2.490000,,,,,,,,,1.154,,,1.578000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-108.040000,-1.600000,,,,,,,,,2.341,,,0.529000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-106.390000,-0.520000,,,,,,,,,0.470,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-106.520000,-0.850000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-106.980000,-0.930000,,,,,,,,,0.000,,,0.011000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-109.580000,-4.280000,,,,,,,,,0.000,,,0.002000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-110.450000,-4.750000,,,,,,,,,0.000,,,0.001000,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-107.310000,-1.790000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-107.640000,-2.460000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-109.500000,-3.090000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-108.300000,-1.840000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-108.610000,-2.900000,,,,,,,,,,,,,
,,,N25(x)+N71(x)+N41(x)+N41(x),,2,872,-107.940000,-2.030000,,,,,,,,,,,,,
,,,N25(10),,1,872,-104.690000,-1.020000,,,,,,,,,,,,,
,,,N25(10),,1,872,-106.690000,-1.790000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.700000,-2.540000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.000000,-3.370000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-110.200000,-6.090000,,,,,,,,,,,,5.913000,0.027000
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-110.010000,-3.880000,,,,,,,,,,,,4.888000,0.090000
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-109.270000,-3.530000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-106.580000,-3.880000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-108.890000,-4.680000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-108.530000,-3.820000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-107.570000,-2.510000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-105.390000,-2.060000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-107.680000,-3.260000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-107.770000,-2.260000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-107.650000,-3.470000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-108.010000,-2.920000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-107.850000,-2.330000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-107.250000,-2.110000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-107.730000,-1.790000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-106.360000,-1.920000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-105.960000,-2.970000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-106.310000,-4.120000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-106.080000,-3.440000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-105.640000,-2.300000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-108.620000,-5.540000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-109.120000,-4.150000,,,,,,,,,,,,,
,,,N25(10)+N71(x)+N41(x)+N41(x),,1,872,-107.270000,-3.560000,,,,,,,,,,,,,
,,,N25(10),,1,872,-105.840000,-3.390000,,,,,,,,,,,,,
,,,N25(10),,1,872,-106.200000,-4.030000,,,,,,,,,,,,,
,,,N25(10),,1,872,-105.790000,-3.640000,,,,,,,,,,,,,
,,,N25(10),,1,872,-105.620000,-3.420000,,,,,,,,,,,,,
,,,N25(10),,0,872,-107.340000,-3.480000,,,,,,,,,,,,,
,,,N25(10),,1,872,-111.280000,-5.190000,,,,,,,,,,,,,
,,,N25(10),,1,872,-111.700000,-5.630000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.840000,-3.820000,,,,,,,,,,,,,
,,,N25(10),,0,872,-108.480000,-4.380000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.460000,-3.800000,,,,,,,,,,,,,
,,,N25(10),,1,872,-106.820000,-4.150000,,,,,,,,,,,,,
,,,N25(10),,0,872,-106.990000,-4.500000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.980000,-2.820000,,,,,,,,,,,,,
,,,N25(10),,0,872,-108.830000,-3.400000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.540000,-2.890000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.880000,-3.440000,,,,,,,,,,,,0.003000,
,,,N25(20),,1,872,-110.280000,-3.660000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.760000,-3.080000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.180000,-1.480000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.380000,-0.900000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.370000,-2.380000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.550000,-2.860000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.340000,-1.980000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.670000,-1.990000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.630000,-2.900000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.910000,-1.970000,,,,,,,,,,,,,
,,,N25(20),,1,872,-105.450000,-1.830000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.850000,-1.910000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.000000,-1.120000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.130000,-1.680000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.020000,-1.930000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.240000,-2.980000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.400000,-4.980000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.090000,-2.200000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.840000,-3.490000,,,,,,,,,,,,,
,,,N25(x),,1,872,-108.630000,-2.840000,,,,,,,,,,,,,
,,,N25(10),,1,872,-105.600000,-1.980000,,,,,,,,,,,,,
,,,N25(10),,1,872,-102.750000,-0.120000,,,,,,,,,,,,,
,,,N25(10),,0,872,-101.890000,1.080000,,,,,,,,,,,,,
,,,N25(10),,1,872,-104.920000,-2.100000,,,,,,,,,,,,,
,,,N25(10),,0,872,-107.150000,-3.820000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N25(x),NR SA,1,872,-105.040000,-1.030000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,872,-105.970000,0.520000,,,,,,,,,,,,0.114000,0.003000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-108.800000,-2.600000,,,,,,,,,,,,6.181000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-111.630000,-4.880000,,,,,,,,,5.406,,,2.748000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-111.800000,-5.900000,,,,,,,,,3.153,,,6.364000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-111.850000,-5.570000,,,,,,,,,5.868,,,18.552000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-109.560000,-2.740000,,,,,,,,,17.122,,,20.979000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-108.830000,-2.870000,,,,,,,,,19.976,,,4.336000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-110.150000,-4.580000,,,,,,,,,4.756,,,8.876000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-109.920000,-3.610000,,,,,,,,,7.385,,,4.302000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-110.480000,-4.230000,,,,,,,,,4.970,,,4.280000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.480000,-4.940000,,,,,,,,,2.041,,,9.494000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-112.120000,-5.990000,,,,,,,,,8.796,,,23.365000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-111.770000,-5.370000,,,,,,,,,24.176,,,10.790000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-112.440000,-6.180000,,,,,,,,,9.940,,,8.515000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-114.100000,-7.160000,,,,,,,,,8.294,,,17.625000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-113.330000,-6.110000,,,,,,,,,16.556,,,17.223000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-111.980000,-4.460000,,,,,,,,,16.684,,,13.504000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-109.520000,-2.630000,,,,,,,,,12.302,,,16.568000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-109.020000,-1.750000,,,,,,,,,12.548,,,19.463000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-108.220000,0.040000,,,,,,,,,22.284,,,12.008000,0.033000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.770000,-3.790000,,,,,,,,,10.549,,,12.658000,0.026000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-113.310000,-6.900000,,,,,,,,,12.580,,,21.406000,0.001000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-112.900000,-6.280000,,,,,,,,,19.324,,,50.233000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-111.250000,-5.530000,,,,,,,,,44.302,,,26.331000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-109.950000,-4.050000,,,,,,,,,29.082,,,39.861000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-109.170000,-3.360000,,,,,,,,,37.600,,,31.750000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.180000,-3.900000,,,,,,,,,31.305,,,19.562000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.580000,-5.090000,,,,,,,,,18.554,,,17.424000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-111.340000,-4.410000,,,,,,,,,11.040,,,4.280000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-110.920000,-4.250000,,,,,,,,,9.511,,,12.399000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-108.210000,-3.230000,,,,,,,,,11.841,,,12.592000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-109.500000,-4.470000,,,,,,,,,11.853,,,31.379000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.700000,-1.650000,,,,,,,,,29.796,,,0.980000,0.003000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.180000,-3.280000,,,,,,,,,0.941,,,16.682000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.390000,-4.070000,,,,,,,,,15.813,,,10.475000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.080000,-4.140000,,,,,,,,,9.950,,,2.343000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.150000,-3.300000,,,,,,,,,0.000,,,2.410000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-112.520000,-5.940000,,,,,,,,,2.215,,,0.642000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-112.740000,-3.990000,,,,,,,,,0.321,,,5.001000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.910000,-2.880000,,,,,,,,,5.034,,,2.893000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.710000,-3.810000,,,,,,,,,4.986,,,8.645000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.380000,-3.020000,,,,,,,,,8.356,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.020000,-2.970000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-112.000000,-5.090000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.520000,-3.550000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.740000,-4.690000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-108.770000,-3.240000,,,,,,,,,0.000,,,,
,,,N25(10)+N71(x)+N41(x)+N41(x),NR SA,3,75,-108.610000,-2.870000,,,,,,,,,0.000,,,,
,,,N25(10),NR SA,1,75,-107.350000,-3.270000,,,,,,,,,0.000,,,,
,,,N25(10),NR SA,1,75,-109.600000,-5.810000,,,,,,,,,0.000,,,,
,,,N25(10),NR SA,1,75,-106.690000,-4.110000,,,,,,,,,0.000,,,,
,,,,NR SA,,,,,,,,,,,,,0.000,,,,
,,,N25(10),NR SA,0,75,-106.320000,-2.560000,,,,,,,,,0.000,,,,
,,,N25(10),NR SA,1,75,-107.670000,-2.420000,,,,,,,,,0.000,,,,
,,,N25(20),NR SA,1,75,-107.840000,-4.170000,,,,,,,,,0.000,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,75,-107.910000,-4.800000,,,,,,,,,0.000,,,7.829000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,75,-108.830000,-4.780000,,,,,,,,,0.000,,,16.595000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,75,-108.320000,-3.130000,,,,,,,,,20.425,,,21.715000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,75,-107.350000,-1.150000,,,,,,,,,21.077,,,22.559000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-107.490000,-2.420000,,,,,,,,,19.493,,,22.729000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-110.500000,-4.210000,,,,,,,,,21.750,,,68.621000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,75,-110.630000,-4.420000,,,,,,,,,,,,99.452000,0.022000
,,,N25(20)+N71(20)+N41(100)+N41(90),,4,75,-111.530000,-5.470000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,75,-108.710000,-4.520000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,4,75,-109.250000,-4.510000,,,,,,,,,,,,6.939000,0.072000
,,,N25(20)+N71(20)+N41(100)+N41(90),,4,75,-111.440000,-4.810000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,75,-108.040000,-4.240000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,75,-107.030000,-2.890000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,75,-107.510000,-2.330000,,,,,,,,,,,,,
,,,N25(x)+N71(x)+N41(x)+N41(x),,1,75,-106.020000,-2.980000,,,,,,,,,,,,,
,,,N25(10),,1,75,-104.930000,-3.980000,,,,,,,,,,,,,
,,,N25(10),,1,75,-105.480000,-3.470000,,,,,,,,,,,,,
,,,N25(10),,1,75,-106.080000,-2.780000,,,,,,,,,,,,,
,,,N25(10),,1,75,-107.160000,-4.350000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(10),,0,75,-106.990000,-3.760000,,,,,,,,,,,,,
,,,N25(10),,1,75,-106.660000,-3.110000,,,,,,,,,,,,,
,,,N25(10),,1,75,-106.880000,-3.660000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.080000,-2.620000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.580000,-3.170000,,,,,,,,,,,,0.055000,0.041000
,,,N25(20),,1,75,-108.770000,-5.190000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.680000,-3.450000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.040000,-3.010000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.880000,-6.660000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.310000,-4.900000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.210000,-1.810000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.330000,-3.660000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.250000,-4.010000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.960000,-3.640000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.400000,-4.470000,,,,,,,,,,,,,
,,,N25(20),,1,75,-109.100000,-5.540000,,,,,,,,,,,,,
,,,N25(20),,1,75,-108.040000,-5.430000,,,,,,,,,,,,,
,,,N25(20),,1,75,-107.970000,-5.220000,,,,,,,,,,,,,
,,,N25(x),,1,75,-107.280000,-2.990000,,,,,,,,,,,,,
,,,N25(10),,1,75,-106.360000,-0.650000,,,,,,,,,,,,,
,,,N25(10),,0,75,-106.530000,-0.770000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(10),,1,75,-106.450000,-3.770000,,,,,,,,,,,,,
,,,N25(10),,1,75,-110.380000,-6.240000,,,,,,,,,,,,,
,,,N25(10),,1,75,-110.410000,-5.890000,,,,,,,,,,,,,
,,,N25(10),,0,75,-108.970000,-4.570000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,N25(10),,1,75,-106.330000,-2.530000,,,,,,,,,,,,,
