[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N25(10),NR SA,872,-111.660000,-3.610000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,872,-112.410000,-4.710000,,,,,,,,,,,,,,
,,,N25(10),NR SA,872,-110.530000,-2.730000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,872,-110.000000,-2.010000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,872,-109.740000,-2.020000,,,,,,,,,,,,,,
,,,N25(10),NR SA,872,-108.690000,-0.480000,,,,,,,,,,,,,,
,,,N25(10),NR SA,872,-108.440000,-0.570000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,872,-109.260000,-1.750000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,872,-108.080000,-1.440000,,,,,,,,,,,,,,
,,,N25(10),NR SA,872,-106.270000,0.990000,,,,,,,,,,,,,,
,,,N25(20),NR SA,872,-107.680000,0.710000,,,,,,,,,,,,,0.119,0.583
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.030000,-1.440000,,,,,,,,,,,,,1.866,0.412
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-108.850000,-0.460000,,,,,,,,,,,,,0.142,0.239
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.030000,-1.560000,,,,,,,,,,,,,0.438,0.359
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-112.110000,-2.360000,,,,,,,,,,,,,0.200,0.119
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-111.770000,-2.070000,,,,,,,,,,,,,0.015,0.172
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-109.310000,-0.210000,,,,,,,,,,,,,0.051,0.064
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-107.780000,2.070000,,,,,,,,,,,,,0.024,0.066
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.160000,-0.160000,,,,,,,,,,,,,0.087,0.184
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.570000,-0.910000,,,,,,,,,,,,,0.209,0.129
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.500000,-2.630000,,,,,,,,,,,,,0.172,0.132
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.780000,-3.360000,,,,,,,,,,,,,3.868,0.173
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.560000,-3.240000,,,,,,,,,,,,,7.039,0.075
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.490000,-2.990000,,,,,,,,,,,,,3.300,0.052
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.570000,-2.610000,,,,,,,,,,,,,1.055,0.080
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-108.850000,-0.070000,,,,,,,,,,,,,0.543,0.069
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-107.670000,0.760000,,,,,,,,,,,,,0.593,0.079
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-106.410000,0.940000,,,,,,,,,,,,,0.924,0.051
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-105.990000,1.150000,,,,,,,,,,,,,3.012,0.070
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-108.640000,-0.410000,,,,,,,,,,,,,4.226,0.068
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-113.160000,-4.910000,,,,,,,,,,,,,4.723,0.090
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-112.540000,-3.800000,,,,,,,,,,,,,8.826,0.063
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-109.690000,-1.490000,,,,,,,,,,,,,12.145,0.133
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-107.980000,0.360000,,,,,,,,,,,,,11.011,0.100
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-105.400000,2.720000,,,,,,,,,,,,,7.041,0.092
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-104.300000,3.060000,,,,,,,,,,,,,8.079,0.061
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-105.720000,1.660000,,,,,,,,,,,,,5.580,0.056
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-105.490000,1.690000,,,,,,,,,,,,,3.988,0.083
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-105.800000,2.110000,,,,,,,,,,,,,1.414,0.121
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-107.640000,-1.780000,,,,,,,,,,,,,1.192,0.072
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-110.640000,-3.330000,,,,,,,,,,,,,1.346,0.091
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-114.310000,-3.080000,,,,,,,,,,,,,0.245,0.075
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-109.560000,-0.400000,,,,,,,,,,,,,1.220,0.069
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-109.150000,-0.520000,,,,,,,,,,,,,0.575,0.064
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-108.920000,-1.440000,,,,,,,,,,,,,0.070,0.044
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-108.360000,2.120000,,,,,,,,,,,,,0.017,0.035
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-108.300000,2.320000,,,,,,,,,,,,,0.007,0.086
,,,N25(20)+N71(x)+N41(x)+N41(x),NR SA,872,-116.260000,-5.380000,,,,,,,,,,,,,0.032,0.039
,,,N71(20)+N71(x)+N41(x)+N41(x),NR SA,80,-101.000000,0.620000,,,,,,,,,,,,,0.023,0.057
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-89.190000,5.320000,,,,,,,,,,,,,20.456,0.399
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-88.880000,5.900000,,,,,,,,,,,,,86.360,0.766
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-88.460000,6.900000,,,,,,,,,,,,,200.268,1.438
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-88.880000,6.790000,,,,,,,,,,,,,386.067,2.846
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-90.780000,5.260000,,,,,,,,,,,,,465.311,3.029
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-90.900000,5.210000,,,,,,,,,,,,,412.514,2.614
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-90.730000,5.070000,,,,,,,,,,,,,308.759,2.253
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-92.020000,3.830000,,,,,,,,,,,,,54.015,0.374
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-92.960000,3.670000,,,,,,,,,,,,,0.009,0.275
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.200000,3.940000,,,,,,,,,,,,,0.488,0.494
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.320000,3.710000,,,,,,,,,,,,,0.223,0.658
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.390000,3.490000,,,,,,,,,,,,,0.799,0.319
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.480000,3.520000,,,,,,,,,,,,,0.286,0.052
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-92.430000,4.450000,,,,,,,,,,,,,0.009,0.004
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-91.840000,4.070000,,,,,,,,,,,,,0.045,0.103
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-91.780000,4.030000,,,,,,,,,,,,,0.072,0.029
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-91.670000,3.970000,,,,,,,,,,,,,0.000,0.099
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-91.430000,3.290000,,,,,,,,,,,,,0.125,0.205
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-94.030000,1.850000,,,,,,,,,,,,,0.008,0.288
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-99.090000,1.340000,,,,,,,,,,,,,0.000,0.001
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-102.990000,0.390000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-104.340000,-1.440000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-104.190000,-1.020000,,,,,,,,,,,,,0.000,0.071
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-114.210000,-1.250000,,,,,,,,,,,,,0.006,0.041
,,,N25(20),NR SA,872,-113.080000,-0.790000,,,,,,,,,,,,,0.007,0.045
,,,N25(20),NR SA,872,-115.340000,-2.860000,,,,,,,,,,,,,0.020,0.052
,,,N25(20),NR SA,872,-115.640000,-2.120000,,,,,,,,,,,,,0.139,0.127
,,,N25(20),NR SA,872,-113.910000,-1.580000,,,,,,,,,,,,,0.111,0.086
,,,N25(20),NR SA,872,-113.790000,-2.300000,,,,,,,,,,,,,0.162,0.128
,,,N25(20),NR SA,872,-113.450000,-0.210000,,,,,,,,,,,,,0.063,0.099
,,,N25(20),NR SA,872,-113.610000,-0.610000,,,,,,,,,,,,,0.064,0.081
,,,N25(20),NR SA,872,-113.780000,0.080000,,,,,,,,,,,,,0.002,0.012
,,,N25(20),NR SA,872,-113.450000,-0.900000,,,,,,,,,,,,,0.002,0.014
,,,N25(20),NR SA,872,-114.450000,-2.920000,,,,,,,,,,,,,0.000,0.016
,,,N25(20),NR SA,872,-114.100000,-1.780000,,,,,,,,,,,,,0.000,0.014
,,,N25(20),NR SA,872,-114.050000,-0.710000,,,,,,,,,,,,,0.000,0.013
,,,N25(20),NR SA,872,-114.660000,-2.160000,,,,,,,,,,,,,0.000,0.009
,,,N25(20),NR SA,872,-115.420000,-3.520000,,,,,,,,,,,,,0.000,0.007
,,,N71(20),NR SA,80,-100.850000,1.360000,,,,,,,,,,,,,0.011,0.017
,,,N71(20),NR SA,80,-101.910000,-0.700000,,,,,,,,,,,,,0.000,0.081
,,,N71(20),NR SA,80,-104.490000,-2.330000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-101.940000,-0.830000,,,,,,,,,,,,,0.000,0.112
,,,N71(20),NR SA,80,-100.010000,1.000000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-101.050000,-0.120000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-101.720000,0.200000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-101.480000,0.350000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-101.130000,-0.330000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-101.470000,-0.400000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-100.830000,-0.770000,,,,,,,,,,,,,0.000,0.000
,,,N71(20),NR SA,80,-101.540000,-1.180000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-101.340000,-0.360000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-102.400000,-1.120000,,,,,,,,,,,,,0.000,0.005
,,,N71(20),NR SA,80,-105.870000,-4.520000,,,,,,,,,,,,,0.000,
,,,N71(10),NR SA,80,-105.710000,-3.810000,,,,,,,,,,,,,0.002,0.077
,,,N71(10),NR SA,80,-106.250000,-4.250000,,,,,,,,,,,,,0.000,
,,,N71(10),NR SA,80,-107.840000,-5.890000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,75,-108.050000,-2.660000,,,,,,,,,,,,,0.000,
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,75,-110.720000,-2.920000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,75,-113.380000,-3.120000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,75,-111.960000,-2.380000,,,,,,,,,,,,,,
,,,N25(10),NR SA,75,-111.400000,-2.750000,,,,,,,,,,,,,0.000,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N25(10),NR SA,75,-111.840000,-2.520000,,,,,,,,,,,,,,
,,,N25(10),NR SA,75,-113.800000,-3.550000,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,75,-114.630000,-3.920000,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
,,,N25(10),NR SA,75,-114.080000,-3.630000,,,,,,,,,,,,,,
,,,N25(10),NR SA,75,-114.840000,-4.590000,,,,,,,,,,,,,,
,,,N25(20),NR SA,75,-115.380000,-4.600000,,,,,,,,,,,,,0.038,0.043
,,,N25(20),NR SA,75,-115.820000,-3.950000,,,,,,,,,,,,,0.134,0.296
,,,N25(20),NR SA,75,-114.650000,-4.030000,,,,,,,,,,,,,0.005,0.065
,,,N71(20),NR SA,80,-110.510000,-4.310000,,,,,,,,,,,,,0.009,0.029
,,,N71(20),NR SA,80,-104.750000,-2.650000,,,,,,,,,,,,,0.001,0.135
,,,N71(20),NR SA,80,-105.450000,-2.930000,,,,,,,,,,,,,0.001,0.091
,,,N71(20),NR SA,80,-104.390000,-1.760000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-100.830000,-0.160000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-95.640000,-0.290000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-94.200000,1.340000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-95.970000,-0.340000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-94.970000,1.360000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-95.830000,1.590000,,,,,,,,,,,,,0.344,0.523
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.920000,1.630000,,,,,,,,,,,,,48.505,1.050
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-94.540000,1.170000,,,,,,,,,,,,,195.127,1.172
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-95.430000,0.620000,,,,,,,,,,,,,143.488,0.967
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-96.060000,-0.160000,,,,,,,,,,,,,259.341,1.658
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-95.280000,1.090000,,,,,,,,,,,,,336.804,2.086
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-94.560000,2.030000,,,,,,,,,,,,,291.685,1.929
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.960000,2.860000,,,,,,,,,,,,,499.688,3.509
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.430000,2.880000,,,,,,,,,,,,,335.928,2.449
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.830000,1.860000,,,,,,,,,,,,,0.000,0.000
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.650000,2.170000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-92.610000,4.460000,,,,,,,,,,,,,0.389,0.363
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.830000,3.050000,,,,,,,,,,,,,0.029,0.144
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.590000,2.890000,,,,,,,,,,,,,0.005,0.108
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.930000,3.020000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-92.910000,3.300000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-91.880000,3.040000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-93.940000,2.820000,,,,,,,,,,,,,0.232,0.275
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-116.210000,-6.260000,,,,,,,,,,,,,0.009,0.062
,,,N25(20),NR SA,75,-116.820000,-6.300000,,,,,,,,,,,,,0.012,0.015
,,,N25(20),NR SA,75,-117.140000,-6.520000,,,,,,,,,,,,,0.174,0.207
,,,N71(20),NR SA,80,-117.130000,-5.880000,,,,,,,,,,,,,0.248,0.165
,,,N71(20),NR SA,80,-107.080000,-3.760000,,,,,,,,,,,,,0.023,0.009
,,,N71(20),NR SA,80,-105.220000,-4.670000,,,,,,,,,,,,,0.003,0.010
,,,N71(20),NR SA,80,-107.710000,-5.710000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-106.710000,-4.210000,,,,,,,,,,,,,0.001,0.154
,,,N71(20),NR SA,80,-107.450000,-5.380000,,,,,,,,,,,,,0.003,1.075
,,,N71(20),NR SA,80,-106.630000,-4.250000,,,,,,,,,,,,,0.002,0.366
,,,N71(20),NR SA,80,-106.300000,-3.690000,,,,,,,,,,,,,0.000,0.001
,,,N71(20),NR SA,80,-106.870000,-4.260000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-106.690000,-4.040000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-107.230000,-4.720000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-106.900000,-4.140000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-107.170000,-4.220000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-107.470000,-4.810000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-107.900000,-5.400000,,,,,,,,,,,,,0.017,0.015
,,,N71(20),NR SA,80,-108.290000,-1.880000,,,,,,,,,,,,,0.002,0.007
,,,N71(20),NR SA,80,-107.400000,-1.440000,,,,,,,,,,,,,0.000,0.000
,,,N71(20),NR SA,80,-106.990000,-2.560000,,,,,,,,,,,,,0.000,0.071
,,,N71(20),NR SA,80,-107.460000,-2.050000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-106.070000,-1.400000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-106.970000,-2.360000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-106.570000,-1.290000,,,,,,,,,,,,,0.144,0.153
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-107.070000,-1.670000,,,,,,,,,,,,,0.242,0.191
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-108.490000,-3.430000,,,,,,,,,,,,,0.030,0.009
,,,N71(20)+N25(x)+N41(x)+N41(x),NR SA,80,-108.650000,-3.420000,,,,,,,,,,,,,0.000,
