[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N71(20)+N25(20)+N41(100),NR SA,211,-94.610000,-3.510000,,,,,,,,,,,,,12.337,0.283
,,,N71(20)+N25(20)+N41(100),NR SA,211,-98.810000,-11.170000,,,,,,,,,,,,,7.700,0.137
,,,N71(20)+N25(20)+N41(100),NR SA,211,-98.940000,-7.070000,,,,,,,,,,,,,11.780,0.106
,,,N71(20)+N25(20)+N41(100),NR SA,211,-94.550000,-1.200000,,,,,,,,,,,,,19.515,0.297
,,,N71(20)+N25(20)+N41(100),NR SA,211,-94.150000,-0.010000,,,,,,,,,,,,,48.613,0.361
,,,N71(20)+N25(20)+N41(100),NR SA,211,-94.820000,-0.150000,,,,,,,,,,,,,35.845,0.294
,,,N71(20)+N25(20)+N41(100),NR SA,211,-95.660000,-2.520000,,,,,,,,,,,,,41.402,0.337
,,,N71(20)+N25(20)+N41(100),NR SA,211,-96.010000,-1.720000,,,,,,,,,,,,,45.711,0.322
,,,N71(20)+N25(20)+N41(100),NR SA,211,-93.950000,0.120000,,,,,,,,,,,,,48.642,0.445
,,,N71(20)+N25(20)+N41(100),NR SA,211,-92.400000,1.300000,,,,,,,,,,,,,9.445,0.306
,,,N71(20)+N25(20)+N41(100),NR SA,211,-92.090000,1.760000,,,,,,,,,,,,,48.591,0.531
,,,N71(20)+N25(20)+N41(100),NR SA,211,-93.890000,-0.820000,,,,,,,,,,,,,0.004,0.150
,,,N71(20)+N25(20)+N41(100),NR SA,211,-97.620000,-2.630000,,,,,,,,,,,,,0.009,0.091
,,,N71(20)+N25(20)+N41(100),NR SA,211,-99.100000,-2.560000,,,,,,,,,,,,,0.000,0.002
,,,N71(20)+N25(20)+N41(100),NR SA,211,-98.060000,0.060000,,,,,,,,,,,,,0.000,0.002
,,,N71(20)+N25(20)+N41(100),NR SA,211,-95.780000,0.390000,,,,,,,,,,,,,0.000,0.002
,,,N71(20)+N25(20)+N41(100),NR SA,211,-95.540000,1.640000,,,,,,,,,,,,,0.003,0.006
,,,N71(20)+N25(20)+N41(100),NR SA,211,-94.050000,1.180000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(20)+N41(100),NR SA,211,-92.230000,0.890000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(20)+N41(100),NR SA,211,-93.520000,-1.140000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(20)+N41(100),NR SA,211,-93.830000,-2.240000,,,,,,,,,,,,,0.000,
,,,N71(20)+N25(20)+N41(100),NR SA,80,-95.720000,-2.920000,,,,,,,,,,,,,0.001,0.001
,,,N71(20),NR SA,80,-95.260000,0.230000,,,,,,,,,,,,,0.000,
,,,N71(20),NR SA,80,-94.800000,0.550000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-99.640000,0.530000,,,,,,,,,,,,,0.001,
,,,N25(20),NR SA,75,-109.540000,-3.570000,,,,,,,,,,,,,0.061,0.025
,,,N25(20),NR SA,75,-108.870000,-1.200000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,NR SA,670,-109.700000,-3.000000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-111.660000,-5.100000,,,,,,,,,,,,,0.015,0.047
,,,N25(20),NR SA,872,-110.840000,-3.500000,,,,,,,,,,,,,0.092,0.135
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.350000,-3.770000,,,,,,,,,,,,,0.083,0.096
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.740000,-4.400000,,,,,,,,,,,,,0.131,0.198
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.640000,-3.230000,,,,,,,,,,,,,0.157,0.234
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.180000,-4.440000,,,,,,,,,,,,,0.279,0.251
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.340000,-5.770000,,,,,,,,,,,,,8.258,0.338
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.120000,-4.230000,,,,,,,,,,,,,11.932,0.156
