IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
43,1,,,-122.3571017,47.1281617,2025-09-29 20:59:30.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128162,-122.357102,n71A,125290,587,-65.070000,9.700000,2,Rank 2 (RI1),17.710000,4.345860,16.911647,0.100000,9.000000,9.437,9.437,,,,,,47.128099,-122.357109
44,1,,,-122.3571317,47.1281617,2025-09-29 20:59:31.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128162,-122.357132,n71A,125290,587,-65.370000,7.700000,2,Rank 2 (RI1),18.200000,1.773519,15.111801,0.100000,11.100000,10.485,10.485,,,,,,47.128099,-122.357130
45,1,,,-122.3571533,47.1281633,2025-09-29 20:59:32.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128163,-122.357153,n71A,125290,587,-65.580000,16.300000,1,Rank 1 (RI0),17.020000,0.860467,15.616071,0.100000,14.000000,9.437,9.437,,,,,,47.128099,-122.357146
46,1,,,-122.3571717,47.1281650,2025-09-29 20:59:33.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128165,-122.357172,n71A,125290,587,-66.010000,4.700000,2,Rank 2 (RI1),18.810000,2.837287,14.930091,0.100000,10.200000,10.485,10.485,,,,,,47.128099,-122.357155
47,1,,,-122.3571817,47.1281667,2025-09-29 20:59:34.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128167,-122.357182,n71A,125290,587,-64.480000,7.300000,1,Rank 1 (RI0),20.270000,0.324330,15.626230,0.100000,13.300000,9.437,9.437,,,,,,47.128098,-122.357160
48,1,,,-122.3571817,47.1281683,2025-09-29 20:59:35.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128168,-122.357182,n71A,125290,587,-64.080000,11.100000,2,Rank 2 (RI1),20.530000,0.451017,17.793478,0.100000,10.400000,10.485,10.485,,,,,,47.128098,-122.357161
49,1,,,-122.3571783,47.1281700,2025-09-29 20:59:36.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128170,-122.357178,n71A,125290,587,-64.480000,4.400000,2,Rank 2 (RI1),20.500000,0.622984,15.112628,0.100000,11.700000,9.437,10.485,,,,,,47.128098,-122.357161
50,1,,,-122.3571750,47.1281717,2025-09-29 20:59:37.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-64.250000,14.000000,2,Rank 2 (RI1),20.850000,5.399065,16.897163,0.100000,9.600000,10.485,9.437,,,,,,47.128098,-122.357161
51,1,,,-122.3571750,47.1281717,2025-09-29 20:59:38.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-63.530000,9.800000,2,Rank 2 (RI1),21.150000,1.603296,15.262136,0.100000,11.400000,9.437,10.485,,,,,,47.128098,-122.357161
52,1,,,-122.3571750,47.1281717,2025-09-29 20:59:39.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-64.010000,10.500000,2,Rank 2 (RI1),21.500000,2.444514,13.686007,0.100000,10.300000,10.485,9.437,,,,,,47.128098,-122.357161
53,1,,,-122.3571750,47.1281717,2025-09-29 20:59:40.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-63.710000,13.000000,2,Rank 2 (RI1),20.690000,0.463684,16.946281,0.100000,10.200000,10.485,10.485,,,,,,47.128098,-122.357161
54,1,,,-122.3571750,47.1281717,2025-09-29 20:59:41.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-63.780000,10.500000,2,Rank 2 (RI1),20.080000,0.673661,17.423729,0.100000,10.600000,9.437,9.437,,,,,,47.128098,-122.357161
55,1,,,-122.3571750,47.1281717,2025-09-29 20:59:42.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-64.790000,12.300000,1,Rank 1 (RI0),18.400000,1.025539,15.767857,0.100000,11.900000,10.485,10.485,,,,,,47.128098,-122.357161
56,1,,,-122.3571750,47.1281717,2025-09-29 20:59:43.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-66.610000,15.300000,2,Rank 2 (RI1),14.730000,0.763666,18.225664,0.100000,10.500000,9.437,9.437,,,,,,47.128098,-122.357161
57,1,,,-122.3571750,47.1281717,2025-09-29 20:59:44.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-66.790000,9.800000,2,Rank 2 (RI1),14.400000,1.192082,17.643902,0.100000,11.700000,10.485,10.485,,,,,,47.128098,-122.357161
58,1,,,-122.3571750,47.1281717,2025-09-29 20:59:45.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-67.400000,12.600000,2,Rank 2 (RI1),13.720000,,15.582375,0.100000,12.000000,9.437,9.437,,,,,,47.128098,-122.357161
59,1,,,-122.3571750,47.1281717,2025-09-29 20:59:46.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-67.050000,13.900000,2,Rank 2 (RI1),16.510000,3.306721,18.044177,0.100000,11.200000,10.485,10.485,,,,,,47.128098,-122.357161
60,1,,,-122.3571750,47.1281717,2025-09-29 20:59:47.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-67.950000,10.600000,2,Rank 2 (RI1),13.330000,0.559134,15.465241,0.100000,9.700000,9.437,9.437,,,,,,47.128098,-122.357161
61,1,,,-122.3571750,47.1281717,2025-09-29 20:59:48.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-66.160000,16.600000,1,Rank 1 (RI0),15.030000,2.513571,14.507177,0.100000,12.400000,10.485,10.485,,,,,,47.128097,-122.357167
62,1,,,-122.3571750,47.1281717,2025-09-29 20:59:49.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-63.920000,14.100000,1,Rank 1 (RI0),16.540000,1.715096,15.632458,0.100000,13.900000,9.437,10.485,,,,,,47.128097,-122.357167
63,1,,,-122.3571750,47.1281717,2025-09-29 20:59:50.007,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.425199,,,,,,
64,1,,,-122.3571750,47.1281717,2025-09-29 20:59:50.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-63.650000,17.300000,1,Rank 1 (RI0),16.740000,1.130636,16.523256,0.100000,14.200000,10.485,9.437,,,,,,47.128097,-122.357169
65,1,,,-122.3571750,47.1281717,2025-09-29 20:59:51.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-63.550000,14.500000,1,Rank 1 (RI0),18.330000,0.979361,16.292632,0.100000,11.900000,9.437,10.485,,,,,,47.128097,-122.357172
66,1,,,-122.3571750,47.1281717,2025-09-29 20:59:52.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-64.760000,14.000000,2,Rank 2 (RI1),18.040000,2.495688,16.788764,0.100000,8.100000,10.485,9.437,,,,,,47.128097,-122.357174
67,1,,,-122.3571750,47.1281717,2025-09-29 20:59:53.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-64.880000,8.900000,2,Rank 2 (RI1),17.530000,2.250956,14.445087,0.100000,8.200000,10.485,10.485,,,,,,47.128097,-122.357174
68,1,,,-122.3571750,47.1281717,2025-09-29 20:59:54.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-65.060000,11.700000,2,Rank 2 (RI1),16.940000,1.609655,16.060241,0.100000,9.100000,9.437,9.437,,,,,,47.128097,-122.357174
69,1,,,-122.3571750,47.1281717,2025-09-29 20:59:55.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-65.300000,15.200000,2,Rank 2 (RI1),17.810000,0.017475,15.525000,0.100000,8.200000,9.437,10.485,,,,,,47.128097,-122.357174
70,1,,,-122.3571750,47.1281717,2025-09-29 20:59:56.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-65.540000,11.800000,2,Rank 2 (RI1),18.140000,1.836035,16.862745,0.100000,8.000000,10.485,9.437,,,,,,47.128097,-122.357174
71,1,,,-122.3571750,47.1281717,2025-09-29 20:59:57.000,_20250929_135852_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n71A,125290,587,-65.220000,17.000000,1,Rank 1 (RI0),17.600000,1.889587,15.510870,0.100000,14.100000,10.485,10.485,,,,,,47.128097,-122.357174
