PC2,PC3
24.3,22.6
23.9,24.0
24.1,23.9
24.0,23.9
23.9,23.8
24.2,23.6
23.7,23.7
23.7,23.6
23.5,23.3
22.2,23.7
23.6,23.0
23.2,22.8
22.0,23.0
22.3,23.1
22.5,23.5
23.3,22.7
22.7,22.2
21.0,22.2
21.0,19.0
17.9,17.7
15.6,15.8
18.1,11.4
12.6,10.2
5.2,7.4
4.3,2.4
0.7,4.0
2.7,8.4
3.5,3.5
2.8,11.1
-2.1,4.5
-4.4,-3.7
-3.3,-6.4
-8.6,-0.4
-1.5,-0.9
-6.7,0.8
-3.2,1.7
4.2,3.6
10.1,7.1
5.4,5.0
3.9,0.5
5.2,2.3
6.0,14.6
17.1,20.1
20.8,17.0
17.6,11.1
12.0,6.1
8.3,8.0
12.0,9.8
16.1,9.8
15.1,11.4
13.5,14.3
18.4,11.6
15.5,8.4
13.2,12.1
13.8,12.4
13.0,16.3
14.8,15.3
12.3,22.3
17.2,22.8
23.2,20.5
19.9,18.6
17.0,15.2
10.4,17.6
16.4,22.8
20.5,22.6
16.0,22.1
13.1,23.8
13.3,18.6
18.9,19.7
20.3,20.3
22.4,18.7
16.9,23.2
14.5,19.0
11.2,19.2
10.4,22.3
21.6,23.1
22.4,22.9
21.8,22.2
20.8,22.0
21.2,21.1
20.3,21.5
18.7,23.2
21.3,23.7
23.0,23.9
23.4,23.8
23.3,22.3
21.9,20.0
21.4,22.8
23.1,23.5
25.2,23.9
23.6,24.0
23.8,23.9
23.7,24.0
24.0,23.5
23.9,22.8
23.9,23.9
23.8,23.7
24.8,23.9
24.5,23.9
23.2,23.9
23.8,24.0
23.8,24.0
23.7,24.0
23.7,23.9
24.8,24.0
24.4,24.0
23.3,23.9
23.5,23.8
23.7,23.6
23.9,24.0
24.1,23.7
23.7,23.8
23.4,23.8
22.9,23.6
23.2,23.8
23.8,23.9
24.1,23.5
23.9,23.7
23.8,23.3
23.7,24.0
24.5,23.9
23.4,23.4
25.0,24.0
25.2,24.0
