[Call Test] [Misc] [Mobile] IMEI,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Voice or Video Call] Result & Reason,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Real Service,[Call Test] Call Type,[Call Test] Call Result,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool)
,209,-90.880000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.910000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.630000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.540000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.860000,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.850000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.700000,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.450000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.570000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.680000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.090000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,
,209,-88.900000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,UL,INVITE,,,,,,,,,,,,
,209,-89.870000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,,200 OK,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,209,-91.480000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-91.720000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-92.110000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-92.440000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-91.080000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-90.880000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-90.740000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-89.700000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,209,-88.450000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-89.150000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-90.530000,,,,,,39.447,NR SA,,,,,,,,,,,,,,,,
,209,-89.820000,,,,,,62.836,NR SA,,,,,,,,,,,,,,,,
,209,-91.440000,,,,,,65.872,NR SA,,,,,,,,,,,,,,,,
,209,-93.510000,,,,,,68.371,NR SA,,,,,,,,,,,,,,,,
,209,-91.520000,,,,,,60.034,NR SA,,,,,,,,,,,,,,,,
,209,-91.830000,,,,,,60.676,NR SA,,,,,,,,,,,,,,,,
,209,-90.950000,,,,,,53.953,NR SA,,,,,,,,,,,,,,,,
,209,-90.550000,,,,,,58.645,NR SA,,,,,,,,,,,,,,,,
,209,-90.430000,,,,,,63.604,NR SA,,,,,,,,,,,,,,,,
,209,-90.920000,,,,,,56.814,NR SA,,,,,,,,,,,,,,,,
,209,-90.880000,,,,,,75.897,NR SA,,,,,,,,,,,,,,,,
,209,-90.300000,,,,,,72.657,NR SA,,,,,,,,,,,,,,,,
,209,-89.390000,,,,,,72.903,NR SA,,,,,,,,,,,,,,,,
,209,-89.280000,,,,,,66.648,NR SA,,,,,,,,,,,,,,,,
,209,-88.480000,,,,,,70.850,NR SA,,,,,,,,,,,,,,,,
,209,-88.180000,,,,,,54.837,NR SA,,,,,,,,,,,,,,,,
,209,-87.720000,,,,,,70.787,NR SA,,,,,,,,,,,,,,,,
,209,-88.290000,,,,,,64.299,NR SA,,,,,,,,,,,,,,,,
,209,-88.840000,,,,,,68.943,NR SA,,,,,,,,,,,,,,,,
,209,-89.620000,,,,,,48.529,NR SA,,,,,,,,,,,,,,,,
,209,-90.680000,,,,,,40.860,NR SA,,,,,,,,,,,,,,,,
,209,-87.660000,,,,,,43.713,NR SA,,,,,,,,,,,,,,,,
,209,-88.500000,,,,,,52.873,NR SA,,,,,,,,,,,,,,,,
,209,-88.670000,,,,,,49.079,NR SA,,,,,,,,,,,,,,,,
,209,-88.480000,,,,,,54.860,NR SA,,,,,,,,,,,,,,,,
,209,-87.940000,,,,,,52.049,NR SA,,,,,,,,,,,,,,,,
,209,-87.600000,,,,,,44.759,NR SA,,,,,,,,,,,,,,,,
,209,-86.300000,,,,,,51.664,NR SA,,,,,,,,,,,,,,,,
,209,-85.990000,,,,,,46.183,NR SA,,,,,,,,,,,,,,,,
,209,-85.390000,,,,,,52.115,NR SA,,,,,,,,,,,,,,,,
,209,-85.170000,,,,,,63.114,NR SA,,,,,,,,,,,,,,,,
,209,-86.030000,,,,,,75.618,NR SA,,,,,,,,,,,,,,,,
,209,-85.950000,,,,,,89.430,NR SA,,,,,,,,,,,,,,,,
,209,-86.540000,,,,,,102.929,NR SA,,,,,,,,,,,,,,,,
,209,-87.780000,,,,,,101.071,NR SA,,,,,,,,,,,,,,,,
,209,-89.720000,,,,,,115.401,NR SA,,,,,,,,,,,,,,,,
,209,-91.420000,,,,,,161.454,NR SA,,,,,,,,,,,,,,,,
,209,-91.640000,,,,,,137.644,NR SA,,,,,,,,,,,,,,,,
,209,-93.170000,,,,,,106.794,NR SA,,,,,,,,,,,,,,,,
,209,-90.270000,,,,,,144.831,NR SA,,,,,,,,,,,,,,,,
,209,-87.840000,,,,,,108.440,NR SA,,,,,,,,,,,,,,,,
,209,-88.410000,,,,,,78.001,NR SA,,,,,,,,,,,,,,,,
,209,-89.360000,,,,,,95.647,NR SA,,,,,,,,,,,,,,,,
,209,-89.330000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,209,-88.980000,,,,,,124.376,NR SA,,,,,,,,,,,,,,,,
,209,-88.730000,,,,,,126.845,NR SA,,,,,,,,,,,,,,,,
,209,-88.490000,,,,,,124.344,NR SA,,,,,,,,,,,,,,,,
,209,-87.480000,,,,,,129.496,NR SA,,,,,,,,,,,,,,,,
,209,-87.630000,,,,,,125.092,NR SA,,,,,,,,,,,,,,,,
,209,-86.860000,,,,,,104.048,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,209,-87.560000,,,,,,153.897,,,,,,,,,,,,,1,,,,
,,,,,,,,,,,,UL,BYE,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,209,-87.560000,,,,,,139.500,NR SA,,,,,,,,,,,,,,,,
,209,-89.800000,,,,,,113.361,NR SA,,,,,,,,,,,,,,,,
,209,-90.020000,,,,,,54.125,NR SA,,,,,,,,,,,,,,,,
,209,-89.950000,,,,,,50.212,NR SA,,,,,,,,,,,,,,,,
,209,-90.110000,,,,,,45.563,NR SA,,,,,,,,,,,,,,,,
,209,-90.740000,,,,,,68.681,NR SA,,,,,,,,,,,,,,,,
,209,-92.040000,,,,,,66.405,NR SA,,,,,,,,,,,,,,,,
,209,-92.520000,,,,,,47.497,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,209,-92.370000,,,,,,61.755,NR SA,,,,,,,,,,,,,,,,
,209,-91.380000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.920000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.610000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.540000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.710000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.430000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.040000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.070000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.780000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,HTTP Download,Incomplete,,,,,,,
,209,-89.390000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.240000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.580000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.600000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.020000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.220000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.640000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.770000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.160000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.150000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.520000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.670000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.640000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.020000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.650000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.730000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.980000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.190000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.790000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.670000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.700000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.150000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.520000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.470000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.350000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.570000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.600000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.630000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.700000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.630000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.030000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.800000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.630000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.030000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.800000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.350000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.580000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.850000,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.810000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.280000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.720000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.290000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.910000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.510000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.330000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.880000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.500000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.630000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.670000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.240000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.710000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.740000,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.490000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.560000,,,,,,,,,,,,,,,,,,,,,,,
,209,-82.750000,,,,,,,,,,,,,,,,,,,,,,,
,209,-82.650000,,,,,,,,,,,,,,,,,,,,,,,
,209,-82.360000,,,,,,,,,,,,,,,,,,,,,,,
,209,-82.220000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.380000,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.360000,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.390000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.200000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.790000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.820000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.980000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.960000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.660000,,,,,,,,,,,,,,,,,,,,,,,
