PC2,PC3
8.3,17.5
16.5,15.6
18.2,15.3
18.1,15.2
18.2,15.3
18.1,15.3
18.3,15.3
18.0,15.2
18.2,15.3
17.7,15.2
18.3,15.4
18.5,17.8
18.4,17.9
18.4,16.3
18.1,16.9
18.4,15.6
18.6,15.2
17.0,15.4
17.0,16.7
17.3,15.1
18.2,15.7
17.4,15.9
16.8,15.4
18.2,16.6
17.5,16.4
17.0,17.0
17.0,16.4
16.6,16.5
17.0,16.5
15.8,15.3
15.8,15.0
15.0,14.2
16.1,15.1
17.4,16.5
17.5,16.6
17.4,16.0
16.8,15.6
17.0,16.7
18.4,17.2
17.8,17.6
17.6,15.9
18.5,18.2
16.9,16.0
17.8,18.0
15.8,14.7
18.4,18.7
19.0,19.0
19.0,19.0
18.8,19.0
19.0,19.0
18.7,18.6
18.9,18.8
18.6,18.4
18.4,18.2
18.9,18.9
18.9,19.1
19.3,19.3
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.2
19.0,18.4
19.0,18.0
19.2,18.0
19.0,18.3
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.8
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.2,19.2
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.2
18.5,19.0
18.2,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.2,18.5
19.0,18.4
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
18.6,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.3,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.2,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.1
19.0,19.1
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.2
19.0,19.0
19.0,19.1
19.0,19.1
19.0,19.0
19.0,19.0
19.0,19.2
19.3,19.2
19.0,19.1
19.1,19.1
19.0,19.1
19.0,19.1
19.0,19.1
19.1,19.2
19.1,19.2
19.0,19.1
19.1,19.1
19.4,19.1
19.5,19.1
19.0,19.1
19.0,19.0
19.0,19.0
19.0,19.1
19.3,19.2
19.3,19.2
19.5,19.3
19.7,19.3
19.9,19.2
