PC2,PC3
8.9,14.6
11.6,15.8
6.5,16.0
3.0,16.0
17.6,13.7
18.5,15.8
17.8,15.9
10.8,14.1
16.3,14.6
16.7,14.6
16.8,14.5
17.1,15.7
16.3,15.7
16.6,15.7
16.8,14.8
16.9,14.3
15.9,16.0
16.4,15.6
15.9,16.0
14.9,15.8
14.8,14.6
14.4,15.9
14.8,14.1
15.1,14.5
15.1,12.9
17.7,15.7
17.3,15.9
17.1,15.7
15.8,14.7
15.8,15.3
16.6,14.9
16.0,15.9
17.3,15.3
15.3,15.1
17.1,15.3
16.1,15.7
14.9,14.6
16.0,14.8
15.6,15.7
13.9,16.0
12.8,15.0
14.8,15.6
14.1,15.6
16.2,10.8
15.7,15.3
13.9,15.2
12.4,15.2
13.1,16.0
11.9,15.9
15.6,16.1
13.6,15.7
10.5,15.4
14.8,14.3
13.2,12.9
18.8,16.0
19.0,16.0
18.9,16.0
19.0,16.0
19.0,16.0
18.9,16.0
18.8,16.0
18.8,15.9
18.6,15.8
19.0,17.4
19.0,19.0
18.9,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.2,19.2
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.1
19.0,19.1
19.0,18.3
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.2
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
18.6,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,18.3
18.4,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.4
18.0,18.0
18.3,18.0
18.2,18.0
18.3,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.3
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.8
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.0,19.0
18.1,19.2
18.0,19.0
18.0,20.9
18.9,19.6
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.2
19.0,19.3
19.0,19.2
19.0,19.2
19.0,19.4
19.0,19.2
19.0,19.1
19.0,19.0
19.0,19.3
19.1,19.6
19.2,19.9
19.0,19.6
19.0,19.7
19.0,19.4
19.2,19.2
19.0,19.4
19.0,19.7
19.0,20.0
19.2,19.4
19.1,19.8
19.0,19.9
19.1,19.6
19.2,19.5
19.2,19.7
19.0,19.5
19.2,19.5
19.2,19.7
19.2,19.6
20.3,19.6
19.2,21.0
19.0,20.1
19.0,20.2
19.4,19.3
19.5,19.3
19.4,19.2
24.0,19.6
