PC2,PC3
15.0,12.8
18.0,14.5
17.0,14.5
16.4,15.2
16.2,15.2
16.3,15.4
14.5,14.4
14.1,15.5
15.4,15.8
18.0,16.0
18.6,15.6
17.9,15.9
15.0,14.8
18.0,15.6
17.3,15.1
13.0,14.0
16.0,17.2
18.9,19.0
19.0,19.0
18.7,19.0
18.6,19.0
19.0,19.0
19.0,19.0
19.0,19.0
18.9,19.0
18.7,19.0
18.8,19.0
19.0,18.8
19.0,19.0
19.0,18.9
19.0,19.0
18.9,18.8
18.9,18.6
19.0,18.7
19.1,19.0
19.3,19.5
19.3,19.2
19.2,19.3
19.1,19.2
19.1,19.1
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.2,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
18.9,19.0
18.0,19.2
18.0,19.0
18.0,19.0
18.0,19.0
18.3,19.0
18.0,19.0
18.0,19.0
18.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.2
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.3
19.0,18.0
19.0,18.0
19.0,18.4
19.0,18.9
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.2
19.0,19.0
19.0,19.0
18.0,19.0
18.1,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.2,19.0
19.0,19.0
19.0,19.0
19.0,19.2
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
18.1,19.0
18.0,19.0
18.0,19.0
18.0,18.4
18.4,18.0
18.0,18.0
18.0,18.4
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.5,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.5,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.0
19.0,18.3
19.2,18.0
19.4,18.0
18.6,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.3,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.0
18.0,18.2
18.0,19.0
18.0,19.0
18.5,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.1,19.0
19.1,19.0
19.1,19.0
19.0,19.0
19.3,19.8
19.2,20.3
19.2,19.4
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.0
19.1,19.1
19.4,19.5
19.3,20.1
19.2,19.7
19.4,19.5
19.3,19.5
19.4,19.4
19.2,19.6
19.2,20.0
19.2,19.6
19.4,19.6
19.4,19.7
19.3,19.6
19.6,19.6
19.4,19.4
19.0,19.1
19.2,19.6
19.3,19.3
19.1,19.4
18.4,19.5
18.7,19.2
18.7,19.2
18.7,19.3
18.6,19.2
18.3,19.5
19.1,19.8
18.6,20.0
18.6,19.7
19.0,19.7
20.1,19.7
20.1,19.2
20.0,19.3
19.2,20.1
20.1,20.0
19.7,19.9
20.2,19.7
19.8,20.3
