PC3,PC2
-96.5,-99.25
-97.6,-99.21
-99.0,-98.0
-91.5,-93.33
-95.18,-96.2
-101.5,-101.29
-101.33,-100.6
-96.79,-97.38
-94.5,-93.5
-98.53,-93.33
-97.0,-97.22
-93.27,-88.76
-92.23,-90.22
-91.62,-90.23
-83.19,-89.36
-77.76,-81.78
-79.78,-79.33
-78.1,-75.37
-76.58,-77.43
-77.28,-72.68
-81.87,-76.83
-86.81,-87.55
-79.77,-80.39
-73.14,-75.45
-75.29,-74.74
-76.57,-72.9
-76.29,-76.33
-84.33,-81.88
-91.71,-92.42
-84.88,-89.67
-84.5,-88.9
-82.67,-88.5
-81.43,-83.91
-88.0,-90.1
-81.45,-80.96
-80.48,-80.14
-81.84,-80.96
-83.65,-83.61
-83.33,-82.12
-87.19,-84.66
-89.47,-87.06
-85.98,-85.58
-82.78,-83.94
-84.67,-85.7
-84.92,-86.24
-86.43,-85.1
-87.4,-85.43
-88.83,-89.84
-91.15,-91.65
-93.11,-89.83
-88.0,-87.53
-88.5,-88.69
-91.0,-90.0
-89.67,-91.89
-96.3,-93.53
-94.62,-91.88
-97.3,-93.83
-94.93,-96.88
-98.14,-98.27
-96.17,-98.87
-100.04,-98.77
-96.02,-99.19
-97.46,-100.02
-97.64,-100.06
-94.61,-98.45
-94.55,-98.34
-96.1,-99.9
-97.34,-101.48
-96.09,-100.39
-98.19,-101.19
-99.68,-101.56
-100.1,-101.22
-100.52,-102.7
-99.77,-100.0
-96.7,-103.15
-99.5,-102.0
-99.67,-99.5
-99.0,-99.44
-103.33,-101.31
-105.33,-108.55
-104.95,-104.13
-105.68,-106.07
-107.09,-105.75
-108.15,-107.72
-107.0,-108.06
-107.79,-108.02
-105.02,-109.26
-107.69,-108.69
-104.92,-107.44
-105.63,-107.77
-105.7,-108.21
-104.23,-108.64
-105.15,-107.45
-103.0,-106.38
-106.21,-107.4
-104.13,-105.48
-105.34,-105.33
-104.61,-107.46
-105.81,-107.8
-104.65,-109.38
-104.0,-106.0
-103.82,-105.36
-106.0,-107.44
-107.25,-103.88
-101.91,-103.79
-104.5,-106.32
-104.26,-106.51
-105.48,-106.98
-106.91,-107.25
-107.6,-108.37
-109.13,-108.8
-108.75,-108.31
-108.58,-109.0
-111.32,-112.69
-110.83,-112.73
-113.17,-110.17
-112.19,-107.95
-112.29,-110.08
-112.6,-111.92
-113.62,-112.22
-112.58,-111.69
-113.42,-113.37
-111.6,-109.54
-112.56,-110.43
-110.75,-111.5
-112.53,-113.14
-112.0,-113.44
-112.48,-112.65
-114.77,-109.94
-111.55,-108.64
-111.93,-107.87
-110.1,-108.17
-109.41,-107.86
-112.67,-108.1
-111.1,-110.92
-112.89,-112.94
-113.39,-112.98
-112.24,-113.59
-113.03,-113.92
-111.36,-112.44
-112.97,-113.81
-113.75,-114.08
-115.68,-116.14
-113.28,-116.4
-114.53,-113.74
-116.58,-116.38
,-114.31
,-114.22
,-115.41
,-116.38
,-115.42
,-115.98
,-115.42
,-116.92
,-115.85
,-116.43
,-114.0
,-114.68
,-114.86
,-114.19
,-112.39
,-115.29
,-112.62
,-111.5
,-112.08
,-114.5
,-113.3
,-113.41
,-108.08
,-107.3
,-107.25
,-106.05
,-106.76
,-106.91
,-106.26
,-107.43
,-109.31
,-109.09
,-109.15
,-109.65
,-107.83
,-106.49
,-106.85
,-108.08
,-108.74
,-105.94
,-107.78
,-105.05
,-104.39
,-106.16
,-106.93
,-104.1
,-104.33
,-103.32
,-104.61
,-105.53
,-104.82
,-105.49
,-105.67
,-104.28
,-105.67
,-106.92
,-105.98
,-104.77
,-103.53
,-104.42
,-104.4
,-105.77
,-106.06
,-105.48
,-105.93
,-105.1
,-105.22
,-105.5
,-105.21
,-104.89
,-105.77
,-105.7
,-104.0
,-103.19
,-106.62
,-105.77
,-105.69
,-102.06
,-101.38
,-100.89
,-99.55
,-102.21
,-104.85
,-107.34
,-107.57
,-105.04
,-106.09
,-106.0
,-106.98
,-106.92
,-104.44
,-105.84
