PC2,PC3
,-97.0
,-96.5
,-79.85
-78.0,-80.45
-77.89,-83.0
-78.71,
-78.67,-84.0
-80.0,-85.0
,-81.0
-80.0,
-80.0,-81.0
,-82.0
-79.0,
-80.0,-82.0
-81.0,-80.71
-80.9,-80.93
-80.83,-80.53
-80.78,-81.0
-80.87,-81.17
-80.9,-81.26
-81.17,-81.43
-78.85,-80.27
-78.9,-80.37
-78.87,-77.93
-81.26,-78.33
-79.63,-79.74
-79.28,-79.04
-80.78,-77.62
-76.65,-75.0
-74.92,-75.96
-75.98,-77.31
-76.66,-76.15
-78.2,-75.4
-77.07,-76.63
-76.82,-76.43
-76.22,-75.74
-75.85,-77.52
-79.53,-75.1
-76.83,-78.92
-79.15,-78.61
-77.82,-77.9
-75.59,-80.63
-76.45,-79.48
-76.27,-79.42
-77.15,-78.97
-76.78,-78.51
-77.06,-78.56
-77.69,-77.61
-78.13,-78.6
-78.48,-77.88
-74.97,-79.0
-77.2,-78.68
-78.97,-78.13
-78.0,-77.81
-77.37,-77.18
-86.93,-85.07
-88.72,-86.76
-84.74,-85.04
-77.37,-79.97
-91.44,-92.16
-96.5,-96.71
-94.83,-95.61
-96.62,-96.15
-94.0,-95.64
-95.1,-94.48
-96.08,-96.39
-96.9,-96.9
-98.53,-98.67
-100.26,-100.05
-99.7,-100.67
-102.43,-102.2
-104.3,-104.0
-104.93,-103.72
-105.89,-104.7
-107.07,-106.5
-107.3,-106.05
-103.43,-104.5
-105.63,-106.4
-106.33,-106.89
-105.56,-107.9
-108.27,-108.33
-109.63,-109.85
-109.97,-110.67
-110.17,-110.55
-110.33,-110.26
-111.2,-110.8
-112.22,-112.22
-113.53,-113.5
-113.63,-114.11
-113.2,-112.85
-112.89,-112.05
-111.93,-111.11
-111.41,-112.2
-111.13,-111.94
-111.85,-113.65
-115.14,-115.42
-115.11,-115.12
-115.71,-114.65
-113.94,-113.1
-114.2,-113.53
-111.56,-113.5
-111.7,-112.5
-114.11,-115.75
-117.0,-116.24
-117.0,-116.13
-114.5,-116.29
-115.14,-116.9
-115.64,-117.75
-114.29,-113.88
-115.31,-113.83
-116.11,-116.86
-115.83,-116.78
-119.09,-118.87
-118.81,-118.89
-119.28,-118.5
-120.24,-118.78
-118.74,-118.67
-118.53,-119.79
-119.47,-120.74
-120.54,-120.47
-122.0,-121.59
-120.2,-120.2
-119.15,-120.18
-118.67,-118.84
-117.81,-117.06
-118.3,-116.89
-114.84,-113.38
-115.39,-115.0
-116.82,-117.13
-113.4,-115.48
-113.42,-114.29
-113.3,-113.68
-115.24,-113.86
-117.95,-117.08
-118.0,-115.29
-115.65,-116.24
-116.5,-115.08
-115.74,-113.93
-116.05,-114.81
-117.3,-117.15
-116.92,-116.2
-118.95,-118.21
-117.25,-115.94
-117.68,-117.73
-117.59,-118.89
-119.32,-117.11
-116.35,-115.0
-120.0,-119.55
-122.45,-122.78
-121.74,-122.45
-123.26,-122.26
-122.96,-122.42
-122.77,-123.42
-123.03,-122.97
-123.24,-123.0
-122.61,-124.65
-119.77,-118.5
-118.46,-117.86
-118.03,-116.36
-117.89,-117.08
-118.13,-116.7
-115.0,-113.74
-111.93,-111.36
-112.43,-112.79
-114.87,-114.81
-114.67,-114.45
-116.48,-115.55
-115.65,-115.05
-117.67,-117.61
-118.88,-118.72
-120.41,-119.81
-121.2,-119.91
-122.41,-121.19
-122.0,-120.17
-121.85,-119.22
-120.17,-117.87
-118.0,-116.93
-118.53,-116.85
-116.22,-114.73
-116.56,-115.24
-118.7,-117.78
-115.33,-114.11
-117.34,-115.95
-116.72,-116.19
-117.58,-117.13
-117.4,-117.33
-117.72,-116.7
-118.58,-118.0
-121.08,-118.78
-121.22,-120.6
-119.35,-118.73
-120.11,-118.37
-120.2,-119.52
-119.44,-118.41
-118.52,-119.03
-121.11,-119.52
-120.55,-119.43
-120.33,-119.8
-120.0,-118.22
-119.64,-117.43
-119.4,-117.33
-119.08,-117.83
-119.3,-117.37
-118.56,-117.93
-118.41,-117.65
-118.7,-118.67
-118.45,-118.41
-118.55,-116.0
-119.81,-115.96
-117.82,-114.46
-117.81,-113.0
-118.94,-113.0
-118.57,-113.14
-118.25,-112.87
-118.34,-113.29
-118.61,-113.26
-119.13,-112.8
-117.94,-113.14
-118.32,-113.7
-118.27,-113.05
-118.8,-113.38
-118.81,-113.84
-119.0,-113.41
-118.62,-114.16
-118.37,-113.28
-117.96,-112.0
-118.3,-114.08
-117.62,-113.45
-118.1,-116.32
-118.52,-116.77
-118.69,-115.9
-119.08,-118.17
-116.09,-117.59
-117.11,-118.9
-118.06,-117.08
-118.63,-117.58
-118.36,-116.44
-118.46,-116.74
-118.86,-116.67
-118.37,-117.64
-119.27,-117.62
-119.07,-116.59
