PC2,PC3
-76.0,-75.0
-75.0,
-74.0,
,-75.64
-74.67,-76.0
-74.5,-76.0
-74.67,
-75.0,-77.0
,-77.0
,-76.0
-75.0,-75.0
-74.71,-75.0
-74.89,-75.67
-74.65,-76.13
-75.02,-76.19
-74.96,-76.17
-75.2,-76.63
-74.73,-76.33
-75.51,-76.57
-75.04,-76.78
-75.04,-76.87
-74.96,-76.96
-75.29,-76.87
-75.08,-76.85
-75.07,-76.63
-75.67,-76.7
-75.77,-77.2
-75.8,-76.7
-76.49,-75.57
-76.29,-74.33
-75.92,-74.07
-77.72,-75.4
-78.03,-75.67
-78.9,-75.67
-78.3,-75.93
-77.33,-75.73
-77.97,-74.85
-78.25,-75.37
-79.23,-76.15
-78.34,-76.83
-76.32,-76.96
-76.89,-77.4
-78.55,-76.37
-76.91,-75.89
-77.85,-75.9
-77.31,-76.19
-77.21,-76.17
-76.68,-75.59
-76.91,-76.03
-76.69,-75.67
-77.1,-75.73
-78.03,-75.96
-77.55,-75.1
-77.9,-75.33
-78.53,-75.1
-77.77,-75.19
-77.5,-74.9
-76.03,-74.19
-76.68,-74.8
-76.82,-76.33
-76.38,-76.07
-76.53,-76.4
-76.65,-76.93
-76.0,-76.27
-76.5,-76.26
-76.97,-75.2
-77.0,-74.22
-77.53,-74.13
-78.3,-73.78
-77.69,-73.93
-77.04,-73.7
-76.83,-74.0
-76.32,-74.73
-76.06,-74.96
-76.93,-74.1
-76.86,-74.11
-75.82,-74.32
-75.19,-76.41
-74.74,-76.58
-75.02,-75.54
-74.22,-76.33
-78.29,-78.7
-78.5,-79.17
-75.97,-77.1
-77.53,-79.11
-77.7,-77.78
-85.87,-85.67
-89.05,-88.85
-87.77,-86.74
-84.58,-83.26
-76.9,-80.34
-87.61,-88.46
-93.74,-95.55
-96.54,-96.7
-95.62,-95.67
-96.41,-95.42
-96.0,-94.83
-95.54,-95.22
-95.35,-96.06
-96.71,-97.3
-98.0,-96.79
-99.6,-98.42
-100.33,-100.75
-101.0,-101.17
-104.35,-103.75
-105.5,-104.7
-105.8,-105.44
-107.33,-106.25
-108.8,-107.56
-106.6,-104.45
-103.11,-103.0
-106.45,-105.61
-106.22,-106.33
-106.4,-106.9
-109.78,-107.83
-109.85,-109.24
-109.83,-109.53
-110.9,-110.05
-110.33,-110.17
-111.55,-110.7
-112.78,-112.0
-114.15,-113.65
-114.0,-113.65
-113.05,-113.11
-113.06,-112.25
-112.6,-112.67
-112.39,-112.45
-111.1,-111.28
-111.85,-112.0
-113.61,-114.0
-115.55,-115.42
-117.06,-114.45
-115.32,-114.62
-114.72,-113.94
-114.05,-112.35
-113.33,-113.78
-111.05,-112.74
-112.16,-113.54
-116.09,-113.71
-118.11,-116.27
-116.56,-115.67
-116.67,-115.0
-114.67,-116.42
-116.27,-116.73
-114.31,-115.0
-116.1,-114.67
-114.11,-115.3
-116.41,-115.0
-116.33,-117.38
-117.72,-117.62
-118.1,-117.29
-118.25,-118.62
-120.23,-117.19
-120.05,-118.55
-118.78,-118.93
-117.89,-120.25
-120.14,-119.23
-120.53,-120.0
-121.33,-121.0
-119.43,-119.4
-119.0,-118.23
-119.12,-119.47
-116.8,-117.5
-118.71,-118.3
-116.63,-114.9
-113.89,-113.79
-118.14,-117.47
-115.37,-115.06
-114.0,-114.5
-113.7,-113.69
-113.35,-113.72
-114.25,-115.11
-115.89,-116.29
-114.13,-117.15
-116.12,-116.83
-116.56,-115.2
-119.25,-115.3
-116.93,-116.29
-118.17,-115.91
-118.64,-116.62
-117.56,-115.57
-118.47,-118.25
-117.86,-115.87
-117.44,-116.61
-116.89,-117.15
-116.29,-118.62
-119.89,-116.54
-118.5,-116.0
-120.31,-121.4
-121.59,-121.95
-121.53,-121.26
-123.48,-121.56
-123.72,-122.82
-123.75,-123.32
-123.04,-121.73
-124.0,-121.65
,-120.67
-119.77,-118.53
-118.48,-116.11
-118.04,
-118.48,-117.75
-118.3,-116.96
-115.41,-115.07
-112.03,-112.36
-112.52,-112.31
,-114.81
,-114.77
,-115.71
,-115.7
,-115.22
,-117.87
,-118.26
,-119.17
-120.83,-119.48
-121.5,-121.03
-121.63,-120.56
-121.3,-120.23
-121.85,-120.22
