PC2,PC3
,-77.0
-73.27,-76.14
-74.42,-76.67
-75.0,-74.0
-74.64,-73.25
-74.83,-74.4
-75.0,-76.0
,-76.45
-77.0,-75.0
-76.0,-75.44
-74.0,-74.33
-73.0,-74.5
-74.0,
-77.13,-78.31
-76.9,-77.27
-76.25,-76.89
-75.18,-77.03
-75.3,-77.59
-74.88,-76.93
-75.16,-77.1
-75.61,-77.8
-75.43,-77.21
-77.09,-77.67
-76.1,-77.97
-75.74,-77.68
-75.53,-77.03
-77.58,-79.67
-77.36,-78.47
-76.24,-79.26
-76.68,-79.75
-77.37,-79.11
-77.37,-79.47
-77.19,-78.14
-77.14,-76.29
-76.64,-76.44
-76.13,-76.87
-76.0,-77.53
-75.98,-77.44
-75.65,-77.33
-75.26,-77.43
-75.39,-79.06
-76.64,-79.64
-76.13,-79.91
-75.89,-79.93
-76.61,-79.58
-74.56,-79.59
-72.73,-76.23
-73.79,-78.97
-74.61,-81.0
-76.2,-76.67
-74.68,-75.77
-73.83,-74.89
-77.37,-80.06
-77.11,-79.15
-79.46,-80.87
-77.42,-77.69
-78.28,-82.0
-77.1,-80.33
-84.8,-86.7
-88.27,-89.7
-86.8,-89.0
-84.5,-81.45
-79.61,-83.75
-93.92,-93.43
-95.7,-96.03
-95.52,-95.73
-96.67,-95.68
-96.6,-96.19
-94.92,-93.95
-96.0,-96.5
-97.0,-97.76
-97.92,-98.32
-99.67,-100.26
-101.67,-101.17
-101.87,-102.26
-104.59,-104.63
-106.97,-106.0
-107.44,-106.77
-108.53,-107.6
-109.3,-107.78
-104.3,-103.97
-106.52,-107.33
-108.13,-108.13
-106.48,-106.81
-107.8,-109.0
-110.48,-110.96
-111.13,-111.7
-112.15,-110.86
-111.07,-111.35
-111.93,-111.28
-111.2,-111.75
-114.47,-114.17
-114.41,-114.35
-113.67,-113.61
-114.3,-112.4
-112.4,-112.17
-113.22,-112.45
-112.17,-112.3
-111.7,-113.17
-114.83,-115.73
-116.28,-116.67
-114.87,-114.88
-113.73,-113.11
-114.05,-113.59
-112.63,-113.88
-111.14,-112.96
-114.75,-115.44
-115.43,-117.53
-117.83,-116.2
-117.22,-115.82
-116.45,-116.5
-116.5,-117.67
-116.08,-114.73
-116.5,-115.95
-118.24,-117.75
-116.83,-118.19
-117.79,-117.27
-119.14,-119.43
-120.52,-118.45
-120.15,-118.32
-120.44,-119.9
-120.24,-120.0
-120.8,-120.84
-120.5,-120.83
-120.69,-119.3
-120.08,-119.07
-118.9,-120.08
-119.62,-117.8
-118.68,-118.94
-118.44,-116.75
-115.0,-114.84
-117.95,-117.75
-116.15,-115.82
-116.19,-115.0
-113.46,-115.81
-114.05,-115.45
-116.47,-115.92
-116.84,-117.55
-117.13,-117.5
-116.35,-117.0
-115.78,-112.67
-118.15,
-118.53,-114.73
-119.0,-116.27
-118.88,-117.56
-119.6,-117.11
-120.77,-119.55
-119.92,-117.89
-118.73,-118.08
-117.31,-117.65
-117.5,-119.0
-120.07,-121.36
-121.5,-117.0
-120.37,-117.53
-122.81,-121.64
-122.0,-122.32
-123.05,-122.05
-124.83,-123.78
-123.1,-124.42
-123.6,-124.0
-124.69,-125.0
-123.44,-121.4
-120.57,-119.61
-119.22,-119.0
-118.41,-116.89
-118.03,
-118.59,-116.12
-116.03,-114.68
-112.85,-112.35
-112.87,-111.92
-115.03,-114.5
-115.39,-114.47
-115.97,-115.06
-115.68,-115.38
-116.62,-116.89
-119.68,-118.77
-119.9,-119.0
-121.78,-119.77
-122.83,-121.33
-122.52,-120.63
-122.13,-121.47
-120.93,-119.37
-118.63,-117.7
-119.59,-117.96
-117.67,-114.97
-117.48,-115.71
-118.17,-118.91
-116.59,-114.26
-118.4,-117.03
-117.74,-116.78
-118.83,-117.87
-118.07,-117.85
-118.22,-117.43
-119.45,-118.15
-121.15,-119.67
-121.77,-121.0
-120.3,-119.53
-120.63,-120.09
-120.26,-118.96
-120.0,-119.29
-121.3,-120.44
-121.0,-120.33
-121.11,-119.85
-120.47,-118.77
-120.44,-119.56
-119.23,-118.97
-119.93,-118.0
-119.63,-118.2
-118.48,-116.96
-118.38,-115.41
-117.96,-116.17
-117.63,-114.84
-118.48,-116.96
-118.48,-115.96
-118.23,-116.59
-118.37,-114.96
-118.03,-116.59
-118.4,-116.37
-118.69,-116.82
-118.52,-115.78
-119.4,-115.95
-118.85,-115.5
-119.28,-117.35
-118.7,-116.85
-117.72,-114.88
-117.35,-114.25
-118.48,-115.54
-118.33,-115.26
-116.77,-114.77
-116.0,-114.24
-117.0,-113.8
-116.44,-113.91
-117.52,-114.82
-117.2,-115.36
-117.83,-116.2
-117.22,-114.58
-116.75,-114.65
-117.05,-116.04
-116.67,-114.96
-116.9,-117.17
-116.77,-115.65
-116.89,-114.75
-118.15,-115.14
-118.69,-117.28
-119.15,-118.3
-118.5,-117.13
-117.89,-115.7
-117.73,-116.97
