PC2,PC3
,-90.0
-99.0,
,-86.0
-80.71,-86.0
-82.36,-78.29
-79.25,-79.0
-75.0,-81.67
-75.0,-78.0
-82.0,
,-74.5
-80.0,-81.0
-79.0,
,-78.0
-77.0,-79.0
-79.92,-80.64
-78.51,-81.67
-79.55,-80.07
-77.73,-76.5
-78.12,-79.35
-77.36,-75.19
-77.52,-79.37
-80.83,-86.65
-89.44,-90.19
-90.9,-89.85
-85.41,-85.81
-85.06,-84.85
-81.83,-81.45
-76.04,-78.87
-88.2,-88.56
-93.33,-94.03
-96.46,-96.79
-96.88,-95.5
-96.83,-96.3
-96.91,-96.71
-96.83,-95.61
-96.6,-95.76
-94.65,-95.88
-96.72,-95.76
-96.04,-96.73
-95.47,-97.97
-97.04,-98.07
-98.62,-97.5
-98.05,-97.9
-97.56,-97.5
-98.7,-98.4
-99.95,-99.94
-100.78,-100.25
-99.85,-101.55
-101.0,-100.61
-102.9,-102.45
-104.06,-104.75
-104.35,-105.8
-105.56,-106.78
-106.1,-107.7
-108.05,-108.11
-109.06,-108.9
-105.6,-103.61
-104.89,-105.7
-107.95,-108.72
-106.61,-107.35
-106.15,-107.67
-108.56,-108.65
-109.7,-109.39
-111.44,-111.1
-111.2,-110.94
-111.5,-110.65
-110.8,-111.41
-110.83,-110.85
-112.5,-112.05
-113.94,-113.67
-114.15,-114.5
-114.5,-114.78
-114.05,-114.7
-113.06,-114.11
-113.25,-112.85
-113.2,-112.28
-112.78,-112.85
-112.75,-111.67
-113.22,-112.9
-111.35,-114.06
-113.89,-112.8
-112.25,-111.22
-114.0,-110.75
-115.3,-111.06
-115.39,-111.79
-113.2,-112.17
-111.94,-111.7
-111.6,-111.56
-111.44,-111.6
-112.8,-113.55
-113.5,-113.28
-113.25,-113.1
-112.28,-112.22
-111.85,-112.15
-111.61,-112.77
-113.17,-114.53
-115.53,-115.39
-116.28,-116.32
-116.4,-114.62
-115.06,-115.71
-113.86,-113.06
-114.53,-113.43
-113.0,-113.84
-113.17,-113.89
-111.59,-113.56
-114.69,-116.28
-117.05,-117.08
-116.4,-120.0
-117.8,-114.17
-116.43,-116.67
-115.89,-115.73
-117.21,-117.3
-116.69,-115.79
-118.75,-116.23
-116.64,-117.56
-116.0,-117.27
-118.45,-116.33
-119.88,-119.22
-119.96,-119.5
-119.63,-118.56
-120.06,-117.81
-119.75,-118.88
-118.53,-119.44
-121.22,-120.82
-119.71,-119.57
-121.5,-121.12
-121.19,-120.75
-119.95,-119.27
-119.75,-120.42
-119.38,-117.65
-120.47,-119.62
-117.67,-116.31
-115.0,-116.64
-118.07,-117.46
-116.94,-115.76
-117.05,-115.61
-114.37,-113.95
-114.21,-114.22
-117.37,-116.54
-117.92,-116.94
-117.81,-117.57
-118.07,-117.93
-116.43,-117.5
-116.2,-115.14
-116.76,-114.08
-118.86,-117.54
-117.22,-118.0
-119.93,-118.94
-119.85,-120.1
-119.09,-118.06
-119.64,-118.47
-118.12,-118.67
-120.77,-119.36
-120.0,-117.5
-122.12,-120.44
-122.64,-122.14
-123.71,-121.88
-124.09,-123.7
-124.69,-123.53
-124.43,-123.74
-125.92,-123.0
-123.56,-122.83
-123.0,-121.67
-119.2,-119.18
-119.52,-117.47
-118.37,-116.66
-118.0,-116.0
-118.4,
-116.44,
-112.56,
-112.19,
-113.72,
-115.31,
-115.53,
-116.19,
-115.97,
-118.86,
-119.27,
-120.31,-119.67
-121.5,-121.04
-122.66,-121.17
-121.97,-120.45
-122.17,-119.78
-120.48,-118.4
-119.17,-117.33
-118.93,-117.2
-118.4,-115.72
-117.26,-114.48
-119.23,-117.59
-116.22,-115.63
-118.5,-116.85
-118.67,-117.23
-118.33,-117.3
-119.26,-118.13
-118.1,-116.87
-118.74,-117.93
-120.18,-119.72
-121.11,-120.33
-120.17,-119.14
-120.81,-119.85
-120.0,-119.16
-119.36,-119.0
-120.5,-120.23
-121.19,-118.96
-121.2,-119.7
-120.67,-117.96
-120.37,-118.27
-118.63,-118.67
-118.67,-117.1
-117.67,-117.33
-117.48,-116.83
-118.59,-118.74
-121.0,-119.03
-118.64,-117.81
-118.92,-118.5
-118.93,-118.3
-118.39,-118.37
-119.19,-117.47
-119.61,-116.85
-119.04,-117.27
-120.17,-117.67
-119.44,-117.77
-119.83,-116.78
-119.62,-117.77
-119.42,-117.63
-120.32,-114.87
-119.0,-117.41
-119.8,-117.93
-121.22,-117.48
-118.96,-115.9
-119.5,-117.04
-120.22,-116.67
-118.43,-116.07
-117.26,-116.47
-117.03,-116.3
-117.22,-116.47
-118.23,-116.15
-118.78,-116.83
-117.93,-116.7
-118.56,-117.37
-118.5,-117.57
-117.96,-117.15
-119.2,-118.77
-119.15,-117.89
-117.0,-116.73
-116.52,-116.07
-116.92,-116.97
,-116.67
,-115.03
,-116.48
,-116.5
,-115.59
,-114.57
,-114.37
-118.0,-118.23
-121.19,-120.7
-117.23,-116.46
-113.95,-113.26
-114.79,-116.47
-118.15,-118.52
-119.41,-119.78
-119.41,-119.22
-118.03,-118.17
-119.62,-118.65
-118.44,-118.2
-117.3,-116.33
-115.56,-113.76
-115.25,-115.68
-116.36,-117.24
-117.44,-119.1
-118.68,-119.57
-118.97,-118.67
-120.97,-119.73
-121.85,-121.61
-121.97,-121.86
-121.77,-119.61
-122.0,-120.69
-120.67,-121.6
-122.02,-122.92
-122.0,-122.85
-122.75,-123.42
-121.86,-122.85
-120.1,-121.17
-118.61,-119.85
-122.85,-122.89
-120.67,-121.85
-119.3,-119.0
-119.8,-118.72
-120.89,-119.97
-118.32,-116.72
-118.28,-114.36
-120.27,-119.2
-121.22,-120.7
-122.36,-121.79
-123.82,-123.81
-124.61,-124.12
-125.88,-125.66
-126.3,-125.85
-126.62,-121.3
-127.12,-121.84
-126.3,-123.61
-119.19,-117.43
-118.83,-116.46
-118.0,-116.0
-117.52,-115.63
-118.13,-115.93
-117.59,-116.79
-118.63,-117.93
-118.94,-118.45
-118.22,-117.7
-117.5,-116.7
-118.5,-117.29
,-117.0
,-117.24
,-116.6
,-114.81
,-112.7
,-111.55
,-114.2
