[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,,No Service,,,8.85,,,,,,,,,,,,,0,
,,,N41(40),NR SA,264,-103.51,8.56,,,,,,,,,,,,,0.016,0.041
,,,N41(40),NR SA,264,-105.6,9.38,,,,,,,,,,,,,0.081,0.115
,,,N41(40),NR SA,264,-106.19,6.13,,,,,,,,,,,,,0.216,0.248
,,,N41(40),NR SA,264,-100.08,12.89,,,,,,,,,,,,,9.105,0.406
,,,N41(40)+N41(40),NR SA,264,-100.32,13.54,,,,,,,,,,,,,256.875,1.71
,,,N41(40)+N41(40),NR SA,264,-100.1,11.9,,,,,,,,,,,,,1.528,0.223
,,,N41(40)+N41(40),NR SA,264,-100.52,12.58,,,,,,,,,,,,,59.457,0.353
,,,N41(40)+N41(40),NR SA,264,-101.23,10.48,,,,,,,,,,,,,0.102,0.166
,,,N41(40)+N41(40),NR SA,264,-99.29,13.86,,,,,,,,,,,,,0.003,0.011
,,,N41(40)+N41(40),NR SA,264,-100.09,10.36,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,264,-98.82,11.68,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,264,-99.56,12.35,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,264,-99.12,14.08,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,264,-97.83,11.58,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,264,-96.73,12.62,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,264,-97.99,10.2,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,264,-99.28,12.92,,,,,,,,,,,,,0,0.002
,,,N41(40)+N41(40),NR SA,264,-98.75,12.28,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,264,-100.67,11.09,,,,,,,,,,,,,0,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,11.13,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-97.35,11.04,,,,,,,,,,,,,0.001,0.044
,,,N41(40),NR SA,266,-97.16,11.07,,,,,,,,,,,,,0.074,0.094
,,,N41(40),NR SA,266,-98.17,12.6,,,,,,,,,,,,,0.18,0.239
,,,N41(40)+N41(40),NR SA,266,-97.45,12.62,,,,,,,,,,,,,10.351,0.439
,,,N41(40)+N41(40),NR SA,266,-97.32,10.46,,,,,,,,,,,,,61.068,0.505
,,,N41(40)+N41(40),NR SA,266,-98.6,9.4,,,,,,,,,,,,,46.845,0.363
,,,N41(40)+N41(40),NR SA,266,-99.62,12.8,,,,,,,,,,,,,110.853,0.829
,,,N41(40)+N41(40),NR SA,266,-99.42,13.23,,,,,,,,,,,,,25.492,0.384
,,,N41(40)+N41(40),NR SA,266,-99.4,10.46,,,,,,,,,,,,,56.869,0.595
,,,N41(40)+N41(40),NR SA,266,-101.93,9.56,,,,,,,,,,,,,0.175,0.221
,,,N41(40)+N41(40),NR SA,266,-97.87,16.61,,,,,,,,,,,,,0.003,0.02
,,,N41(40)+N41(40),NR SA,266,-96.18,18.38,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-97.93,12.54,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-99.79,9.85,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.95,10.15,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.12,11.36,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-96.56,13.82,,,,,,,,,,,,,0,0.004
,,,N41(40)+N41(40),NR SA,266,-96.22,13.24,,,,,,,,,,,,,0.094,0.142
,,,N41(40)+N41(40),NR SA,266,-95.9,14.09,,,,,,,,,,,,,0.051,0.02
,,,N41(40)+N41(40),NR SA,266,-95.81,13.24,,,,,,,,,,,,,0,0.002
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,0,
,,,N41(40),NR SA,266,-97.51,12.51,,,,,,,,,,,,,0.013,0.045
,,,N41(40),NR SA,266,-100.76,13.33,,,,,,,,,,,,,0.062,0.114
,,,N41(40),NR SA,266,-98.74,12.11,,,,,,,,,,,,,0.271,0.36
,,,N41(40)+N41(40),NR SA,266,-100.7,10.61,,,,,,,,,,,,,26.982,0.663
,,,N41(40)+N41(40),NR SA,266,-97.19,12.95,,,,,,,,,,,,,138.695,0.896
,,,N41(40)+N41(40),NR SA,266,-96.95,12.57,,,,,,,,,,,,,116.301,0.844
,,,N41(40)+N41(40),NR SA,266,-98.71,12.8,,,,,,,,,,,,,47.492,0.408
,,,N41(40)+N41(40),NR SA,266,-99.17,11.29,,,,,,,,,,,,,7.173,0.362
,,,N41(40)+N41(40),NR SA,266,-99.22,12.55,,,,,,,,,,,,,0.017,0.05
,,,N41(40)+N41(40),NR SA,266,-99.45,11.97,,,,,,,,,,,,,0.004,0.004
,,,N41(40)+N41(40),NR SA,266,-94.61,16.1,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.8,10.7,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-101.17,8.24,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-99.67,13.24,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-100.32,13.93,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-97.2,13.43,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-98.6,7.78,,,,,,,,,,,,,0,0.003
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-94.08,15.71,,,,,,,,,,,,,0.001,0.04
,,,N41(40),NR SA,266,-98.24,9.68,,,,,,,,,,,,,0.064,0.099
,,,N41(40),NR SA,266,-99.39,9.82,,,,,,,,,,,,,0.16,0.252
,,,N41(40)+N41(40),NR SA,266,-100.35,14.76,,,,,,,,,,,,,10.329,0.416
,,,N41(40)+N41(40),NR SA,266,-100.96,13.6,,,,,,,,,,,,,22.06,0.219
,,,N41(40)+N41(40),NR SA,266,-99.72,13.45,,,,,,,,,,,,,60.83,0.455
,,,N41(40)+N41(40),NR SA,266,-98.83,17.53,,,,,,,,,,,,,123.127,0.847
,,,N41(40)+N41(40),NR SA,266,-99.25,16.04,,,,,,,,,,,,,45.2,0.428
,,,N41(40)+N41(40),NR SA,266,-101.2,14.13,,,,,,,,,,,,,3.761,0.086
,,,N41(40)+N41(40),NR SA,266,-96.77,12.74,,,,,,,,,,,,,56.338,0.667
,,,N41(40)+N41(40),NR SA,266,-96.03,10.75,,,,,,,,,,,,,0.189,0.312
,,,N41(40)+N41(40),NR SA,266,-95.6,12.01,,,,,,,,,,,,,0.01,0.021
,,,N41(40)+N41(40),NR SA,266,-99.68,12.02,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-98.87,13.86,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-97.07,13.59,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-94.3,15.18,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-96.73,11.24,,,,,,,,,,,,,0,0.009
,,,N41(40)+N41(40),NR SA,266,-96.82,11.06,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-97.4,12.51,,,,,,,,,,,,,0,
,,,,NR SA,266,,,,,,,,,,,,,,,0,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-98.34,12.05,,,,,,,,,,,,,0.017,0.037
,,,N41(40),NR SA,266,-97.8,12.43,,,,,,,,,,,,,0.06,0.105
,,,N41(40),NR SA,266,-97.29,14.65,,,,,,,,,,,,,0.147,0.2
,,,N41(40)+N41(40),NR SA,266,-97.86,12.52,,,,,,,,,,,,,10.323,0.525
,,,N41(40)+N41(40),NR SA,266,-95.36,13.95,,,,,,,,,,,,,21.687,0.192
,,,N41(40)+N41(40),NR SA,266,-92.01,15.72,,,,,,,,,,,,,145.817,1.064
,,,N41(40)+N41(40),NR SA,266,-92.27,17.55,,,,,,,,,,,,,95.209,0.694
,,,N41(40)+N41(40),NR SA,266,-94.85,14.8,,,,,,,,,,,,,56.209,0.496
,,,N41(40)+N41(40),NR SA,266,-97.52,13.97,,,,,,,,,,,,,0.221,0.252
,,,N41(40)+N41(40),NR SA,266,-98.15,11.56,,,,,,,,,,,,,0.003,0.007
,,,N41(40)+N41(40),NR SA,266,-99.57,10.78,,,,,,,,,,,,,0.007,0.008
,,,N41(40)+N41(40),NR SA,266,-98.45,11.95,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-96.93,10.21,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-94.71,13.41,,,,,,,,,,,,,0.007,0.005
,,,N41(40)+N41(40),NR SA,266,-95.54,11.6,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-94.34,13.37,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-94.03,12.81,,,,,,,,,,,,,0,0.002
,,,N41(40)+N41(40),NR SA,266,-94.56,14.4,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-94.74,14.69,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-96.02,12.87,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-95.49,12.97,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-98.05,10.39,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-96.81,12.8,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-96.88,10.6,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-98,9.64,,,,,,,,,,,,,0,0
,,,N41(40)+N41(40),NR SA,266,-96.14,12.95,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-98.84,12.41,,,,,,,,,,,,,0,0
,,,N41(100)+N41(40),NR SA,266,-100.36,15.39,,,,,,,,,,,,,0,0.001
,,,N41(40),NR SA,266,-99.65,16.38,,,,,,,,,,,,,0.186,0.112
,,,N41(40),NR SA,266,-98.23,16.15,,,,,,,,,,,,,0,
,,,N41(40),NR SA,266,-95.69,14.97,,,,,,,,,,,,,0,0.002
,,,N41(40),NR SA,266,-96.7,13.65,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-97.95,13.8,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-98.3,13.02,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-97.96,12.88,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-96.42,16.68,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-95.15,13.07,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-97.38,12.13,,,,,,,,,,,,,0,0.001
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-96.6,14.21,,,,,,,,,,,,,0.001,0.036
,,,N41(40),NR SA,266,-94.74,14.54,,,,,,,,,,,,,0.022,0.038
,,,N41(40),NR SA,266,-98.85,11.66,,,,,,,,,,,,,0.099,0.204
,,,N41(40),NR SA,266,-99.83,13.14,,,,,,,,,,,,,0.301,0.278
,,,N41(40)+N41(40),NR SA,266,-98.2,15,,,,,,,,,,,,,21.342,0.409
,,,N41(40)+N41(40),NR SA,266,-96.67,13.35,,,,,,,,,,,,,77.436,0.54
,,,N41(40)+N41(40),NR SA,266,-98.34,12.33,,,,,,,,,,,,,120.72,0.813
,,,N41(40)+N41(40),NR SA,266,-96.74,12.95,,,,,,,,,,,,,51.177,0.485
,,,N41(40)+N41(40),NR SA,266,-98.48,12.39,,,,,,,,,,,,,3.644,0.082
,,,N41(40)+N41(40),NR SA,266,-101.28,10.29,,,,,,,,,,,,,42.55,0.503
,,,N41(40)+N41(40),NR SA,266,-101.58,10.06,,,,,,,,,,,,,18.364,0.397
,,,N41(40)+N41(40),NR SA,266,-100.43,14.15,,,,,,,,,,,,,0.012,0.084
,,,N41(40)+N41(40),NR SA,266,-98.71,14.18,,,,,,,,,,,,,0.019,0.011
,,,N41(40)+N41(40),NR SA,266,-95.96,13.14,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.21,12.88,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.8,12.29,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-100.29,11.84,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-98.57,11.86,,,,,,,,,,,,,0,0.002
,,,N41(40)+N41(40),NR SA,266,-97.2,14.01,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-97.85,13.86,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-97.87,10.17,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.07,10.22,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-100.53,7.9,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-100.43,6.98,,,,,,,,,,,,,0,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-97.46,12.98,,,,,,,,,,,,,0.001,0.032
,,,N41(40),NR SA,266,-96.95,11,,,,,,,,,,,,,0.025,0.029
,,,N41(40),NR SA,266,-96.08,13.28,,,,,,,,,,,,,0.178,0.257
,,,N41(40),NR SA,266,-94.55,14.64,,,,,,,,,,,,,1.897,0.382
,,,N41(40)+N41(40),NR SA,266,-96.9,13.39,,,,,,,,,,,,,206.594,1.39
,,,N41(40)+N41(40),NR SA,266,-98.9,12.45,,,,,,,,,,,,,60.631,0.479
,,,N41(40)+N41(40),NR SA,266,-96.08,13.82,,,,,,,,,,,,,56.98,0.56
,,,N41(40)+N41(40),NR SA,266,-95.48,14.34,,,,,,,,,,,,,0.573,0.295
,,,N41(40)+N41(40),NR SA,266,-97.77,12.75,,,,,,,,,,,,,0.003,0.012
,,,N41(40)+N41(40),NR SA,266,-98.89,10.13,,,,,,,,,,,,,0,0.004
,,,N41(40)+N41(40),NR SA,266,-99.39,10.43,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.27,11.84,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-99.65,11.66,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-100.58,11.4,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-99.48,13.58,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-99.22,12.83,,,,,,,,,,,,,0,0.001
,,,N41(40)+N41(40),NR SA,266,-98.91,14.89,,,,,,,,,,,,,0,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-96.65,13.59,,,,,,,,,,,,,0.002,0.027
,,,N41(40),NR SA,266,-100.27,11.5,,,,,,,,,,,,,0.027,0.034
,,,N41(40),NR SA,266,-98.33,14.07,,,,,,,,,,,,,0.086,0.142
,,,N41(40),NR SA,266,-96.5,12.76,,,,,,,,,,,,,0.077,0.093
,,,N41(40),NR SA,266,-97.45,12.96,,,,,,,,,,,,,0.005,0.007
,,,N41(40),NR SA,266,-97.62,14.28,,,,,,,,,,,,,0,
,,,N41(40),NR SA,266,-98.18,15.21,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-96.52,19.92,,,,,,,,,,,,,0.247,0.195
,,,N41(40),NR SA,266,-96.47,15.07,,,,,,,,,,,,,69.659,0.756
,,,N41(40)+N41(40),NR SA,266,-96.26,13.22,,,,,,,,,,,,,123.224,0.952
,,,N41(40)+N41(40),NR SA,266,-99.51,10.23,,,,,,,,,,,,,71.538,0.586
,,,N41(40)+N41(40),NR SA,266,-99.65,12.19,,,,,,,,,,,,,12.447,0.297
,,,N41(40)+N41(40),NR SA,266,-96.91,17.11,,,,,,,,,,,,,45.813,0.529
,,,N41(40)+N41(40),NR SA,266,-97.31,15.96,,,,,,,,,,,,,0.052,0.092
,,,N41(40)+N41(40),NR SA,266,-98.91,14.49,,,,,,,,,,,,,0.028,0.072
,,,N41(40)+N41(40),NR SA,266,-99.31,12.25,,,,,,,,,,,,,0,
,,,N41(40)+N41(40),NR SA,266,-100.78,11.11,,,,,,,,,,,,,0.007,0.006
,,,N41(40)+N41(40),NR SA,266,-100.99,6.69,,,,,,,,,,,,,0,0.003
