[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-104.860000,8.770000,,,,,,,,,,,,,604.901,3.952
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-102.880000,12.080000,,,,,,,,,,,,,378.530,3.060
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-99.710000,14.020000,,,,,,,,,,,,,0.003,1.840
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-94.670000,17.290000,,,,,,,,,,,,,0.001,0.029
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-97.140000,14.510000,,,,,,,,,,,,,0.492,0.602
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-101.740000,12.490000,,,,,,,,,,,,,0.001,0.280
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-101.850000,11.230000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-100.840000,10.160000,,,,,,,,,,,,,0.005,0.019
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,67,-102.930000,10.360000,,,,,,,,,,,,,0.047,0.115
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.400000,10.600000,,,,,,,,,,,,,0.307,0.187
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.930000,10.870000,,,,,,,,,,,,,0.018,0.048
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-96.200000,12.210000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-96.210000,12.370000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-98.410000,10.750000,,,,,,,,,,,,,0.009,0.237
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.990000,8.840000,,,,,,,,,,,,,0.002,0.102
,,,,NR SA,,,,,,,,,,,,,,,,0.008,0.015
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,67,-102.580000,11.530000,,,,,,,,,,,,,0.001,0.052
,,,N41(40),NR SA,67,-105.770000,11.140000,,,,,,,,,,,,,0.005,0.051
,,,N41(40),NR SA,67,-105.860000,10.620000,,,,,,,,,,,,,0.069,0.195
,,,N41(40),NR SA,67,-104.330000,10.300000,,,,,,,,,,,,,0.300,0.263
,,,N41(40),NR SA,67,-105.170000,9.160000,,,,,,,,,,,,,0.157,0.172
,,,N41(40),NR SA,67,-107.200000,10.050000,,,,,,,,,,,,,0.012,0.038
,,,N41(40),NR SA,67,-107.260000,9.770000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,67,-106.980000,7.680000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,67,-107.640000,5.400000,,,,,,,,,,,,,0.002,0.024
,,,N41(40),NR SA,67,-109.670000,6.660000,,,,,,,,,,,,,0.002,0.023
,,,N41(40),NR SA,67,-110.100000,8.090000,,,,,,,,,,,,,0.000,0.023
,,,N41(40),NR SA,67,-109.500000,7.410000,,,,,,,,,,,,,0.012,0.075
,,,N41(40),NR SA,67,-107.800000,7.100000,,,,,,,,,,,,,0.045,0.062
,,,N41(40),NR SA,67,-99.620000,14.710000,,,,,,,,,,,,,0.002,0.051
,,,N41(40),NR SA,67,-96.600000,14.750000,,,,,,,,,,,,,0.264,0.369
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-103.500000,10.360000,,,,,,,,,,,,,52.530,1.034
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-105.770000,10.660000,,,,,,,,,,,,,187.983,1.584
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-106.040000,10.940000,,,,,,,,,,,,,275.320,1.711
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-103.730000,13.780000,,,,,,,,,,,,,388.008,3.338
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-103.900000,12.950000,,,,,,,,,,,,,442.685,3.189
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-103.930000,13.010000,,,,,,,,,,,,,508.082,3.427
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-102.960000,12.210000,,,,,,,,,,,,,217.658,3.183
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-108.970000,5.940000,,,,,,,,,,,,,0.001,0.279
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,67,-103.520000,9.100000,,,,,,,,,,,,,0.104,0.091
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.410000,11.560000,,,,,,,,,,,,,0.292,0.499
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.410000,12.350000,,,,,,,,,,,,,0.032,1.191
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-100.010000,14.370000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.700000,8.740000,,,,,,,,,,,,,0.000,0.182
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.140000,11.900000,,,,,,,,,,,,,0.003,0.068
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.580000,11.620000,,,,,,,,,,,,,0.002,0.387
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(x),NR SA,67,-100.940000,8.970000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,67,-99.870000,10.420000,,,,,,,,,,,,,0.012,0.079
,,,N41(40),NR SA,67,-100.210000,9.900000,,,,,,,,,,,,,0.084,0.191
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-103.530000,11.560000,,,,,,,,,,,,,0.346,0.451
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,67,-105.620000,10.460000,,,,,,,,,,,,,0.311,0.413
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.010000,7.880000,,,,,,,,,,,,,0.014,0.016
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-107.390000,8.180000,,,,,,,,,,,,,0.037,0.124
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-106.640000,9.510000,,,,,,,,,,,,,0.022,0.019
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.630000,9.190000,,,,,,,,,,,,,0.004,0.008
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-100.450000,9.980000,,,,,,,,,,,,,0.000,0.053
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-103.750000,10.850000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-100.760000,8.820000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-99.440000,10.120000,,,,,,,,,,,,,0.000,0.137
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-99.070000,10.750000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-98.160000,15.140000,,,,,,,,,,,,,0.283,0.496
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.330000,11.890000,,,,,,,,,,,,,7.842,0.650
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.250000,11.510000,,,,,,,,,,,,,279.747,2.277
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-103.560000,11.000000,,,,,,,,,,,,,236.484,4.186
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-103.110000,11.060000,,,,,,,,,,,,,215.404,3.026
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.460000,13.110000,,,,,,,,,,,,,345.750,2.980
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.070000,14.560000,,,,,,,,,,,,,492.880,3.315
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.250000,12.810000,,,,,,,,,,,,,424.797,3.477
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-99.720000,14.830000,,,,,,,,,,,,,24.325,0.796
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-100.750000,9.840000,,,,,,,,,,,,,0.000,1.946
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.570000,9.760000,,,,,,,,,,,,,0.198,0.425
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.080000,9.310000,,,,,,,,,,,,,0.080,0.171
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.510000,9.710000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.560000,10.380000,,,,,,,,,,,,,0.011,0.264
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-98.890000,12.130000,,,,,,,,,,,,,0.051,0.057
,,,N41(40)+N25(x)+N41(x),NR SA,67,-100.600000,11.890000,,,,,,,,,,,,,0.071,0.093
,,,N41(40)+N25(x)+N41(x),NR SA,67,-99.020000,12.350000,,,,,,,,,,,,,0.002,0.052
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,67,-98.220000,10.930000,,,,,,,,,,,,,0.013,0.055
,,,N41(40),NR SA,67,-99.760000,9.210000,,,,,,,,,,,,,0.093,0.285
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-102.140000,11.280000,,,,,,,,,,,,,0.301,0.237
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-100.950000,11.080000,,,,,,,,,,,,,0.187,0.424
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-101.600000,10.630000,,,,,,,,,,,,,0.004,0.041
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-100.750000,9.920000,,,,,,,,,,,,,0.000,0.525
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-100.710000,11.520000,,,,,,,,,,,,,0.000,0.210
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-100.720000,11.270000,,,,,,,,,,,,,0.004,0.004
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-100.670000,12.050000,,,,,,,,,,,,,0.000,0.039
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-100.170000,11.880000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-98.740000,14.480000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-102.130000,7.590000,,,,,,,,,,,,,0.450,0.539
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-106.380000,9.180000,,,,,,,,,,,,,122.682,1.611
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-106.550000,9.680000,,,,,,,,,,,,,495.706,3.353
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-106.610000,10.620000,,,,,,,,,,,,,394.081,3.311
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-106.560000,11.210000,,,,,,,,,,,,,387.629,3.619
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-106.570000,10.900000,,,,,,,,,,,,,430.719,3.399
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-106.070000,11.060000,,,,,,,,,,,,,313.425,3.109
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,67,-103.980000,6.250000,,,,,,,,,,,,,0.000,0.629
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,67,-105.130000,11.230000,,,,,,,,,,,,,0.007,0.027
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.070000,12.580000,,,,,,,,,,,,,0.289,0.412
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-105.810000,10.260000,,,,,,,,,,,,,0.020,0.166
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-103.370000,7.420000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-105.400000,9.180000,,,,,,,,,,,,,0.221,0.362
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-104.400000,9.910000,,,,,,,,,,,,,0.002,3.073
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.190000,7.840000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.080000,7.740000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.590000,9.530000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-102.810000,7.310000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.870000,10.540000,,,,,,,,,,,,,0.000,0.003
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.460000,11.130000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.040000,9.060000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.360000,11.060000,,,,,,,,,,,,,0.000,0.007
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-100.940000,10.920000,,,,,,,,,,,,,0.009,0.083
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-105.070000,8.700000,,,,,,,,,,,,,0.001,0.005
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-106.150000,6.510000,,,,,,,,,,,,,0.123,0.215
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-105.410000,9.280000,,,,,,,,,,,,,0.000,0.008
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-101.530000,10.010000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-103.710000,8.180000,,,,,,,,,,,,,0.114,0.252
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,67,-106.480000,8.720000,,,,,,,,,,,,,0.133,0.417
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,462,-101.050000,8.050000,,,,,,,,,,,,,0.001,0.071
,,,N41(40),NR SA,462,-100.450000,7.700000,,,,,,,,,,,,,0.021,0.053
,,,N41(40),NR SA,462,-104.400000,6.610000,,,,,,,,,,,,,0.240,0.190
,,,N41(40),NR SA,462,-104.360000,6.660000,,,,,,,,,,,,,0.172,0.201
,,,N41(40),NR SA,462,-104.230000,7.810000,,,,,,,,,,,,,0.062,0.050
,,,N41(40),NR SA,462,-103.060000,7.560000,,,,,,,,,,,,,0.003,0.002
,,,N41(40),NR SA,462,-102.180000,8.470000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,462,-104.400000,7.190000,,,,,,,,,,,,,0.127,0.183
,,,N41(40),NR SA,462,-104.940000,7.530000,,,,,,,,,,,,,0.084,0.074
,,,N41(40),NR SA,462,-101.040000,9.650000,,,,,,,,,,,,,0.000,0.002
,,,N41(40),NR SA,462,-98.340000,9.370000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,462,-101.630000,6.240000,,,,,,,,,,,,,0.000,0.000
,,,N41(40),NR SA,462,-102.080000,8.080000,,,,,,,,,,,,,0.000,0.000
,,,N41(40),NR SA,462,-100.760000,7.890000,,,,,,,,,,,,,0.023,0.151
,,,N41(40),NR SA,462,-103.940000,5.630000,,,,,,,,,,,,,0.395,0.342
,,,N41(40)+N71(x)+N25(x)+N41(x)+N25(x),NR SA,462,-104.180000,6.730000,,,,,,,,,,,,,114.965,1.533
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-104.520000,6.630000,,,,,,,,,,,,,361.616,2.764
,,,N41(40)+N71(x)+N71(x)+N41(x)+N25(x),NR SA,462,-105.290000,6.080000,,,,,,,,,,,,,343.584,3.502
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-105.500000,7.020000,,,,,,,,,,,,,440.996,3.289
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-106.080000,6.390000,,,,,,,,,,,,,552.856,3.728
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-105.780000,6.620000,,,,,,,,,,,,,267.167,3.320
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-103.290000,7.610000,,,,,,,,,,,,,0.001,1.055
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-102.560000,7.490000,,,,,,,,,,,,,0.100,0.431
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-105.100000,7.880000,,,,,,,,,,,,,0.277,0.307
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-104.990000,7.150000,,,,,,,,,,,,,0.025,0.231
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,462,-105.320000,7.320000,,,,,,,,,,,,,0.005,0.057
,,,N41(40)+N41(x)+N71(x)+N41(x)+N25(x),NR SA,462,-106.280000,6.120000,,,,,,,,,,,,,0.002,0.021
,,,N41(40)+N41(x)+N71(x)+N25(x),NR SA,462,-103.420000,7.210000,,,,,,,,,,,,,0.006,
,,,N41(40)+N41(x)+N71(x)+N25(x),NR SA,462,-106.460000,5.280000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(x)+N71(x)+N25(x),NR SA,462,-107.070000,7.420000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(x)+N71(x)+N25(x),NR SA,462,-105.570000,7.850000,,,,,,,,,,,,,0.006,0.165
,,,,NR SA,,,,,,,,,,,,,,,,0.006,0.001
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
