DUT,REF
-89.5,-88.4
-88.2,-88.0
-88.33,-88.75
-88.0,-89.0
-88.0,-88.67
-88.33,-88.0
-89.75,-89.25
-88.0,-88.33
-87.57,-88.5
-87.0,-90.0
-89.0,-89.22
-89.92,-88.0
-89.68,-88.4
-88.96,-87.88
-89.52,-89.24
-89.32,-90.0
-89.8,-89.84
-88.28,-90.12
-88.52,-87.96
-88.12,-88.71
-88.96,-89.36
-88.8,-90.8
-88.44,-91.96
-89.12,-90.32
-88.48,-90.52
-89.4,-90.46
-88.04,-86.73
-84.6,-88.32
-88.36,-90.36
-90.08,-91.8
-87.4,-89.92
-83.68,-89.04
-87.16,-90.0
-86.16,-88.8
-89.56,-90.44
-91.12,-93.32
-88.96,-93.12
-86.76,-93.12
-88.48,-93.16
-88.44,-92.12
-89.52,-91.88
-90.08,-91.0
-89.12,-89.96
-89.64,-91.72
-88.4,-93.2
-87.84,-89.24
-86.24,-91.12
-87.28,-89.24
-87.32,-91.88
-85.52,-90.85
-88.04,-92.55
-89.16,-93.08
-89.08,-93.72
-90.36,-95.23
-90.96,-94.16
-91.68,-94.32
-88.16,-92.92
-85.8,-90.96
-87.68,-91.4
-89.64,-93.0
-90.24,-95.4
-91.56,-95.96
-93.68,-98.54
-96.08,-98.32
-96.36,-99.0
-95.84,-96.6
-94.68,-97.16
-95.0,-98.68
-97.2,-98.96
-97.92,-98.0
-96.72,-97.92
-97.2,-98.48
-97.12,-99.96
-96.88,-101.09
-97.68,-100.16
-96.68,-100.4
-97.36,-99.04
-96.96,-99.44
-97.68,-98.48
-100.23,-100.4
-96.64,-99.68
-98.52,-102.72
-98.44,-100.12
-96.6,-98.12
-96.88,-97.96
-96.76,-100.56
-100.0,-103.36
-102.72,-104.0
-101.24,-103.72
-102.88,-105.96
-102.2,-107.12
-104.36,-105.0
-103.24,-104.32
-102.92,-102.73
-101.08,-104.56
-101.32,-103.84
-101.52,-105.46
-102.6,-105.44
-102.0,-104.44
-103.56,-104.52
-103.44,-105.52
-103.72,-106.92
-104.24,-104.16
-103.08,-104.28
-103.12,-104.68
-100.08,-106.12
-98.72,-105.64
-98.08,-105.27
-98.52,-105.44
-101.0,-105.0
-103.4,-106.16
-101.64,-104.83
-98.36,-102.67
-97.24,-102.04
-99.08,-102.96
-101.6,-102.35
-100.44,-104.0
-101.6,-103.76
-101.36,-104.72
-100.2,-104.38
-100.72,-104.12
-102.24,-102.56
-101.6,-106.08
-103.08,-106.44
-104.44,-106.4
-106.68,-108.76
-104.88,-108.04
-105.0,-107.04
-106.16,-107.84
-108.24,-109.04
-107.2,-108.24
-105.16,-107.76
-105.2,-107.36
-103.2,-106.52
-104.16,-107.96
-103.12,-108.19
-104.8,-109.73
-105.0,-109.6
-105.76,-109.08
-104.64,-109.12
-104.2,-108.12
-104.64,-107.4
-105.72,-107.84
-102.64,-108.84
-100.2,-107.2
-99.84,-106.44
-100.16,-106.2
-102.2,-106.44
-99.2,-93.39
-97.68,-84.66
-99.0,-84.67
-97.92,
-90.68,
-91.18,
-82.42,
