DUT,REF
-76.0,-76.68
-79.67,-78.91
-75.67,-78.89
-75.2,-78.69
-76.0,-76.22
-75.33,-78.0
-73.67,-80.59
-77.4,-81.97
-79.64,-79.25
-75.57,-81.03
-78.9,-79.22
-79.79,-74.74
-78.29,-73.1
-73.58,-73.86
-77.87,-78.14
-79.4,-81.22
-78.47,-80.02
-77.26,-79.88
-70.6,-76.48
-71.66,-72.38
-69.36,-76.06
-68.06,-77.88
-65.21,-72.36
-66.15,-73.46
-65.29,-69.24
-64.02,-68.98
-64.62,-69.58
-64.35,-70.42
-63.79,-68.66
-64.77,-70.1
-66.09,-72.52
-65.17,-74.12
-65.33,-76.66
-64.73,-75.32
-65.6,-71.48
-67.23,-73.88
-67.66,-72.88
-71.06,-74.1
-71.19,-74.36
-68.13,-73.92
-70.52,-74.98
-71.75,-73.92
-74.36,-73.8
-74.19,-74.4
-74.77,-76.76
-76.58,-78.12
-77.63,-78.08
-79.36,-78.2
-77.58,-79.86
-75.72,-78.1
-78.15,-80.3
-74.62,-77.44
-79.72,-79.1
-78.3,-79.54
-76.09,-78.76
-79.26,-80.64
-78.17,-79.6
-80.84,-80.84
-78.12,-79.9
-78.79,-80.38
-82.63,-82.34
-81.9,-82.04
-81.13,-81.76
-81.5,-82.96
-82.43,-84.82
-84.34,-85.02
-84.57,-83.2
-82.87,-82.22
-83.62,-83.46
-80.83,-80.92
-84.94,-83.84
-87.23,-84.86
-88.02,-86.98
-86.49,-86.02
-86.51,-85.45
-87.75,-88.38
-88.13,-89.45
-88.83,-90.68
-87.6,-88.8
-89.25,-88.6
-89.94,-90.0
-90.49,-88.98
-87.79,-89.78
-90.51,-89.82
-91.92,-92.1
-90.7,-90.8
-88.94,-90.14
-87.06,-89.68
-87.07,-90.02
-86.67,-90.02
-89.52,-92.02
-90.53,-91.16
-90.53,-91.8
-92.37,-90.86
-89.21,-90.02
-90.19,-91.7
-90.17,-90.7
-95.15,-95.12
-93.13,-96.36
-95.13,-94.32
-95.94,-94.02
-94.53,-94.84
-96.35,-97.44
-93.62,-96.34
-92.44,-95.74
-93.0,-96.02
-94.77,-93.56
-92.6,-95.74
-89.52,-94.78
-93.21,-92.5
-95.96,-92.58
-91.23,-95.72
-93.61,-97.2
-94.67,-94.46
-92.51,-94.46
-94.35,-94.78
-94.0,-94.4
-89.86,-97.62
-90.31,-88.52
-90.76,-89.06
-91.19,-88.86
-91.22,-89.82
-89.5,-89.22
-92.54,-89.12
-92.95,-90.32
-91.0,-90.38
-95.57,-89.72
-92.6,-88.4
-94.41,-88.46
-92.5,-90.14
-94.14,-90.6
,-89.14
,-89.94
,-89.3
,-89.26
,-88.82
,-88.38
,-88.66
,-88.4
,-88.4
,-88.08
,-88.98
,-89.16
,-90.5
,-90.18
,-89.56
,-88.0
,-88.65
,-89.28
,-90.0
,-90.54
,-89.74
,-89.08
,-88.86
,-87.96
,-88.64
,-88.74
,-87.76
,-89.42
,-94.84
,-93.8
,-94.62
,-94.34
,-89.9
,-90.92
,-93.24
,-91.98
,-95.56
,-96.14
,-96.64
,-93.36
,-92.26
,-96.98
,-99.48
,-99.92
,-98.77
