DUT,REF
-89.0,-92.0
-90.0,-92.0
-90.0,-89.75
-89.5,-91.5
-88.67,-92.0
-88.5,-91.5
-88.33,-93.0
-89.0,-94.0
-89.0,-93.0
-88.33,-92.0
-89.05,-91.09
-89.44,-91.4
-88.88,-89.92
-88.52,-91.48
-88.08,-90.27
-87.52,-91.0
-87.4,-91.36
-88.92,-91.68
-88.4,-91.44
-86.52,-90.78
-86.44,-91.8
-87.44,-91.48
-87.48,-92.08
-88.8,-91.72
-89.84,-89.12
-88.92,-89.0
-88.24,-91.36
-88.84,-91.92
-89.88,-90.54
-89.32,-91.48
-89.52,-90.84
-89.64,-90.16
-88.24,-90.84
-87.44,-90.2
-89.68,-89.24
-87.88,-90.44
-86.12,-90.23
-87.64,-90.72
-88.72,-91.28
-86.24,-89.56
-86.76,-88.86
-88.0,-90.77
-87.68,-91.84
-85.12,-90.6
-81.8,-87.52
-86.48,-90.2
-86.16,-90.56
-87.24,-90.12
-91.28,-93.16
-90.24,-93.0
-88.84,-93.16
-90.16,-94.04
-89.2,-93.64
-88.84,-92.92
-89.2,-92.24
-88.68,-90.88
-88.72,-92.04
-88.12,-93.32
-89.16,-92.56
-87.64,-91.12
-88.0,-89.44
-88.76,-91.44
-87.68,-91.48
-88.76,-92.14
-90.32,-94.48
-91.28,-95.19
-89.08,-95.2
-92.08,-94.8
-92.04,-93.56
-90.4,-94.0
-88.0,-91.16
-89.04,-92.68
-89.2,-94.28
-91.4,-93.76
-91.08,-94.56
-93.2,-97.96
-96.44,-98.5
-97.08,-101.2
-96.12,-98.92
-93.96,-96.72
-96.28,-97.96
-98.04,-100.0
-97.52,-100.68
-98.36,-100.38
-98.76,-98.52
-97.56,-97.92
-98.4,-98.96
-98.4,-100.87
-99.68,-102.92
-98.8,-100.84
-96.76,-99.04
-97.28,-98.12
-97.68,-97.2
-99.2,-98.52
-99.64,-98.92
-99.6,-100.68
-96.2,-98.12
-97.92,-100.2
-97.52,-98.48
-96.4,-97.36
-97.84,-98.0
-98.12,-99.6
-102.6,-104.44
-102.24,-105.04
-103.48,-105.72
-101.56,-107.08
-101.28,-107.36
-102.92,-106.85
-102.8,-105.84
-105.04,-107.0
-104.36,-106.04
-104.64,-107.52
-105.0,-107.12
-105.84,-107.32
-105.08,-106.28
-102.84,-107.0
-102.52,-106.56
-103.68,-106.92
-102.42,-107.2
-103.56,-109.36
-103.08,-109.72
-103.92,-107.88
-103.6,-106.36
-103.12,-106.72
-102.64,-106.16
-102.44,-105.28
-101.48,-105.52
-102.32,-105.2
-100.84,-104.64
-101.12,-105.4
-101.12,-106.96
-100.96,-105.4
-101.64,-106.44
-101.52,-106.44
-101.08,-105.64
-102.04,-104.38
-101.2,-104.04
-100.68,-104.52
-99.76,-104.76
-100.8,-104.6
-101.76,-105.56
-100.68,-103.88
-100.84,-104.12
-101.92,-106.48
-102.84,-107.36
-103.72,-106.81
-104.12,-105.4
-105.2,-105.36
-103.56,-105.48
-102.32,-107.28
-101.8,-106.68
-103.68,-105.08
-103.0,-105.64
-101.8,-106.08
-100.44,-105.65
-101.32,-104.36
-101.24,-106.08
-102.56,-105.6
-103.4,-106.8
-102.4,-105.26
-104.72,-105.76
-104.96,-106.8
-105.84,-105.52
-104.12,-105.92
-103.32,-106.36
-104.24,-106.36
-106.4,-106.8
-107.72,-107.88
-106.48,-108.08
-106.12,-109.16
-104.44,-108.36
-104.2,-107.48
-107.4,-107.56
-108.08,-109.68
-105.16,-110.76
-105.68,-109.48
-104.88,-110.28
-103.08,-107.76
-104.2,-108.4
-105.92,-109.15
-107.24,-109.44
-107.72,-109.56
-107.76,-107.41
-105.84,-108.71
-104.91,-109.09
-96.96,-108.0
-95.73,-102.36
,-91.47
,-91.02
