DUT,REF
-69.0,-69.86
-69.0,-68.98
-68.94,-70.71
-68.9,-68.4
-70.0,-67.42
-68.5,-68.82
-68.5,-68.0
-69.09,-69.18
-68.85,-69.0
-67.58,-68.87
-67.85,-68.98
-68.9,-68.73
-68.35,-67.48
-68.47,-68.02
-67.4,-68.88
-67.0,-68.68
-66.35,-68.28
-68.3,-67.52
-68.25,-66.24
-68.42,-66.5
-69.06,-68.0
-67.94,-68.7
-69.6,-68.53
-68.83,-67.92
-68.06,-66.78
-71.53,-68.64
-64.25,-69.0
-68.4,-67.33
-64.13,-71.8
-63.87,-68.31
-65.23,-69.67
-68.9,-66.94
-65.1,-67.14
-69.96,-65.54
-68.1,-68.34
-65.1,-62.84
-70.85,-66.82
-71.63,-67.66
-72.7,-68.56
-71.91,-73.42
-75.13,-74.94
-73.83,-73.16
-76.08,-74.58
-76.17,-78.32
-74.08,-79.0
-77.21,-79.56
-79.55,-79.42
-79.72,-81.02
-81.87,-80.16
-80.12,-82.7
-81.4,-80.98
-81.71,-81.26
-81.71,-81.42
-79.55,-81.88
-82.96,-82.4
-83.8,-82.09
-82.33,-83.18
-82.15,-82.6
-85.31,-84.4
-82.96,-84.56
-82.24,-83.12
-82.53,-84.24
-82.79,-83.96
-84.55,-81.22
-86.49,-82.7
-88.71,-83.72
-88.07,-83.62
-86.25,-86.68
-85.6,-86.2
-87.27,-87.84
-87.94,-85.28
-87.77,-86.76
-89.11,-87.64
-89.63,-87.96
-88.38,-87.72
-88.45,-88.1
-88.77,-88.98
-90.87,-88.0
-91.02,-89.84
-89.29,-88.28
-88.21,-90.02
-90.73,-90.5
-91.18,-88.98
-91.3,-87.78
-91.27,-89.94
-89.32,-89.38
-90.73,-90.66
-90.47,-90.3
-88.71,-89.62
-87.36,-90.54
,-88.84
,-87.84
,-89.12
,-87.8
,-91.11
,-92.52
,-93.26
,-94.02
,-93.02
,-97.16
,-97.47
,-93.58
,-90.0
,-91.56
,-92.88
,-94.16
,-93.4
,-93.18
,-94.58
,-94.78
,-93.42
,-92.82
,-90.31
,-90.76
,-93.52
,-93.93
,-92.25
,-92.62
,-95.53
,-96.96
,-97.72
,-96.02
,-97.36
,-96.54
,-99.0
,-96.66
,-97.2
,-95.82
,-96.47
,-94.36
,-94.64
,-96.1
,-95.13
,-95.76
,-95.75
,-97.54
,-93.1
,-92.62
,-94.36
,-96.88
,-91.53
,-97.39
,-88.66
,-87.9
,-93.26
,-91.91
,-89.66
,-92.2
,-99.21
,-93.2
,-91.32
,-96.04
,-91.42
,-95.3
,-91.86
,-89.49
,-88.5
,-94.96
,-94.04
,-94.78
,-96.22
,-97.24
,-100.38
,-98.61
,-101.86
,-99.1
,-101.0
