DUT,REF
-72.0,-70.27
-77.0,-69.96
-75.0,-69.67
-75.0,-68.6
-73.0,-69.74
-74.85,-68.67
-73.49,-70.67
-73.42,-67.78
-74.32,-70.18
-72.29,-70.3
-72.36,-70.64
-73.7,-71.94
-72.0,-70.4
-71.87,-67.72
-72.65,-69.74
-70.3,-67.92
-71.62,-68.56
-71.06,-70.22
-72.09,-68.54
-73.57,-68.7
-73.85,-70.2
-71.31,-69.88
-70.58,-67.42
-72.66,-67.76
-76.15,-68.44
-80.4,-68.92
-81.3,-69.48
-78.94,-68.86
-78.09,-73.5
-78.9,-71.6
-81.62,-70.2
-81.83,-77.54
-82.88,-77.2
-85.94,-77.4
-85.73,-77.44
-85.7,-78.5
-86.45,-78.98
-86.15,-79.34
-86.1,-77.66
-87.67,-79.4
-88.0,-80.06
-88.35,-81.98
-87.5,-81.68
-87.45,-81.14
-88.21,-82.58
-89.31,-83.8
-86.11,-84.8
-85.47,-83.2
-86.64,-82.42
-88.25,-82.42
-88.26,-85.2
-88.35,-83.26
-90.1,-82.66
-90.19,-82.56
-89.42,-81.76
-92.38,-83.24
-90.12,-85.78
-91.22,-83.44
-86.75,-86.9
-87.69,-87.9
-85.73,-86.94
-89.0,-88.74
-87.51,-88.38
-86.38,-85.4
-88.56,-80.98
-93.72,-81.34
-93.57,-81.84
-93.17,-83.12
-97.09,-84.14
-94.96,-84.0
-91.1,-84.26
-91.04,-85.7
-94.96,-88.98
-96.12,-88.14
-95.08,-91.48
-95.49,-89.9
-95.94,-87.84
-94.96,-87.24
-91.76,-88.88
-95.77,-91.64
-98.49,-90.04
-97.96,-91.24
-96.2,-93.64
-97.88,-91.52
-96.37,-88.5
-98.61,-90.88
-96.53,-94.1
-94.8,-94.7
-93.54,-94.48
-92.02,-94.68
-91.91,-91.72
-91.31,-93.5
-91.44,-89.44
-90.42,-90.86
-90.8,-89.94
-91.47,-90.14
-92.49,-90.62
-95.33,-88.88
-96.91,-88.76
-95.9,-90.22
-92.83,-90.34
-92.62,-88.96
-93.14,-88.7
-93.12,-88.5
-94.51,-90.42
-94.25,-91.58
-97.52,-92.38
-98.34,-90.46
-102.08,-90.14
-100.75,-91.3
-100.02,-91.5
-100.83,-89.86
-102.02,-90.1
-98.71,-92.74
-96.84,-94.5
-93.26,-92.86
-98.31,-94.04
-95.04,-96.36
-98.17,-96.62
-95.08,-93.82
-97.75,-91.36
-101.08,-83.92
-100.5,-88.64
-97.24,-83.96
-96.25,-87.34
-98.32,-85.82
-97.02,-89.92
-100.38,-98.12
-101.04,-97.52
-103.81,-95.04
-103.28,-92.22
-104.51,-95.02
-104.26,-93.62
-105.55,-94.06
-104.44,-95.86
-100.81,-98.58
-102.17,-98.78
-104.11,-100.36
-103.6,-100.54
-104.83,-102.52
-106.57,-100.44
-104.21,-96.0
-104.11,-97.42
-104.81,-100.2
-105.87,-100.46
-105.04,-102.26
-104.35,-100.06
-105.02,-101.56
-106.53,-101.86
-105.7,-103.36
-107.08,-102.34
-106.27,-103.56
-104.87,-101.94
-105.48,-101.98
-103.88,-103.1
-102.02,-101.1
-102.98,-103.52
-102.24,-103.14
-101.87,-102.62
-100.55,-103.18
-97.72,-102.78
-96.67,-101.92
-98.6,-101.66
-97.74,-102.52
-97.15,-101.3
-96.96,-98.92
-96.2,-101.18
-97.65,-98.06
-97.32,-98.58
,-95.24
,-93.82
,-96.84
,-98.58
,-96.92
,-96.95
