DUT,REF
-88.0,-92.5
-87.5,-92.5
-88.67,-92.33
-88.25,-92.5
-88.67,-93.0
-88.0,-94.0
-86.79,-91.55
-86.0,-91.0
-87.0,-92.0
-87.0,-92.33
-87.96,-89.92
-87.0,-90.96
-87.24,-92.36
-88.68,-90.12
-87.84,-90.62
-87.28,-92.8
-88.2,-92.88
-87.88,-91.64
-87.04,-91.4
-86.92,-93.4
-87.32,-93.48
-88.16,-92.6
-88.2,-92.4
-87.68,-93.23
-88.52,-91.24
-89.56,-90.44
-89.44,-90.68
-87.04,-90.4
-87.0,-91.2
-88.12,-92.44
-85.92,-92.0
-89.64,-90.92
-87.36,-90.64
-83.16,-88.04
-85.04,-89.32
-85.6,-87.77
-86.24,-88.52
-87.64,-88.12
-87.6,-86.04
-88.48,-88.04
-89.6,-88.36
-89.16,-88.32
-89.68,-88.36
-87.88,-87.0
-87.64,-88.2
-86.16,-88.0
-89.64,-88.64
-85.88,-88.4
-86.4,-89.04
-86.8,-90.8
-88.48,-91.4
-89.68,-89.76
-87.16,-87.7
-83.56,-87.84
-86.52,-89.32
-87.8,-87.76
-89.48,-91.52
-90.84,-92.96
-86.72,-92.27
-88.6,-92.88
-87.68,-93.04
-89.0,-91.4
-89.08,-91.76
-89.96,-90.72
-88.16,-89.32
-88.88,-91.56
-88.32,-91.77
-87.4,-88.72
-86.88,-90.96
-87.72,-88.72
-86.28,-91.16
-86.64,-90.48
-89.96,-92.12
-90.2,-94.16
-88.72,-94.76
-88.48,-95.22
-89.72,-95.08
-90.92,-94.0
-87.64,-93.08
-86.32,-91.48
-88.84,-92.72
-89.24,-94.92
-92.92,-93.96
-93.6,-94.44
-94.68,-95.2
-96.2,-98.04
-96.68,-97.8
-97.36,-97.4
-96.32,-97.2
-96.0,-98.08
-95.8,-97.24
-95.4,-98.19
-94.76,-96.72
-93.52,-98.92
-96.08,-99.92
-95.96,-98.12
-96.6,-98.24
-91.84,-97.4
-92.52,-97.43
-93.16,-94.96
-94.28,-95.64
-94.44,-95.96
-93.52,-96.28
-93.36,-97.0
-93.2,-94.96
-91.88,-94.72
-94.48,-95.12
-92.88,-96.24
-94.8,-96.88
-94.96,-98.4
-94.52,-98.68
-95.72,-99.0
-97.28,-98.16
-96.96,-99.48
-98.4,-101.0
-99.48,-101.6
-99.6,-100.44
-100.08,-101.44
-99.08,-101.8
-99.28,-99.43
-100.28,-100.72
-98.32,-101.4
-98.12,-100.12
-100.04,-102.84
-101.24,-103.88
-102.32,-104.68
-103.04,-104.69
-103.36,-104.44
-102.2,-103.56
-101.64,-102.96
-102.52,-105.52
-103.41,-104.2
-103.83,-107.24
-103.44,-103.28
-101.08,-104.36
-103.0,-102.48
-102.88,-103.46
-103.72,-102.28
-103.24,-104.92
-105.16,-106.56
-104.76,-104.72
-105.48,-107.32
-104.16,-106.0
-102.0,-105.52
-104.4,-104.88
-103.28,-104.76
-103.4,-105.32
-104.44,-105.52
-101.36,-105.69
-103.64,-105.44
-102.6,-105.96
-101.56,-105.68
-101.72,-106.24
-103.36,-105.44
-102.72,-104.36
-103.8,-105.68
-105.68,-106.84
-107.12,-108.0
-106.44,-107.54
-105.0,-106.68
-104.96,-106.36
-107.2,-109.2
-106.56,-108.96
-105.92,-108.76
-106.12,-107.64
-104.44,-107.09
-103.44,-107.24
-103.76,-106.88
-105.64,-110.0
-106.2,-110.24
-106.52,-109.15
-105.76,-108.96
-106.24,-106.36
-107.04,-107.56
-106.32,-108.2
-102.5,-108.24
-88.64,-105.86
-93.83,-90.93
,-88.34
,-91.93
