DUT,REF
-69.0,-71.0
-69.0,-70.94
-69.0,-70.14
-70.0,-69.58
-71.0,-71.2
-71.0,-72.0
-72.8,-72.0
-72.11,-74.11
-70.88,-74.7
-69.89,-73.42
-69.58,-71.56
-70.47,-70.98
-69.65,-70.78
-71.88,-71.24
-71.62,-73.3
-71.49,-72.42
-73.21,-72.46
-71.7,-73.66
-73.11,-73.74
-72.38,-75.44
-72.88,-71.02
-72.35,-76.06
-68.1,-77.28
-71.47,-72.22
-66.06,-73.86
-63.94,-69.68
-65.36,-67.94
-65.51,-68.0
-66.69,-68.84
-65.81,-69.08
-66.9,-68.44
-66.52,-69.72
-67.08,-68.76
-66.98,-69.78
-70.47,-68.9
-72.96,-71.38
-66.92,-73.22
-69.75,-69.84
-72.42,-72.08
-71.98,-72.86
-73.0,-72.26
-74.45,-73.02
-75.0,-76.06
-77.98,-78.44
-76.89,-78.8
-80.21,-78.44
-77.83,-79.88
-78.51,-78.92
-77.94,-78.84
-80.4,-79.18
-80.06,-78.14
-77.38,-79.18
-79.35,-78.42
-79.59,-78.7
-82.1,-78.42
-81.37,-79.96
-80.46,-80.76
-81.57,-79.84
-82.46,-80.66
-81.57,-81.34
-82.12,-80.26
-84.69,-82.12
-85.65,-84.06
-81.33,-82.78
-81.02,-79.68
-83.68,-81.48
-85.29,-83.38
-86.35,-81.92
-88.54,-83.58
-89.1,-86.06
-87.13,-87.82
-87.83,-86.78
-88.38,-86.76
-87.25,-87.84
-87.98,-86.02
-88.02,-86.52
-89.41,-86.96
-88.89,-88.14
-89.96,-88.26
-88.69,-89.1
-91.15,-88.28
-90.56,-89.34
-90.21,-90.34
-88.96,-89.7
-87.98,-88.62
-90.89,-87.4
-92.09,-90.88
-92.85,-90.78
-90.91,-90.08
-90.0,-88.54
-89.98,-88.72
-88.46,-88.54
-92.23,-87.92
-95.29,-92.06
-94.85,-93.62
-93.73,-93.08
-94.71,-92.64
-97.9,-94.24
-93.57,-95.82
-92.19,-93.42
-92.52,-91.14
-90.87,-93.1
-90.46,-94.48
-92.42,-93.0
-91.32,-94.08
-90.88,-94.22
-94.5,-93.5
-94.71,-92.64
-94.54,-91.58
-97.22,-91.2
-94.59,-91.02
-94.98,-93.24
-91.65,-91.02
-91.31,-91.8
,-96.68
,-97.22
,-97.0
,-95.88
,-96.32
,-96.9
,-96.08
,-95.06
,-95.36
,-93.68
,-93.16
,-95.2
,-98.71
,-100.9
,-99.22
,-97.88
,-97.96
,-99.28
