DUT,REF
-95.0,-64.2
-92.39,-64.44
-92.31,-64.67
-95.79,-64.25
-97.89,-64.71
-94.53,-64.44
-92.41,-64.72
-93.39,-64.69
-93.38,-64.31
-90.9,-64.94
-94.32,-64.58
-92.17,-64.4
-92.39,-64.38
-93.5,-64.1
-92.24,-64.56
-90.67,-64.09
-91.11,-63.62
-93.06,-63.25
-92.73,-64.0
-94.62,-63.8
-94.87,-63.76
-96.02,-64.02
-96.45,-64.8
-94.59,-65.0
-92.96,-65.0
-92.1,-64.56
-91.5,-64.8
,-65.0
,-65.0
,-64.96
,-64.4
,-64.25
,-64.54
,-64.44
,-64.62
,-64.0
,-63.89
,-63.96
,-64.62
,-64.84
,-64.82
,-64.7
,-64.38
,-64.28
,-64.42
,-65.04
,-64.2
,-64.38
,-64.73
,-61.73
,-62.56
,-61.28
,-63.68
,-65.02
,-67.82
,-67.71
,-67.98
,-67.62
,-67.98
,-69.33
,-68.89
,-63.87
,-63.04
,-65.6
,-66.1
,-64.71
,-62.09
,-60.42
,-57.91
,-55.62
,-53.62
,-53.26
,-56.52
,-62.26
,-60.89
,-64.24
,-63.64
,-63.84
,-66.02
,-68.29
,-70.08
,-68.56
,-71.09
,-72.08
,-71.1
,-72.76
,-69.94
,-70.46
,-70.07
,-71.98
,-70.88
,-71.98
,-72.84
,-70.58
,-73.93
,-73.7
,-74.67
,-76.5
,-75.96
,-74.15
,-77.94
,-78.36
,-78.98
,-80.2
,-81.33
,-78.8
,-80.78
,-79.56
,-80.04
,-81.18
,-81.02
,-81.9
,-81.38
,-79.46
,-81.33
,-82.64
,-82.36
,-81.0
,-82.92
,-83.4
,-82.86
,-81.2
,-81.62
,-83.55
,-81.54
,-84.2
,-85.62
,-86.46
,-86.22
,-85.08
,-86.12
,-86.58
,-88.89
,-88.95
,-85.96
,-84.47
,-87.14
,-88.16
,-88.64
,-89.72
,-86.27
,-87.1
,-88.53
,-88.92
,-88.09
,-88.8
,-90.46
,-89.38
,-88.1
,-88.14
,-88.4
,-90.82
,-91.44
,-92.18
,-93.56
,-92.33
,-96.87
,-96.71
,-93.04
,-91.6
,-91.64
,-92.26
,-93.51
,-92.38
,-94.12
,-94.78
,-94.11
,-94.22
,-92.73
,-91.09
,-91.5
,-93.24
,-93.22
,-91.67
,-92.45
,-95.33
,-94.44
,-97.42
,-96.56
,-96.84
,-98.51
,-99.16
,-97.58
,-97.84
,-96.06
,-95.84
,-95.96
