DUT,REF
-88.0,-92.2
-88.0,-91.0
-88.0,-93.25
-89.0,-92.33
-90.0,-92.0
-90.0,-93.6
-90.0,-93.0
-88.88,-92.0
-88.11,-91.75
-89.46,-92.25
-89.04,-91.67
-91.0,-92.72
-89.68,-91.8
-90.2,-92.35
-89.36,-92.4
-88.72,-91.8
-90.56,-91.48
-91.36,-91.76
-91.0,-92.2
-90.64,-93.52
-90.36,-93.16
-88.0,-93.12
-86.48,-93.32
-88.92,-91.8
-87.32,-91.44
-83.56,-90.12
-84.2,-90.65
-86.04,-88.4
-84.32,-89.2
-87.84,-88.2
-88.56,-87.28
-87.68,-89.16
-87.32,-90.0
-87.76,-86.77
-88.72,-85.68
-87.96,-88.16
-88.0,-88.6
-87.36,-90.24
-88.6,-90.64
-88.68,-88.16
-87.56,-88.42
-89.0,-89.64
-88.44,-89.28
-88.68,-88.2
-87.52,-87.09
-88.28,-87.4
-88.8,-88.37
-87.08,-89.2
-86.31,-88.83
-83.72,-89.12
-87.56,-88.84
-89.68,-88.4
-87.4,-90.08
-84.48,-91.24
-85.44,-88.54
-85.6,-87.88
-88.88,-88.56
-90.4,-87.88
-92.04,-87.36
-87.76,-89.52
-87.96,-93.04
-90.32,-92.36
-88.88,-92.28
-88.48,-92.96
-88.2,-91.88
-88.6,-90.6
-86.8,-92.08
-88.28,-91.68
-88.28,-89.68
-89.28,-90.91
-86.2,-92.72
-87.16,-90.8
-89.04,-90.96
-88.8,-91.04
-86.6,-89.8
-88.96,-91.08
-90.0,-90.81
-90.32,-91.72
-90.12,-91.52
-87.2,-94.28
-91.4,-93.68
-89.88,-94.8
-90.8,-95.52
-91.2,-95.08
-90.24,-93.64
-87.12,-94.17
-88.0,-94.75
-86.56,-93.12
-85.76,-92.04
-85.96,-91.96
-87.36,-90.16
-88.2,-90.57
-89.16,-90.68
-90.16,-93.28
-91.32,-92.64
-90.4,-92.2
-90.32,-92.64
-90.72,-92.6
-90.0,-93.73
-90.0,-95.72
-90.2,-94.12
-89.4,-93.6
-89.12,-93.64
-88.12,-92.88
-87.28,-92.88
-85.72,-91.2
-86.56,-90.31
-86.4,-89.88
-88.36,-90.24
-89.84,-92.28
-90.28,-92.48
-91.52,-93.3
-92.72,-92.59
-93.72,-93.04
-93.52,-94.15
-94.96,-94.13
-94.96,-96.44
-94.24,-95.6
-97.52,-96.72
-94.56,-98.4
-96.12,-98.73
-96.56,-97.56
-99.2,-98.24
-99.84,-99.24
-98.6,-100.28
-99.8,-100.12
-98.2,-99.6
-98.2,-100.96
-93.8,-100.24
-93.52,-99.68
-94.28,-98.58
-92.88,-97.64
-93.64,-98.07
-92.6,-97.08
-93.28,-97.4
-91.6,-96.96
-90.56,-95.6
-94.2,-95.67
-94.48,-95.87
-96.36,-96.52
-99.0,-99.64
-97.16,-100.36
-96.16,-100.04
-96.32,-99.8
-99.92,-99.36
-98.72,-99.4
-98.48,-100.0
-98.56,-100.68
-101.68,-100.48
-102.56,-101.56
-103.52,-102.84
-102.04,-105.32
-100.44,-106.44
-102.24,-106.48
-103.92,-106.17
-106.04,-107.64
-105.72,-110.36
-105.0,-114.27
-106.8,-112.76
-108.48,-111.11
-106.24,-110.36
-103.6,-110.57
-103.32,-109.72
-103.4,-108.44
-104.04,-108.26
-105.92,-106.68
-106.0,-108.0
-106.96,-109.24
-106.08,-108.72
-107.0,-108.32
-106.88,-105.36
-101.68,-105.2
-100.68,-104.42
-103.68,-105.56
-103.84,-96.31
-103.8,-91.3
-102.36,-86.16
-99.48,
-97.28,
-97.27,
-97.96,
-99.44,
-92.64,
-98.04,
-85.37,
